Locus_tag,SMM_1_hyb25347102,SMM_2_hyb25346902,SMM_3_hyb25346702,Salt_1_hyb25345102,Salt_2_hyb25344802,Salt_3_hyb25347202
BSU34240,9.5708,9.6188,9.5424,8.5736,8.33,8.4777
BSU34250,9.5341,9.571,9.5018,8.3442,8.1327,8.2347
BSU34265,9.4988,9.5567,9.4318,8.3029,8.1198,8.1668
BSU34280,9.4771,9.6432,9.5144,8.2805,7.9933,8.1538
BSU34290,9.4351,9.5388,9.4326,8.2049,7.9128,8.0184
BSU34300,9.3015,9.3855,9.333,7.897,7.6605,7.8534
BSU34310,9.4165,9.4669,9.4166,8.0187,7.854,7.9158
BSU34320,9.1841,9.3418,9.1495,7.7247,7.5097,7.6294
BSU34330,9.9432,10.1365,10.0126,8.1997,8.1024,8.2645
BSU34340,9.9676,10.2002,10.0406,8.4634,8.2575,8.3364
BSU34350,9.8694,10.0111,9.9653,8.5835,8.4614,8.4957
new_3528204_3528263_c,10.2362,10.569,10.3981,8.2411,8.3836,8.6381
BSU34360,9.8098,9.9982,9.9253,8.5515,8.4378,8.3413
BSU34370,10.3418,10.4655,10.3371,8.8734,8.7664,8.641
new_3529856_3529913_c,10.7589,11.9334,11.2738,10.3417,9.5726,9.9555
BSU34380,8.8538,8.8637,8.8202,8.2081,8.2208,8.0683
BSU34390,11.022,11.1872,11.0919,12.1001,11.9671,12.1244
BSU34400,8.3214,8.1855,8.1372,9.3897,9.1269,9.2927
BSU34410,8.7412,8.6517,8.5438,9.8788,9.764,9.8124
BSU34420,8.855,8.8143,8.6292,10.0209,9.706,9.869
BSU34430,12.0587,12.0487,11.8451,13.2699,13.1339,13.5901
BSU34440,12.7268,12.6588,12.5467,13.8388,13.8102,14.1878
new_3535821_3536011,7.5357,7.2412,7.2675,7.2066,7.0113,7.1883
BSU34450,7.5026,7.3451,7.2538,7.3609,7.2347,7.2488
BSU34460,7.1848,7.0107,6.9748,7.1213,7.058,7.0361
BSU34470,7.1298,6.8969,6.9781,7.1758,7.2281,7.0048
BSU34480,11.1209,11.0887,11.0686,11.1811,10.8465,10.9872
BSU34490,7.5335,7.2341,7.3771,7.5724,7.3967,7.5487
BSU34500,7.5228,7.3791,7.2395,7.542000000000001,7.3875,7.4238
new_3542144_3542334,7.7251,7.4592,7.3685,7.7399,7.6015,7.5353
BSU34510,7.3624,7.1287,7.3406,7.1599,7.3831,7.0809
new_3542806_3542942_c,7.9839,7.8099,8.0621,8.4614,8.0408,8.2659
BSU34520,8.1448,7.9726,8.0172,8.4568,8.6337,8.4951
BSU34530,7.5046,7.3306,7.3887,7.6989,7.6415,7.6906
new_3545605_3545858,7.4478,7.3614,7.3131,7.7239,7.6889,7.6515
BSU_tRNA_81,11.6765,12.1927,11.5564,11.6938,11.3463,10.845999999999998
new_3546111_3546186,9.2121,9.4512,9.3685,14.3912,14.7948,14.2046
BSU34540,13.5401,13.547,13.5239,15.443,15.5031,15.2706
new_3546861_3547259,7.0693,6.9774,6.7994,7.5953,7.5627,7.4635
BSU34550,8.0504,7.8928,7.9957,8.1549,8.2365,8.275
BSU34560,8.2408,8.0568,8.107999999999999,8.2385,8.217,8.3223
BSU34570,8.0132,7.8386,7.8592,7.9668,7.8492,8.0256
BSU34580,7.8172,7.6226,7.7026,7.6157,7.4542,7.6437
BSU34590,7.6504,7.5204,7.5019,7.4185,7.2427,7.3678
BSU34600,7.7368,7.5003,7.5377,7.3901,7.2507,7.3915
BSU34610,7.8455,7.6765,7.6462,7.3870000000000005,7.25,7.3741
new_3555807_3555901_c,7.6667,7.4968,7.5098,7.346,7.1791,7.2895
BSU34620,7.6164,7.582000000000001,7.5119,7.2942,7.1727,7.2772
BSU34630,7.7314,7.6621,7.5905,7.6111,7.4761,7.5876
BSU34640,13.3082,13.2115,13.1909,12.4838,12.2748,12.3402
BSU34650,12.3493,12.3682,12.3477,10.4245,10.1675,10.0055
BSU34660,8.1409,7.9626,8.0276,7.5491,7.5288,7.5817
BSU34670,8.3592,8.2253,8.336,7.6758,7.4828,7.6553
BSU34680,12.4466,12.3083,12.5661,13.5924,13.523,13.6003
BSU34690,10.6049,10.5981,10.6282,9.5988,9.3157,9.6784
BSU34700,10.7067,10.6546,10.7503,9.4572,9.2872,9.6196
new_3566276_3566357_c,11.044,10.7998,10.9532,9.6284,9.3008,9.7344
BSU34710,10.7837,10.7394,10.889000000000001,9.434,9.3195,9.4806
BSU34720,10.8707,10.8554,10.9048,9.5514,9.2708,9.618
new_3568195_3568456_c,8.0108,8.0261,8.096,7.8532,7.7657,7.8335
BSU34729,9.4484,9.4557,9.281,9.3003,8.9693,8.9319
BSU34730,11.722000000000001,11.9317,11.6369,11.4288,11.7137,11.5171
BSU34740,12.639000000000001,12.7491,12.7027,12.6141,12.5913,12.659
BSU34750,12.9915,12.9394,13.1207,12.777999999999999,12.8916,12.9329
BSU34760,12.9015,12.9103,13.0614,12.844000000000001,12.7367,12.9144
BSU34770,13.1743,13.1644,13.0831,13.1427,13.2261,13.3334
BSU34780,12.8765,12.8292,12.8696,12.9278,12.8117,13.085
new_3573056_3573206_c,11.1976,11.0679,11.1832,12.5969,12.4051,12.2492
BSU34790,12.0724,12.0865,12.1045,13.5659,13.4663,13.4889
new_3574158_3574245_c,12.4187,12.3028,11.9383,14.0697,14.0348,14.2074
new_3574247_3574338_c,11.7068,11.7111,11.8609,11.4365,11.0804,11.5618
new_3574321_3577707,7.99,7.88,7.74,10.59,11.4,10.29
BSU34800,15.5149,15.5513,15.5716,15.0717,14.3971,15.0211
new_3575785_3575982_c,15.6854,15.3535,15.4384,15.5075,15.0167,15.4161
BSU34810,11.0981,11.1132,11.2601,10.0513,9.8683,10.1886
new_3577620_3577744_c,11.2859,11.1678,11.2311,9.5381,9.5876,9.6219
BSU34820,10.6969,10.6987,10.8372,9.242,9.1411,9.2538
new_3579515_3579589_c,10.9393,11.1119,11.1996,9.6968,9.3595,9.5401
BSU34830,11.5127,11.4341,11.4847,11.8846,11.4907,11.9063
BSU34840,11.2133,11.1007,11.1374,11.6382,11.1816,11.6774
BSU34850,11.027000000000001,11.0716,10.8852,11.5871,11.025,11.6035
new_3582691_3582779_c,10.5542,10.3359,10.4977,11.3391,10.4744,11.2672
new_3582781_3582910_c,8.6397,8.67,8.5311,7.5237,7.3367,7.4695
BSU34860,13.2488,13.2447,13.1881,10.6698,10.3324,10.5281
BSU34870,13.2061,13.1649,13.2764,10.6939,10.5392,10.7129
BSU34880,13.17,13.0884,13.2681,10.5724,10.3468,10.5788
BSU34890,13.2177,13.125,13.0556,10.4406,10.3012,10.4977
BSU34900,13.3355,13.3264,13.1785,10.4878,10.3124,10.3871
BSU34910,13.1987,13.1165,13.0785,10.2904,9.9874,10.3369
BSU34920,13.0342,13.0059,13.0394,9.9182,9.7077,9.8701
BSU34930,12.9219,12.9177,12.8315,9.6177,9.3847,9.566
new_3589361_3589438_c,14.0191,13.8631,13.850999999999999,10.7339,9.8172,10.8246
BSU34940,10.1124,10.0653,10.1463,9.4323,9.2482,9.2745
new_3590364_3590602,10.6334,10.556,10.7378,9.6404,9.7475,9.7496
BSU34950,9.5036,9.5055,9.63,8.5403,8.2522,8.4657
BSU34960,12.4059,12.1898,12.4043,11.3377,11.0355,11.1419
BSU34970,12.1972,12.0779,12.1102,11.1231,11.0764,11.1537
BSU34980,12.1397,12.1263,12.1205,10.9403,10.8037,11.0762
BSU34990,12.2398,12.2632,12.2599,11.0513,10.9138,11.1575
BSU35000,11.8279,11.7464,11.9466,10.8194,10.5928,10.6585
BSU35010,10.8407,10.7026,10.7916,10.1388,9.9825,10.1173
BSU35020,10.7982,10.7516,10.8381,11.1437,11.3409,11.1913
BSU35030,10.1592,10.1766,10.195,10.5967,10.6033,10.460999999999999
BSU35040,8.0969,8.0171,7.9479999999999995,9.1905,9.1132,9.2775
BSU35050,11.1811,11.2994,11.2573,11.8863,11.7645,11.7887
new_3602548_3602655,10.154,10.4429,10.5362,11.2514,11.1993,11.2229
BSU35060,9.8269,9.877,9.7805,9.0482,8.9017,9.1296
new_3602657_3602942,11.0092,11.0455,10.8997,11.2245,10.9958,10.8714
BSU35070,10.2047,10.2151,10.0646,9.3129,9.2139,9.4817
new_3604568_3604754_c,10.7341,10.706,10.5929,9.9977,9.8104,10.0513
new_3604923_3604992,9.3384,9.4187,9.4819,10.777000000000001,11.3122,11.1254
BSU35080,8.9807,8.8189,8.8707,10.3196,10.255,10.28
new_3605398_3606736_c,8.8757,8.8774,8.8589,10.3712,10.3378,10.4889
BSU35090,8.7474,8.6481,8.6683,10.0133,9.8903,9.8632
BSU35100,12.6756,12.5452,12.6097,14.6729,14.6155,14.960999999999999
new_3606777_3607493,7.5994,7.7826,7.2901,8.0829,7.6406,7.3706
BSU35110,12.9395,12.9177,12.8813,14.8345,14.8318,15.003
BSU35120,13.3224,13.32,13.3041,15.1053,15.0367,15.2422
BSU35130,13.2617,13.24,13.1985,15.1659,15.0608,15.3406
new_3608843_3609333_c,10.0418,10.1052,10.092,9.9317,9.9772,10.1438
BSU35140,9.1357,9.0922,9.1631,11.5692,11.2134,11.3474
BSU35150,8.0663,7.9125,7.9175,9.191,9.4075,9.3142
new_3609903_3610036_c,8.3284,8.3929,8.2834,9.7011,9.9371,9.8601
BSU35160,11.4842,11.4898,11.5574,13.2989,13.502,13.399000000000001
BSU35170,11.2309,11.0934,11.1234,12.5698,12.8638,12.6907
new_3614978_3615063_c,9.9553,10.0964,10.3266,12.2875,12.6753,12.3749
BSU35180,11.0908,10.9566,10.9872,13.3689,13.8645,13.4951
new_3615385_3615449_c,7.9618,7.7398,7.9148,12.5395,13.7383,12.5448
BSU35190,8.6905,8.7562,8.6483,9.4572,9.1269,9.4223
BSU35200,9.1074,9.1589,9.0323,9.6527,9.3244,9.5533
BSU35210,8.8546,8.7678,8.6673,9.3692,9.2146,9.3386
BSU35220,12.5015,12.6523,12.8739,11.6003,11.6091,11.7662
new_3621540_3621617_c,13.5417,13.4367,13.6911,11.7063,11.9029,11.9217
BSU35230,13.4445,13.3646,13.5661,11.7202,11.7584,11.7011
BSU35239,13.6108,13.4474,13.5561,11.7765,11.8097,11.7231
new_3622048_3622137_c,13.4774,13.3742,13.571,11.6077,11.6058,11.5311
new_3622139_3622219_c,13.6989,13.4882,13.7233,11.3644,11.5213,11.4625
BSU35240,7.7628,7.7321,7.9093,7.6571,7.8473,7.4162
BSU35250,12.5586,12.4726,12.597999999999999,12.2279,12.1695,12.3275
BSU35260,13.1246,12.9433,13.1176,12.8896,12.8545,13.009
new_3625508_3625640_c,13.6604,13.6558,13.5652,13.4912,13.4387,13.6947
BSU35270,13.0134,13.0389,12.8156,12.8145,12.5252,12.359000000000002
BSU35280,8.7065,8.4543,8.5242,8.683,8.5902,8.725
BSU35290,13.5442,13.3593,13.5646,13.6416,13.4773,13.6744
new_3628241_3628309_c,14.1175,14.3831,14.3486,14.3309,14.2922,14.4772
BSU35300,13.8939,13.9228,13.8613,14.2488,14.1643,14.3228
new_3630836_3630916_c,14.0895,14.2223,14.1452,14.4703,14.2485,14.6939
BSU35310,14.4344,14.5665,14.5206,14.7734,14.8457,14.602
new_3631609_3631729_c,14.6515,14.5773,14.5521,12.5132,12.3939,12.5327
BSU35319,15.0587,14.8921,14.9457,12.7464,12.7881,12.884
BSU35320,14.9197,14.8628,14.9151,12.8757,12.7446,12.7993
BSU35330,14.8076,14.7843,14.7928,12.6816,12.6076,12.62
BSU35340,14.7155,14.7254,14.6797,12.4993,12.3481,12.4492
BSU35350,14.9388,14.8527,14.9235,12.5729,12.4036,12.5878
new_3634793_3634897_c,11.8003,12.2379,12.5708,10.3353,10.5708,10.5312
BSU35360,16.3896,16.4541,16.4596,16.4461,16.4437,16.4303
new_3635902_3636010_c,16.2781,16.2981,16.3263,16.3052,16.3136,16.3261
BSU35370,11.124,10.9923,10.9878,10.3886,10.4003,10.4656
BSU35380,11.3623,11.3803,11.4197,10.8439,10.6943,10.9015
BSU35390,11.6505,11.5702,11.5715,11.3095,10.9655,11.137
BSU35400,14.4672,14.399000000000001,14.4611,14.0814,13.9133,14.0031
BSU35410,14.2343,14.3067,14.2594,13.8566,13.6438,13.7225
BSU35420,14.1624,14.1868,14.1347,13.7315,13.4457,13.5963
BSU35430,14.4822,14.5139,14.4202,14.2024,13.6487,13.8275
new_3640552_3640631_c,14.4994,14.5172,14.4281,13.5096,13.3718,13.4879
BSU35440,14.1688,14.2064,14.118,13.3437,13.015999999999998,13.0605
BSU35450,12.0552,12.6032,12.0854,12.2195,11.6106,11.9749
BSU35460,12.5266,12.9065,12.3317,12.5583,11.9776,12.1333
BSU35470,11.2739,11.9371,11.1289,11.7467,10.9424,11.1671
BSU35480,11.7888,11.58,11.838,10.8926,10.964,11.0163
new_3643957_3645689,9.6122,10.1368,9.2627,9.8276,9.4529,9.2084
BSU35490,13.4575,13.3512,13.4648,13.0726,12.9989,13.0784
new_3645297_3645378_c,13.0242,13.1286,13.0973,12.8917,12.9174,12.9826
BSU35500,12.491,12.4177,12.4798,12.2707,12.1756,12.3898
new_3646537_3646664_c,12.7777,12.7429,12.654000000000002,12.8459,12.7561,12.9138
new_3646613_3646699,13.16,12.9673,13.2647,12.9991,13.0062,13.1058
BSU35510,12.5614,12.3072,12.4704,12.2737,12.0662,12.6027
new_3647109_3647701_c,7.9503,8.0827,7.5357,11.392999999999999,11.833,11.3452
BSU35520,12.6037,12.4086,12.5717,12.1048,11.876,12.19
BSU35530,13.34,13.2055,13.3835,12.9467,12.8387,13.0564
new_3648747_3649980,7.7898,7.9309,7.6295,7.7333,7.7587,7.5686
new_3649731_3649813_c,12.8078,12.6302,13.3865,11.9088,12.1315,12.0463
BSU35540,8.5402,8.3629,8.454,8.7859,8.8965,8.9247
BSU35550,8.3897,8.2813,8.4135,8.6739,8.634,8.7459
BSU35560,8.6465,8.3827,8.5272,8.7625,8.7712,8.8245
BSU35570,8.3183,8.1931,8.2001,8.3865,8.3373,8.4835
new_3654055_3654138_c,8.1904,8.1599,8.11,8.3196,8.3221,8.4104
BSU35580,8.1107,7.9652,8.0252,8.2253,8.1632,8.3185
BSU35590,7.8408,7.7151,7.6547,7.9086,7.8473,8.0491
BSU35600,7.8524,7.6519,7.7052,7.8779,7.8257,8.032
BSU35609,7.8888,7.8559,7.7614,7.7904,7.6949,7.8673
BSU35610,7.9510000000000005,7.8042,7.7656,7.7538,7.7031,7.7684
BSU35620,13.8269,14.0683,14.1401,12.9335,12.9399,12.7123
BSU35630,13.6909,13.8556,13.9506,12.7241,12.4568,12.4084
BSU35640,13.9544,14.0517,14.0215,12.8136,12.5511,12.6355
BSU35650,12.383,12.4249,12.4554,11.3738,11.3861,11.439
BSU35660,10.1413,10.09,10.1245,9.9149,9.8635,9.8452
new_3665533_3665628,13.4293,14.3854,14.19,14.2236,14.517999999999999,14.2497
BSU35670,13.9614,14.0818,14.0514,15.3564,15.6856,15.4564
new_3666508_3667599,7.6258,7.4432,7.3461,7.9412,8.0037,7.9329
new_3666577_3666932_c,10.399000000000001,10.3408,10.5061,9.0472,8.9858,9.158999999999999
BSU35679,11.2637,11.0102,11.1263,9.7838,9.5919,9.8622
new_3667017_3667208_c,11.6436,11.7658,12.0447,9.8656,9.8984,10.2134
BSU35680,12.5962,12.4296,12.595,9.9911,9.9465,10.1338
new_3669912_3670034_c,12.3977,12.6493,12.6526,8.4716,8.3467,8.5336
new_3669959_3672791,9.2428,9.6525,9.2118,13.6749,14.2246,13.9654
BSU35690,12.2947,12.2263,12.2836,9.4551,8.7251,9.0248
BSU35698,12.7109,12.6406,12.7565,10.6268,10.652999999999999,11.0001
new_3671623_3672496_c,12.8239,12.8062,12.7587,10.9996,10.9974,11.2513
new_3672498_3672737_c,11.6846,11.5028,11.6437,9.3077,9.1496,9.152000000000001
new_3672793_3672923,10.7879,10.9331,10.6979,11.2578,11.3252,11.03
BSU35699,9.2517,9.3024,9.0565,10.0875,10.1186,9.8681
BSU35700,11.9722,11.860999999999999,11.9575,12.1263,11.9797,12.3009
BSU35710,12.4908,12.3129,12.466,12.6901,12.6186,12.9126
new_3675995_3676059_c,12.5896,12.5928,12.7699,13.2796,13.2009,13.3455
new_3676061_3676158_c,11.5686,11.5913,11.5563,10.3804,10.6598,10.9327
BSU35720,13.0989,12.8876,12.8689,12.3093,11.8809,12.1576
BSU35730,12.8752,12.802999999999999,12.794,12.1897,12.0768,12.4384
new_3680421_3680580_c,12.8175,12.8265,12.8421,12.3846,12.2695,12.3887
BSU35740,14.0392,13.9422,14.0857,13.9641,13.9035,13.9914
new_3680971_3681105_c,14.6125,14.6136,14.4363,14.7981,14.4576,14.522
new_3681277_3681369,13.3138,13.3314,13.6083,13.9658,14.0565,14.0462
BSU35750,12.8993,12.725,12.9716,13.1877,13.0788,13.3455
new_3681497_3681845_c,7.8445,7.9101,7.526,7.916,7.7166,7.4619
BSU35760,11.9173,11.7893,11.9458,12.0541,11.9785,12.2056
BSU35770,8.3456,8.379,8.4838,8.1224,8.1387,8.2172
BSU35780,12.5469,12.459000000000001,12.4204,10.1968,9.8391,10.0528
BSU35790,10.7969,10.8237,10.6301,10.9657,11.094000000000001,11.0619
new_3688579_3688715_c,11.6935,11.7555,11.5763,11.1446,10.9882,10.8954
BSU35800,7.1717,6.995,7.0089999999999995,7.2865,7.237,7.1454
BSU35810,7.6728,7.5462,7.5647,7.5873,7.5801,7.5067
BSU35820,8.0117,7.8027,7.8398,8.006,8.0095,8.0164
new_3691599_3692493_c,7.08,6.8785,6.7895,9.9626,10.2171,10.0018
BSU35830,7.6793,7.497999999999999,7.4895,12.703,13.0947,12.6633
new_3693907_3693970_c,7.9441,7.6993,7.4852,13.0786,13.5188,13.2765
new_3694080_3694200,11.937999999999999,11.9629,11.5368,12.3264,12.1129,12.4199
BSU35840,12.6467,12.6719,12.5614,12.5098,12.4111,12.4637
new_3695280_3695362,11.5902,11.6857,11.6933,11.829,11.5813,11.6874
BSU35850,11.6473,11.568,11.6562,11.7668,11.6491,11.693
BSU35860,13.2451,13.0842,13.2907,13.1264,13.3003,13.0838
BSU35870,7.9102,7.9317,7.8504,8.3866,8.1571,8.066
BSU35880,7.7058,7.5082,7.5104,7.4908,7.4175,7.5121
BSU35890,7.516,7.3204,7.3257,7.3323,7.3145,7.3509
new_3699152_3701361,8.4463,8.3739,8.5638,10.2251,10.5516,10.3935
BSU35900,7.5449,7.3329,7.3056,7.3131,7.3178,7.3167
BSU35910,9.8041,9.7899,9.8378,8.4841,8.3296,8.3181
BSU35920,9.4686,9.5024,9.5419,8.3178,8.2047,8.1924
BSU35930,8.5531,8.774,8.6373,7.7506,7.452999999999999,7.7717
BSU35940,8.1244,7.9236,7.9337,7.2717,7.1044,7.2181
BSU35950,8.1296,7.9643,7.992999999999999,7.3121,7.1813,7.1739
BSU35960,8.2112,8.2004,8.0383,8.0895,8.0366,7.872000000000001
BSU35970,9.5274,9.4691,9.4178,15.2861,15.4265,15.2535
new_3707708_3707818,7.1501,6.8791,6.8114,9.0795,9.4089,8.8343
BSU35980,7.1722,6.9687,6.9121,8.9501,9.1169,8.7184
new_3708133_3708785,7.5258,7.4189,7.3224,9.1546,9.1808,8.9338
BSU35990,11.6054,11.8144,11.6983,12.110999999999999,11.9263,12.0637
BSU36000,9.4227,9.4095,9.4163,9.3838,9.222000000000001,9.3955
BSU36010,9.4947,9.4634,9.4418,9.514,9.4358,9.5608
BSU36020,10.3056,10.199,10.3311,10.987,10.6196,10.8549
new_3712484_3712616,8.4835,8.2937,8.3416,8.7385,8.5345,8.6295
BSU36030,7.6699,7.4212,7.497999999999999,7.9615,7.8737,8.0236
BSU36040,7.6228,7.4428,7.4651,8.001,7.9642,7.9708
BSU36050,8.1171,7.9045,7.9645,8.292,8.2647,8.3461
new_3715928_3716008_c,7.4704,7.3195,7.1645,7.6214,7.4634,7.4188
BSU36060,7.3303,7.1634,7.1153,7.3125,7.2197,7.2751
new_3717098_3717211_c,7.3082,7.1393,7.1277,7.2709,7.2369,7.1995
BSU36070,7.9098,6.9811,7.455,7.1456,7.4743,7.9303
new_3717709_3717906_c,7.1925,6.9131,6.922000000000001,7.1105,7.0514,7.0309
BSU36080,10.4712,10.5386,10.4127,11.2646,11.097999999999999,11.179
new_3718617_3718717,10.8466,10.7823,10.7984,11.6824,11.4645,11.7096
BSU36090,11.4823,11.5344,11.538,14.552,14.4488,14.69
BSU36100,7.127999999999999,6.8929,6.8617,7.0795,6.9177,6.9875
new_3719173_3720884,7.6587,7.7013,7.7335,10.7504,10.945,11.1285
BSU36110,9.2982,9.2599,9.2193,10.0398,9.9776,10.2047
BSU36120,9.1617,9.0193,9.1163,9.9384,9.9071,10.232000000000001
BSU36130,8.1281,8.0601,8.0207,8.9466,8.6939,8.8788
BSU36140,7.8114,7.6881,7.7609,7.5704,7.6481,7.6989
BSU36150,8.0323,7.8323,7.9981,7.9659,7.7626,7.9916
BSU36160,8.4911,8.4247,8.4323,8.3562,8.2079,8.1977
BSU36170,10.4419,10.5769,10.6377,11.0329,10.734000000000002,10.8733
BSU36180,12.1437,12.0255,12.0721,12.5149,12.2375,12.5913
BSU36190,11.1688,10.9911,11.0635,11.6753,10.9241,11.5873
BSU36200,11.120999999999999,10.9101,10.9147,11.6127,10.9174,11.259
BSU36210,11.3526,11.0785,11.122,11.8321,11.1243,11.7042
new_3728120_3728202_c,11.4001,11.1643,11.1849,12.0409,11.4127,11.754000000000001
new_3728379_3728510_c,11.9546,11.8451,11.6975,11.3397,10.9639,11.2677
BSU36220,11.2719,11.2815,11.3062,10.5364,10.4995,10.6021
new_3729297_3729412_c,11.6229,11.9983,11.7065,11.1734,11.1375,11.1301
BSU36230,10.5405,10.5647,10.6473,10.2768,10.1747,10.3148
new_3730846_3730971_c,10.8212,10.6441,10.7331,10.7309,10.5216,10.7918
BSU36240,9.6085,9.4749,9.5525,8.2752,8.1186,8.3258
BSU36250,12.0284,12.0849,12.1684,10.3713,10.2603,10.485999999999999
BSU36260,11.7956,11.8666,11.955,10.1935,10.0754,10.1624
BSU36269,12.9384,13.1558,12.9474,13.4127,13.1825,13.1127
new_3733649_3733734_c,12.4765,12.4096,12.4445,12.3332,12.0097,12.2861
new_3733736_3733966_c,11.015,11.0114,11.0484,9.9218,9.8454,9.6556
BSU36270,10.8079,10.7144,10.8563,10.4369,10.338,10.6285
new_3733968_3734142_c,7.3421,7.3141,7.0025,7.3146,7.2399,7.1054
BSU36280,10.7169,10.811,10.9024,10.2618,10.1045,10.2975
BSU36290,11.5367,11.6888,11.6032,13.1101,12.9918,13.0968
BSU36300,11.4134,11.3915,11.4234,12.9238,12.7977,12.9333
new_3740032_3740104_c,8.7265,9.1795,8.8193,8.6479,8.4261,8.4447
new_3740106_3740205_c,13.8924,14.7569,14.0437,14.3012,13.8116,13.7266
BSU36310,13.4763,14.2989,13.5585,13.7529,13.1841,13.2432
BSU36320,10.9664,11.0381,10.9534,10.1108,9.8453,10.2406
BSU36330,12.415999999999999,12.3639,12.3994,13.0762,13.0276,12.7289
new_3741593_3741676,11.7318,11.7099,11.8065,12.4879,12.4879,12.2893
BSU36340,7.8296,7.622000000000001,7.5495,7.6609,7.5094,7.5920000000000005
BSU36350,8.5615,8.496,8.5199,8.793,8.6792,8.6586
BSU36360,11.4817,11.3364,11.3512,10.690999999999999,10.6372,10.7119
BSU36370,11.9298,11.9472,11.9752,11.2633,11.2856,11.3105
new_3744236_3744320_c,8.919,8.4878,8.7783,9.0095,8.7777,9.0785
new_3744322_3745406_c,8.168,8.1551,8.1673,7.9185,7.8913,7.6761
BSU36380,11.8745,11.6415,11.6886,11.7585,11.7038,11.8041
new_3745414_3746298,9.5468,9.7867,9.362,10.6436,10.4772,10.7604
BSU36390,13.7819,13.8612,13.834000000000001,11.9025,12.0658,11.6978
BSU36400,13.5237,13.575999999999999,13.6543,11.8946,11.8913,11.699000000000002
new_3747092_3747171_c,13.8649,14.0541,13.7781,12.0445,12.4388,12.1136
BSU36410,13.8018,13.8662,13.8342,12.7559,12.7485,12.7938
new_3748336_3748420_c,8.7314,9.0924,9.8918,8.8845,9.5298,7.3776
BSU36420,8.7708,9.1302,9.6592,8.9208,9.3084,7.2697
BSU36430,9.1947,9.4604,9.9747,9.2565,9.8678,7.3809
BSU36440,9.3748,9.3484,9.3943,9.5018,9.3248,9.2846
BSU36450,8.7587,8.7825,8.8036,8.7274,8.6885,8.7173
BSU36460,11.7546,11.7193,11.8235,10.4737,10.3117,10.4384
BSU36470,7.1986,6.9664,6.9247,7.0414,6.9394,7.0524
BSU36480,8.8784,8.7275,8.7401,8.7748,8.7111,8.7882
BSU36490,9.6181,9.4606,9.48,9.5296,9.1727,9.5122
BSU36500,9.28,9.0267,9.0854,8.934,8.7656,8.9977
BSU36510,8.112,7.9793,7.9649,7.7832,7.4001,7.6991
BSU36520,10.27,10.3427,10.2452,12.2102,12.1655,12.0829
BSU36530,12.4473,12.4515,12.3507,13.3642,13.4379,13.5506
BSU36540,9.1816,9.001,8.846,10.0735,10.0379,10.2153
BSU36550,8.9719,9.9128,10.155,9.3544,9.6468,8.0888
new_3760210_3760556,11.9086,11.7648,12.0052,11.0193,10.8424,11.1116
new_3760558_3760693,12.2073,12.2075,12.2537,11.2389,11.3097,11.4188
BSU36560,11.5449,11.4839,11.7613,10.7142,10.6255,10.6881
new_3761046_3761954_c,7.6256,7.5282,7.5433,8.3633,8.2022,8.1562
BSU36570,11.4583,11.5169,11.4166,10.7246,10.8467,10.65
BSU36580,10.7085,10.8194,10.6218,12.4498,12.4255,12.3498
new_3762479_3762776_c,8.0169,7.9836,7.9368,10.9749,11.008,10.6627
new_3762583_3762663,11.069,10.8482,11.0366,10.3487,10.3539,10.3694
BSU36590,10.7394,10.7842,10.8735,10.1913,10.1722,10.3089
new_3762778_3763121_c,7.7618,7.7805,7.6019,7.7409,7.7855,7.6261
BSU36600,8.9098,8.7451,8.908999999999999,8.3628,8.2587,8.3289
BSU36610,9.9594,9.9112,9.9698,8.3137,8.172,8.2309
BSU36620,9.4777,9.4736,9.5203,9.4658,9.3574,9.3622
BSU36630,11.3683,11.2137,11.2584,11.0782,10.8196,10.7658
new_3766640_3766713_c,8.8104,8.8241,8.9107,8.4191,8.7404,8.6024
BSU36640,9.8546,9.8419,9.7168,9.6552,9.4627,9.5016
BSU36650,10.3593,10.4064,10.3436,10.1394,10.0435,9.9917
BSU36660,10.6837,10.5376,10.5777,10.4682,10.2645,10.2627
new_3769109_3769193_c,11.1264,11.1612,10.8603,11.0072,10.7249,10.715
new_3769195_3769288_c,9.892999999999999,10.0843,9.8934,9.7386,9.5218,9.45
BSU36668,9.865,10.113999999999999,9.8576,9.7112,9.6207,9.5026
new_3769454_3769625_c,8.6855,8.2687,8.5373,9.0029,9.2141,8.992
BSU36669,8.7419,8.4194,8.7611,9.1164,9.2573,8.9731
new_3769809_3769955_c,9.2785,9.2045,9.1362,9.8931,10.1407,9.8567
new_3769957_3770070_c,7.0432,7.021,6.7179,9.8497,10.2523,9.7946
BSU36670,8.5058,8.726,8.2989,16.1775,15.4793,15.4075
BSU36680,7.1242,6.8183,6.8057,10.4018,10.8171,10.5744
BSU36690,12.7826,12.7653,12.8808,11.5195,11.4705,11.4917
BSU36700,10.5682,10.5024,10.6012,11.9989,12.1044,12.1045
BSU36710,10.929,10.6792,10.7766,12.4211,12.4429,12.5539
new_3774188_3774399_c,7.2895,7.0935,7.1822,10.3364,11.0208,10.6001
BSU36720,7.9972,7.8592,7.6751,13.9268,13.7861,13.2886
BSU36730,8.2166,8.275,8.1723,8.2435,8.1517,8.1709
BSU36740,7.6737,7.5244,7.5185,7.4016,7.2559,7.3434
BSU36750,8.339,8.4855,8.7005,8.5185,8.5417,8.0982
