,base,6PGCt6_FWD_CPLX_dummy_s,ALAt2r_FWD_BSU27810-MONOMER_s,ACNAMt2_FWD_CPLX_dummy_s,ACACt2_FWD_CPLX_dummy_s,AMPt6_FWD_CPLX_dummy_s,3GMPt6_FWD_CPLX_dummy_s,3UMPt6_FWD_CPLX_dummy_s,ARGPt6_FWD_CPLX_dummy_s,DALAt2r_FWD_BSU18120-MONOMER_s,2PGt6_FWD_CPLX_dummy_s,ASNt2r_FWD_CPLX_dummy_s,F6Pt6_2_FWD_BSU12010-MONOMER_s,ASPt2r_FWD_BSU10220-MONOMER_s,CHORt2_FWD_CPLX_dummy_s,BTDt6_RR_REV_CPLX_dummy_s,CITt2r_FWD_BSU38770-MONOMER_s,CMPt6_FWD_CPLX_dummy_s,DHAt_REV_CPLX_dummy_s,FORt2_REV_BSU27200-MONOMER_s,CO2t_REV_CPLX_dummy_s,GLYt2r_FWD_CPLX_dummy_s,GSNt2_REV_BSU38710-MONOMER_s,LEUt2r_FWD_BSU29600-MONOMER_s,THMDt2_FWD_BSU39410-MONOMER_s,GMPt6_FWD_CPLX_dummy_s,HISt2r_FWD_BSU39390-MONOMER_s,METt3_FWD_CPLX_dummy_s,UMPt6_FWD_CPLX_dummy_s,PSER_Lt6_FWD_BSU19999-MONOMER_s,H2Ot_FWD_CPLX_dummy_s,PYRt2_REV_CPLX_dummy_s,PHEt2r_REV_CPLX_dummy_s,URAt2_REV_BSU15480-MONOMER_s,TYRt2r_REV_CPLX_dummy_s,SUCCt2r_REV_BSU07570-MONOMER_s,THMt6_REV_CPLX_dummy_s
transcription_TU_BSU22410_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU22420_s,0.0,0.0,9.427995673740766e-25,9.425217081968424e-25,9.426143233724769e-25,0.0,9.427995673740766e-25,9.427863350560918e-25,0.0,0.0,9.425486070676749e-25,9.426407856869698e-25,0.0,0.0,0.0,0.0,9.426804798551464e-25,9.426143233724835e-25,9.423766169932885e-25,0.0,9.308097120525722e-25,0.0,0.0,0.0,9.428000054056405e-25,9.384247416308863e-25,9.42694149388052e-25,0.0,0.0,9.423369292047534e-25,0.0,0.0,9.426544549136362e-25,0.0,9.427466386592927e-25,9.42191414463628e-25,0.0
transcription_TU_BSU22420_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU22430_s,0.0,0.0,0.0,9.941378341324916e-25,0.0,0.0,0.0,0.0,0.0,0.0,9.941662060892937e-25,9.94263432765499e-25,0.0,0.0,0.0,0.0,0.0,0.0,9.939847971747235e-25,0.0,0.0,0.0,0.0,0.0,9.944313719703935e-25,0.0,9.943197188687829e-25,0.0,0.0,9.93942935929733e-25,0.0,0.0,9.94277850571767e-25,0.0,0.0,9.937894522398417e-25,0.0
transcription_TU_BSU22430_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU22440_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU22480_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU22490_s,9.323716762945248e-08,2.6714367667010538e-08,9.323772133425692e-08,9.320978811600865e-08,9.32168412723953e-08,9.322303079527184e-08,9.323754540636323e-08,9.32317199942233e-08,9.322950223038198e-08,9.323754540636323e-08,9.321138890944553e-08,9.322087268294711e-08,9.230593527277702e-08,2.6745525933197332e-08,9.322951780785893e-08,9.3231803716996e-08,9.322197109518816e-08,9.321879598772543e-08,2.675228554376846e-08,9.323230473908602e-08,2.642393524015014e-08,9.321797390947722e-08,2.6679852014273736e-08,9.323747356703719e-08,9.323753529153783e-08,2.6640111642860603e-08,9.322533621220428e-08,9.320866365533686e-08,9.322615082172358e-08,9.318944746005844e-08,7.768719226222e-08,9.186192324224559e-08,9.322209897114732e-08,9.32317199942233e-08,9.323236797786987e-08,2.6747027995068932e-08,9.323740989701639e-08
translation_BSU22540_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1565770858927496e-06,0.0,0.0,0.0,0.0,3.7096543073046784e-06,2.2685566993626575e-06,0.0,0.0,0.0,0.0,0.0
translation_BSU22550_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1565770858927496e-06,0.0,0.0,0.0,0.0,3.7096543073046784e-06,2.2685566993626575e-06,0.0,0.0,0.0,0.0,0.0
translation_BSU22560_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1565770858927496e-06,0.0,0.0,0.0,0.0,3.7096543073046784e-06,2.2685566993626575e-06,0.0,0.0,0.0,0.0,0.0
translation_BSU22600_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.322358652870484e-08,0.0,0.0,0.0,8.944678703476544e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.509448291076029e-08,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU22610_s,3.431779571690415e-08,3.428558282241095e-08,3.431780021102527e-08,3.430888711654527e-08,3.43528347685492e-08,3.4312747655866114e-08,3.431792460362307e-08,3.432006063827655e-08,3.4319026004344974e-08,3.431792460362307e-08,3.428747970890371e-08,3.4316221968392594e-08,3.555867970329062e-08,3.429646848200716e-08,3.430267118134951e-08,3.431861205930804e-08,3.431914771528122e-08,3.431343009238596e-08,3.4273198174914145e-08,3.4316428396272054e-08,0.0,3.431229142861874e-08,3.421846202572602e-08,3.431786698377683e-08,3.431791123867047e-08,3.347087257302726e-08,3.431385417533891e-08,3.431067420793218e-08,3.431791694898101e-08,3.430883503189037e-08,2.8776971746132167e-08,3.370217553501211e-08,3.431924647050353e-08,3.432006063827655e-08,1.87862338927894e-08,3.437122347824767e-08,3.431801207246308e-08
translation_BSU22620_s,2.407448359943204e-08,2.405188573776971e-08,2.4074486752130023e-08,2.406823407353e-08,2.4099064055622384e-08,2.4070942303724365e-08,2.407457401553063e-08,2.4076072478067596e-08,2.4075346665785754e-08,2.407457401553063e-08,2.405321643403985e-08,2.4073379589633642e-08,2.4944983599650404e-08,2.405952220240689e-08,2.406387349538682e-08,2.4075056276709342e-08,2.407543204795781e-08,2.4071421043878318e-08,2.4043197709100678e-08,2.4073524402098853e-08,0.0,2.4070622252999807e-08,2.4004799423360068e-08,2.4074533594285197e-08,2.4074564639802223e-08,2.3480353443012928e-08,2.407171854486526e-08,2.4069487746774043e-08,2.407456864567657e-08,2.406819753530999e-08,2.018750679847207e-08,2.364261617721474e-08,2.40755013263287e-08,2.4076072478067596e-08,1.3178844104030717e-08,2.4111964030134222e-08,2.407463537632349e-08
translation_BSU22630_s,6.039469109868029e-09,6.033423325460874e-09,6.039455929031991e-09,6.0378336049087014e-09,6.039135332947943e-09,6.0385354638883355e-09,6.039506208587674e-09,6.040211682349063e-09,6.039393433701097e-09,6.039506208587674e-09,6.0359763183642775e-09,6.0386916075143085e-09,6.108117026344007e-09,6.036831722051379e-09,6.038194145801822e-09,6.039271340343333e-09,6.0393616581413025e-09,6.0384949365148655e-09,0.0,6.039139786711883e-09,0.0,6.038086449139314e-09,0.0,6.039505508265145e-09,6.039518631242799e-09,0.0,6.039238934577496e-09,6.0379021182696895e-09,6.0389709852563925e-09,0.0,5.1393435123549856e-09,0.0,6.0389273521032055e-09,6.040211682349063e-09,6.039297509136887e-09,6.0400106758515025e-09,6.039516996890409e-09
translation_BSU22640_s,6.039469109868029e-09,6.033423325460874e-09,6.039455929031991e-09,6.0378336049087014e-09,6.039135332947943e-09,6.0385354638883355e-09,6.039506208587674e-09,6.040211682349063e-09,6.039393433701097e-09,6.039506208587674e-09,6.0359763183642775e-09,6.0386916075143085e-09,6.108117026344007e-09,6.036831722051379e-09,6.038194145801822e-09,6.039271340343333e-09,6.0393616581413025e-09,6.0384949365148655e-09,0.0,6.039139786711883e-09,0.0,6.038086449139314e-09,0.0,6.039505508265145e-09,6.039518631242799e-09,0.0,6.039238934577496e-09,6.0379021182696895e-09,6.0389709852563925e-09,0.0,5.1393435123549856e-09,0.0,6.0389273521032055e-09,6.040211682349063e-09,6.039297509136887e-09,6.0400106758515025e-09,6.039516996890409e-09
translation_BSU22650_s,1.1697020963694018e-08,1.1685311711495521e-08,1.1696995435537046e-08,1.1693853378025896e-08,1.1696374516868904e-08,1.1695212712604646e-08,1.1697092815125577e-08,1.1698459150680273e-08,1.1696874396885751e-08,1.1697092815125577e-08,1.1690256253965733e-08,1.1695515125818974e-08,1.1829975715763438e-08,1.169191296826933e-08,1.1694551660326602e-08,1.1696637930974704e-08,1.1696812855153806e-08,1.1695134220682847e-08,0.0,1.1696383142754594e-08,0.0,1.1694343077403808e-08,0.0,1.169709145876674e-08,1.1697116874865726e-08,0.0,1.1696575168682944e-08,1.169398607217586e-08,1.1696056214323027e-08,0.0,9.953690913894697e-09,0.0,1.1695971707241654e-08,1.1698459150680273e-08,1.1696688613728641e-08,1.1698069848711338e-08,1.1697113709512314e-08
translation_BSU22660_s,1.0508819861930462e-08,1.0498300053301084e-08,1.0508796926962332e-08,1.0505974044411042e-08,1.050823908215273e-08,1.0507195295724904e-08,1.0508884414584803e-08,1.0510111955704876e-08,1.050868818360052e-08,1.0508884414584803e-08,1.0502742321659872e-08,1.050746698934699e-08,1.0628268868957284e-08,1.0504230744415822e-08,1.0506601394138265e-08,1.0508475738254789e-08,1.0508632893370896e-08,1.0507124777131377e-08,0.0,1.0508246831807892e-08,0.0,1.0506413999384617e-08,0.0,1.050888319600695e-08,1.0508906030300117e-08,0.0,1.0508419351451665e-08,1.050609325928832e-08,1.0507953113261456e-08,0.0,8.94257991843586e-09,0.0,1.0507877190537373e-08,1.0510111955704876e-08,1.0508521272577834e-08,1.0509762199619445e-08,1.0508903186488096e-08
translation_BSU22670_s,8.639725034928358e-09,8.631076275584109e-09,8.639706179165205e-09,8.63738537346395e-09,8.639247552427814e-09,8.63838941346929e-09,8.639778106271393e-09,8.640787317380331e-09,8.63961677685764e-09,8.639778106271393e-09,8.634728443730063e-09,8.638612783763902e-09,8.737928885595315e-09,8.635952136163284e-09,8.637901142999935e-09,8.639442116962792e-09,8.639571320527879e-09,8.638331437286815e-09,0.0,8.639253923732163e-09,0.0,8.637747078208095e-09,0.0,8.639777104429347e-09,8.639795877423547e-09,0.0,8.639395759095688e-09,8.637483384827099e-09,8.63901244585813e-09,0.0,7.352055950454272e-09,0.0,8.638950026721766e-09,8.640787317380331e-09,8.639479552567925e-09,8.640499768783332e-09,8.639793539410885e-09
translation_BSU22680_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU22690_s,2.8455753324523383e-08,2.8430909420602186e-08,2.845578714592009e-08,2.8448528389303705e-08,2.8479616155446525e-08,2.845168849628949e-08,2.8455838836098954e-08,2.845702830012912e-08,2.8456536864607192e-08,2.845583883609895e-08,2.8432282266921367e-08,2.8454155476261077e-08,2.903767896757518e-08,2.8440680636975904e-08,2.8444118303442477e-08,2.8456098634388646e-08,2.84556042510076e-08,2.845208296644251e-08,2.842405170727151e-08,2.84544114897327e-08,0.0,2.845112438793626e-08,2.8375467529413748e-08,2.845590464862952e-08,2.8455833135206244e-08,2.781671663612552e-08,2.8453255435035558e-08,2.844989131206227e-08,2.8455474552934758e-08,2.8446434119148632e-08,2.384386514171246e-08,2.796322361248186e-08,2.0905231762714363e-08,2.845702830012912e-08,2.3007612669410435e-08,2.8492849954710105e-08,2.8455899712919373e-08
transcription_TU_BSU22690_s,7.901400591923406e-10,7.900197392122136e-10,7.901399258291478e-10,7.900284494363193e-10,7.908617084125989e-10,7.900733039152757e-10,7.901413611250292e-10,7.901786794916225e-10,7.901821946188779e-10,7.901413611250292e-10,7.895687120457178e-10,7.901460997523026e-10,8.098681598084013e-10,7.899349188533081e-10,7.898459326746228e-10,7.901657355432984e-10,7.901734592036489e-10,7.900971284135248e-10,7.893958755022347e-10,7.901188871008903e-10,0.0,7.900747994043556e-10,7.888737115556982e-10,7.901431885602624e-10,7.901412028267217e-10,7.737860009488603e-10,7.90103945681069e-10,7.900705887879353e-10,7.901655672347816e-10,7.900303540223642e-10,7.083486117157513e-10,7.808537551210808e-10,5.805161802624231e-10,7.901786794916225e-10,6.388727921419993e-10,7.91366718692432e-10,7.901430515089966e-10
translation_BSU22700_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.88163307818828e-08,0.0,0.0,0.0,9.545773927823039e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.014093975385331e-08,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU22700_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.466282022693736e-09,0.0,0.0,0.0,2.6510627846812394e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3808104549680665e-09,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU22710_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.675033143742919e-08,0.0,0.0,0.0,9.32372509397043e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.827674284842192e-08,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU22710_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.408912651573956e-09,0.0,0.0,0.0,2.5893951394741034e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3254292790522103e-09,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU22730_s,2.047387469948386e-06,2.0436090545584122e-06,2.047395447376297e-06,2.0468065248847915e-06,2.046990109949645e-06,2.0544962450943555e-06,2.0473950241361388e-06,2.0473201897208383e-06,2.0472554017876896e-06,2.0473950241361388e-06,2.046823301283258e-06,2.047055380679292e-06,2.021213744861647e-06,2.0459613343890207e-06,2.04724701579942e-06,2.047281717917098e-06,2.047132897651957e-06,2.0469984095214116e-06,2.0464444259070597e-06,2.047282003622036e-06,2.0218985198196402e-06,2.0469775804428937e-06,2.04102302757751e-06,2.047395990335292e-06,2.0473950654213157e-06,2.0377798332597077e-06,2.047169621283404e-06,2.0467549448670433e-06,2.0471723487355436e-06,2.0464336371575794e-06,1.7356495918401243e-06,2.0182613881468644e-06,2.0470885362036697e-06,2.0473201897208383e-06,2.047279477380877e-06,2.046085051725654e-06,2.0473958608245848e-06
transcription_TU_BSU22730_s,5.685046669632565e-08,5.6786487848469214e-08,5.685061104221773e-08,5.68407392826287e-08,5.684367677648175e-08,5.7051188243359064e-08,5.685059928998803e-08,5.6848829995464066e-08,5.684826562089391e-08,5.685059928998803e-08,5.684058784333312e-08,5.6844871968529996e-08,5.637215901306736e-08,5.682621739215329e-08,5.684865009205545e-08,5.684868770265515e-08,5.6846098537161034e-08,5.6843907250567866e-08,5.683407861386285e-08,5.684869563607761e-08,5.6421494621434296e-08,5.68436375027547e-08,5.674300906114389e-08,5.6850626118714404e-08,5.685060043636525e-08,5.668553656488954e-08,5.6846809636509196e-08,5.6839615542225585e-08,5.6846885373737306e-08,5.683470497831466e-08,5.156231892346058e-08,5.63585588553855e-08,5.684548400058733e-08,5.6848829995464066e-08,5.68486254876982e-08,5.682841892346742e-08,5.68506225225538e-08
translation_BSU22740_s,7.263312963899742e-12,7.249786449799461e-12,7.263338449454301e-12,7.261197818736906e-12,7.26191132725528e-12,7.262217127351142e-12,7.263338449454301e-12,7.26323650750434e-12,7.262828746858383e-12,7.263338449454301e-12,7.261401674736635e-12,7.262115193270465e-12,7.180898501337142e-12,7.258242228308463e-12,7.262624870827745e-12,7.262930685946788e-12,7.262420997658665e-12,7.26191132725528e-12,7.260076661888749e-12,7.262930685946788e-12,7.170968448225161e-12,7.261809395320771e-12,7.240419538531475e-12,7.263338449454301e-12,7.263338449454301e-12,7.229634735021538e-12,7.2625229338855104e-12,7.261095891810127e-12,7.2625229338855104e-12,7.259770906862435e-12,6.109944146601222e-12,7.158312534896807e-12,7.262217127351142e-12,7.26323650750434e-12,7.262930685946788e-12,7.258649860184283e-12,7.263338449454301e-12
transcription_TU_BSU22740_s,2.0168274829267281e-13,2.014523811280004e-13,2.016831822045263e-13,2.016467345967876e-13,2.016588835771782e-13,2.0166409035107688e-13,2.016831822045263e-13,2.016814465588131e-13,2.0167450402130483e-13,2.016831822045263e-13,2.0165020571136973e-13,2.0166235475524282e-13,2.002770628307712e-13,2.015964054735839e-13,2.0167103277975763e-13,2.016762396488802e-13,2.0166756155634832e-13,2.016588835771782e-13,2.0162764379079966e-13,2.016762396488802e-13,2.0010735146495004e-13,2.0165714799494753e-13,2.0129277618636398e-13,2.016831822045263e-13,2.016831822045263e-13,2.011089311190712e-13,2.0166929716578575e-13,2.0164499904629826e-13,2.0166929716578575e-13,2.01622437302572e-13,1.815129564012843e-13,1.9989094607495336e-13,2.0166409035107688e-13,2.016814465588131e-13,2.016762396488802e-13,2.016033471948896e-13,2.016831822045263e-13
translation_BSU22750_s,1.479572331810248e-11,1.476816914811409e-11,1.4795775233422078e-11,1.4791414664081582e-11,1.4792868115788183e-11,1.4793491045521698e-11,1.4795775233422078e-11,1.4795567572690174e-11,1.4794736944335374e-11,1.4795775233422078e-11,1.4791829928711334e-11,1.4793283400819907e-11,1.4627841031940923e-11,1.4785393981999143e-11,1.4794321638901682e-11,1.479494459923815e-11,1.4793906339297122e-11,1.4792868115788183e-11,1.4789130812813713e-11,1.479494459923815e-11,1.460761302867173e-11,1.4792660475458245e-11,1.4749088292290423e-11,1.4795775233422078e-11,1.4795775233422078e-11,1.4727119120706294e-11,1.479411398837076e-11,1.479120703395263e-11,1.479411398837076e-11,1.478850797488907e-11,1.2446254695547947e-11,1.458183231498434e-11,1.4793491045521698e-11,1.4795567572690174e-11,1.479494459923815e-11,1.4786224348042885e-11,1.4795775233422078e-11
transcription_TU_BSU22750_s,4.108376104133521e-13,4.103683412455482e-13,4.108384943129941e-13,4.107642487555758e-13,4.1078899682210546e-13,4.107996032748864e-13,4.108384943129941e-13,4.108349587178906e-13,4.1082081642984535e-13,4.108384943129941e-13,4.107713195855425e-13,4.1079606778138905e-13,4.0797416046014934e-13,4.106617258730474e-13,4.108137453412446e-13,4.108243519880013e-13,4.1080667428959165e-13,4.1078899682210546e-13,4.107253598511983e-13,4.108243519880013e-13,4.0762845011762284e-13,4.1078546135631897e-13,4.100432181827817e-13,4.108384943129941e-13,4.108384943129941e-13,4.096687167999304e-13,4.1081020981079964e-13,4.1076071335444785e-13,4.1081020981079964e-13,4.107147539803431e-13,3.697507590423679e-13,4.0718762176686183e-13,4.107996032748864e-13,4.108349587178906e-13,4.108243519880013e-13,4.1067586649844816e-13,4.108384943129941e-13
translation_BSU22760_s,7.263312963899742e-12,7.249786449799461e-12,7.263338449454301e-12,7.261197818736906e-12,7.26191132725528e-12,7.262217127351142e-12,7.263338449454301e-12,7.26323650750434e-12,7.262828746858383e-12,7.263338449454301e-12,7.261401674736635e-12,7.262115193270465e-12,7.180898501337142e-12,7.258242228308463e-12,7.262624870827745e-12,7.262930685946788e-12,7.262420997658665e-12,7.26191132725528e-12,7.260076661888749e-12,7.262930685946788e-12,7.170968448225161e-12,7.261809395320771e-12,7.240419538531475e-12,7.263338449454301e-12,7.263338449454301e-12,7.229634735021538e-12,7.2625229338855104e-12,7.261095891810127e-12,7.2625229338855104e-12,7.259770906862435e-12,6.109944146601222e-12,7.158312534896807e-12,7.262217127351142e-12,7.26323650750434e-12,7.262930685946788e-12,7.258649860184283e-12,7.263338449454301e-12
transcription_TU_BSU22760_s,2.0168274829267281e-13,2.014523811280004e-13,2.016831822045263e-13,2.016467345967876e-13,2.016588835771782e-13,2.0166409035107688e-13,2.016831822045263e-13,2.016814465588131e-13,2.0167450402130483e-13,2.016831822045263e-13,2.0165020571136973e-13,2.0166235475524282e-13,2.002770628307712e-13,2.015964054735839e-13,2.0167103277975763e-13,2.016762396488802e-13,2.0166756155634832e-13,2.016588835771782e-13,2.0162764379079966e-13,2.016762396488802e-13,2.0010735146495004e-13,2.0165714799494753e-13,2.0129277618636398e-13,2.016831822045263e-13,2.016831822045263e-13,2.011089311190712e-13,2.0166929716578575e-13,2.0164499904629826e-13,2.0166929716578575e-13,2.01622437302572e-13,1.815129564012843e-13,1.9989094607495336e-13,2.0166409035107688e-13,2.016814465588131e-13,2.016762396488802e-13,2.016033471948896e-13,2.016831822045263e-13
translation_BSU22780_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU22830_s,2.5442933750538762e-08,2.5395551212592277e-08,2.5443023024851942e-08,2.5435524528532463e-08,2.5438023904513314e-08,2.5439095103237452e-08,2.5443023024851942e-08,2.5442665928538988e-08,2.5441237568346785e-08,2.5443023024851942e-08,2.5436238623425735e-08,2.543873803449011e-08,2.5154241011909934e-08,2.5425171279011428e-08,2.5440523403286477e-08,2.5441594654635885e-08,2.5439809248250038e-08,2.5438023904513314e-08,2.543159718579597e-08,2.5441594654635885e-08,2.511945665321258e-08,2.5437666843283866e-08,2.5362739504763764e-08,2.5443023024851942e-08,2.5443023024851942e-08,2.5324961008562412e-08,2.544016632451527e-08,2.5435167484844772e-08,2.544016632451527e-08,2.543052614494766e-08,2.1402754488772816e-08,2.507512377564468e-08,2.5439095103237452e-08,2.5442665928538988e-08,2.5441594654635885e-08,2.5426599188129847e-08,2.5443023024851942e-08
transcription_TU_BSU22830_s,7.064821286018166e-10,7.056751667459541e-10,7.06483648568063e-10,7.063559748641114e-10,7.063985319871143e-10,7.06416770992375e-10,7.06483648568063e-10,7.064775687090353e-10,7.064532494317631e-10,7.06483648568063e-10,7.063681339626925e-10,7.064106913080708e-10,7.015580998205956e-10,7.061796750745031e-10,7.064410898884312e-10,7.064593292272552e-10,7.064289304086352e-10,7.063985319871143e-10,7.062891009576158e-10,7.064593292272552e-10,7.009636114571226e-10,7.06392452350462e-10,7.051160805580811e-10,7.06483648568063e-10,7.06483648568063e-10,7.044720827170489e-10,7.064350101405911e-10,7.063498953386467e-10,7.064350101405911e-10,7.062708629530429e-10,6.358286015673405e-10,7.002055568299419e-10,7.06416770992375e-10,7.064775687090353e-10,7.064593292272552e-10,7.062039914926684e-10,7.06483648568063e-10
translation_BSU22870_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU22870_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU22880_s,3.3063979678782014e-06,3.302707066624794e-06,3.3064047425634733e-06,3.305823927722641e-06,3.306005696507102e-06,3.306101189017707e-06,3.3064058129873958e-06,3.306355715809709e-06,3.3062674043981092e-06,3.3064058129873958e-06,3.305875153604388e-06,3.306065702134977e-06,3.2781530435808772e-06,3.3050112620127314e-06,3.306212761969339e-06,3.306294033547681e-06,3.306129931741197e-06,3.3060142353162917e-06,3.3054801261049614e-06,3.306294056105403e-06,3.2812627534540144e-06,3.305985580853932e-06,3.3001676007604357e-06,3.3064044343383795e-06,3.306405699200859e-06,3.296714584876097e-06,3.3061867025813556e-06,3.305794702340742e-06,3.3061869021716533e-06,3.305483126614223e-06,2.982959511456471e-06,3.2773371983656925e-06,3.306103000782711e-06,3.306355715809709e-06,3.3062974529359092e-06,3.305132144731527e-06,3.306405893622182e-06
transcription_TU_BSU22880_s,9.180981632284636e-08,9.17734897913086e-08,9.180987981999371e-08,9.18042197469225e-08,9.180577781984496e-08,9.180693405335475e-08,9.180990954275886e-08,9.180901694630707e-08,9.180855864627441e-08,9.180990954275886e-08,9.180464525185613e-08,9.180644711969035e-08,9.142851176017573e-08,9.179610841215426e-08,9.180803829951608e-08,9.180879960063965e-08,9.180673521097906e-08,9.180601493740956e-08,9.180015590227546e-08,9.180880022701993e-08,9.156431293694844e-08,9.180571772883546e-08,9.174881299379726e-08,9.180987126141996e-08,9.180990638321576e-08,9.170570446075368e-08,9.180781316331466e-08,9.180390667373215e-08,9.180781870563588e-08,9.180173493085054e-08,8.86171439146436e-08,9.151738346073756e-08,9.180698436415309e-08,9.180901694630707e-08,9.180889454982608e-08,9.179747144910272e-08,9.180991178176789e-08
translation_BSU22890_s,6.535991059792397e-08,6.285129748598783e-08,6.536029239115719e-08,6.53424666025801e-08,6.534721381546535e-08,6.535088923618207e-08,6.536012542499984e-08,6.535289850963098e-08,6.535599834025088e-08,6.536012542499984e-08,6.533759651464768e-08,6.535019461537677e-08,6.453343284573153e-08,6.531298219584864e-08,6.53632231996169e-08,6.538112980166672e-08,6.535328288320712e-08,6.537242041311137e-08,6.532735746784611e-08,6.535667933930501e-08,6.221663219455633e-08,6.534852584140102e-08,6.51585547940281e-08,6.536045112069349e-08,6.536014246200901e-08,6.507496033445562e-08,6.535289206822526e-08,6.533742418159665e-08,6.296206439836961e-08,6.532962525550657e-08,5.691608555216989e-08,6.213374622614897e-08,6.535098964777027e-08,6.535289850963098e-08,6.535588485467105e-08,6.532229413122949e-08,6.536026968875843e-08
