,base,ACACt2_FWD_CPLX_dummy_s,3GMPt6_FWD_CPLX_dummy_s,3UMPt6_FWD_CPLX_dummy_s,AMPt6_FWD_CPLX_dummy_s,ARGPt6_FWD_CPLX_dummy_s,2PGt6_FWD_CPLX_dummy_s,ALAt2r_FWD_BSU27810-MONOMER_s,6PGCt6_FWD_CPLX_dummy_s,DALAt2r_FWD_BSU18120-MONOMER_s,ACNAMt2_FWD_CPLX_dummy_s,ASPt2r_FWD_BSU10220-MONOMER_s,BTDt6_RR_REV_CPLX_dummy_s,ASNt2r_FWD_CPLX_dummy_s,CMPt6_FWD_CPLX_dummy_s,CITt2r_FWD_BSU38770-MONOMER_s,F6Pt6_2_FWD_BSU12010-MONOMER_s,DHAt_REV_CPLX_dummy_s,FORt2_REV_BSU27200-MONOMER_s,CHORt2_FWD_CPLX_dummy_s,CO2t_REV_CPLX_dummy_s,GLYt2r_FWD_CPLX_dummy_s,THMDt2_FWD_BSU39410-MONOMER_s,HISt2r_FWD_BSU39390-MONOMER_s,GMPt6_FWD_CPLX_dummy_s,METt3_FWD_CPLX_dummy_s,LEUt2r_FWD_BSU29600-MONOMER_s,GSNt2_REV_BSU38710-MONOMER_s,UMPt6_FWD_CPLX_dummy_s,PSER_Lt6_FWD_BSU19999-MONOMER_s,H2Ot_FWD_CPLX_dummy_s,PYRt2_REV_CPLX_dummy_s,PHEt2r_REV_CPLX_dummy_s,SUCCt2r_REV_BSU07570-MONOMER_s,THMt6_REV_CPLX_dummy_s,TYRt2r_REV_CPLX_dummy_s,URAt2_REV_BSU15480-MONOMER_s
formation_BSU19520-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU16650-MONOMER_s,1.536173950668672e-12,1.5116259803667714e-12,1.5116249334794783e-12,1.5115030893943383e-12,1.5114138393495432e-12,1.5113629661159324e-12,1.511393288100409e-12,1.5116249334794783e-12,1.5102408612303524e-12,1.5116259803667714e-12,1.5111112125390888e-12,1.5106025351080823e-12,1.5114103261487569e-12,1.511171382778099e-12,1.5111986980105352e-12,1.5116003061023258e-12,1.4931568145885493e-12,1.5107413097152448e-12,1.511530546864415e-12,1.5109608680536464e-12,1.4864177374503344e-12,1.5111009768595564e-12,1.5116249118185251e-12,1.5114404858908352e-12,1.4982205257467702e-12,1.5112549326559377e-12,1.5116249334794783e-12,1.502114554548644e-12,1.5115095090899473e-12,1.510533347882955e-12,1.2517678183142256e-12,1.5116259803667714e-12,1.5112479033479855e-12,1.5116249334794783e-12,1.5116252127636367e-12,1.511537123077695e-12,1.5114759908363232e-12
formation_BSU12020-MONOMER_s,3.851572607616093e-05,3.749304167820563e-05,3.754906984891743e-05,3.757284747596004e-05,3.748004458955649e-05,3.7466462871022344e-05,3.7228629462203935e-05,3.754906984891754e-05,3.748520760477659e-05,3.749304167820563e-05,3.7385296836972546e-05,3.7403538432287126e-05,3.747994881923023e-05,3.745884760305628e-05,3.747047234554694e-05,3.749324342748156e-05,0.0,3.758775176418943e-05,3.755303752451946e-05,3.743326203082297e-05,3.765282620492531e-05,3.746103317684479e-05,3.754745462559571e-05,3.7408398932863935e-05,3.5481143550677226e-05,3.753144939956509e-05,3.754906984891743e-05,3.716002517504331e-05,3.749324867698481e-05,3.745995434741388e-05,2.8380477065306234e-05,3.749304167820563e-05,3.748260015137974e-05,3.754906984891754e-05,3.7535466871037936e-05,3.7288560470361974e-05,3.7604672543280406e-05
formation_BSU31660-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU39260-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU09300-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU29010-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU32680-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU31600-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU33420-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU39450-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU22490-MONOMER_s,2.330929190736312e-08,2.2965480810561398e-08,2.296536943914489e-08,2.2961299368184125e-08,2.2962422739054034e-08,2.296176597230867e-08,2.296267308859242e-08,2.296536943914489e-08,2.294910549223378e-08,2.2965480810561398e-08,2.295852268628917e-08,2.2953078394415504e-08,2.2962665983176104e-08,2.295934153985129e-08,2.2959705786208557e-08,2.296497341044896e-08,2.2772208550530193e-08,2.295409982444591e-08,2.2964079136993714e-08,2.2957004888636016e-08,6.493281861179882e-09,2.2958702686152487e-08,2.2965370207844822e-08,2.2962625190896055e-08,2.280323054063128e-08,2.2960063144443323e-08,2.296536943914489e-08,2.2841604148651926e-08,2.296394918980089e-08,2.294906646472506e-08,1.916094293054413e-08,2.2965480810561398e-08,2.296024035428541e-08,2.296536943914489e-08,2.2965363803827045e-08,2.2964610364087973e-08,2.2960995816962693e-08
formation_BSU03900-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU29790-MONOMER_s,9.401140421891661e-08,9.265234977320887e-08,9.265234977320887e-08,9.264711025587945e-08,9.264056106755688e-08,9.263794145704452e-08,9.263925125767093e-08,9.265234977320887e-08,9.25737725692598e-08,9.265234977320887e-08,9.262353426128192e-08,9.259603272602452e-08,9.264056106755688e-08,9.262746338537566e-08,9.262877311192595e-08,9.265103987998724e-08,9.176115285081429e-08,9.260258034022883e-08,9.264711025587945e-08,9.261567626310147e-08,9.123266136091322e-08,9.262353426128192e-08,9.265234977320887e-08,9.264187088670237e-08,9.192678254735492e-08,9.263139259280508e-08,9.265234977320887e-08,9.212129439658048e-08,9.26458003996959e-08,9.258948534330813e-08,7.799636369919523e-08,9.265234977320887e-08,9.263139259280508e-08,9.265234977320887e-08,9.265234977320887e-08,9.264711025587945e-08,9.26458003996959e-08
formation_BSU16020-MONOMER_s,1.536173950668672e-12,1.5116259803667714e-12,1.5116249334794783e-12,1.5115030893943383e-12,1.5114138393495432e-12,1.5113629661159324e-12,1.511393288100409e-12,1.5116249334794783e-12,1.5102408612303524e-12,1.5116259803667714e-12,1.5111112125390888e-12,1.5106025351080823e-12,1.5114103261487569e-12,1.511171382778099e-12,1.5111986980105352e-12,1.5116003061023258e-12,1.4931568145885493e-12,1.5107413097152448e-12,1.511530546864415e-12,1.5109608680536464e-12,1.4864177374503344e-12,1.5111009768595564e-12,1.5116249118185251e-12,1.5114404858908352e-12,1.4982205257467702e-12,1.5112549326559377e-12,1.5116249334794783e-12,1.502114554548644e-12,1.5115095090899473e-12,1.510533347882955e-12,1.2517678183142256e-12,1.5116259803667714e-12,1.5112479033479855e-12,1.5116249334794783e-12,1.5116252127636367e-12,1.511537123077695e-12,1.5114759908363232e-12
formation_BSU40850-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU31060-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU02460-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU13550-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU14870-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU37100-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU24310-MONOMER_s,1.2028093898860932e-09,1.1918689690523427e-09,1.1918689161760386e-09,1.191737737290669e-09,1.1919020794005928e-09,1.191959481606708e-09,1.191819377633052e-09,1.1918689161760386e-09,1.1885039901702453e-09,1.1918689690523427e-09,1.1915614195966435e-09,1.1932971948773395e-09,1.1917900269163842e-09,1.1919576702726107e-09,1.191785988752069e-09,1.1918704234654444e-09,1.2000276301472134e-09,1.1880149977998783e-09,1.1917939704709317e-09,1.1921630545384008e-09,1.1642214982836073e-09,7.375139099313386e-09,1.1918689029274193e-09,1.1917744097920568e-09,1.202471986478235e-09,1.1911440080955494e-09,1.1918689161760386e-09,1.1850392342308338e-09,1.1917491853147068e-09,1.1905871824651576e-09,1.0454012356402479e-09,1.1918689690523427e-09,1.1916427055249054e-09,1.1918689161760386e-09,1.1918706906597517e-09,1.1917681482240882e-09,1.191752971224065e-09
formation_BSU39780-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU27320-MONOMER_s,3.178214709725263e-11,3.1353761238471156e-11,3.1353742953311415e-11,3.1349032347925075e-11,3.1350282167201896e-11,3.1348381853778175e-11,3.135061409420215e-11,3.1353742953311415e-11,3.131815511274542e-11,3.1353761238471156e-11,3.134652989805891e-11,3.133595572096368e-11,3.13504138307193e-11,3.134671411591314e-11,3.134647812315089e-11,3.135366386493905e-11,3.187366410504375e-11,3.133115548941038e-11,3.13520556657796e-11,3.1343491848422867e-11,3.0952997276428896e-11,3.134664606077341e-11,3.135377330995375e-11,3.135186281240708e-11,3.108650897989461e-11,3.134583023272519e-11,3.1353742953311415e-11,3.118820995952751e-11,3.135144589856799e-11,3.132917142399043e-11,2.7449903840773567e-11,3.1353761238471156e-11,3.134635081023328e-11,3.1353742953311415e-11,3.135379722412679e-11,3.1354567065509473e-11,3.134901053203981e-11
formation_BSU06310-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU39760-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU01010-MONOMER_s,3.178214709725263e-11,3.1353761238471156e-11,3.1353742953311415e-11,3.1349032347925075e-11,3.1350282167201896e-11,3.1348381853778175e-11,3.135061409420215e-11,3.1353742953311415e-11,3.131815511274542e-11,3.1353761238471156e-11,3.134652989805891e-11,3.133595572096368e-11,3.13504138307193e-11,3.134671411591314e-11,3.134647812315089e-11,3.135366386493905e-11,3.187366410504375e-11,3.133115548941038e-11,3.13520556657796e-11,3.1343491848422867e-11,3.0952997276428896e-11,3.134664606077341e-11,3.135377330995375e-11,3.135186281240708e-11,3.108650897989461e-11,3.134583023272519e-11,3.1353742953311415e-11,3.118820995952751e-11,3.135144589856799e-11,3.132917142399043e-11,2.7449903840773567e-11,3.1353761238471156e-11,3.134635081023328e-11,3.1353742953311415e-11,3.135379722412679e-11,3.1354567065509473e-11,3.134901053203981e-11
formation_BSU01580-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU16630-MONOMER_s,1.1724575061059742e-09,1.1619919005556654e-09,1.1619918473838037e-09,1.1618620015596891e-09,1.1620298450685884e-09,1.162088601221414e-09,1.1619471975783907e-09,1.1619918473838037e-09,1.1586391011296915e-09,1.1619919005556654e-09,1.1616939959429506e-09,1.1634503192503923e-09,1.1619171662554595e-09,1.1620909119812413e-09,1.1619177543145895e-09,1.1619938796786285e-09,1.1705476250800476e-09,1.1581360146164163e-09,1.1619185490611142e-09,1.162302092730105e-09,1.1347497714011836e-09,1.1619734564171025e-09,1.1619918340611298e-09,1.1619009452865485e-09,1.1729403253029201e-09,1.1612711522009264e-09,1.1619918473838037e-09,1.1553334215949665e-09,1.1618740301393011e-09,1.1607277410239797e-09,1.0204853259041142e-09,1.1619919005556654e-09,1.1617726371510117e-09,1.1619918473838037e-09,1.1619936317861765e-09,1.1618925824781582e-09,1.1618778372103903e-09
formation_BSU32510-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU16040-MONOMER_s,3.3063979678782014e-06,3.2773371983656925e-06,3.277334928622573e-06,3.2771634235827685e-06,3.2770857462240064e-06,3.2770217743274106e-06,3.277064353154565e-06,3.277334928622573e-06,3.275723482068192e-06,3.2773371983656925e-06,3.276730719150621e-06,3.2761140941801626e-06,3.2770781288131285e-06,3.2767916931646665e-06,3.2768277562959326e-06,3.27730470121147e-06,3.252976971680503e-06,3.276299226993236e-06,3.2772229554601897e-06,3.2765436991750026e-06,3.247661118975555e-06,3.276708523851376e-06,3.2773348816597342e-06,3.2771203548643042e-06,3.261066923260188e-06,3.276903359425697e-06,3.277334928622573e-06,3.2660891670257987e-06,3.2772005092501366e-06,3.2760798710090927e-06,2.9579552746105215e-06,3.2773371983656925e-06,3.276888117548006e-06,3.277334928622573e-06,3.27733553413503e-06,3.2772372136683127e-06,3.2771278361791535e-06
formation_BSU14180-MONOMER_s,7.46984576219655e-08,7.359665844477587e-08,7.359630153676385e-08,7.358325832531027e-08,7.358685835192854e-08,7.358475363493023e-08,7.358766063817808e-08,7.359630153676384e-08,7.354418104533349e-08,7.359665844477587e-08,7.357435999173222e-08,7.355691286346153e-08,7.358763786770347e-08,7.357698414257951e-08,7.357815142990812e-08,7.359503239770646e-08,7.297728571638845e-08,7.356018620390205e-08,7.359216655141372e-08,7.356949595964907e-08,2.080878912420351e-08,7.357493683088355e-08,7.359630400018915e-08,7.358750714213641e-08,7.307670078322638e-08,7.357929664311585e-08,7.359630153676385e-08,7.319967531818539e-08,7.359175011427288e-08,7.354405597526625e-08,6.140439139817979e-08,7.359665844477587e-08,7.357986454118552e-08,7.359630153676384e-08,7.359628347746145e-08,7.359386895596319e-08,7.358228554552182e-08
formation_BSU01780-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU32100-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU36000-MONOMER_s,2.106478370795916e-09,4.087604903862697e-09,4.087604903862697e-09,4.087374168541566e-09,6.09835293333405e-09,4.086970397260246e-09,4.087028077661679e-09,4.087604903862697e-09,6.093964349962123e-09,4.087604903862697e-09,4.086335939468541e-09,4.085124837407512e-09,2.0552607105283933e-09,4.086508968570986e-09,4.08656664574526e-09,4.087547219427324e-09,6.040566834996038e-09,4.085413178905166e-09,4.087374168541566e-09,4.085989892155354e-09,0.0,2.0754377527815343e-09,4.087604903862697e-09,4.087143439674732e-09,4.055652062135728e-09,4.086682001303994e-09,4.087604903862697e-09,4.064218189733238e-09,4.087316485719766e-09,4.084836505994844e-09,1.7481467818453847e-09,4.087604903862697e-09,4.086682001303994e-09,4.087604903862697e-09,4.087604903862697e-09,4.087374168541566e-09,2.075935769278045e-09
formation_BSU40320-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU38550-MONOMER_s,1.6547373214361836e-08,5.2019315880034306e-08,5.20200091684194e-08,5.200270151950704e-08,5.056661588567922e-08,5.199564460378236e-08,5.199290887692627e-08,5.20200091684194e-08,5.190702492565912e-08,5.2019315880034306e-08,5.1998938873221176e-08,5.186928921468937e-08,5.2079498377877286e-08,7.920575383181076e-08,6.702019282484274e-08,5.2019473542031596e-08,5.2158223880575794e-08,5.2014332750166476e-08,5.2017105072493095e-08,5.1955359969188766e-08,2.426339865148165e-08,6.104019972714064e-08,5.2019974647865045e-08,5.201009058246433e-08,5.027754784582752e-08,5.202507818965877e-08,5.20200091684194e-08,5.1719173819835454e-08,5.05779322954671e-08,1.5206051027146232e-08,4.2479537861027806e-08,5.2019315880034306e-08,5.2003567995229876e-08,5.20200091684194e-08,5.2019827072306306e-08,5.2014867726728514e-08,5.2001331527948966e-08
formation_BSU25160-MONOMER_s,2.745081867054729e-10,2.7053982164779864e-10,2.7053982164779864e-10,2.7052452254219267e-10,2.7050539926852435e-10,2.7049775014831814e-10,2.705015746949026e-10,2.7053982164779864e-10,2.703103804863602e-10,2.7053982164779864e-10,2.704556819203499e-10,2.7037537893330433e-10,2.7050539926852435e-10,2.7046715474898454e-10,2.7047097907927076e-10,2.705359968308412e-10,2.679375751097685e-10,2.7039449761063294e-10,2.7052452254219267e-10,2.7043273699308734e-10,2.6639440870578416e-10,2.704556819203499e-10,2.7053982164779864e-10,2.7050922386918345e-10,2.684212048144804e-10,2.70478627820955e-10,2.7053982164779864e-10,2.689891688340295e-10,2.7052069783338446e-10,2.703562609319078e-10,2.2774513950275077e-10,2.7053982164779864e-10,2.70478627820955e-10,2.7053982164779864e-10,2.7053982164779864e-10,2.7052452254219267e-10,2.7052069783338446e-10
formation_BSU25500-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU37070-MONOMER_s,3.3063979678782014e-06,3.2773371983656925e-06,3.277334928622573e-06,3.2771634235827685e-06,3.2770857462240064e-06,3.2770217743274106e-06,3.277064353154565e-06,3.277334928622573e-06,3.275723482068192e-06,3.2773371983656925e-06,3.276730719150621e-06,3.2761140941801626e-06,3.2770781288131285e-06,3.2767916931646665e-06,3.2768277562959326e-06,3.27730470121147e-06,3.252976971680503e-06,3.276299226993236e-06,3.2772229554601897e-06,3.2765436991750026e-06,3.247661118975555e-06,3.276708523851376e-06,3.2773348816597342e-06,3.2771203548643042e-06,3.261066923260188e-06,3.276903359425697e-06,3.277334928622573e-06,3.2660891670257987e-06,3.2772005092501366e-06,3.2760798710090927e-06,2.9579552746105215e-06,3.2773371983656925e-06,3.276888117548006e-06,3.277334928622573e-06,3.27733553413503e-06,3.2772372136683127e-06,3.2771278361791535e-06
formation_BSU38860-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU23920-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU06730-MONOMER_s,1.536173950668672e-12,1.5116259803667714e-12,1.5116249334794783e-12,1.5115030893943383e-12,1.5114138393495432e-12,1.5113629661159324e-12,1.511393288100409e-12,1.5116249334794783e-12,1.5102408612303524e-12,1.5116259803667714e-12,1.5111112125390888e-12,1.5106025351080823e-12,1.5114103261487569e-12,1.511171382778099e-12,1.5111986980105352e-12,1.5116003061023258e-12,1.4931568145885493e-12,1.5107413097152448e-12,1.511530546864415e-12,1.5109608680536464e-12,1.4864177374503344e-12,1.5111009768595564e-12,1.5116249118185251e-12,1.5114404858908352e-12,1.4982205257467702e-12,1.5112549326559377e-12,1.5116249334794783e-12,1.502114554548644e-12,1.5115095090899473e-12,1.510533347882955e-12,1.2517678183142256e-12,1.5116259803667714e-12,1.5112479033479855e-12,1.5116249334794783e-12,1.5116252127636367e-12,1.511537123077695e-12,1.5114759908363232e-12
formation_BSU30980-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU40070-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU02290-MONOMER_s,1.5595424443415793e-08,1.536997274318198e-08,1.536997274318198e-08,1.5369103566752696e-08,1.53680171307772e-08,1.536758256713935e-08,1.5367799848190247e-08,1.536997274318198e-08,1.5356937677305193e-08,1.536997274318198e-08,1.5365192576958647e-08,1.5360630384544354e-08,1.53680171307772e-08,1.5365844374029884e-08,1.5366061642792396e-08,1.5369755446770585e-08,1.5222133293459e-08,1.5361716559391505e-08,1.5369103566752696e-08,1.5363889024289502e-08,1.5134462556400885e-08,1.5365192576958647e-08,1.536997274318198e-08,1.53682344149002e-08,1.524960937935992e-08,1.5366496184925563e-08,1.536997274318198e-08,1.5281876686429205e-08,1.5368886276485497e-08,1.535954424809842e-08,1.2938711074876394e-08,1.536997274318198e-08,1.5366496184925563e-08,1.536997274318198e-08,1.536997274318198e-08,1.5369103566752696e-08,1.5368886276485497e-08
formation_BSU30950-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU15560-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0023225497087119e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU25020-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU17150-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU31980-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
