,base,6PGCt6_FWD_CPLX_dummy_s,ACACt2_FWD_CPLX_dummy_s,ALAt2r_FWD_BSU27810-MONOMER_s,ARGPt6_FWD_CPLX_dummy_s,3GMPt6_FWD_CPLX_dummy_s,2PGt6_FWD_CPLX_dummy_s,DALAt2r_FWD_BSU18120-MONOMER_s,3UMPt6_FWD_CPLX_dummy_s,ACNAMt2_FWD_CPLX_dummy_s,AMPt6_FWD_CPLX_dummy_s,BTDt6_RR_REV_CPLX_dummy_s,ASNt2r_FWD_CPLX_dummy_s,ASPt2r_FWD_BSU10220-MONOMER_s,CITt2r_FWD_BSU38770-MONOMER_s,FORt2_REV_BSU27200-MONOMER_s,CMPt6_FWD_CPLX_dummy_s,DHAt_REV_CPLX_dummy_s,CHORt2_FWD_CPLX_dummy_s,F6Pt6_2_FWD_BSU12010-MONOMER_s,CO2t_REV_CPLX_dummy_s,GLYt2r_FWD_CPLX_dummy_s,GMPt6_FWD_CPLX_dummy_s,THMDt2_FWD_BSU39410-MONOMER_s,GSNt2_REV_BSU38710-MONOMER_s,LEUt2r_FWD_BSU29600-MONOMER_s,HISt2r_FWD_BSU39390-MONOMER_s,PSER_Lt6_FWD_BSU19999-MONOMER_s,UMPt6_FWD_CPLX_dummy_s,METt3_FWD_CPLX_dummy_s,H2Ot_FWD_CPLX_dummy_s,PYRt2_REV_CPLX_dummy_s,PHEt2r_REV_CPLX_dummy_s,SUCCt2r_REV_BSU07570-MONOMER_s,THMt6_REV_CPLX_dummy_s,URAt2_REV_BSU15480-MONOMER_s,TYRt2r_REV_CPLX_dummy_s
ACACt2_REV_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24706195321155747,0.0,0.0,0.0,0.0,0.0
ACACt2_FWD_CPLX_dummy_s,0.1005024163005448,0.1004087895440722,0.0,0.1005025926221201,0.10049906619061454,0.1005025926221201,0.10048919218239896,0.1005025926221201,0.10050188733581898,0.10048778160979675,0.10049483447280787,0.09786983787665272,0.10049412918650676,0.10046732830706451,0.1004962450454101,0.10049977147691565,0.10049271861390453,0.10048002346048451,0.10049765561801231,0.09993060543191849,0.09724824660777219,0.10049201332760341,0.05392529466441854,0.10050259262212008,0.10034390320436995,0.1005025926221201,0.1004969503317112,0.10047790760158117,0.1004969503317112,0.10048707632349564,0.09217809841009834,0.0,0.10049483447280787,0.0,0.1005025926221201,0.10050188733581898,0.10049977147691563
ACCOAC_FWD_BSU22440-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACCOAC_FWD_CPLX8J2-3_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACCOAC_FWD_BSU24340-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACCOAC_FWD_BSU24350-MONOMER_s,0.16477519206293828,0.16462168961645113,0.16475929256283134,0.1647754811447584,0.16476969950835588,0.1647754811447584,0.16475351092642881,0.1647754811447584,0.16477432481747792,0.16475119827186782,0.16476276154467287,0.1647708558356364,0.16476160521739236,0.16471766478073313,0.1647650741992339,0.1647708558356364,0.16475929256283134,0.16473847867178223,0.16476738685379488,0.16383769972026843,0.16372437964677886,0.16475813623555083,0.16439158048763056,0.1647754811447584,0.16451530750664467,0.1647754811447584,0.16476623052651437,0.1647350096899407,0.16476623052651437,0.1647500419445873,0.15112735025295154,0.1635798387367157,0.16476276154467287,0.16472229008985514,0.1647754811447584,0.16477432481747792,0.1647708558356364
ACGApts_FWD_CPLX000-1_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACGK_FWD_BSU11210-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACGS_FWD_BSU11200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACHBS_FWD_CPLX8J2-23_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACHBS_FWD_BSU36010-MONOMER_s,0.04959520221408811,0.04955849417845453,0.04959029036075144,0.04959531257844346,0.04959404428977122,0.049595288309969635,0.049589320589955146,0.049595166228035704,0.04959599886326998,0.04958828962817476,0.04959184250629987,0.04959387471733476,0.049592025961339145,0.0495784482576427,0.049594385437047445,0.04959374003818979,0.04959043779704928,0.04958811725806045,0.04959578901953619,0.04802332072901821,0.0,0.049590363519276266,0.0494070745677296,0.04959528151638461,0.04951086906146132,0.04959517984773846,0.04959252030159904,0.04959110666115046,0.0495929164417388,0.04958819189566059,0.04514319864910892,0.04918491482305452,0.04959198174238571,0.04958265558567067,0.049595319515017076,0.04959599886326998,0.04959402731438811
ACKr_REV_BSU29470-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACKr_FWD_BSU29470-MONOMER_s,0.03856168962336611,0.011059020249938965,0.03855698102993638,0.03856182865109427,0.03855978232805772,0.03856175589018124,0.038556078775417134,0.038561778214186535,0.0385596171814371,0.03855595783349371,0.03855872933422417,0.03856046361415252,0.03855810730231613,0.01106546770706177,0.03855774981397487,0.0385606708358706,0.03855757563046498,0.011066865950775148,0.03856032999337144,0.038394971117481205,0.010998740409851075,0.038557720128136554,0.011043561888885499,0.03856175170682729,0.011051873670959474,0.03856169689401102,0.03855887106101468,0.03855139805347154,0.03855900425046773,0.03855576331238127,0.03503186238198278,0.03827035238309348,0.038558343914795984,0.011065778427886964,0.03856169984536202,0.0385596171814371,0.038560696991311545
ACLDC_FWD_BSU36000-MONOMER_s,0.0053127379966714265,0.01045055829749026,0.005312227275408758,0.005312747282504195,0.005312561565792036,0.005312747282504195,0.0053120415583617405,0.005312747282504195,0.0053127101391713324,0.005311967271509455,0.010459480437872051,0.005259867200525854,0.005312301562194083,0.005310890110001909,0.005312412992336196,0.005312598709144036,0.0052594999681025035,0.00531155869347994,0.005312487279073683,0.005282622476603453,0.0,0.005312190132008921,0.005290328091415638,0.005312747282504195,0.005304389912221296,0.005312747282504195,0.005312450135707331,0.005311447263007837,0.005312450135707331,0.005311930128076137,0.0048645631359236444,0.010384661789650708,0.00531233870557957,0.005300404627349364,0.005312747282504195,0.0053127101391713324,0.005312598709144036
ACLS_FWD_CPLX8J2-23_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACLS_FWD_BSU36010-MONOMER_s,0.040612962798855005,0.045710887914166276,0.04060316897138742,0.04061317878733641,0.04061103334866378,0.04061303231829683,0.04060719199524546,0.04061283913280255,0.04060960387867285,0.04060689288357983,0.04575751595861697,0.0405586339429765,0.04060901195463234,0.04059688846788399,0.040608976809691937,0.04061176888724434,0.040555887284672736,0.040602484179762074,0.04061041437936755,0.0405438601674681,0.0,0.04060826745211757,0.04058871213539829,0.04061302304306481,0.04055197166361532,0.04061291671497177,0.04061139803553035,0.04060793530689565,0.04061046918920062,0.04060615748578538,0.03748503536016852,0.13145766559864125,0.04060915234779142,0.0405805736755718,0.04061306212701262,0.040609603878672844,0.040611984676779775
ACMANAt2_FWD_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042623785449096424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACNAMt2_FWD_CPLX_dummy_s,0.04262999302884956,0.04259027947645292,0.04262587957238664,0.04263006781896707,0.04262857201661691,0.04263006781896707,0.04262438377003648,0.04263006781896707,0.04262976865849705,0.0,0.042626777053796736,0.04262887117708695,0.0426264778933267,0.04261510979546551,0.0426273753747368,0.04262887117708695,0.04262587957238664,0.04262049468392607,0.042627973695676856,0.04238744867777182,0.04235813095170876,0.0426255804119166,0.04253074654291673,0.04263006781896707,0.04256275671321007,0.04263006781896707,0.04262767453520682,0.04261959720251598,0.04262767453520682,0.04262348628862639,0.03909907679118955,0.042320735892954875,0.042626777053796736,0.04261630643734564,0.04263006781896707,0.04262976865849705,0.04262887117708695
ACNPLYS_REV_CPLX_dummy_s,0.04262999302884956,0.04259027947645292,0.04262587957238664,0.04263006781896707,0.04262857201661691,0.04263006781896707,0.04262438377003648,0.04263006781896707,0.04262976865849705,0.0,0.042626777053796736,0.04262887117708695,0.0426264778933267,0.04261510979546551,0.0426273753747368,0.04262887117708695,0.04262587957238664,0.04262049468392607,0.042627973695676856,0.04238744867777182,0.04235813095170876,0.0426255804119166,0.04253074654291673,0.04263006781896707,0.04256275671321007,0.04263006781896707,0.04262767453520682,0.04261959720251598,0.04262767453520682,0.04262348628862639,0.03909907679118955,0.042320735892954875,0.042626777053796736,0.04261630643734564,0.04263006781896707,0.04262976865849705,0.04262887117708695
ACNPLYS_FWD_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACOAD1_REV_BSU37170-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACOAD1_FWD_BSU37170-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACOAD1_REV_BSU24150-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACOAD1_FWD_BSU24150-MONOMER_s,0.004528705067268916,0.00452448618396166,0.0,0.004528713012435221,0.004528554109109147,0.004528713012435221,0.00452810917979614,0.004528713012435221,0.0045286812317700065,0.0045280456184657114,0.004528363425117859,0.004528585889774362,0.004528331644452644,0.004527123979174484,0.004528426986448289,0.004528585889774362,0.004528268083122214,0.004527696031148349,0.004528490547778718,0.004502938892946067,0.004499824387755021,0.004528236302456999,0.004518161831583926,0.004528713012435221,0.004521562362761904,0.004528713012435221,0.004528458767113503,0.004527600689152704,0.004528458767113503,0.0045280138378004965,0.004153605820905645,0.00449585180460318,0.004528363425117859,0.0,0.004528713012435221,0.0045286812317700065,0.004528585889774362
ACOAD1_REV_BSU18260-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACOAD1_FWD_BSU18260-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACOAD1_REV_BSU32820-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACOAD1_FWD_BSU32820-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACOAD1_REV_BSU04520-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACOAD1_FWD_BSU04520-MONOMER_s,0.0,0.0,0.004528268083122214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004527251101835343,0.0,0.0,0.0
ACOADH2_FWD_BSU04520-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACOADH2_FWD_BSU18260-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACOADH2_FWD_BSU32820-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACOAD2_REV_BSU24150-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACOAD2_FWD_BSU24150-MONOMER_s,0.004528705067268916,0.00452448618396166,0.004528268083122214,0.004528713012435221,0.004528554109109147,0.004528713012435221,0.00452810917979614,0.004528713012435221,0.0045286812317700065,0.0045280456184657114,0.004528363425117859,0.004528585889774362,0.004528331644452644,0.004527123979174484,0.004528426986448289,0.004528585889774362,0.004528268083122214,0.004527696031148349,0.004528490547778718,0.004502938892946067,0.004499824387755021,0.004528236302456999,0.004518161831583926,0.004528713012435221,0.004521562362761904,0.004528713012435221,0.004528458767113503,0.004527600689152704,0.004528458767113503,0.0045280138378004965,0.004153605820905645,0.00449585180460318,0.004528363425117859,0.0,0.004528713012435221,0.0045286812317700065,0.004528585889774362
ACOAD2_REV_BSU37170-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACOAD2_FWD_BSU37170-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004527251101835343,0.0,0.0,0.0
ACOAD20_FWD_BSU04520-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACOAD20_FWD_BSU18260-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACOAD20_FWD_BSU32820-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACOAD3_REV_BSU24150-MONOMER_s,0.004528705067268916,0.00452448618396166,0.0004278745330990244,0.004528713012435221,0.004528554109109147,0.004528713012435221,0.00452810917979614,0.004528713012435221,0.0045286812317700065,0.0045280456184657114,0.004528363425117859,0.004528585889774362,0.004528331644452644,0.004527123979174484,0.004528426986448289,0.004528585889774362,0.004528268083122214,0.004527696031148349,0.004528490547778718,0.004502938892946067,0.004499824387755021,0.004528236302456999,0.004518161831583926,0.004528713012435221,0.004521562362761904,0.004528713012435221,0.004528458767113503,0.004527600689152704,0.004528458767113503,0.0045280138378004965,0.004153605820905645,0.00449585180460318,0.004528363425117859,0.004527251101835343,0.004528713012435221,0.0045286812317700065,0.004528585889774362
ACOAD3_FWD_BSU24150-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACOAD3_REV_BSU37170-MONOMER_s,0.0,0.0,0.00410039355002319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACOAD3_FWD_BSU37170-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACOAD4_1_REV_BSU24150-MONOMER_s,0.004528705067268916,0.00452448618396166,0.0,0.004528713012435221,0.004528554109109147,0.004528713012435221,0.00452810917979614,0.004528713012435221,0.0045286812317700065,0.0045280456184657114,0.004528363425117859,0.004528585889774362,0.004528331644452644,0.004527123979174484,0.004528426986448289,0.004528585889774362,0.004528268083122214,0.004527696031148349,0.004528490547778718,0.004502938892946067,0.004499824387755021,0.004528236302456999,0.004518161831583926,0.004528713012435221,0.004521562362761904,0.004528713012435221,0.004528458767113503,0.004527600689152704,0.004528458767113503,0.0045280138378004965,0.004153605820905645,0.00449585180460318,0.004528363425117859,0.00042777843887816577,0.004528713012435221,0.0045286812317700065,0.004528585889774362
ACOAD4_1_FWD_BSU24150-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACOAD4_1_REV_BSU37170-MONOMER_s,0.0,0.0,0.004528268083122214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004099472662957177,0.0,0.0,0.0
ACOAD4_1_FWD_BSU37170-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACOAD5_1_REV_BSU24150-MONOMER_s,0.004528705067268916,0.00452448618396166,0.004528268083122214,0.004528713012435221,0.004528554109109147,0.004528713012435221,0.00452810917979614,0.004528713012435221,0.0045286812317700065,0.0045280456184657114,0.004528363425117859,0.004528585889774362,0.004528331644452644,0.004527123979174484,0.004528426986448289,0.004528585889774362,0.004528268083122214,0.004527696031148349,0.004528490547778718,0.004502938892946067,0.004499824387755021,0.004528236302456999,0.004518161831583926,0.004528713012435221,0.004521562362761904,0.004528713012435221,0.004528458767113503,0.004527600689152704,0.004528458767113503,0.0045280138378004965,0.004153605820905645,0.00449585180460318,0.004528363425117859,0.004527251101835343,0.004528713012435221,0.0045286812317700065,0.004528585889774362
ACOAD5_1_FWD_BSU24150-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACOAD5_1_REV_BSU37170-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACOAD5_1_FWD_BSU37170-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACOAD6_REV_BSU24150-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACOAD6_FWD_BSU24150-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACOAD6_REV_BSU37170-MONOMER_s,0.004528705067268916,0.00452448618396166,0.004528268083122214,0.004528713012435221,0.004528554109109147,0.004528713012435221,0.00452810917979614,0.004528713012435221,0.0045286812317700065,0.0045280456184657114,0.004528363425117859,0.004528585889774362,0.004528331644452644,0.004527123979174484,0.004528426986448289,0.004528585889774362,0.004528268083122214,0.004527696031148349,0.004528490547778718,0.004502938892946067,0.004499824387755021,0.004528236302456999,0.004518161831583926,0.004528713012435221,0.004521562362761904,0.004528713012435221,0.004528458767113503,0.004527600689152704,0.004528458767113503,0.0045280138378004965,0.004153605820905645,0.00449585180460318,0.004528363425117859,0.004527251101835343,0.004528713012435221,0.0045286812317700065,0.004528585889774362
ACOAD6_FWD_BSU37170-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACOAD7_REV_BSU24150-MONOMER_s,0.003483619282514551,0.003480373987662815,0.003483283140863242,0.003483625394180939,0.00348350316085319,0.003483625394180939,0.003483160907535493,0.003483625394180939,0.0034836009475153894,0.0034831120142043933,0.0034833564808598914,0.00348352760751874,0.003483332034194342,0.0034824030609034488,0.0034834053741909913,0.00348352760751874,0.003483283140863242,0.0034828431008833453,0.0034834542675220904,0.0034637991484200515,0.0034614033751961706,0.003483258694197692,0.0034755091012184046,0.003483625394180939,0.003478124894432234,0.003483625394180939,0.003483429820856541,0.003482769760886696,0.003483429820856541,0.0034830875675388438,0.0031950814006966497,0.003458347542002446,0.0034833564808598914,0.0034825008475656482,0.003483625394180939,0.0034836009475153894,0.00348352760751874
ACOAD7_FWD_BSU24150-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACOAD7_REV_BSU37170-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACOAD7_FWD_BSU37170-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
