,base,ACACt2_FWD_CPLX_dummy_s,AMPt6_FWD_CPLX_dummy_s,DALAt2r_FWD_BSU18120-MONOMER_s,6PGCt6_FWD_CPLX_dummy_s,ALAt2r_FWD_BSU27810-MONOMER_s,2PGt6_FWD_CPLX_dummy_s,3GMPt6_FWD_CPLX_dummy_s,ACNAMt2_FWD_CPLX_dummy_s,3UMPt6_FWD_CPLX_dummy_s,ARGPt6_FWD_CPLX_dummy_s,ASPt2r_FWD_BSU10220-MONOMER_s,ASNt2r_FWD_CPLX_dummy_s,CHORt2_FWD_CPLX_dummy_s,CMPt6_FWD_CPLX_dummy_s,BTDt6_RR_REV_CPLX_dummy_s,CITt2r_FWD_BSU38770-MONOMER_s,DHAt_REV_CPLX_dummy_s,F6Pt6_2_FWD_BSU12010-MONOMER_s,FORt2_REV_BSU27200-MONOMER_s,CO2t_REV_CPLX_dummy_s,LEUt2r_FWD_BSU29600-MONOMER_s,GLYt2r_FWD_CPLX_dummy_s,GSNt2_REV_BSU38710-MONOMER_s,THMDt2_FWD_BSU39410-MONOMER_s,PSER_Lt6_FWD_BSU19999-MONOMER_s,HISt2r_FWD_BSU39390-MONOMER_s,METt3_FWD_CPLX_dummy_s,GMPt6_FWD_CPLX_dummy_s,UMPt6_FWD_CPLX_dummy_s,H2Ot_FWD_CPLX_dummy_s,PYRt2_REV_CPLX_dummy_s,PHEt2r_REV_CPLX_dummy_s,TYRt2r_REV_CPLX_dummy_s,SUCCt2r_REV_BSU07570-MONOMER_s,URAt2_REV_BSU15480-MONOMER_s,THMt6_REV_CPLX_dummy_s
formation_BSU09530-MONOMER_s,3.7141942097366425e-11,3.712330813927084e-11,3.712487164835093e-11,3.713060479666254e-11,3.70727724214914e-11,3.713060479666254e-11,3.712070236396891e-11,3.713060479666254e-11,3.7119660079455836e-11,3.713008358307027e-11,3.712799876528361e-11,3.710663275769921e-11,3.712435047499932e-11,3.712695637833974e-11,3.712330813927084e-11,3.712851996424291e-11,3.7125914006028846e-11,3.712226581817535e-11,3.670858389462656e-11,3.712851996424291e-11,3.666972581379972e-11,3.713060479666254e-11,3.7104548598396215e-11,3.701862803219431e-11,3.713060479666254e-11,3.711392777619825e-11,3.712643519035518e-11,3.713060479666254e-11,3.695880289890988e-11,3.712643519035518e-11,3.122921335489976e-11,3.659672832956258e-11,3.712487164835093e-11,3.712851996424291e-11,3.710715380667056e-11,3.713008358307027e-11,3.713060479666254e-11
formation_BSU12920-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU01350-MONOMER_s,3.3063979678782014e-06,3.3053936969624867e-06,3.3054891838023073e-06,3.305794702340742e-06,3.3027099803795334e-06,3.305792721417688e-06,3.305262919808085e-06,3.305793791456404e-06,3.3052203856369902e-06,3.3057501681152e-06,3.3056553896773386e-06,3.3045017376656664e-06,3.3054536985862407e-06,3.305600750409436e-06,3.305402235532552e-06,3.3056820178445273e-06,3.3055179314573363e-06,3.305323177159361e-06,3.2775121978959568e-06,3.3056804846999443e-06,3.2812618549713593e-06,3.305792413277621e-06,3.304395136434007e-06,3.299828116035931e-06,3.305793677708286e-06,3.304954392841895e-06,3.3055746913035118e-06,3.305793791456404e-06,3.2961345847809226e-06,3.305574017070552e-06,2.9821132968184585e-06,3.276903359425697e-06,3.305490994049233e-06,3.305685436609231e-06,3.3045463895266642e-06,3.3057501681152e-06,3.305793872065942e-06
formation_BSU12330-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU31640-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU01440-MONOMER_s,3.3063979678782014e-06,3.3053936969624867e-06,3.3054891838023073e-06,3.305794702340742e-06,3.3027099803795334e-06,3.305792721417688e-06,3.305262919808085e-06,3.305793791456404e-06,3.3052203856369902e-06,3.3057501681152e-06,3.3056553896773386e-06,3.3045017376656664e-06,3.3054536985862407e-06,3.305600750409436e-06,3.305402235532552e-06,3.3056820178445273e-06,3.3055179314573363e-06,3.305323177159361e-06,3.2775121978959568e-06,3.3056804846999443e-06,3.2812618549713593e-06,3.305792413277621e-06,3.304395136434007e-06,3.299828116035931e-06,3.305793677708286e-06,3.304954392841895e-06,3.3055746913035118e-06,3.305793791456404e-06,3.2961345847809226e-06,3.305574017070552e-06,2.9821132968184585e-06,3.276903359425697e-06,3.305490994049233e-06,3.305685436609231e-06,3.3045463895266642e-06,3.3057501681152e-06,3.305793872065942e-06
formation_BSU05860-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU31630-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU32410-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.014571713740787e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU33400-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU11200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU26600-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU21680-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU31650-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU39700-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU37660-MONOMER_s,1.3268456309648374e-08,1.3261446355797952e-08,1.326232708874036e-08,1.3264399947311117e-08,3.80168584312125e-09,1.3264417293426127e-08,1.3260663814736994e-08,1.3264392269529449e-08,1.3260683318488597e-08,1.3263749950822592e-08,1.3263247914787763e-08,3.805158104632771e-09,1.3262019988070182e-08,1.3263250060316885e-08,1.3261724532729644e-08,1.326357532378162e-08,1.3262176410953636e-08,3.806761221443705e-09,1.313165841419142e-08,1.3263602462243622e-08,3.760354793876839e-09,1.3264382050877019e-08,1.3254714939438996e-08,3.7961335214352714e-09,1.3264390830762878e-08,1.3258158997123717e-08,1.3262655159765285e-08,1.3264392269529449e-08,3.78999865890909e-09,1.3262722442826734e-08,1.104983280968204e-08,1.3069663201677118e-08,1.3262194460454334e-08,1.3263655589128651e-08,3.805211536420269e-09,1.3263749950822592e-08,1.3264372994322524e-08
formation_BSU35290-MONOMER_s,1.1562842110156963e-09,1.1555517529862014e-09,1.1555679089748767e-09,1.1557310766144841e-09,1.153589609749285e-09,1.155731399878054e-09,1.155421820414757e-09,1.1557314328110861e-09,1.1553874113705935e-09,1.1556274034129088e-09,1.1556161198161455e-09,1.1552570560951299e-09,1.1555995645046903e-09,1.1559252434990462e-09,1.1555063170728827e-09,1.1556643221994393e-09,1.1557025494917838e-09,1.1558389576464295e-09,1.1676218911966655e-09,1.1556584617069551e-09,1.1407560125839992e-09,1.1557312737282207e-09,1.155073770014932e-09,6.295079563351366e-10,1.1557302371421951e-09,1.1548737678155829e-09,1.1556083662193738e-09,1.1557314328110861e-09,6.34201869362501e-10,1.1555747145694026e-09,1.0071027442458854e-09,6.26648972813443e-10,1.155499094205702e-09,1.155626443844355e-09,1.1550606441730066e-09,1.1556274034129088e-09,1.155732633292314e-09
formation_BSU23850-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU11650-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU06470-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU34570-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU33170-MONOMER_s,6.168283285598648e-14,3.4578260948784525e-14,3.4575874447453764e-14,3.4584069008985576e-14,3.4513526792578017e-14,3.458364398942075e-14,3.4562443345604836e-14,3.4583898213961754e-14,3.456841732840868e-14,3.4583213030429835e-14,3.4580918307743324e-14,3.45517588190703e-14,3.4576214003075374e-14,3.45847749889967e-14,3.4574207746688645e-14,3.458131946562703e-14,3.458618658151074e-14,3.4577096941748367e-14,3.323716959939054e-14,3.458103977012783e-14,0.0,3.458415050502966e-14,3.4551066540166856e-14,3.442117337995295e-14,3.458392859776186e-14,3.455811081077166e-14,3.457923197428668e-14,3.4583898213961754e-14,3.443760983619354e-14,3.4578604591850904e-14,2.6910515443392914e-14,3.396767639102319e-14,3.457657891425417e-14,3.4581086584330455e-14,3.456222570783558e-14,3.4583213030429835e-14,3.458388794131193e-14
formation_BSU00410-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU01260-MONOMER_s,3.3063979678782014e-06,3.3053936969624867e-06,3.3054891838023073e-06,3.305794702340742e-06,3.3027099803795334e-06,3.305792721417688e-06,3.305262919808085e-06,3.305793791456404e-06,3.3052203856369902e-06,3.3057501681152e-06,3.3056553896773386e-06,3.3045017376656664e-06,3.3054536985862407e-06,3.305600750409436e-06,3.305402235532552e-06,3.3056820178445273e-06,3.3055179314573363e-06,3.305323177159361e-06,3.2775121978959568e-06,3.3056804846999443e-06,3.2812618549713593e-06,3.305792413277621e-06,3.304395136434007e-06,3.299828116035931e-06,3.305793677708286e-06,3.304954392841895e-06,3.3055746913035118e-06,3.305793791456404e-06,3.2961345847809226e-06,3.305574017070552e-06,2.9821132968184585e-06,3.276903359425697e-06,3.305490994049233e-06,3.305685436609231e-06,3.3045463895266642e-06,3.3057501681152e-06,3.305793872065942e-06
formation_BSU34900-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1392589325370465e-08,0.0,2.1637236735091303e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU18540-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU20250-MONOMER_s,4.81050449445785e-11,4.8080113121228596e-11,4.808225623476379e-11,4.808991112573683e-11,4.8012686200703224e-11,4.808990208278069e-11,4.8076670852486944e-11,4.808990696753033e-11,4.8075338603704827e-11,4.8089138693034676e-11,4.8086429543095285e-11,4.805783380086314e-11,4.808152516875203e-11,4.808504190174016e-11,4.80801520961536e-11,4.8087120214803654e-11,4.8083525647656825e-11,4.80786530840779e-11,4.750047004594729e-11,4.808711321616231e-11,4.747507064539712e-11,4.8089900676114685e-11,4.8055071580422294e-11,4.794042552289124e-11,4.8089906448267737e-11,4.8067865267073624e-11,4.808435384257968e-11,4.808990696753033e-11,4.785827674781689e-11,4.8084350764864606e-11,4.023897141306558e-11,4.737561915776652e-11,4.8082264497941744e-11,4.8087135821099555e-11,4.80586065198909e-11,4.8089138693034676e-11,4.80899073355146e-11
formation_BSU06490-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4459241086527696e-08,0.0,7.964681973261867e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU01420-MONOMER_s,3.3063979678782014e-06,3.3053936969624867e-06,3.3054891838023073e-06,3.305794702340742e-06,3.3027099803795334e-06,3.305792721417688e-06,3.305262919808085e-06,3.305793791456404e-06,3.3052203856369902e-06,3.3057501681152e-06,3.3056553896773386e-06,3.3045017376656664e-06,3.3054536985862407e-06,3.305600750409436e-06,3.305402235532552e-06,3.3056820178445273e-06,3.3055179314573363e-06,3.305323177159361e-06,3.2775121978959568e-06,3.3056804846999443e-06,3.2812618549713593e-06,3.305792413277621e-06,3.304395136434007e-06,3.299828116035931e-06,3.305793677708286e-06,3.304954392841895e-06,3.3055746913035118e-06,3.305793791456404e-06,3.2961345847809226e-06,3.305574017070552e-06,2.9821132968184585e-06,3.276903359425697e-06,3.305490994049233e-06,3.305685436609231e-06,3.3045463895266642e-06,3.3057501681152e-06,3.305793872065942e-06
formation_BSU05990-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU39540-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU28500-MONOMER_s,3.915807587392389e-08,2.946806638654037e-08,2.4687388422248494e-08,2.9472984739403138e-08,2.46565561413003e-08,2.9472885386149375e-08,2.9462220784966042e-08,2.9472908054237583e-08,2.946459267154029e-08,2.9472645245442244e-08,2.9470915860475998e-08,2.945607030287475e-08,2.9468429139605757e-08,2.9472835961058186e-08,2.9516316257853117e-08,2.952035101363285e-08,2.9472317615351115e-08,2.9470866066529855e-08,2.900527245592683e-08,2.947118624486453e-08,9.596463857766698e-09,2.9473020916194397e-08,2.945356353748264e-08,2.9382481417247837e-08,2.9472923398207633e-08,2.9458105244638334e-08,2.9470146629789774e-08,2.9472908054237583e-08,2.9397110788594054e-08,2.468862458790235e-08,2.5009290294067114e-08,2.4389621799558776e-08,2.9468374310822664e-08,2.9471197434029006e-08,2.9468448693451524e-08,2.9472645245442244e-08,2.947291640027794e-08
formation_BSU28140-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU07920-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU04360-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-124_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-125_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-126_s,1.4904533273351502e-08,1.9547345642597876e-08,1.2024148056281377e-08,1.2249299914969935e-08,7.515984893377128e-09,1.2249291410401395e-08,1.2260176724161911e-08,1.224928723458422e-08,1.2248714622997412e-08,1.0083698953248704e-08,1.2247541350160215e-08,1.1246530395077384e-08,1.2246956598454562e-08,1.714294786501617e-08,1.2250310214397908e-08,1.2633336813834443e-08,1.224745847724008e-08,1.026747481607024e-08,1.1772174999374416e-08,1.2294917877675302e-08,1.4779751252576835e-08,1.2249261551041408e-08,1.1727464210801429e-08,7.943661555832811e-09,1.2249292899438776e-08,1.2244601923896168e-08,1.2249475880618153e-08,1.224928723458422e-08,1.2625956251775785e-12,1.2061094059005766e-08,2.2054998197296194e-09,2.757316391276935e-08,1.2837655029914343e-08,1.2248811063960098e-08,2.195481286700337e-08,1.0083698953248704e-08,1.2248918335374475e-08
formation_BSU06240-MONOMER_s,1.7336802075299325e-09,1.7328120518410042e-09,3.411882538574425e-09,1.7331520032310636e-09,3.40710339240835e-09,1.7331520032310636e-09,1.7326906486368131e-09,1.7331520032310636e-09,1.7326420885350517e-09,1.7331277198932864e-09,1.733030588227761e-09,1.7320351441520184e-09,1.7328606143025944e-09,1.7329820234063484e-09,1.7156127277496514e-09,0.0,1.7329334592591707e-09,1.7327634900536503e-09,1.713489439138384e-09,1.7330548708913048e-09,1.694655951432356e-09,1.7331520032310636e-09,1.7319380428272494e-09,1.727934963395076e-09,1.7331520032310636e-09,1.7323750200273783e-09,1.7329577412484805e-09,1.7331520032310636e-09,1.7218593760940302e-09,1.7329577412484805e-09,1.443753120350232e-09,3.363433395925417e-09,1.7328848957862278e-09,1.7330548708913048e-09,1.7285912007496466e-09,1.7331277198932864e-09,1.7331520032310636e-09
formation_BSU02480-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.411948737848088e-63,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU11870-MONOMER_s,3.406070928114701e-08,2.920918859568832e-08,2.9209837443188164e-08,2.9214147048403367e-08,2.9174580643282054e-08,2.921413907902971e-08,2.9205310420488287e-08,2.9214173228312396e-08,2.9205998283797125e-08,2.9214120720916625e-08,2.9212471330702986e-08,2.9195845584355628e-08,2.9209865158405492e-08,2.9213733817746896e-08,2.9208632281566684e-08,2.921258262710466e-08,2.9213097626687066e-08,2.9210117737229842e-08,2.8149847671715436e-08,2.9212410174268676e-08,0.0,2.9214181609557686e-08,2.919516116086373e-08,2.9122227010123857e-08,2.9214175501751612e-08,2.9204322940843217e-08,2.9211107247154325e-08,2.9214173228312396e-08,2.906244387782732e-08,2.9211145911176253e-08,2.446961935873507e-08,2.8794558682213785e-08,2.9210028179884444e-08,2.9212611879922982e-08,2.91992339653883e-08,2.9214120720916625e-08,2.9214185884305668e-08
formation_CPLX-7445_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-13_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-12_s,1.715424361017523e-08,1.7147053229790313e-08,1.714651423904229e-08,1.714908582294275e-08,1.7126672851026714e-08,1.7149020251874895e-08,1.714573947071e-08,1.7149077191762745e-08,1.7144408323194555e-08,1.7148744228906132e-08,1.7148469990296923e-08,1.7135847679549268e-08,1.7146287863522262e-08,1.7148904569246007e-08,1.714599014656485e-08,1.714832387838289e-08,1.714520470984365e-08,1.7142116778400934e-08,1.6632039349755623e-08,1.71480677145957e-08,1.6956219166675762e-08,1.7148936951234847e-08,1.7138587256010195e-08,1.7095306741333622e-08,1.7149057879464636e-08,1.714295884538127e-08,1.7147243963060668e-08,1.7149077191762745e-08,1.7039679129519685e-08,1.714752041353899e-08,1.4450139505348216e-08,1.69197166136118e-08,1.7147141911872115e-08,1.714839122856109e-08,1.7141701673503183e-08,1.7148744228906132e-08,1.7149079946968762e-08
formation_CPLX8J2-15_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-18_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU23280-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU01130-MONOMER_s,2.13621100970406e-07,2.13514382184889e-07,2.1352406321770437e-07,2.1355671132725012e-07,2.13227475384487e-07,2.135565828441341e-07,2.1350007605490837e-07,2.13556652142341e-07,2.1349498328406098e-07,2.1355268271862743e-07,2.1354186216265915e-07,2.13419123006378e-07,2.1352056951794958e-07,2.1353579445722103e-07,2.1351493505059372e-07,2.1354474001264502e-07,2.1352821129927567e-07,2.1350726616770807e-07,2.1077056299749297e-07,2.1354464388599503e-07,2.1093808853022252e-07,2.1355656294683673e-07,2.1340757442006126e-07,2.1291960367190607e-07,2.1355664479895522e-07,2.1346507536360657e-07,2.1353311174819309e-07,2.13556652142341e-07,2.1254143241474307e-07,2.1353308449452483e-07,1.7989998214728204e-07,2.1048987817621592e-07,2.1352421746412452e-07,2.1354498084305078e-07,2.1342331775087758e-07,2.1355268271862743e-07,2.1355665676824727e-07
formation_BSU16750-MONOMER_s,1.9472117925441956e-07,1.7987364858386434e-07,1.798797499061848e-07,1.7990676280984734e-07,1.4074766972750575e-07,1.7990716126402663e-07,1.7985329857464614e-07,1.799069547884949e-07,1.7985702141870286e-07,1.7990404473176565e-07,1.7989494901810796e-07,1.4085404031016026e-07,1.7987749403087002e-07,1.798930035314509e-07,1.7987211428812744e-07,1.7989691122767373e-07,1.798893646653723e-07,1.4091613951875981e-07,1.762855414309197e-07,1.798963536305596e-07,1.5493064305520022e-08,1.7990679242460024e-07,1.7978301892215582e-07,1.4051386169134428e-07,1.7990699560871494e-07,1.7983681889246102e-07,1.798866410329325e-07,1.799069547884949e-07,1.4021458388700545e-07,1.798872600140205e-07,1.5031319134811107e-07,1.7729768339083182e-07,1.798800275673664e-07,1.7989737181101357e-07,1.408653020852009e-07,1.7990404473176565e-07,1.7990698026114503e-07
formation_BSU18800-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU31610-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU15110-MONOMER_s,0.0,0.0,0.0,0.0,0.0,9.139271890765004e-25,9.136834520696228e-25,0.0,0.0,9.139143600025897e-25,9.13862620100581e-25,0.0,0.0,0.0,0.0,0.0,0.0,9.13721510290659e-25,0.0,0.0,0.0,0.0,0.0,0.0,9.139271890765006e-25,0.0,9.138241345264462e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.139143600025897e-25,0.0
