,base,2PGt6_FWD_CPLX_dummy_s,AMPt6_FWD_CPLX_dummy_s,6PGCt6_FWD_CPLX_dummy_s,ALAt2r_FWD_BSU27810-MONOMER_s,ARGPt6_FWD_CPLX_dummy_s,3UMPt6_FWD_CPLX_dummy_s,3GMPt6_FWD_CPLX_dummy_s,ACACt2_FWD_CPLX_dummy_s,DALAt2r_FWD_BSU18120-MONOMER_s,ACNAMt2_FWD_CPLX_dummy_s,ASPt2r_FWD_BSU10220-MONOMER_s,CMPt6_FWD_CPLX_dummy_s,CHORt2_FWD_CPLX_dummy_s,BTDt6_RR_REV_CPLX_dummy_s,CITt2r_FWD_BSU38770-MONOMER_s,DHAt_REV_CPLX_dummy_s,F6Pt6_2_FWD_BSU12010-MONOMER_s,CO2t_REV_CPLX_dummy_s,ASNt2r_FWD_CPLX_dummy_s,FORt2_REV_BSU27200-MONOMER_s,GLYt2r_FWD_CPLX_dummy_s,GMPt6_FWD_CPLX_dummy_s,PSER_Lt6_FWD_BSU19999-MONOMER_s,THMDt2_FWD_BSU39410-MONOMER_s,LEUt2r_FWD_BSU29600-MONOMER_s,HISt2r_FWD_BSU39390-MONOMER_s,GSNt2_REV_BSU38710-MONOMER_s,METt3_FWD_CPLX_dummy_s,UMPt6_FWD_CPLX_dummy_s,H2Ot_FWD_CPLX_dummy_s,SUCCt2r_REV_BSU07570-MONOMER_s,PYRt2_REV_CPLX_dummy_s,PHEt2r_REV_CPLX_dummy_s,THMt6_REV_CPLX_dummy_s,URAt2_REV_BSU15480-MONOMER_s,TYRt2r_REV_CPLX_dummy_s
PYNP1_REV_BSU39400-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PYNP1_FWD_BSU39400-MONOMER_s,4.2144558164847765e-05,4.1852453326299735e-05,4.185682812680189e-05,4.182699840538235e-05,4.185965498111183e-05,4.185802245511344e-05,4.185553136945771e-05,4.185957972293176e-05,4.182090147189185e-05,4.1859593860495746e-05,4.185299306809942e-05,4.1859590266565125e-05,4.185675607935272e-05,4.185959029608697e-05,4.1859590266565125e-05,4.18592938524287e-05,4.1859636537697924e-05,4.158982565264335e-05,4.1859590266565125e-05,4.1859590266565125e-05,4.1859590266565125e-05,4.185897050217973e-05,4.160354291623804e-05,4.1859590266565125e-05,4.1859590266565125e-05,4.185958482972232e-05,4.185957972293176e-05,4.176483120607724e-05,4.1859590266565125e-05,4.185926906577009e-05,3.801234479356548e-05,4.1859590266565125e-05,4.147901880451551e-05,4.1859590266565125e-05,4.185959026745092e-05,4.185552267893647e-05,4.1859590266565125e-05
PYNP2r_REV_BSU39400-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PYNP2r_FWD_BSU39400-MONOMER_s,0.12554857897430005,0.4794105089462842,0.40517043892857313,0.7289501573095906,0.4792336477142165,0.3793364223784356,0.012706453422560868,0.37935669230592195,0.5574354621627661,0.37936319785273803,0.37929350506416293,0.3793625888110633,0.362651367802957,0.3794343882568573,0.3793625888110633,0.3793505972029404,0.3793496181914633,0.4229945708827218,0.3793625888110633,0.3793625888110633,0.3793625888110633,0.3889425610153214,5.172711662909123e-05,0.3793625888110633,0.3793625888110633,0.3793616236300297,0.37935669230592195,0.47596129106619833,0.3793625888110633,0.36943256580428757,0.6394766949084885,0.3793625888110633,0.6845033507782207,0.3793625888110633,0.37937321929438916,0.0,0.3793625888110633
PYRIS_FWD_CPLX8J2-131_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PYRt2_REV_CPLX_dummy_s,2.43522503716822,2.565734327681076,2.5935240188436346,2.422415308717877,2.565432051670796,2.5986987429839514,2.6435655009841894,2.59872251651166,2.539877009694704,2.598710211040844,2.5988196926845,2.598709147491484,2.604293912023096,2.598695890768865,2.598709147491484,2.5987172283835407,2.59871773522789,2.575941771232483,2.598709147491484,2.598709147491484,2.598709147491484,2.584301690594271,2.198613179825147,2.598709147491484,2.598709147491484,2.598712154287303,2.59872251651166,2.279158501814124,2.598709147491484,2.6036708501303587,2.3139173800839505,2.598709147491484,0.0,2.598709147491484,2.598709276843882,2.6435719845127164,2.598709147491484
PYRt2_FWD_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q23DO_FWD_BSU39980-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QULNS_FWD_BSU27850-MONOMER_mod_4fe4s_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAFFINt2_FWD_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBFK_FWD_BSU16670-MONOMER_s,1.2354271107943305e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBFK_FWD_BSU29300-MONOMER_s,0.0,1.219323869774344e-07,1.2195650471427407e-07,1.2179117384126262e-07,1.2197201023307582e-07,1.2196339593428213e-07,1.2195133642703376e-07,1.2197201023307582e-07,1.2175502266137944e-07,1.2197201023307582e-07,1.2193583222239354e-07,1.2197201023307582e-07,1.2195650471427407e-07,1.2197201023307582e-07,1.2197201023307582e-07,1.2197028734898076e-07,1.2197201023307582e-07,1.2061986395351384e-07,1.2197201023307582e-07,1.2197201023307582e-07,1.2197201023307582e-07,1.2196856447705386e-07,1.2058046095378833e-07,1.2197201023307582e-07,1.2197201023307582e-07,1.2197201023307582e-07,1.2197201023307582e-07,1.2145053308222463e-07,1.2197201023307582e-07,1.2197028734898076e-07,1.0166631377456849e-07,1.2197201023307582e-07,1.1989109637457287e-07,1.2197201023307582e-07,1.2197201023307582e-07,1.2195133642703376e-07,1.2197201023307582e-07
RBFSa_FWD_CPLX8J2-124_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBFSb_FWD_CPLX8J2-124_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBK_Dr_FWD_BSU28790-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBK_REV_BSU35920-MONOMER_mod_mg2_mod_k_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBK_FWD_BSU35920-MONOMER_mod_mg2_mod_k_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBK_L1_FWD_BSU28790-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBP4E_REV_BSU28780-MONOMER_mod_zn2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBP4E_FWD_BSU28780-MONOMER_mod_zn2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RHCYS_FWD_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RIBFLVt2_REV_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RIBFLVt2_FWD_CPLX_dummy_s,1.2354271107943305e-07,1.219323869774344e-07,1.2195650471427407e-07,1.2179117384126262e-07,1.2197201023307582e-07,1.2196339593428213e-07,1.2195133642703376e-07,1.2197201023307582e-07,1.2175502266137944e-07,1.2197201023307582e-07,1.2193583222239354e-07,1.2197201023307582e-07,1.2195650471427407e-07,1.2197201023307582e-07,1.2197201023307582e-07,1.2197028734898076e-07,1.2197201023307582e-07,1.2061986395351384e-07,1.2197201023307582e-07,1.2197201023307582e-07,1.2197201023307582e-07,1.2196856447705386e-07,1.2058046095378833e-07,1.2197201023307582e-07,1.2197201023307582e-07,1.2197201023307582e-07,1.2197201023307582e-07,1.2145053308222463e-07,1.2197201023307582e-07,1.2197028734898076e-07,1.0166631377456849e-07,1.2197201023307582e-07,1.1989109637457287e-07,1.2197201023307582e-07,1.2197201023307582e-07,1.2195133642703376e-07,1.2197201023307582e-07
RIBabc_FWD_CPLX8J2-64_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RIBabc1_FWD_CPLX8J2-64_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNP_REV_BSU19630-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNP_FWD_BSU19630-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNP_REV_BSU23490-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNP_FWD_BSU23490-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RMI_REV_BSU31180-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RMI_FWD_BSU31180-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RMK_FWD_BSU31200-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RMNt_FWD_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RMPA_REV_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RMPA_FWD_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNDR1_FWD_CPLX8J2-9_s,0.005147528606691146,0.0051139945166276965,0.005114498412163354,0.005111043110593876,0.005114822344536769,0.0051146423821526,0.005114390434623642,0.005114822344536769,0.005110287257793652,0.005114822344536769,0.005114066501758813,0.005114822344536769,0.005114498412163354,0.005114822344536769,0.005114822344536769,0.005114786352069038,0.005114822344536769,0.005086494872332961,0.005114822344536769,0.005114822344536769,0.005114822344536769,0.005114750359596754,0.005085666962721816,0.005114822344536769,0.005114822344536769,0.005114822344536769,0.005114822344536769,0.005103916419017586,0.005114822344536769,0.005114786352069038,0.004671005433461738,0.005114822344536769,0.005071160163236991,0.005114822344536769,0.005114822344536769,0.005114390434623642,0.005114822344536769
RNDR2_FWD_CPLX8J2-9_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNDR3_FWD_CPLX8J2-9_s,0.0053127379966714265,0.005278127633509519,0.005278647701519468,0.005275081502409033,0.0052789820304683845,0.005278796292210397,0.005278536258451959,0.0052789820304683845,0.005274301390592573,0.0052789820304683845,0.0052782019289958565,0.0052789820304683845,0.005278647701519468,0.0052789820304683845,0.0052789820304683845,0.005278944882826182,0.0052789820304683845,0.005249745391019466,0.0052789820304683845,0.0052789820304683845,0.0052789820304683845,0.0052789077351792805,0.005248890909736308,0.0052789820304683845,0.0052789820304683845,0.0052789820304683845,0.0052789820304683845,0.005267726080415126,0.0052789820304683845,0.005278944882826182,0.004820920862247054,0.0052789820304683845,0.005233918516045685,0.0052789820304683845,0.0052789820304683845,0.005278536258451959,0.0052789820304683845
RNDR4_FWD_CPLX8J2-9_s,0.005147528606691146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPE_REV_BSU15790-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPE_FWD_BSU15790-MONOMER_s,0.40916774942515644,0.475027966195133,0.43869672316509656,0.6457208968992387,0.4749134499126317,0.4083200836937157,0.16384204847488565,0.40833983304069554,0.5269654275088976,0.4083467309535394,0.40827212583668243,0.4083462881376735,0.3971945492462814,0.4084037163818689,0.40834628813767354,0.4083358526923744,0.4083357659819489,0.4289350095284533,0.40834628813767354,0.40834628813767354,0.40834628813767354,0.4371079341096006,0.21057698327500352,0.4083462881376735,0.40834628813767354,0.40834524971693403,0.40833983304069554,0.5285937151032412,0.40834628813767354,0.3984159466366902,0.6193189228167955,0.4083462881376735,0.7042044743077934,0.40834628813767354,0.4083462777682941,0.15537181724481733,0.4083462881376735
RPI_REV_BSU36920-MONOMER_s,0.07963732411840271,0.0,0.0,0.0,0.0,0.0,0.09588480882961044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1000294897483569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10435578096313837,0.0
RPI_FWD_BSU36920-MONOMER_s,0.0,0.21524832119649673,0.1690749052066864,0.38208240317771563,0.21511409971059667,0.1485185548068775,0.0,0.14852911125500862,0.2673291430356633,0.14853335276543725,0.1485024543002965,0.14853294066337894,0.13739827228394536,0.14856164994145205,0.14853294066337894,0.14852521327732757,0.14852384827982984,0.1816745648237585,0.14853294066337894,0.14853294066337894,0.14853294066337894,0.1437301092084654,0.0,0.14853294066337894,0.14853294066337894,0.14853236044061796,0.14852911125500862,0.21689038207860584,0.14853294066337894,0.13860325892600167,0.3346001313987716,0.14853294066337894,0.3375935405992631,0.14853294066337894,0.14853293361755343,0.0,0.14853294066337894
S6PG_FWD_BSU38560-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S6PG_FWD_BSU40110-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SADT_REV_BSU15590-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SADT_FWD_BSU15590-MONOMER_s,0.026533334876715383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004795952210917764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SALADC2_FWD_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SALCpts_FWD_CPLX000-61_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SARCOX_FWD_BSU11670-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SARCOX_FWD_CPLX-8352_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBTD_D2_FWD_BSU06150-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBTt2_FWD_BSU06160-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SDPDS_FWD_BSU19710-MONOMER_mod_zn2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SERAT_REV_BSU00930-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SERAT_FWD_BSU00930-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SERD_D_FWD_BSU23770-MONOMER_mod_pydx5p_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SERD_L_FWD_CPLX8J2-18_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DSERt2_REV_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DSERt2_FWD_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SERt2r_FWD_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHCHD2_1_FWD_BSU15630-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHCHF_2_FWD_BSU15620-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHK3Dr_REV_BSU25660-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHK3Dr_FWD_BSU25660-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.873454284667969e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
