,base,ARGPt6_FWD_CPLX_dummy_s,ACACt2_FWD_CPLX_dummy_s,3GMPt6_FWD_CPLX_dummy_s,ALAt2r_FWD_BSU27810-MONOMER_s,6PGCt6_FWD_CPLX_dummy_s,AMPt6_FWD_CPLX_dummy_s,2PGt6_FWD_CPLX_dummy_s,ACNAMt2_FWD_CPLX_dummy_s,DALAt2r_FWD_BSU18120-MONOMER_s,3UMPt6_FWD_CPLX_dummy_s,ASPt2r_FWD_BSU10220-MONOMER_s,ASNt2r_FWD_CPLX_dummy_s,BTDt6_RR_REV_CPLX_dummy_s,CO2t_REV_CPLX_dummy_s,F6Pt6_2_FWD_BSU12010-MONOMER_s,CITt2r_FWD_BSU38770-MONOMER_s,CMPt6_FWD_CPLX_dummy_s,FORt2_REV_BSU27200-MONOMER_s,CHORt2_FWD_CPLX_dummy_s,DHAt_REV_CPLX_dummy_s,GMPt6_FWD_CPLX_dummy_s,GSNt2_REV_BSU38710-MONOMER_s,GLYt2r_FWD_CPLX_dummy_s,THMDt2_FWD_BSU39410-MONOMER_s,HISt2r_FWD_BSU39390-MONOMER_s,METt3_FWD_CPLX_dummy_s,LEUt2r_FWD_BSU29600-MONOMER_s,UMPt6_FWD_CPLX_dummy_s,PSER_Lt6_FWD_BSU19999-MONOMER_s,H2Ot_FWD_CPLX_dummy_s,PYRt2_REV_CPLX_dummy_s,SUCCt2r_REV_BSU07570-MONOMER_s,THMt6_REV_CPLX_dummy_s,TYRt2r_REV_CPLX_dummy_s,URAt2_REV_BSU15480-MONOMER_s,PHEt2r_REV_CPLX_dummy_s
MTRK_FWD_BSU13560-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NACt_FWD_CPLX_dummy_s,1.2903703346885485e-08,1.2896505379629475e-08,1.2894875930004821e-08,1.2897410673903565e-08,1.2897410673903565e-08,1.2873340664384562e-08,1.2895419068441321e-08,1.2893608651468943e-08,1.2893608651468943e-08,1.2897410673903565e-08,1.2897229612506883e-08,1.287551147187022e-08,1.2895056974879389e-08,1.2896686435942431e-08,1.2739647874968046e-08,1.275116735705104e-08,1.2895781167086981e-08,1.2894875930004821e-08,1.2896686435942431e-08,9.392032851599815e-08,0.0,1.2836826208296554e-08,1.2855980793009905e-08,1.2894151763215874e-08,1.2897410673903565e-08,1.2895962218316207e-08,1.2893970724695965e-08,1.2897410673903565e-08,1.2896324324587457e-08,1.2897410673903565e-08,9.0980079474287e-08,1.2708535329700428e-08,1.2890531234294757e-08,1.2897410673903565e-08,1.2896867493526318e-08,1.2897229612506883e-08,1.2895600117128685e-08
NADH4_FWD_BSU32200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.517158651567967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6453443341335167,0.3674927500262921,0.0,0.0,0.0,0.0,0.0
NADH4_FWD_BSU12290-MONOMER_mod_mg2_mod_fad_mod_cu_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NADH4_FWD_BSU32100-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NADK_FWD_BSU11610-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NADK1_FWD_BSU11610-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NADK2_FWD_BSU11610-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NADK3_FWD_BSU11610-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NADK4_FWD_BSU11610-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NADK5_FWD_BSU11610-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NADS1_FWD_CPLX8J2-40_s,1.2903703346885485e-08,1.2896505379629475e-08,1.2894875930004821e-08,1.2897410673903565e-08,1.2897410673903565e-08,1.2873340664384562e-08,1.2895419068441321e-08,1.2893608651468943e-08,1.2893608651468943e-08,1.2897410673903565e-08,1.2897229612506883e-08,1.287551147187022e-08,1.2895056974879389e-08,1.2896686435942431e-08,1.2739647874968046e-08,1.275116735705104e-08,1.2895781167086981e-08,1.2894875930004821e-08,1.2896686435942431e-08,9.392032851599815e-08,1.0830929988608751e-07,1.2836826208296554e-08,1.2855980793009905e-08,1.2894151763215874e-08,1.2897410673903565e-08,1.2895962218316207e-08,1.2893970724695965e-08,1.2897410673903565e-08,1.2896324324587457e-08,1.2897410673903565e-08,9.0980079474287e-08,1.2708535329700428e-08,1.2890531234294757e-08,1.2897410673903565e-08,1.2896867493526318e-08,1.2897229612506883e-08,1.2895600117128685e-08
NADS1_FWD_BSU03130-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAabcO_FWD_CPLX8J2-78_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAt3_1_FWD_BSU31650-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAt3_1_FWD_BSU09680-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAt3_1_FWD_BSU31640-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAt3_1_FWD_BSU31610-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAt3_1_FWD_BSU09850-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAt3_1_FWD_BSU31660-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAt3_1_FWD_BSU33420-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAt3_1_FWD_BSU31630-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAt3_1_FWD_BSU31620-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAt3_1_FWD_BSU31600-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAt3_1_FWD_BSU11640-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAPRT_REV_BSU31750-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAPRT_FWD_BSU31750-MONOMER_s,1.2903703346885485e-08,1.2896505379629475e-08,1.2894875930004821e-08,1.2897410673903565e-08,1.2897410673903565e-08,1.2873340664384562e-08,1.2895419068441321e-08,1.2893608651468943e-08,1.2893608651468943e-08,1.2897410673903565e-08,1.2897229612506883e-08,1.287551147187022e-08,1.2895056974879389e-08,1.2896686435942431e-08,1.2739647874968046e-08,1.275116735705104e-08,1.2895781167086981e-08,1.2894875930004821e-08,1.2896686435942431e-08,9.392032851599815e-08,0.0,1.2836826208296554e-08,1.2855980793009905e-08,1.2894151763215874e-08,1.2897410673903565e-08,1.2895962218316207e-08,1.2893970724695965e-08,1.2897410673903565e-08,1.2896324324587457e-08,1.2897410673903565e-08,9.0980079474287e-08,1.2708535329700428e-08,1.2890531234294757e-08,1.2897410673903565e-08,1.2896867493526318e-08,1.2897229612506883e-08,1.2895600117128685e-08
NDPK1_REV_BSU22730-MONOMER_mod_mn2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDPK1_FWD_BSU22730-MONOMER_mod_mn2_s,0.9353018234358846,0.9350623776411884,0.9350014320330686,0.9350940061881123,0.9350939010050089,0.9342447094440574,0.9390100003037091,0.9349530669899341,0.9349607276720407,0.9350943171487434,0.9350767479726579,0.9343245978875097,0.9350108636787635,0.9350682590339485,0.9295237539710143,0.9283688473053047,0.9350299993037314,0.9350046386637569,0.935068302720766,0.9350617841068268,0.9348521053782022,0.9328044365188277,0.9336301577820182,0.9349799748723541,0.9350939918868538,0.9350480164001719,0.9349698292453252,0.9350938252080381,0.935055947403171,0.9350940061881123,0.8610371992882806,0.9283274240426744,0.9348428893790325,0.9350941455124678,0.9350743110374555,0.9350767496856853,0.9350303609781462
NDPK2_REV_BSU22730-MONOMER_mod_mn2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDPK2_FWD_BSU22730-MONOMER_mod_mn2_s,0.05966837922621525,0.059653219896774114,0.05965011386912198,0.05965485774472748,0.0596553963741977,0.05960148825879261,0.05965123692936951,0.05963953612183293,0.05964790023405284,0.059655270058373,0.05964743701470376,0.059610047616044055,0.05965144655254594,0.059653362845278994,0.05934009455612741,0.05917957420803049,0.05965236455663978,0.07083972435333909,0.05965344087780714,0.05966213789515938,0.05963717679176048,0.05952459447191289,0.059564871209753255,0.059649993144139,0.059654876184971665,0.05965366874209737,0.05964415102140513,0.05965526676710772,0.05965265940446078,0.05965485774472748,0.057156681527633306,0.05930109306850209,0.05963615311358773,0.05965502980901558,0.05965275892797671,0.059647438403106705,0.05965237520041898
NDPK3_REV_BSU22730-MONOMER_mod_mn2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDPK3_FWD_BSU22730-MONOMER_mod_mn2_s,0.08578752249996045,0.08576571232300263,0.08576005974256637,0.08576819074356327,0.08576863138731822,0.08569167282374501,0.08576241877957175,0.0857501577682539,0.08575715927953068,0.0857685705138566,0.08576164484179566,0.08570517518447163,0.08576216612221887,0.08576598400863089,0.08529393071300227,0.08523281569910889,0.08576453604349199,0.07457128042458565,0.08576600399631944,0.08577301130225733,0.08574421244540494,0.08558958899458599,0.08563471433974466,0.08575981838526223,0.08576820859420951,0.08576538244475101,0.08575432193657093,0.0857684825338007,0.08576501504490754,0.08576819074356327,0.08076036464387147,0.08523507225667165,0.08574453109962873,0.08576832837449361,0.08576569543714543,0.08576164656258894,0.08576385067616685
NDPK4_REV_BSU22730-MONOMER_mod_mn2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDPK4_FWD_BSU22730-MONOMER_mod_mn2_s,0.005147528606691146,0.005146098068452933,0.005145774171986398,0.005146278010772223,0.005146278010772223,0.005141491505683535,0.005145882137516928,0.005145522252253074,0.005145522252253074,0.005146278010772223,0.00514624202231763,0.0051419233741617915,0.005145810160501206,0.005146134056926055,0.005114822344536769,0.0051171258530013156,0.005145954114514123,0.005145774171986398,0.005146134056926055,0.005146062079975179,0.005144982423489088,0.0051342216199022255,0.005138036533920504,0.005145630217880855,0.005146278010772223,0.0051459901030057745,0.005145594229342893,0.005146278010772223,0.005146062079975179,0.005146278010772223,0.0047218570066153084,0.005108595579988067,0.005144910446241853,0.005146278010772223,0.005146170045394547,0.00514624202231763,0.005145918126017841
NDPK5_REV_BSU22730-MONOMER_mod_mn2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDPK5_FWD_BSU22730-MONOMER_mod_mn2_s,0.0053127379966714265,0.00531126154545871,0.0053109272535691,0.005311447263007837,0.005311447263007837,0.0053065071355410595,0.005311038684241992,0.0053106672484983936,0.0053106672484983936,0.005311447263007837,0.005311410119507574,0.005306952864792767,0.0053109643971315105,0.005311298688978097,0.0052789820304683845,0.0052813594697951605,0.005311112971333352,0.0053109272535691,0.005311298688978097,0.005311224401934541,0.005310110093986927,0.0052990039235391645,0.005302941276822175,0.005310778679271659,0.005311447263007837,0.0053111501148718635,0.00531074153568535,0.005311447263007837,0.005311224401934541,0.005311447263007837,0.004873404511299985,0.0052725554185654964,0.005310035806637503,0.005311447263007837,0.0053113358324927045,0.005311410119507574,0.005311075827790062
NDPK6_REV_BSU22730-MONOMER_mod_mn2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDPK6_FWD_BSU22730-MONOMER_mod_mn2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDPK7_REV_BSU22730-MONOMER_mod_mn2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDPK7_FWD_BSU22730-MONOMER_mod_mn2_s,0.0053127379966714265,0.00531126154545871,0.0053109272535691,0.005311447263007837,0.005311447263007837,0.0053065071355410595,0.005311038684241992,0.0053106672484983936,0.0053106672484983936,0.005311447263007837,0.005311410119507574,0.005306952864792767,0.0053109643971315105,0.005311298688978097,0.0052789820304683845,0.0052813594697951605,0.005311112971333352,0.0053109272535691,0.005311298688978097,0.005311224401934541,0.005310110093986927,0.0052990039235391645,0.005302941276822175,0.005310778679271659,0.005311447263007837,0.0053111501148718635,0.00531074153568535,0.005311447263007837,0.005311224401934541,0.005311447263007837,0.004873404511299985,0.0052725554185654964,0.005310035806637503,0.005311447263007837,0.0053113358324927045,0.005311410119507574,0.005311075827790062
NDPK8_REV_BSU22730-MONOMER_mod_mn2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDPK8_FWD_BSU22730-MONOMER_mod_mn2_s,0.005147528606691146,0.005146098068452933,0.005145774171986398,0.005146278010772223,0.005146278010772223,0.005141491505683535,0.005145882137516928,0.005145522252253074,0.005145522252253074,0.005146278010772223,0.00514624202231763,0.0051419233741617915,0.005145810160501206,0.005146134056926055,0.005114822344536769,0.0051171258530013156,0.005145954114514123,0.005145774171986398,0.005146134056926055,0.005146062079975179,0.005144982423489088,0.0051342216199022255,0.005138036533920504,0.005145630217880855,0.005146278010772223,0.0051459901030057745,0.005145594229342893,0.005146278010772223,0.005146062079975179,0.005146278010772223,0.0047218570066153084,0.005108595579988067,0.005144910446241853,0.005146278010772223,0.005146170045394547,0.00514624202231763,0.005145918126017841
NDPK9_REV_BSU22730-MONOMER_mod_mn2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDPK9_FWD_BSU22730-MONOMER_mod_mn2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NH4t_REV_BSU36510-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NH4t_FWD_BSU36510-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NMNHYD_REV_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NMNHYD_FWD_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NMNAT_REV_BSU25640-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NMNAT_FWD_BSU25640-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NNAM_FWD_BSU31760-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NNATr_REV_BSU25640-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NNATr_FWD_BSU25640-MONOMER_mod_mg2_s,1.2903703346885485e-08,1.2896505379629475e-08,1.2894875930004821e-08,1.2897410673903565e-08,1.2897410673903565e-08,1.2873340664384562e-08,1.2895419068441321e-08,1.2893608651468943e-08,1.2893608651468943e-08,1.2897410673903565e-08,1.2897229612506883e-08,1.287551147187022e-08,1.2895056974879389e-08,1.2896686435942431e-08,1.2739647874968046e-08,1.275116735705104e-08,1.2895781167086981e-08,1.2894875930004821e-08,1.2896686435942431e-08,9.392032851599815e-08,1.0830929988608751e-07,1.2836826208296554e-08,1.2855980793009905e-08,1.2894151763215874e-08,1.2897410673903565e-08,1.2895962218316207e-08,1.2893970724695965e-08,1.2897410673903565e-08,1.2896324324587457e-08,1.2897410673903565e-08,9.0980079474287e-08,1.2708535329700428e-08,1.2890531234294757e-08,1.2897410673903565e-08,1.2896867493526318e-08,1.2897229612506883e-08,1.2895600117128685e-08
NNDPR_FWD_BSU27860-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0830929988608751e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO2t2r_FWD_BSU38060-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO2t3_FWD_BSU37320-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO2t3_FWD_BSU38060-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO3t2_FWD_BSU03330-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
