,base,3GMPt6_FWD_CPLX_dummy_s,ARGPt6_FWD_CPLX_dummy_s,2PGt6_FWD_CPLX_dummy_s,ACACt2_FWD_CPLX_dummy_s,ALAt2r_FWD_BSU27810-MONOMER_s,6PGCt6_FWD_CPLX_dummy_s,AMPt6_FWD_CPLX_dummy_s,3UMPt6_FWD_CPLX_dummy_s,DALAt2r_FWD_BSU18120-MONOMER_s,ACNAMt2_FWD_CPLX_dummy_s,ASPt2r_FWD_BSU10220-MONOMER_s,ASNt2r_FWD_CPLX_dummy_s,BTDt6_RR_REV_CPLX_dummy_s,CHORt2_FWD_CPLX_dummy_s,CMPt6_FWD_CPLX_dummy_s,CO2t_REV_CPLX_dummy_s,FORt2_REV_BSU27200-MONOMER_s,F6Pt6_2_FWD_BSU12010-MONOMER_s,CITt2r_FWD_BSU38770-MONOMER_s,DHAt_REV_CPLX_dummy_s,GLYt2r_FWD_CPLX_dummy_s,GMPt6_FWD_CPLX_dummy_s,GSNt2_REV_BSU38710-MONOMER_s,LEUt2r_FWD_BSU29600-MONOMER_s,THMDt2_FWD_BSU39410-MONOMER_s,HISt2r_FWD_BSU39390-MONOMER_s,METt3_FWD_CPLX_dummy_s,PSER_Lt6_FWD_BSU19999-MONOMER_s,UMPt6_FWD_CPLX_dummy_s,H2Ot_FWD_CPLX_dummy_s,PYRt2_REV_CPLX_dummy_s,SUCCt2r_REV_BSU07570-MONOMER_s,PHEt2r_REV_CPLX_dummy_s,URAt2_REV_BSU15480-MONOMER_s,TYRt2r_REV_CPLX_dummy_s,THMt6_REV_CPLX_dummy_s
transcription_TU8J2_941_from_BSU04730-MONOMER_s,1.0320638841427302e-09,1.0318973551602365e-09,1.0318529488093128e-09,1.0318973551602365e-09,1.0317730188395033e-09,1.0318973551602365e-09,1.0307163437368715e-09,1.0317996619539371e-09,1.0318884738436435e-09,1.0318973551602365e-09,1.0317108523846306e-09,1.031462197935065e-09,1.0317907808925882e-09,1.0318618300330894e-09,1.0318263052772068e-09,1.0317730188395033e-09,1.023798373075409e-09,1.0318618300330894e-09,1.0247110910398568e-09,1.031817424146246e-09,1.0316042839643848e-09,1.0317641378477666e-09,1.0288701713130418e-09,1.029855263413975e-09,1.0318884738436435e-09,1.0318973551602365e-09,1.0318263052772068e-09,1.0317019715553218e-09,1.0315687619001615e-09,1.031817424146246e-09,9.126216201653698e-10,1.0228061823864738e-09,1.0314710781378682e-09,1.0317996619539371e-09,1.0318884738436435e-09,1.0318529488093128e-09,1.0318884738436435e-09
transcription_TU8J2_2951_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_696_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1248_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_182_from_BSU25200-MONOMER_s,2.6164367495454115e-13,2.6158625679212123e-13,2.615845622331794e-13,2.6158625679212123e-13,2.615723839851678e-13,2.6158576124223086e-13,2.6150829025739727e-13,2.6157388587709455e-13,2.61602432143049e-13,2.615856026705413e-13,2.6156238649130036e-13,2.6154129102439354e-13,1.971536380999558e-13,2.8283863514176033e-13,2.6156872005387745e-13,2.1833326091287078e-13,2.1713266127381198e-13,2.615807642408801e-13,2.5107766673898857e-13,2.6158827741648625e-13,2.2200336751412215e-13,2.488018873120058e-13,2.2080819652756568e-13,2.2174790433413696e-13,2.6158552125442535e-13,2.615862191409359e-13,2.615740487974578e-13,2.6157052514555225e-13,2.1447761833237277e-13,2.7877652702976113e-13,2.11105529073535e-13,2.058675598029845e-13,2.1443524960193955e-13,2.615785887132096e-13,2.61602432143049e-13,2.615813301553807e-13,2.6158539298088416e-13
transcription_TU8J2_352_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1232_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_912_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9217590984127055e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_568_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_899_from_BSU25200-MONOMER_s,9.457746748298175e-10,9.454642256053128e-10,9.454558795693704e-10,9.454642256053128e-10,9.456383549212287e-10,9.45463334383369e-10,8.105233575771633e-10,9.453827329019064e-10,9.454492348696184e-10,9.454635292584979e-10,9.45305868800772e-10,9.451627877473935e-10,9.454167837843854e-10,9.454482704660342e-10,9.453613187161311e-10,9.453746405843845e-10,0.0,9.454312156406878e-10,9.231127650818176e-10,9.45495623574155e-10,9.450429810556366e-10,9.453647990926619e-10,9.3620242442238e-10,9.436120388900068e-10,9.454557843716834e-10,9.45464299723496e-10,9.454045316366287e-10,8.111327250153925e-10,9.452611453333421e-10,9.454216361962632e-10,8.647447136322775e-10,9.35872522410917e-10,9.456873999506439e-10,9.454307781756363e-10,9.454492348696184e-10,9.454319668500507e-10,9.454557154821377e-10
transcription_TU8J2_1576_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_256_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_12_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_884_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1433_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1083_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_638_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1185_from_BSU04730-MONOMER_s,1.4443333366541934e-11,1.4441002858085722e-11,1.4440381408445018e-11,1.4441002858085722e-11,1.4439262819549822e-11,1.4441002858085722e-11,1.4424475061735669e-11,1.4439635679592308e-11,1.4440878567508117e-11,1.4441002858085722e-11,1.4438392824149595e-11,1.4434913001666381e-11,1.4439511392586744e-11,1.4440505697723694e-11,1.444000854255737e-11,1.4439262819549822e-11,1.4327660748185249e-11,1.4440505697723694e-11,1.434043388174093e-11,1.4439884254577616e-11,1.4436901440482746e-11,1.4439138533518455e-11,1.4398638595428508e-11,1.441242457692552e-11,1.4440878567508117e-11,1.4441002858085722e-11,1.444000854255737e-11,1.4438268540391344e-11,1.4436404322985151e-11,1.4439884254577616e-11,1.2771785254854556e-11,1.431377542470513e-11,1.4435037276656938e-11,1.4439635679592308e-11,1.4440878567508117e-11,1.4440381408445018e-11,1.4440878567508117e-11
transcription_TU8J2_752_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1303_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1532_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.68403008084368e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4610423814939348e-08,4.7615467016044725e-09,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_408_from_BSU25200-MONOMER_s,1.7438055602968814e-09,1.7435208921130836e-09,1.7434366631599248e-09,1.7435208921130834e-09,1.743149593699486e-09,1.7435251852182045e-09,1.8812126355516676e-09,1.883263484269506e-09,1.7434337995055948e-09,1.7435140677988586e-09,1.7432054393875776e-09,1.7427415499445758e-09,1.7433363639414919e-09,1.742013531321614e-09,1.7434215803739357e-09,1.7418720197878923e-09,0.0,1.7434555030701961e-09,1.7191727591681723e-09,1.743374090379725e-09,1.743038229152525e-09,1.7432863238934732e-09,1.7394013504408248e-09,1.7400929519518107e-09,1.7435022814046048e-09,1.7435205524401466e-09,1.7434186080535902e-09,1.7431811031100096e-09,1.7432011495256755e-09,1.743383711914014e-09,1.8164804568188235e-09,4.1998441388905114e-09,1.7423189285494166e-09,1.7433422799034983e-09,1.7434337995055948e-09,1.7434502562696428e-09,1.7435073339922789e-09
transcription_TU8J2_2968_from_BSU25200-MONOMER_s,3.2801328049337154e-09,3.279160012343822e-09,3.2791123624086495e-09,3.279160012343822e-09,3.2795328356522493e-09,3.279162580785213e-09,2.931067291357756e-09,3.2788727060979576e-09,3.279127455014974e-09,3.2791548533929775e-09,3.278597918276322e-09,3.2780148864149992e-09,3.278940158154748e-09,3.279094595763417e-09,3.2787328545435823e-09,3.278831349107994e-09,0.0,3.2790515726167866e-09,3.2294514718851206e-09,3.2791608604116264e-09,3.2777519368409887e-09,3.278785456320996e-09,3.252179882329398e-09,3.272913908463913e-09,3.279127732861349e-09,3.2791611356403803e-09,3.2789540953662014e-09,2.9333200778480333e-09,3.2784126190343756e-09,3.278996878179328e-09,2.9721895450872165e-09,3.2468647349585465e-09,3.2793742771702226e-09,3.2790018046649993e-09,3.279127455014974e-09,3.2790462414001078e-09,3.2791325238265376e-09
transcription_TU8J2_942_from_BSU09520-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_826_from_BSU25200-MONOMER_s,1.9204984719709883e-09,1.9201083963544746e-09,1.920010723190728e-09,1.9201083963544746e-09,6.236263638249345e-10,1.920108102815068e-09,2.935839229126549e-09,1.9863257617680798e-09,1.92006738611809e-09,1.9201053125402467e-09,1.9197666352668794e-09,1.5648321687792345e-09,1.9198993225769772e-09,1.817587876618817e-09,1.9198976813516726e-09,1.9191984941243137e-09,1.2525276605077521e-09,1.9037676404913885e-09,1.9135495068059128e-09,1.919850691890986e-09,2.259063274484107e-09,1.8332017202161713e-09,8.743558672513978e-09,2.7323175354902487e-09,1.9200922465489533e-09,1.92010788960991e-09,1.9199642898304436e-09,2.0539390030154345e-09,1.919573450915627e-09,1.8897525255211933e-09,1.5094715294694835e-08,2.281620544820399e-09,9.456873999506439e-10,1.7104927277156708e-09,1.9200673861180903e-09,1.9200306406281035e-09,1.920091866544931e-09
transcription_TU8J2_720_from_BSU25200-MONOMER_s,2.681869783401343e-09,2.6809093386818848e-09,2.680841167487569e-09,2.6809093386818848e-09,2.6812429528734756e-09,2.680905367983674e-09,3.4958220864145257e-09,2.680665125894262e-09,2.6808864151074984e-09,2.680907377530216e-09,2.680444977141106e-09,4.059935657647715e-09,2.945118446811908e-09,2.6815335444480095e-09,2.6803896380633242e-09,2.8256057206890697e-09,1.131218621437386e-09,2.6808236775087108e-09,2.6842564817519988e-09,2.680718992100869e-09,3.422124659691463e-09,2.8538917089450386e-09,3.3991832490498404e-09,3.4172438866236136e-09,2.680888025626769e-09,2.680908879049441e-09,2.680711161992976e-09,2.680483573022943e-09,0.0,2.6997700830990835e-09,0.0,4.848106529105738e-09,1.1122462564978116e-09,2.4713383988881524e-09,2.6808864151074984e-09,2.5298052086122957e-09,2.6808859008919093e-09
transcription_TU8J2_595_from_BSU25200-MONOMER_s,3.954873731032159e-10,3.954235591176247e-10,3.9540654258275144e-10,3.954235591176247e-10,3.953759133801625e-10,3.954235591176247e-10,3.94970994976385e-10,3.9538612303433273e-10,3.9542015579286635e-10,3.954235591176247e-10,3.9535209116497743e-10,3.95256806661198e-10,3.953827198073841e-10,3.954099458719425e-10,3.95396332768529e-10,3.953759133801625e-10,3.923200253163242e-10,3.954099458719425e-10,3.9266977927602547e-10,3.9539292951490504e-10,3.953112540954643e-10,3.953725101798893e-10,3.942635408222243e-10,3.9464102858557764e-10,3.9542015579286635e-10,3.954235591176247e-10,3.95396332768529e-10,3.953486880269467e-10,3.9529764202349595e-10,3.9539292951490504e-10,3.497170405262315e-10,3.9193981737065967e-10,3.9526020955915166e-10,3.9538612303433273e-10,3.9542015579286635e-10,3.9540654258275144e-10,3.9542015579286635e-10
transcription_TU8J2_1141_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_811_from_MONOMER8J2-6_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1258_from_BSU25200-MONOMER_s,1.667148704680997e-10,1.6659743284603205e-10,1.666043987521725e-10,1.6659743284603205e-10,1.66735201643457e-10,1.665967766693062e-10,9.340118055019234e-11,1.6658333574493092e-10,1.6658479243803813e-10,1.6659791135035154e-10,1.6657189387684624e-10,1.6657643945899854e-10,1.6660119483751585e-10,1.6660089055872957e-10,1.6654447608314964e-10,1.665889739737728e-10,0.0,1.6659254459321238e-10,1.6589007253636345e-10,1.666258764744933e-10,1.6644315699603623e-10,1.665861977832103e-10,1.6309840663364747e-10,1.66316174268676e-10,1.6659636299395525e-10,1.6659752097568291e-10,1.665887922946148e-10,9.346193761053226e-11,1.6654116735033367e-10,1.6659830814270655e-10,1.5293087845451105e-10,1.647977314509421e-10,1.668390585054049e-10,1.6660851778433738e-10,1.6658479243803813e-10,1.6659388973664299e-10,1.6659555092403638e-10
transcription_TU8J2_1127_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.976057855280452e-09,0.0,0.0,0.0,0.0,0.0,3.626453537317806e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.71718294781633e-09,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1487_from_BSU25200-MONOMER_s,9.180981632284636e-08,9.180461995535793e-08,9.180326909849575e-08,9.180461995535793e-08,9.18004884384864e-08,9.180459023951532e-08,9.176832510164622e-08,9.18016444076302e-08,9.180372475819724e-08,9.180464525185613e-08,9.179892845303798e-08,9.17908380512989e-08,9.180115854376443e-08,9.180351005380016e-08,9.180247122719834e-08,9.18007260161441e-08,9.155858570864175e-08,9.180351070002207e-08,9.142366507793186e-08,9.18014458670424e-08,9.179466222504983e-08,9.180042858301072e-08,9.169730564016022e-08,9.174232142412777e-08,9.180431001758855e-08,9.180461679639715e-08,9.180252364257556e-08,9.17986106100577e-08,9.179591490383106e-08,9.180221499627909e-08,8.830607905852164e-08,9.151477793695625e-08,9.179163356257341e-08,9.180169407680097e-08,9.180372475819724e-08,9.18033326946857e-08,9.180435052791779e-08
transcription_TU8J2_169_from_BSU15320-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_362_from_BSU25200-MONOMER_s,4.9663076574497615e-09,4.969385021703667e-09,4.969024858554398e-09,4.969385021703667e-09,7.403648900900754e-09,4.969386793526378e-09,2.5104270644703017e-09,4.894541214590419e-09,3.949502829789313e-09,4.969389452900346e-09,4.969577473558142e-09,4.636224624309484e-09,4.968958695148406e-09,5.097532722901936e-09,6.598835817331567e-09,4.97002979830397e-09,5.757159790840223e-09,4.984693509428672e-09,4.852286169022964e-09,4.969117049898496e-09,4.2847204358363686e-09,4.969334055917318e-09,1.8706697458955924e-12,3.539842259387645e-09,4.969330911590902e-09,4.9693869825250666e-09,4.969561038830124e-09,4.0860913630816905e-09,4.968604316565267e-09,4.8726131929395204e-09,7.611208675039786e-10,1.012902576518789e-08,8.208511712888365e-09,5.165727573098783e-09,3.949502829789312e-09,4.969307833489813e-09,4.969215490356107e-09
transcription_TU8J2_691_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_467_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU00090_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU00110_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU00120_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU00130_s,1.1612918065214031e-08,1.1608707872963393e-08,1.1608230715265543e-08,1.1608707872963393e-08,1.1607483986980705e-08,1.1608730489021024e-08,1.1590998618575144e-08,1.1606933386641322e-08,1.1608509473075048e-08,1.1608760292828637e-08,1.1605366282251928e-08,1.1602322276913069e-08,1.1607198276537812e-08,1.1608153353404161e-08,1.1608739643462086e-08,1.1606638410458092e-08,1.1469952010156746e-08,1.1608091617182785e-08,1.1290744830968456e-08,1.1606259654585337e-08,1.1604308012452387e-08,1.1606590335386816e-08,1.150895884026e-08,1.1571134658266696e-08,1.160863574282005e-08,1.160871293975176e-08,1.1607873630796917e-08,1.1604744936833765e-08,1.1602528863544738e-08,1.1607454482525335e-08,9.695255043902067e-09,1.1426841915318164e-08,1.1602852679222028e-08,1.1607026306079463e-08,1.1608509473075048e-08,1.1607893286961406e-08,1.1608579130511943e-08
transcription_TU_BSU_tRNA_7_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU00140_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.824887584511249e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.924522302901754e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU00150_s,2.468332546929194e-09,2.467684236299499e-09,2.46751136771399e-09,2.467684236299499e-09,2.4672002193791568e-09,2.467684236299499e-09,2.463087974711997e-09,2.4673039333308953e-09,2.467649662102427e-09,2.467684236299499e-09,2.466958228557951e-09,2.4659903828669697e-09,2.467269361773663e-09,2.4675459409511216e-09,2.467407649442507e-09,2.4672002193791568e-09,2.436217918373308e-09,2.4675459409511216e-09,2.4397577746038665e-09,2.4673730771653174e-09,2.4665434145086812e-09,2.467165648541882e-09,2.4559083476256487e-09,2.45973849116011e-09,2.467649662102427e-09,2.467684236299499e-09,2.467407649442507e-09,2.4669236594005825e-09,2.466405150838529e-09,2.4673730771653174e-09,2.017387496269123e-09,2.4323716447369447e-09,2.46602494554466e-09,2.4673039333308953e-09,2.467649662102427e-09,2.46751136771399e-09,2.467649662102427e-09
translation_BSU00180_s,1.0540514743354172e-10,1.0537652387678317e-10,1.0536890416331125e-10,1.0537652387678317e-10,1.0535506367234119e-10,1.0537651317310608e-10,1.0517380710425321e-10,1.0535975956722978e-10,1.0537477477897799e-10,1.0537653298860787e-10,1.0534451656343363e-10,1.0530166741914224e-10,1.053581580469142e-10,1.0537041755989078e-10,1.0536433702661781e-10,1.0535514923314415e-10,1.0399015123201043e-10,1.0537041779264898e-10,1.0408806914906894e-10,1.0536254116350892e-10,1.053258638741634e-10,1.0535361561095523e-10,1.048520708723253e-10,1.0502625721058674e-10,1.0537498558738886e-10,1.0537652273892225e-10,1.053643559048104e-10,1.0534297567247903e-10,1.0532060970894631e-10,1.0536281817361293e-10,8.566755062446835e-11,1.0381589467057337e-10,1.0530337994575724e-10,1.0535977745566637e-10,1.0537477477897799e-10,1.053689270692985e-10,1.053750001790695e-10
transcription_TU_BSU_misc_RNA_2_s,2.6121019989442526e-07,2.6087509822430115e-07,2.6088999162566885e-07,2.6087509822430115e-07,2.6092599266451007e-07,2.6087486712790373e-07,2.6100906138191293e-07,2.608312801152208e-07,2.609924106123432e-07,2.6087541244334384e-07,2.6080441449885574e-07,2.607479137024471e-07,2.6079873939074756e-07,2.6087177141184674e-07,2.6054617719828e-07,2.6081951646661035e-07,2.5902620073954435e-07,2.608592259238884e-07,2.2281524453818897e-07,2.6093415004006425e-07,2.607151460389397e-07,2.6078307371598436e-07,2.568802039589496e-07,2.6033397592818603e-07,2.6087122947735197e-07,2.6087508826637917e-07,2.6086767480724083e-07,2.609595250925881e-07,2.608887307402783e-07,2.608689796358114e-07,2.344720111375694e-07,2.5647187022025226e-07,2.6109783454623324e-07,2.6088062136445405e-07,2.609924106123432e-07,2.6088476135338405e-07,2.608729912855127e-07
transcription_TU_BSU_rRNA_4_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU_tRNA_8_s,1.8510097585005465e-06,1.850750735522428e-06,1.85070052515691e-06,1.850750735522428e-06,1.8505220664144207e-06,1.8507521464165026e-06,1.8491896406858152e-06,1.8505990864125567e-06,1.8507967385466492e-06,1.850743637932707e-06,1.8504373257442526e-06,1.850006931326259e-06,1.8506138466392146e-06,1.8506862389508023e-06,1.8507970080102422e-06,1.8505429866841335e-06,1.8377731278100935e-06,1.85067840241808e-06,1.7631296871423745e-06,1.8507380367425576e-06,1.8504253632024132e-06,1.850530597040605e-06,1.8410166331153548e-06,1.8467992933249643e-06,1.8507305422523211e-06,1.850750340560646e-06,1.8506251879759625e-06,1.8504342786524825e-06,1.8506340295146278e-06,1.8506325783399623e-06,1.7208321163243066e-06,1.8316209573530955e-06,1.8501902170361637e-06,1.8506073426214673e-06,1.8507967385466492e-06,1.8506796686030289e-06,1.8507369497747597e-06
transcription_TU_BSU_tRNA_9_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
