,base,6PGCt6_FWD_CPLX_dummy_s,AMPt6_FWD_CPLX_dummy_s,DALAt2r_FWD_BSU18120-MONOMER_s,ACACt2_FWD_CPLX_dummy_s,ACNAMt2_FWD_CPLX_dummy_s,ALAt2r_FWD_BSU27810-MONOMER_s,3UMPt6_FWD_CPLX_dummy_s,2PGt6_FWD_CPLX_dummy_s,ARGPt6_FWD_CPLX_dummy_s,3GMPt6_FWD_CPLX_dummy_s,CHORt2_FWD_CPLX_dummy_s,ASNt2r_FWD_CPLX_dummy_s,ASPt2r_FWD_BSU10220-MONOMER_s,FORt2_REV_BSU27200-MONOMER_s,BTDt6_RR_REV_CPLX_dummy_s,DHAt_REV_CPLX_dummy_s,CO2t_REV_CPLX_dummy_s,CITt2r_FWD_BSU38770-MONOMER_s,F6Pt6_2_FWD_BSU12010-MONOMER_s,CMPt6_FWD_CPLX_dummy_s,HISt2r_FWD_BSU39390-MONOMER_s,THMDt2_FWD_BSU39410-MONOMER_s,GMPt6_FWD_CPLX_dummy_s,GSNt2_REV_BSU38710-MONOMER_s,UMPt6_FWD_CPLX_dummy_s,LEUt2r_FWD_BSU29600-MONOMER_s,METt3_FWD_CPLX_dummy_s,GLYt2r_FWD_CPLX_dummy_s,PSER_Lt6_FWD_BSU19999-MONOMER_s,H2Ot_FWD_CPLX_dummy_s,SUCCt2r_REV_BSU07570-MONOMER_s,PHEt2r_REV_CPLX_dummy_s,URAt2_REV_BSU15480-MONOMER_s,TYRt2r_REV_CPLX_dummy_s,PYRt2_REV_CPLX_dummy_s,THMt6_REV_CPLX_dummy_s
charging_tRNA_BSU_tRNA_25_GGU_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_25_GGG_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_25_GGA_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_25_GGC_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_26_AGG_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_26_AGA_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_26_CGA_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_26_CGG_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_26_CGC_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_26_CGU_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_27_CCG_s,0.009477757773161512,0.009473178697837974,0.00947691734328271,0.00947762932584145,0.00947850958012709,0.009476307304511178,0.009477591270154472,0.009477952987167113,0.009475310332319674,0.00947773181394621,0.009477615675381535,0.009476864505890546,0.009477127260626389,0.00947293198747791,0.009477386624787813,0.00947759317175089,0.009472522215205358,0.00943005094363446,0.009477316362564478,0.009432810456930594,0.009476711257121007,0.009477365830262447,0.00947762753762949,0.009458413079690635,0.00946005256068236,0.009477580138285159,0.00947749105950993,0.009476156187052193,0.009476770326105255,0.009476328914425229,0.00856157565442882,0.009477642322628686,0.00947739308175787,0.009477952987167113,0.009477615675381535,0.009440902400946248,0.009477762986811895
charging_tRNA_BSU_tRNA_27_CCA_s,0.0039547624613675315,0.003952393951779279,0.003954406796652141,0.003954679071068139,0.003954432517585301,0.003954229438463225,0.003954734276153461,0.003955144008756509,0.0039555131536406106,0.0039546615587634885,0.003954734357352559,0.003954132737230366,0.0039544931572290595,0.003953858241451903,0.00395463306927278,0.00395462708021076,0.003954062458007318,0.0039328454232200535,0.003954628947507508,0.0036534150230463094,0.003954519738359906,0.003954500584653517,0.0039547291790482,0.003932070752512593,0.003949951752834739,0.003954611705822175,0.003954733656837173,0.003954617220054786,0.003954234951160941,0.003954719350959625,0.0036407280615769885,0.0039534788077508825,0.0039544482390528575,0.003955144008756509,0.003954734357352559,0.003916379726340713,0.003954661340921492
charging_tRNA_BSU_tRNA_27_CCU_s,0.0042626252741264775,0.0042577542286380285,0.004262273421369902,0.004262547157026534,0.004262149989881524,0.00426189416180643,0.004262415779730187,0.00426211704174193,0.00426296215688941,0.004262382535124852,0.004262513625510956,0.004263136353194434,0.004262216874095037,0.004261033109000673,0.0042624065719604,0.004262381885348408,0.004261514471778033,0.004234663957894483,0.004260950129667978,0.004246464184186132,0.00426220769627858,0.004262199930593156,0.00426252817425711,0.004274974753106086,0.0042560787474249,0.004262296791426297,0.004262586983225562,0.004261532480201441,0.004262044308002197,0.004262487625018943,0.0039040885435452934,0.004260151342608195,0.004262162028849107,0.00426211704174193,0.004262513625510956,0.00424943935833303,0.004262504426371243
charging_tRNA_BSU_tRNA_27_CCC_s,0.001790580267157117,0.0017907804767558072,0.0017904365277657867,0.0017906495539175935,0.0017905973106325046,0.0017903313665877955,0.001790572597517394,0.001791329461304155,0.0017891208599583634,0.0017906731806090978,0.0017905970655106862,0.0017898532225301617,0.001790376832755101,0.0017891767710261723,0.0017905760305069714,0.0017906033248660006,0.0017895681579100824,0.001784579203729753,0.001790887433038107,0.0018315958522863828,0.0017903042851039064,0.0017904993691125397,0.0017905969550782216,0.001758480289912572,0.0017865411857551576,0.0017906410546653126,0.0017905720715400896,0.0017909472161929884,0.0017903119445150204,0.001790504317214948,0.0015295396256824717,0.0017911333082545572,0.0017905906312604479,0.001791329461304155,0.0017905970655106862,0.0017697227630411462,0.001790671138656906
charging_tRNA_BSU_tRNA_28_GCA_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_28_GCG_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_28_GCC_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_28_GCU_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_75_GAA_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_75_GAG_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_78_GUU_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_78_GUC_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_78_GUG_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_78_GUA_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_76_ACC_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_76_ACA_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_76_ACG_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_76_ACU_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_77_UAU_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_77_UAC_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_74_CAG_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_74_CAA_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_45_AAC_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_45_AAU_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_46_AGC_s,0.007558772069793052,0.007555617835419448,0.00755798931351632,0.007558591594566454,0.007559075073976007,0.007557525820186236,0.007558790788471463,0.007559225515393031,0.007556056347281623,0.00755848808579311,0.007558595234637339,0.00755738490618357,0.007558067878466631,0.007558460740902133,0.007558442934840588,0.007558455133009038,0.007557893347960152,0.007520931544752117,0.007558557431917742,0.007540618154498166,0.0075579313890025215,0.007558182246476954,0.007558599734668307,0.007493182019280269,0.007547548131913006,0.007558495628214755,0.007558569342323682,0.007558023282399657,0.007557844129194423,0.007556868996150665,0.006765046976310272,0.007559142480591636,0.00755830445300659,0.007559225515393031,0.007558595234637339,0.007481353753757163,0.007558643108187437
charging_tRNA_BSU_tRNA_46_AGU_s,0.0025290560383335586,0.0025275619869959986,0.0025288153635125207,0.0025289730528807444,0.002530147752330632,0.0025286507212207037,0.002528851702055621,0.0025286631061925426,0.002529095683671711,0.002529109468129612,0.0025289739473776302,0.0025296579238191503,0.0025290790917940195,0.0025273778816680666,0.002528923637830083,0.0025289866038979074,0.0025277278405108775,0.002519675467578488,0.0025290652060591993,0.0023929460407071945,0.002528744456312862,0.002528818026863086,0.002528988652928213,0.0025076940545596493,0.0025226029772571104,0.002528949307002236,0.002529047730781854,0.002528043293075108,0.0025289443247722802,0.0025271529050937503,0.002278813282598303,0.0025309186620650977,0.0025289680553587652,0.0025286631061925426,0.0025289739473776302,0.002514360390564995,0.002529027218160972
charging_tRNA_BSU_tRNA_46_UCU_s,0.004350397955326552,0.004344746017653177,0.004349987578677608,0.004350315144123498,0.004348942270824768,0.004349680014103708,0.004350123527516725,0.004349836643488485,0.004350743365872306,0.00434999983217787,0.004350245884152881,0.004351448662181533,0.004350108278516472,0.004350675756158925,0.004350128148795879,0.0043500574717211474,0.0043514632408813946,0.004313667622349316,0.0043486758855706175,0.0042207506883482114,0.004349920249494482,0.004350004089861411,0.004350253029241325,0.004351152594429834,0.004342057291408198,0.004349807976365469,0.004350195792710986,0.0043487535506317645,0.004349837320701368,0.0043495056007279665,0.004288404573959861,0.004346780444978173,0.0043494444405421506,0.004349836643488485,0.004350245884152881,0.004307262431264677,0.004350196511462428
charging_tRNA_BSU_tRNA_46_UCG_s,0.0024243897188464857,0.002424714450762833,0.0024241445829000794,0.002424339970713972,0.002423915026182396,0.0024240555498166267,0.0024243898498008225,0.0024247047163862816,0.0024232785961121996,0.0024243794104774337,0.0024243409456198035,0.0024242547730926583,0.002424178211258002,0.002423780255353427,0.0024242840859119543,0.002424279272171167,0.0024244786049220568,0.002414770282369161,0.002424445749527634,0.0022687611874400012,0.0024240688537754073,0.0024245269063558833,0.002424328492293305,0.0024119768530119962,0.002420940412104696,0.002424261016432484,0.0024244146922397817,0.002424020340768643,0.0024242160371359465,0.002424023177900233,0.0022239361011568634,0.00242446810696364,0.002424291434561423,0.0024247047163862816,0.0024243409456198035,0.0024079383228286263,0.0024243545572073806
charging_tRNA_BSU_tRNA_46_UCC_s,0.003449476939362099,0.0034473662599945067,0.0034490860718050754,0.0034494903435553135,0.00344856524924252,0.00344886742603912,0.0034493787339629142,0.003449452250578254,0.0034487016807686,0.0034493597806491932,0.0034494032031262404,0.0034487344391039383,0.003449052316671138,0.0034488668860972052,0.0034492974898256037,0.003449251534095489,0.0034481044100431934,0.0034302725937131622,0.0034482587475747487,0.003378198342751417,0.0034490364521986535,0.0034496057158582387,0.0034494029792682024,0.0034163977961890984,0.0034457541276048565,0.003449226764975876,0.0034494272715421413,0.0034493336009737063,0.0034490910731452356,0.003448430298548186,0.0030135025360720036,0.003446597459124942,0.003449073860212762,0.003449452250578254,0.0034494032031262404,0.003408642053580902,0.003449434569246367
charging_tRNA_BSU_tRNA_46_UCA_s,0.004681623446230909,0.004678190816226615,0.004681159937180816,0.004681471578517366,0.004682243678878593,0.00468082439024837,0.004681582918300074,0.004680935311894465,0.004679190596196685,0.004681581963746912,0.004681509609341566,0.004683027823944406,0.004681416161157126,0.004678466940816857,0.004681366836544568,0.004681546542076652,0.004680037587269037,0.004657546199771434,0.004680373424946096,0.004645647820089132,0.004681056879258512,0.004681538980125654,0.004681506844868613,0.004661548988410985,0.004673089212400489,0.004681380943824594,0.00468160753243763,0.0046802524142751335,0.00468119672285504,0.004680937473282049,0.004098101590159788,0.004681450932730583,0.004681313465030686,0.004680935311894465,0.004681509609341566,0.004657896533211812,0.004681643247754137
charging_tRNA_BSU_tRNA_47_GAA_s,0.02027252410487034,0.020238113344623342,0.02027013767862983,0.020271701400198534,0.020266192495015302,0.02026874443935575,0.02027158412705667,0.020269335497603992,0.020274409357675785,0.020269919393202638,0.0202716574961624,0.020272587690083575,0.02026979389369812,0.020263661986841198,0.020271082381270292,0.02027069277587671,0.02026627867598917,0.02010578021094353,0.020268813754452396,0.02038025260774613,0.020269516548104695,0.02026963420573678,0.02027163905641877,0.020216266505789445,0.020241621601795896,0.02026969480203844,0.020271654602857368,0.020266884354796243,0.020269803513412284,0.020264824041083495,0.019028713808875896,0.020251123407887508,0.020268940977494695,0.020269335497603992,0.0202716574961624,0.020060475252224413,0.020271597124051147
charging_tRNA_BSU_tRNA_47_GAG_s,0.007535136999408564,0.007522992519798103,0.007534330776624297,0.00753476203152495,0.007529463869692354,0.007533623796781445,0.007534752509164304,0.007535055077934332,0.007532030647780558,0.007533915202469505,0.007534801383317964,0.007535557769795214,0.0075338068585041025,0.007533638525018748,0.007534605955684804,0.007534333952088272,0.007538572485842012,0.007469250379265912,0.0,0.007391284167290494,0.007533939260872908,0.007533906575912791,0.007534798464635667,0.0075601432922261175,0.007526384621936289,0.007534031026561361,0.00753482496390625,0.007533363397209381,0.007533986073505446,0.007534202521163744,0.006951564042002762,0.00752627067534312,0.007533631075348095,0.007535055077934332,0.007534801383317964,0.007468916889485737,0.007534689674852198
charging_tRNA_BSU_tRNA_48_CAG_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_48_CAA_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_49_AAG_s,0.0,0.006334407464965798,0.006338001795745745,0.006338515922386669,0.006337892388019482,0.0063375500271557915,0.006338483354922142,0.006337923095146276,0.00633716142222342,0.006338461068504496,0.006338483469863392,0.006339455884936204,0.006338093007548065,0.006335688565063964,0.006338305499214088,0.006338338649006024,0.006336651328999834,0.006307110807351006,0.006337645137304762,0.006220882356005027,0.006338041865463133,0.006337967128360896,0.006338480604738893,0.006346487233505087,0.006330466024340868,0.0063382666291165665,0.006338507015754224,0.006337637112853533,0.00633808622051526,0.006336943218947101,0.005598299484293423,0.006337089530217036,0.006338271763160976,0.006337923095146276,0.006338483469863392,0.006326459004941406,0.006338433377558598
charging_tRNA_BSU_tRNA_49_AAA_s,0.020791424218479165,0.020761684505061478,0.020789198381893543,0.02079085062315184,0.020787800244885617,0.02078768088349771,0.020790933621684767,0.02078936270210728,0.020787841986952237,0.02078931080113362,0.020790860754217284,0.020789133816912175,0.020788565374710976,0.020784910219045567,0.02079027457268069,0.02079003422416136,0.020786194844792733,0.02063669026626107,0.02078841521392279,0.02080674080650476,0.020788270684248253,0.020789134157711078,0.0207908594364653,0.0207429500877186,0.020764678389652944,0.020788967879568496,0.020790807500064613,0.0207874794843896,0.020788422045491455,0.02078503361896347,0.01894829477555542,0.020777404954139,0.02078854298072501,0.02078936270210728,0.020790860754217284,0.020595311272632668,0.020790954910654375
charging_tRNA_BSU_tRNA_50_CUU_s,0.007286973342844476,0.007272752713608654,0.007286162881398905,0.0072866449001053575,0.007284397231054292,0.007285554788334623,0.007286557545308316,0.007284388039675629,0.007288068994754379,0.00728591320450517,0.007286630940890822,0.007287611973723248,0.007286140540126817,0.007285388923605218,0.00728631024458136,0.0072861903253455184,0.0072864290365597705,0.007221087374564284,0.007286077653415479,0.007335767038674717,0.007285973970031501,0.007285926242083593,0.007286630455662786,0.0073552384496431596,0.0072755652484084435,0.007285784443640377,0.00728633357200767,0.007283815444077407,0.007285753783954907,0.007285548208774052,0.007195748684680191,0.007279765833774297,0.007285541301705328,0.007284388039675629,0.007286630940890822,0.007254020321966558,0.007286560918884421
charging_tRNA_BSU_tRNA_50_CUG_s,0.01770523944733126,0.01769168108272341,0.017703340124919146,0.01770500357578487,0.017706673874570873,0.017702476075077255,0.017705170213058872,0.017705992960617895,0.01769858763578396,0.01770466576284026,0.017704974444729446,0.01770282443167615,0.0177033260026825,0.01769785959973232,0.017704565083836898,0.017704747922061864,0.017697223292459215,0.017613185898019305,0.017703141326955198,0.017963848466351833,0.017703181596028652,0.017704569252775273,0.017705000868220917,0.017608396522109118,0.017672288491484042,0.017704295341676397,0.017705071412047697,0.017703222416687068,0.017703307156787165,0.01770126073885322,0.016334080817576032,0.017706368090198533,0.017704411733466506,0.017705992960617895,0.017704974444729446,0.017573701033069208,0.017705049027281844
charging_tRNA_BSU_tRNA_50_CUA_s,0.001896271443568889,0.0018951658651987808,0.0018961392166380155,0.0018962633618757334,0.001895984983805541,0.0018960099836992624,0.0018963798506261894,0.0018966781892056695,0.0018953090929823102,0.0018962417233339545,0.0018962820791840012,0.0018962308566581895,0.00189612309182776,0.0018947048434610919,0.0018962474939797152,0.0018962428053812856,0.0018958005744802644,0.0018837148375851897,0.0018958632948705885,0.0017648242714464466,0.0018960520701861935,0.001896164281862787,0.0018962869006392317,0.00188357600069464,0.0018921684912312584,0.0018962773484203382,0.0018962817551139632,0.0018962080565237188,0.0018959460514969748,0.0018962612609288308,0.00164747727736651,0.0018955685370856648,0.001896176860434105,0.0018966781892056695,0.0018962820791840012,0.001878036260154547,0.0018962932766819428
charging_tRNA_BSU_tRNA_50_CUC_s,0.004576310981888469,0.004571941622974287,0.004575839323103694,0.004576166400656876,0.0045747887875681485,0.0045754001189394575,0.0045763401278795185,0.004575260110973451,0.004573259720554194,0.004575737316752697,0.004576168971839013,0.004574350124115252,0.004575486040720767,0.00457635688212041,0.004576012892191771,0.004575884002041687,0.004575148707500214,0.0045451467913034055,0.004576293436263319,0.004617162978985917,0.0045755282104783905,0.004576114136192919,0.004576153857963574,0.004595840956737116,0.004572656130452989,0.004575781327799787,0.004576217521785768,0.004575861874766283,0.00457562489115452,0.004575148829174993,0.004076064770306395,0.004573844469616773,0.00457561454159907,0.004575260110973451,0.004576168971839013,0.004550400333779993,0.004576142685640709
charging_tRNA_BSU_tRNA_50_UUG_s,0.0057022630714448205,0.005700197090586485,0.005701840762274844,0.005702222447540098,0.005699881956359979,0.005701357947319793,0.005702238293419556,0.005702868100537308,0.00570075595881791,0.005702127756414687,0.005702189409230147,0.005701851763922524,0.005701686207948744,0.005700834959193629,0.005701999988598642,0.00570195097950515,0.005702831104013913,0.00566660714015824,0.005703563211161697,0.005580352625412935,0.005701722612866427,0.00570197137822766,0.005702176761904052,0.005718661282031153,0.00569377037192805,0.0057019819875043605,0.005702410726128552,0.005701560090909526,0.005701438482049211,0.005701987235692114,0.005185182059246784,0.005700016879216353,0.005701665735837013,0.005702868100537308,0.005702189409230147,0.005682108832406905,0.005702157734769738
charging_tRNA_BSU_tRNA_50_UUA_s,0.006548370417841066,0.006541864444827246,0.00654774257670707,0.006548091224622213,0.006545299742999555,0.006547070738790152,0.0065477674810783025,0.006548508044674821,0.006549525065687797,0.006547565075495262,0.006547987568400102,0.006548646228726144,0.00654765097693064,0.006546125300505207,0.006547762608589742,0.006547706010903898,0.006550503130863274,0.006498738287535602,0.0065482995951901294,0.006048593013305577,0.0065475162463357935,0.006547680849837367,0.006547994585363484,0.006561676258878337,0.00653557606119283,0.006547524490335689,0.006547937204151448,0.006546814604637841,0.006547290886495144,0.006545616982699819,0.006073518689170185,0.006543122988753501,0.006547008133886839,0.006548508044674821,0.006547987568400102,0.006493858829620196,0.006547794873832796
charging_tRNA_BSU_tRNA_51_CUU_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_51_CUG_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
