,base,6PGCt6_FWD_CPLX_dummy_s,ALAt2r_FWD_BSU27810-MONOMER_s,AMPt6_FWD_CPLX_dummy_s,ACACt2_FWD_CPLX_dummy_s,3GMPt6_FWD_CPLX_dummy_s,ARGPt6_FWD_CPLX_dummy_s,2PGt6_FWD_CPLX_dummy_s,ACNAMt2_FWD_CPLX_dummy_s,DALAt2r_FWD_BSU18120-MONOMER_s,3UMPt6_FWD_CPLX_dummy_s,CHORt2_FWD_CPLX_dummy_s,ASPt2r_FWD_BSU10220-MONOMER_s,BTDt6_RR_REV_CPLX_dummy_s,ASNt2r_FWD_CPLX_dummy_s,CITt2r_FWD_BSU38770-MONOMER_s,CMPt6_FWD_CPLX_dummy_s,DHAt_REV_CPLX_dummy_s,CO2t_REV_CPLX_dummy_s,F6Pt6_2_FWD_BSU12010-MONOMER_s,FORt2_REV_BSU27200-MONOMER_s,GMPt6_FWD_CPLX_dummy_s,GLYt2r_FWD_CPLX_dummy_s,THMDt2_FWD_BSU39410-MONOMER_s,HISt2r_FWD_BSU39390-MONOMER_s,LEUt2r_FWD_BSU29600-MONOMER_s,GSNt2_REV_BSU38710-MONOMER_s,PSER_Lt6_FWD_BSU19999-MONOMER_s,METt3_FWD_CPLX_dummy_s,UMPt6_FWD_CPLX_dummy_s,H2Ot_FWD_CPLX_dummy_s,PYRt2_REV_CPLX_dummy_s,SUCCt2r_REV_BSU07570-MONOMER_s,TYRt2r_REV_CPLX_dummy_s,PHEt2r_REV_CPLX_dummy_s,URAt2_REV_BSU15480-MONOMER_s,THMt6_REV_CPLX_dummy_s
transcription_TU8J2_1200_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_234_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1554_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_540_from_BSU25200-MONOMER_s,2.610444912392212e-09,2.6074631958195646e-09,2.6104505286533937e-09,2.6102034166315326e-09,2.6101360236762656e-09,2.6104505286533937e-09,2.610338204126725e-09,2.6100237032579757e-09,2.609978775501497e-09,2.6104505286533937e-09,2.6104280636306786e-09,2.6102932747268967e-09,2.6093273494141168e-09,2.6103606689146765e-09,2.6101809522544188e-09,2.6102483455618324e-09,2.6101360236762656e-09,2.6097316770372676e-09,2.5900540427281397e-09,2.59225067171715e-09,2.6103606689146765e-09,2.6030178114916535e-09,2.610113559475225e-09,2.6104505286533937e-09,2.6102708101150187e-09,2.6104505286533937e-09,2.6053973775410328e-09,2.6096642877795322e-09,2.609956311711294e-09,2.6102708101150187e-09,2.3493807853282626e-09,2.5872530379118467e-09,2.6094171983536974e-09,2.6103606689146765e-09,2.6102034166315326e-09,2.6104280636306786e-09,2.6104505286533937e-09
transcription_TU8J2_1187_from_BSU25200-MONOMER_s,3.50021637085222e-10,3.4951590391550584e-10,3.50023256973715e-10,3.4998854132157174e-10,3.49967423901812e-10,3.500223182940376e-10,3.4999925221794114e-10,3.4995817904790385e-10,3.499575767283983e-10,3.5002260629341804e-10,3.499947882542742e-10,3.5000727532523157e-10,3.4988170013944e-10,3.5000761639993514e-10,3.4998099564138117e-10,3.4997494699877833e-10,3.499778548583042e-10,3.4992634272037957e-10,3.471171856463256e-10,3.4826074012759e-10,3.500185186760122e-10,3.4932373687251794e-10,3.499774376388071e-10,3.500223182940376e-10,3.4998893293754065e-10,3.5002193498708847e-10,3.4945614422689993e-10,3.499054601987665e-10,3.499555462618735e-10,3.4999065116885583e-10,3.1076684453041387e-10,3.4676265035456975e-10,3.498051693693444e-10,3.500105731866364e-10,3.499835691679566e-10,3.499952059873446e-10,3.5002164923534184e-10
transcription_TU8J2_154_from_BSU25200-MONOMER_s,7.253107673953357e-09,7.2623903952695835e-09,7.253116214502111e-09,7.252351008510396e-09,7.2550841735136774e-09,7.253122627706081e-09,7.253732625478723e-09,7.244540044783441e-09,7.2521192047699835e-09,7.253131361207593e-09,7.25605825764684e-09,7.244779175014517e-09,7.251118842436041e-09,7.253187297457301e-09,7.2514086024593265e-09,7.255116847360059e-09,7.252093485686305e-09,7.248901364970816e-09,7.24044155290827e-09,6.222305346989078e-09,7.252857534863679e-09,7.1579405879193195e-09,7.2511163766602914e-09,7.253122627706081e-09,7.253230920467128e-09,7.2531153206964295e-09,7.2471089127830054e-09,7.255733733129797e-09,7.256338927372418e-09,7.253362338949346e-09,6.224998280662908e-09,7.16644145569784e-09,7.261699575181558e-09,7.253686622197746e-09,7.2537607822864e-09,7.2564062969030335e-09,7.253164541656341e-09
transcription_TU8J2_1061_from_BSU15320-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1070_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_848_from_BSU25200-MONOMER_s,4.162842546122144e-09,5.042307501351178e-09,4.162850066410702e-09,4.228875602306233e-09,3.0385875820007306e-09,4.16285125136767e-09,4.1626894244537775e-09,4.161932380304255e-09,4.162120828137776e-09,4.162847470233871e-09,4.162101246313919e-09,4.162497583280985e-09,3.806618586247237e-09,4.026325700600991e-09,4.162458864338547e-09,4.16252448972171e-09,4.1616941727226485e-09,4.5714214145719854e-09,0.0,4.124862606015391e-09,4.146430003555175e-09,1.0943819005852838e-08,4.07586287973948e-09,4.16285125136767e-09,4.162558165958607e-09,4.1628520489761975e-09,4.972029702172316e-09,4.1617932639928434e-09,4.1621048270925744e-09,4.132338708635399e-09,1.2962960187622636e-08,5.688824139951139e-09,1.4684239476871548e-09,4.1627231278108354e-09,3.952820219927279e-09,4.162784222070873e-09,4.1628520327375485e-09
transcription_TU8J2_1297_from_BSU25200-MONOMER_s,7.309888150999675e-10,7.304176521453974e-10,7.309856623864286e-10,7.309248823018103e-10,7.309834773344265e-10,7.309911697762345e-10,7.309849287139902e-10,7.308783686978398e-10,7.308655636119108e-10,7.309928348977424e-10,7.310291672123179e-10,7.309174364231956e-10,7.306157519796956e-10,7.309761571157515e-10,7.309304731757352e-10,7.309177757156531e-10,7.309172904477446e-10,7.306714785661577e-10,0.0,7.180168188832746e-10,7.309925395010367e-10,7.282998285238755e-10,7.30894823448383e-10,7.309911697762345e-10,7.30948308092416e-10,7.309882827976093e-10,7.294985424534325e-10,7.308962365886555e-10,7.308828138970285e-10,6.869896771097659e-10,6.492466753425787e-10,7.25676814821233e-10,7.308231348443258e-10,7.309753104676804e-10,7.309458812625879e-10,7.310306266577759e-10,7.309919791567448e-10
transcription_TU8J2_833_from_BSU25200-MONOMER_s,1.6190066041503238e-09,1.3093875785810423e-10,1.6190079476860006e-09,1.6330256167079192e-09,2.9068084545375027e-09,1.6190110996782978e-09,1.6185206745547757e-09,1.6258571518445043e-09,1.6202764417324286e-09,1.6190164227675189e-09,-1.6190238205404592e-30,2.4872814324413256e-09,1.4446660801496608e-09,1.6870674736478104e-09,1.618784471631735e-09,1.6185106484206362e-09,1.6200155943843498e-09,6.798118079627221e-13,4.887047166913418e-09,1.4923039129317092e-09,1.6273441534685792e-09,5.420512697718337e-13,1.7061257365387207e-09,1.6190110996782978e-09,1.6196551458610003e-09,1.6189995910924938e-09,7.972144467873373e-10,1.5445659449242745e-09,1.1505356139090485e-09,1.6320713765988603e-09,6.752650325919579e-10,4.353443605244831e-09,3.3303979117344567e-09,1.6190909921017972e-09,1.72298062212366e-09,0.0,1.6876237749506402e-09
transcription_TU8J2_20_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1158_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_828_from_BSU25200-MONOMER_s,7.253107673953357e-09,7.2623903952695835e-09,7.253116214502111e-09,7.252351008510396e-09,7.2550841735136774e-09,7.253122627706081e-09,7.253732625478723e-09,7.244540044783441e-09,7.2521192047699835e-09,7.253131361207593e-09,7.25605825764684e-09,7.244779175014517e-09,7.251118842436041e-09,7.253187297457301e-09,7.2514086024593265e-09,7.255116847360059e-09,7.252093485686305e-09,7.248901364970816e-09,7.24044155290827e-09,6.222305346989078e-09,7.252857534863679e-09,7.1579405879193195e-09,7.2511163766602914e-09,7.253122627706081e-09,7.253230920467128e-09,7.2531153206964295e-09,7.2471089127830054e-09,7.255733733129797e-09,7.256338927372418e-09,7.253362338949346e-09,6.224998280662908e-09,7.16644145569784e-09,7.261699575181558e-09,7.253686622197746e-09,7.2537607822864e-09,7.2564062969030335e-09,7.253164541656341e-09
transcription_TU8J2_176_from_BSU25200-MONOMER_s,0.0,0.0,6.789530266159294e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_185_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_2954_from_BSU25200-MONOMER_s,7.561912127716101e-14,7.564138083085129e-14,7.561944579749758e-14,7.574496782892794e-14,7.557984042277178e-14,7.561943317611566e-14,7.561326421546016e-14,7.562456532721672e-14,7.560450807157908e-14,7.561945896360621e-14,7.56209152324312e-14,7.562022149387706e-14,7.558336672508992e-14,7.561320113924029e-14,7.560777531603052e-14,7.560926464421957e-14,7.560681401220823e-14,7.562427064742348e-14,7.484414482260009e-14,7.446208355010343e-14,7.559592961473445e-14,7.56833392327008e-14,7.560799923445868e-14,7.561943317611566e-14,7.561395325188783e-14,7.56194183138523e-14,7.547003962002737e-14,7.559138712718199e-14,7.56050342156558e-14,7.561200230283168e-14,6.579839247969693e-14,4.5788906787390634e-14,7.552954349635718e-14,7.561620406152273e-14,7.560668709655837e-14,7.562161114633687e-14,7.561946912198307e-14
transcription_TU8J2_597_from_BSU04730-MONOMER_s,1.0873148932667948e-09,6.851421209033414e-10,1.0873175117413732e-09,9.54418591476505e-10,1.087747625556761e-09,1.087318026873921e-09,1.0873186863358325e-09,1.0868050032584127e-09,1.087145097637988e-09,1.0873202188577226e-09,1.0886336032526976e-09,1.0871381118311416e-09,1.0870650213679987e-09,1.0886743313288811e-09,1.0872830953057814e-09,1.087384889519977e-09,1.088589930732863e-09,1.086674741213162e-09,2.677913004180206e-10,1.0853043411880585e-09,1.0872894729478697e-09,1.0742047088915602e-09,1.0872171170056698e-09,1.087318026873921e-09,1.0872572882103e-09,1.0873214063340284e-09,1.085396324654554e-09,1.0869874328424336e-09,8.184808049741436e-10,9.5448822300178e-10,9.84638552572211e-10,9.449242732855813e-10,1.088330745149427e-09,1.087294326224918e-09,1.087309552428895e-09,1.0872729934478118e-09,1.0873176793369568e-09
transcription_TU8J2_474_from_BSU25200-MONOMER_s,2.843264832537008e-13,2.840017183130268e-13,2.843270949700552e-13,2.843001798293403e-13,2.842928394706619e-13,2.843270949700552e-13,2.843148607192962e-13,2.8428060566738245e-13,2.8427571219081865e-13,2.843270949700552e-13,2.8432464810709754e-13,2.8430996706374063e-13,2.8420475965409006e-13,2.8431730755666285e-13,2.8429773303672155e-13,2.8430507343375533e-13,2.842928394706619e-13,2.842487985267845e-13,2.8210553454319786e-13,2.823447886996421e-13,2.8431730755664205e-13,2.835175324615399e-13,2.8429039269722084e-13,2.843270949700552e-13,2.8430752024555164e-13,2.843270949700552e-13,2.837767118999867e-13,2.8424145857083675e-13,2.842732654621255e-13,2.8430752024555164e-13,0.0,2.818004525071002e-13,2.8421454589125355e-13,2.8431730755666285e-13,2.843001798293403e-13,2.843246481071183e-13,2.843270949700552e-13
transcription_TU8J2_288_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1003_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1012_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1129_from_BSU04730-MONOMER_s,1.658078456207265e-16,1.6546416766231052e-16,1.6580849324338773e-16,1.657799992507888e-16,1.6577222866073822e-16,1.6580849324338773e-16,1.657955410722521e-16,1.6575927815239636e-16,1.6575409811533432e-16,1.6580849324338773e-16,1.6580590276165109e-16,1.3070361643558222e-15,1.6567899825471621e-16,1.6579813145896984e-16,1.6577740903035128e-16,1.657851797629261e-16,1.6577222866073822e-16,1.3922606242766277e-15,1.6346353877143545e-16,1.63715407950018e-16,1.6579813145896984e-16,1.64952340686659e-16,1.6576963851156245e-16,1.6580849324338773e-16,1.6578777005462604e-16,1.6580849324338773e-16,1.6522623332707184e-16,1.6571784051623233e-16,1.6575150813243322e-16,1.6578777005462604e-16,1.1473576057706887e-15,1.6314260713602682e-16,1.6568935566858765e-16,1.6579813145896984e-16,1.657799992507888e-16,1.6580590276165109e-16,1.6580849324338773e-16
transcription_TU8J2_1235_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_469_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.370134352705797e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_445_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1450_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_259_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_640_from_BSU15330-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1188_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_746_from_BSU25200-MONOMER_s,2.428096872015186e-09,2.4254582873288076e-09,2.4281061429635768e-09,2.427896702283824e-09,2.4276532615685777e-09,2.428101556437961e-09,2.4279987584152065e-09,2.4277149654516706e-09,2.4276690177418907e-09,2.4280925104699183e-09,2.4859902721759224e-09,2.4280368974288514e-09,2.427026494970942e-09,2.4280041181483476e-09,2.2927810120194905e-09,2.4279491780628805e-09,2.3618084041936535e-09,2.4275283693193637e-09,0.0,2.3724928900732007e-09,2.428037741985554e-09,2.4208398405905174e-09,2.395707549070116e-09,2.428101556437961e-09,2.427951567281425e-09,2.4280962490754453e-09,2.423276447546746e-09,2.4277620967667377e-09,2.427644825983559e-09,2.4173698096037396e-09,2.1802188184011234e-09,4.61290179856423e-09,2.4270277567094912e-09,2.428024706442714e-09,2.4278698082074996e-09,2.4280347684284585e-09,2.428103829017364e-09
transcription_TU8J2_23_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_527_from_BSU25200-MONOMER_s,5.640002067809639e-10,5.633578321110802e-10,5.640043608103398e-10,5.639507884640879e-10,5.638960019317298e-10,5.640015210368425e-10,5.639714634284942e-10,5.638759298634167e-10,5.639006086567559e-10,5.640035660128738e-10,5.639919892094191e-10,5.639537997459497e-10,5.637895025009985e-10,5.639783094591361e-10,5.639414808467e-10,5.639806245325083e-10,5.639284640423724e-10,5.638986129854636e-10,5.594894286656787e-10,5.580738087788066e-10,5.639617378837994e-10,5.638225907074036e-10,5.639252997211245e-10,5.640015210368425e-10,5.639710384693038e-10,5.640017633050099e-10,5.628687204981879e-10,5.638585781605207e-10,5.638947182831061e-10,5.639609588273583e-10,5.129058454637662e-10,5.594668884014936e-10,5.637597547022009e-10,5.639815556158006e-10,5.639424472457456e-10,5.63993684659974e-10,5.640013198440091e-10
transcription_TU8J2_626_from_BSU25200-MONOMER_s,6.78958791774393e-10,0.0,0.0,6.788933235036737e-10,6.788399570562903e-10,6.789599695927031e-10,6.789197328878898e-10,6.788216665650707e-10,6.788379411557531e-10,1.1732950523511903e-09,6.789042918310165e-10,6.789010851333863e-10,6.786874711047098e-10,6.789322962786393e-10,6.788697127105529e-10,6.78899185741992e-10,6.788644494346081e-10,0.0,5.06953299241547e-09,6.684563759123098e-10,6.789402875950852e-10,0.0,6.788631954254899e-10,6.789599695927031e-10,6.789236266631462e-10,6.789592522407656e-10,0.0,6.788199744541344e-10,6.788211201970588e-10,6.789067242225994e-10,0.0,0.0,1.893650354840912e-09,6.78935972074879e-10,6.788926219082341e-10,6.789035437936133e-10,6.789596022338679e-10
transcription_TU8J2_843_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2143888723413416e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.544499462892385e-08,3.7620996582157124e-08,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_726_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1042_from_BSU25200-MONOMER_s,0.0,0.0,0.0,5.1437925221683477e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.443904969332999e-09,0.0,0.0,0.0,2.8378272438728867e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1278_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_2955_from_BSU25200-MONOMER_s,1.3228302202600046e-09,1.3215299548245755e-09,1.3228792770868916e-09,1.322945777493726e-09,1.3219904571741516e-09,1.3228347739110663e-09,1.3228747192903602e-09,1.3216051238272771e-09,1.3230420774515756e-09,1.322835717326655e-09,1.3212758540346406e-09,1.3247909961582993e-09,1.321148629955184e-09,1.3228034504307858e-09,1.3228873871959941e-09,1.3231255864140914e-09,1.322828603994426e-09,1.3211655641301318e-09,1.325024162768344e-09,1.2399649617133155e-09,1.3232077766142324e-09,1.3349838964863825e-09,1.323077382632103e-09,1.3228347739110663e-09,1.3226365285650653e-09,1.3229256610680802e-09,1.321673850567932e-09,1.322789173648649e-09,1.322098315123487e-09,1.3227964522740954e-09,1.7361249346031414e-09,1.337215762283066e-09,1.3211521478245654e-09,1.3226750867334047e-09,1.3229499548756133e-09,1.32122235931214e-09,1.3228653413916817e-09
transcription_TU8J2_186_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_598_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_709_from_BSU15330-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_484_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_583_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_171_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,5.841735779968533e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.840126979672952e-11,0.0,0.0,0.0,0.0
transcription_TU8J2_1246_from_BSU25200-MONOMER_s,2.7210009201826302e-08,2.4431987509257813e-08,2.7210102965078952e-08,2.7130030328350924e-08,2.979733156807562e-08,2.721008335461325e-08,2.7209513720911237e-08,2.7212713036901458e-08,2.7209421251137134e-08,2.7210096343154194e-08,2.6150413757090918e-08,2.807680807255664e-08,2.6854246680378483e-08,2.7346057289291448e-08,2.720921827987974e-08,2.7209461135187822e-08,2.7210223102919465e-08,2.5696771128928514e-08,2.7160121647337818e-08,1.1058164187614866e-06,3.260800706847018e-08,2.1920260110551472e-08,2.7209546167173074e-08,2.721008335461325e-08,2.7209915857070628e-08,2.721011507822896e-08,2.5679232026245527e-08,2.7207771673469713e-08,2.6269445222653448e-08,2.710706346136195e-08,2.2020593339707178e-08,3.056126001220969e-08,3.065208554304382e-08,2.720990723953321e-08,2.7418609062939465e-08,2.613049175871247e-08,2.7209974108545166e-08
transcription_TU8J2_10_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_26_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_336_from_BSU34200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
