TU_id	start	stop	tss	strand	rho_dependent	sigma
TU8J2_1437_from_BSU25200-MONOMER	2044956	2045828	2045828	-	True	BSU25200-MONOMER
TU8J2_761_from_MONOMER8J2-6	2146013	2148471	2148471	-	True	MONOMER8J2-6
TU8J2_1078_from_BSU25200-MONOMER	497768	501431	501431	+	True	BSU25200-MONOMER
TU8J2_302_from_BSU15330-MONOMER	3964091	3964868	3964868	-	True	BSU15330-MONOMER
TU8J2_311_from_BSU04730-MONOMER	3944560	3945420	3945420	-	True	BSU04730-MONOMER
TU8J2_1312_from_BSU25200-MONOMER	3239930	3244616	3244616	+	True	BSU25200-MONOMER
TU8J2_533_from_BSU25200-MONOMER	3076818	3078356	3078356	+	True	BSU25200-MONOMER
TU8J2_632_from_BSU25200-MONOMER	2818494	2820050	2820050	+	True	BSU25200-MONOMER
TU8J2_641_from_BSU25200-MONOMER	2726885	2730226	2730226	-	True	BSU25200-MONOMER
TU8J2_1541_from_BSU25200-MONOMER	3377893	3378780	3378780	+	True	BSU25200-MONOMER
TU8J2_864_from_BSU25200-MONOMER	1457187	1461362	1461362	+	True	BSU25200-MONOMER
TU8J2_118_from_BSU25200-MONOMER	2006541	2007398	2007398	-	True	BSU25200-MONOMER
TU8J2_1189_from_BSU25200-MONOMER	76984	78897	78897	+	True	BSU25200-MONOMER
TU8J2_417_from_BSU16470-MONOMER	3684826	3687468	3687468	-	True	BSU16470-MONOMER
TU8J2_221_from_BSU25200-MONOMER	4163197	4166588	4166588	-	True	BSU25200-MONOMER
TU8J2_966_from_BSU00980-MONOMER	953373	954149	954149	-	True	BSU00980-MONOMER
TU8J2_975_from_BSU15330-MONOMER	928112	928264	928264	-	True	BSU15330-MONOMER
TU8J2_747_from_BSU25200-MONOMER	2300221	2300655	2300655	-	True	BSU25200-MONOMER
TU8J2_1063_from_BSU25200-MONOMER	608246	608764	608764	-	True	BSU25200-MONOMER
TU8J2_1413_from_BSU25200-MONOMER	1511923	1512192	1512192	-	True	BSU25200-MONOMER
TU8J2_1422_from_BSU25200-MONOMER	1576767	1577249	1577249	-	True	BSU25200-MONOMER
TU8J2_1299_from_BSU25200-MONOMER	3138978	3139226	3139226	-	True	BSU25200-MONOMER
TU8J2_519_from_BSU25200-MONOMER	3129530	3131113	3131113	+	True	BSU25200-MONOMER
TU8J2_2984_from_BSU25200-MONOMER	595109	596002	596002	-	True	BSU25200-MONOMER
TU8J2_3_from_BSU25200-MONOMER	44848	45138	45138	-	True	BSU25200-MONOMER
TU8J2_1527_from_BSU25200-MONOMER	3263835	3264224	3264224	+	True	BSU25200-MONOMER
TU8J2_85_from_BSU25200-MONOMER	1226938	1228092	1228092	+	True	BSU25200-MONOMER
TU8J2_618_from_BSU25200-MONOMER	2857776	2861748	2861748	-	True	BSU25200-MONOMER
TU8J2_627_from_BSU04730-MONOMER	2836909	2838776	2838776	-	True	BSU04730-MONOMER
TU8J2_402_from_BSU25200-MONOMER	3719134	3720711	3720711	-	True	BSU25200-MONOMER
TU8J2_207_from_BSU25200-MONOMER	4193264	4194163	4194163	-	True	BSU25200-MONOMER
TU8J2_1165_from_BSU25200-MONOMER	229525	230778	230778	+	True	BSU25200-MONOMER
TU8J2_1174_from_BSU25200-MONOMER	202547	203458	203458	-	True	BSU25200-MONOMER
TU8J2_732_from_MONOMER8J2-6	2332784	2333011	2333011	-	True	MONOMER8J2-6
TU8J2_1049_from_BSU25200-MONOMER	677911	678951	678951	-	True	BSU25200-MONOMER
TU8J2_951_from_BSU25200-MONOMER	1013411	1013851	1013851	-	True	BSU25200-MONOMER
TU8J2_960_from_BSU25200-MONOMER	976569	984170	984170	+	True	BSU25200-MONOMER
TU8J2_1284_from_BSU25200-MONOMER	3450710	3451071	3451071	+	True	BSU25200-MONOMER
TU8J2_504_from_BSU25200-MONOMER	3196906	3197892	3197892	+	True	BSU25200-MONOMER
TU8J2_14_from_BSU25200-MONOMER	1691278	1717789	1717789	+	True	BSU25200-MONOMER
TU8J2_1408_from_BSU25200-MONOMER	1442347	1442703	1442703	-	True	BSU25200-MONOMER
TU8J2_1512_from_BSU25200-MONOMER	3056479	3056796	3056796	+	True	BSU25200-MONOMER
TU8J2_835_from_BSU00980-MONOMER	1596474	1598980	1598980	+	False	BSU00980-MONOMER
TU8J2_2961_from_BSU25200-MONOMER	0	0	0	+	True	BSU25200-MONOMER
TU8J2_2974_from_BSU25200-MONOMER	1577409	1579995	1579995	+	True	BSU25200-MONOMER
TU8J2_151_from_BSU25200-MONOMER	608933	612045	612045	+	True	BSU25200-MONOMER
TU8J2_192_from_BSU15330-MONOMER	1174861	1177253	1177253	-	True	BSU15330-MONOMER
TU8J2_603_from_BSU25200-MONOMER	2900020	2900529	2900529	-	True	BSU25200-MONOMER
TU8J2_612_from_BSU25200-MONOMER	2879363	2879860	2879860	+	True	BSU25200-MONOMER
TU8J2_386_from_BSU23100-MONOMER	3759169	3759591	3759591	-	True	BSU23100-MONOMER
TU8J2_1034_from_BSU25200-MONOMER	803317	804546	804546	-	True	BSU25200-MONOMER
TU8J2_1150_from_BSU25200-MONOMER	290915	292042	292042	+	True	BSU25200-MONOMER
TU8J2_116_from_BSU25200-MONOMER	3109397	3112088	3112088	-	True	BSU25200-MONOMER
TU8J2_715_from_BSU25200-MONOMER	2424654	2426586	2426586	-	True	BSU25200-MONOMER
TU8J2_490_from_BSU25200-MONOMER	3228778	3229941	3229941	+	True	BSU25200-MONOMER
TU8J2_937_from_BSU15320-MONOMER	1056702	1057568	1057568	+	True	BSU15320-MONOMER
TU8J2_946_from_BSU25200-MONOMER	1021057	1022157	1022157	+	True	BSU25200-MONOMER
TU8J2_1267_from_BSU25200-MONOMER	353900	358181	358181	-	True	BSU25200-MONOMER
TU8J2_820_from_BSU25200-MONOMER	1742617	1743846	1743846	+	True	BSU25200-MONOMER
TU8J2_1385_from_BSU25200-MONOMER	1204731	1204916	1204916	-	True	BSU25200-MONOMER
TU8J2_1394_from_BSU25200-MONOMER	1293776	1293964	1293964	-	True	BSU25200-MONOMER
TU8J2_1496_from_BSU25200-MONOMER	2742909	2743889	2743889	+	True	BSU25200-MONOMER
TU8J2_1371_from_BSU25200-MONOMER	1070364	1071242	1071242	-	True	BSU25200-MONOMER
TU8J2_2947_from_BSU25200-MONOMER	196213	199843	199843	+	True	BSU25200-MONOMER
TU8J2_2956_from_BSU25200-MONOMER	1749418	1751085	1751085	+	True	BSU25200-MONOMER
TU8J2_371_from_BSU25200-MONOMER	3788426	3789055	3789055	-	True	BSU25200-MONOMER
TU8J2_178_from_BSU25200-MONOMER	3464289	3466387	3466387	+	True	BSU25200-MONOMER
TU8J2_59_from_BSU15320-MONOMER	2386195	2387673	2387673	-	True	BSU15320-MONOMER
TU8J2_599_from_BSU25200-MONOMER	2909030	2909476	2909476	+	True	BSU25200-MONOMER
TU8J2_700_from_BSU25200-MONOMER	2461621	2464041	2464041	-	True	BSU25200-MONOMER
TU8J2_102_from_BSU25200-MONOMER	715433	716745	716745	+	True	BSU25200-MONOMER
TU8J2_1136_from_BSU25200-MONOMER	325339	326772	326772	+	True	BSU25200-MONOMER
TU8J2_1145_from_BSU25200-MONOMER	298466	299398	299398	+	True	BSU25200-MONOMER
TU8J2_1252_from_MONOMER8J2-6	1253103	1253252	1253252	+	False	MONOMER8J2-6
TU8J2_476_from_BSU25200-MONOMER	3276955	3278223	3278223	+	True	BSU25200-MONOMER
TU8J2_922_from_BSU25200-MONOMER	1117109	1117687	1117687	+	True	BSU25200-MONOMER
TU8J2_931_from_BSU25200-MONOMER	1086117	1089609	1089609	+	True	BSU25200-MONOMER
TU8J2_1481_from_BSU25200-MONOMER	2587996	2588424	2588424	-	True	BSU25200-MONOMER
TU8J2_806_from_BSU25200-MONOMER	1890512	1891564	1891564	-	True	BSU25200-MONOMER
TU8J2_280_from_BSU25200-MONOMER	4005752	4006945	4006945	+	True	BSU25200-MONOMER
TU8J2_29_from_BSU25200-MONOMER	3744349	3745413	3745413	+	True	BSU25200-MONOMER
TU8J2_357_from_BSU04730-MONOMER	3818906	3819178	3819178	+	True	BSU04730-MONOMER
TU8J2_1357_from_BSU25200-MONOMER	944959	945312	945312	-	True	BSU25200-MONOMER
TU8J2_575_from_BSU25200-MONOMER	2966413	2968054	2968054	-	True	BSU25200-MONOMER
TU8J2_584_from_BSU01730-MONOMER	2951490	2951882	2951882	+	True	BSU01730-MONOMER
TU8J2_686_from_BSU34200-MONOMER	2496796	2504664	2504664	-	True	BSU34200-MONOMER
TU8J2_163_from_BSU25200-MONOMER	1265057	1265377	1265377	+	True	BSU25200-MONOMER
TU8J2_1121_from_BSU25200-MONOMER	369236	369691	369691	+	True	BSU25200-MONOMER
TU8J2_1130_from_BSU25200-MONOMER	337562	338158	338158	+	True	BSU25200-MONOMER
TU8J2_1238_from_BSU25200-MONOMER	633923	634776	634776	+	False	BSU25200-MONOMER
TU8J2_1005_from_BSU25200-MONOMER	869273	869458	869458	+	True	BSU25200-MONOMER
TU8J2_908_from_BSU23100-MONOMER	1226938	1228092	1228092	+	True	BSU23100-MONOMER
TU8J2_917_from_MONOMER8J2-6	1135699	1136136	1136136	-	True	MONOMER8J2-6
TU8J2_1467_from_BSU25200-MONOMER	2329870	2330022	2330022	+	True	BSU25200-MONOMER
TU8J2_461_from_BSU15330-MONOMER	3622356	3623798	3623798	-	True	BSU15330-MONOMER
TU8J2_266_from_BSU25200-MONOMER	4053454	4055466	4055466	-	True	BSU25200-MONOMER
TU8J2_275_from_BSU25200-MONOMER	4015987	4018656	4018656	-	True	BSU25200-MONOMER
TU8J2_342_from_BSU15330-MONOMER	3861437	3862213	3862213	+	True	BSU15330-MONOMER
TU8J2_792_from_BSU25200-MONOMER	1926680	1929409	1929409	+	True	BSU25200-MONOMER
TU8J2_1107_from_BSU25200-MONOMER	428831	430085	430085	+	True	BSU25200-MONOMER
TU8J2_1116_from_BSU25200-MONOMER	374603	375798	375798	-	True	BSU25200-MONOMER
TU8J2_671_from_BSU25200-MONOMER	2553081	2555247	2555247	-	True	BSU25200-MONOMER
TU8J2_1342_from_BSU25200-MONOMER	585155	585778	585778	-	True	BSU25200-MONOMER
TU8J2_563_from_BSU25200-MONOMER	2998796	3008785	3008785	-	True	BSU25200-MONOMER
TU8J2_572_from_BSU25200-MONOMER	2978734	2982269	2982269	-	True	BSU25200-MONOMER
TU8J2_1218_from_BSU25200-MONOMER	1208222	1210424	1210424	+	True	BSU25200-MONOMER
TU8J2_1571_from_BSU25200-MONOMER	3853486	3853674	3853674	+	True	BSU25200-MONOMER
TU8J2_894_from_BSU16470-MONOMER	1283169	1283336	1283336	-	True	BSU16470-MONOMER
TU8J2_902_from_BSU15320-MONOMER	1248665	1249348	1249348	+	True	BSU15320-MONOMER
TU8J2_1452_from_BSU25200-MONOMER	2127345	2127683	2127683	-	True	BSU25200-MONOMER
TU8J2_447_from_BSU25200-MONOMER	3459806	3463250	3463250	-	True	BSU25200-MONOMER
TU8J2_251_from_BSU25200-MONOMER	4092695	4093837	4093837	-	True	BSU25200-MONOMER
TU8J2_260_from_BSU25200-MONOMER	4066607	4067005	4067005	-	False	BSU25200-MONOMER
TU8J2_327_from_BSU25200-MONOMER	3905333	3906103	3906103	+	True	BSU25200-MONOMER
TU8J2_777_from_MONOMER8J2-6	2037601	2038779	2038779	-	True	MONOMER8J2-6
TU8J2_1093_from_BSU25200-MONOMER	454652	455260	455260	-	True	BSU25200-MONOMER
TU8J2_1101_from_BSU25200-MONOMER	440025	441464	441464	-	True	BSU25200-MONOMER
TU8J2_657_from_BSU01730-MONOMER	2617005	2619779	2619779	-	False	BSU01730-MONOMER
TU8J2_1328_from_BSU25200-MONOMER	470957	471502	471502	-	True	BSU25200-MONOMER
TU8J2_549_from_BSU25200-MONOMER	3033167	3033658	3033658	+	True	BSU25200-MONOMER
TU8J2_558_from_BSU25200-MONOMER	3016646	3017635	3017635	-	True	BSU25200-MONOMER
TU8J2_1203_from_BSU25200-MONOMER	44848	45138	45138	-	True	BSU25200-MONOMER
TU8J2_1557_from_BSU25200-MONOMER	3562566	3563543	3563543	+	True	BSU25200-MONOMER
TU8J2_88_from_BSU01730-MONOMER	3759169	3759591	3759591	-	True	BSU01730-MONOMER
TU8J2_889_from_BSU25200-MONOMER	1321329	1321670	1321670	-	True	BSU25200-MONOMER
TU8J2_990_from_BSU25200-MONOMER	909198	909746	909746	-	False	BSU25200-MONOMER
TU8J2_432_from_BSU04730-MONOMER	3615116	3615346	3615346	-	True	BSU04730-MONOMER
TU8J2_237_from_BSU25200-MONOMER	4121166	4122849	4122849	-	True	BSU25200-MONOMER
TU8J2_246_from_BSU25200-MONOMER	4104444	4104899	4104899	+	True	BSU25200-MONOMER
TU8J2_1438_from_BSU25200-MONOMER	2045929	2046807	2046807	+	True	BSU25200-MONOMER
TU8J2_762_from_BSU25200-MONOMER	2130377	2131867	2131867	+	True	BSU25200-MONOMER
TU8J2_1079_from_BSU25200-MONOMER	495740	497698	497698	-	True	BSU25200-MONOMER
TU8J2_1088_from_BSU25200-MONOMER	463496	463783	463783	-	True	BSU25200-MONOMER
TU8J2_312_from_BSU25200-MONOMER	3942234	3944509	3944509	+	False	BSU25200-MONOMER
TU8J2_1313_from_BSU25200-MONOMER	3052743	3054511	3054511	-	True	BSU25200-MONOMER
TU8J2_534_from_BSU01730-MONOMER	3070246	3072110	3072110	-	True	BSU01730-MONOMER
TU8J2_543_from_BSU25200-MONOMER	3042566	3045169	3045169	-	True	BSU25200-MONOMER
TU8J2_642_from_BSU25200-MONOMER	2725837	2726727	2726727	+	True	BSU25200-MONOMER
TU8J2_1542_from_BSU25200-MONOMER	3387781	3387945	3387945	-	True	BSU25200-MONOMER
TU8J2_865_from_BSU25200-MONOMER	1451371	1453284	1453284	+	True	BSU25200-MONOMER
TU8J2_874_from_BSU15330-MONOMER	1413800	1413994	1413994	-	True	BSU15330-MONOMER
TU8J2_119_from_BSU09520-MONOMER	2757492	2758001	2758001	+	True	BSU09520-MONOMER
TU8J2_418_from_BSU25200-MONOMER	3683438	3684766	3684766	+	True	BSU25200-MONOMER
TU8J2_222_from_BSU25200-MONOMER	4159577	4160998	4160998	+	True	BSU25200-MONOMER
TU8J2_231_from_BSU25200-MONOMER	4137362	4139537	4139537	-	True	BSU25200-MONOMER
TU8J2_976_from_BSU25200-MONOMER	926886	928079	928079	+	True	BSU25200-MONOMER
TU8J2_748_from_BSU25200-MONOMER	2299406	2300179	2300179	-	True	BSU25200-MONOMER
TU8J2_1064_from_BSU15330-MONOMER	601019	601726	601726	+	True	BSU15330-MONOMER
TU8J2_1073_from_BSU15320-MONOMER	515016	515615	515615	-	True	BSU15320-MONOMER
TU8J2_1423_from_BSU25200-MONOMER	1636131	1637849	1637849	-	True	BSU25200-MONOMER
TU8J2_13_from_BSU25200-MONOMER	179595	183323	183323	-	True	BSU25200-MONOMER
TU8J2_52_from_BSU04730-MONOMER	1998340	2000826	2000826	-	True	BSU04730-MONOMER
TU8J2_529_from_BSU25200-MONOMER	3095665	3096564	3096564	-	True	BSU25200-MONOMER
TU8J2_30_from_BSU25200-MONOMER	4215255	4215389	4215389	-	True	BSU25200-MONOMER
TU8J2_1528_from_BSU25200-MONOMER	3294270	3294872	3294872	+	True	BSU25200-MONOMER
TU8J2_850_from_BSU23100-MONOMER	1517865	1518143	1518143	+	True	BSU23100-MONOMER
TU8J2_86_from_BSU01730-MONOMER	2476969	2477730	2477730	+	True	BSU01730-MONOMER
TU8J2_628_from_BSU15320-MONOMER	2829564	2831120	2831120	+	True	BSU15320-MONOMER
TU8J2_403_from_BSU01730-MONOMER	3718794	3719129	3719129	+	True	BSU01730-MONOMER
TU8J2_208_from_BSU25200-MONOMER	4191198	4193267	4193267	+	True	BSU25200-MONOMER
TU8J2_217_from_BSU25200-MONOMER	4169166	4169612	4169612	-	True	BSU25200-MONOMER
TU8J2_1175_from_BSU01730-MONOMER	194849	196052	196052	+	True	BSU01730-MONOMER
TU8J2_733_from_BSU25200-MONOMER	2327488	2329413	2329413	-	True	BSU25200-MONOMER
TU8J2_105_from_BSU25200-MONOMER	344551	347026	347026	+	True	BSU25200-MONOMER
TU8J2_1059_from_BSU25200-MONOMER	627284	628612	628612	+	True	BSU25200-MONOMER
TU8J2_961_from_BSU15320-MONOMER	975231	976409	976409	+	True	BSU15320-MONOMER
TU8J2_1285_from_BSU25200-MONOMER	3450710	3451071	3451071	+	True	BSU25200-MONOMER
TU8J2_505_from_BSU01730-MONOMER	3179926	3182539	3182539	-	True	BSU01730-MONOMER
TU8J2_514_from_BSU25200-MONOMER	3142077	3145958	3145958	-	True	BSU25200-MONOMER
TU8J2_1409_from_BSU25200-MONOMER	1447662	1447847	1447847	-	True	BSU25200-MONOMER
TU8J2_1513_from_BSU25200-MONOMER	3060395	3060673	3060673	+	True	BSU25200-MONOMER
TU8J2_836_from_BSU25200-MONOMER	1586330	1596300	1596300	+	True	BSU25200-MONOMER
TU8J2_845_from_BSU15330-MONOMER	1548681	1549310	1549310	-	True	BSU15330-MONOMER
TU8J2_2976_from_BSU25200-MONOMER	3604993	3606734	3606734	+	True	BSU25200-MONOMER
TU8J2_1510_from_BSU25200-MONOMER	3054746	3055192	3055192	+	True	BSU25200-MONOMER
TU8J2_193_from_MONOMER8J2-6	1172650	1174091	1174091	+	True	MONOMER8J2-6
TU8J2_202_from_BSU25200-MONOMER	4207406	4207846	4207846	+	True	BSU25200-MONOMER
TU8J2_613_from_BSU25200-MONOMER	2872880	2879133	2879133	-	True	BSU25200-MONOMER
TU8J2_387_from_BSU23100-MONOMER	3758547	3759128	3759128	+	True	BSU23100-MONOMER
TU8J2_1035_from_MONOMER8J2-6	798469	803286	803286	+	True	MONOMER8J2-6
TU8J2_1044_from_BSU25200-MONOMER	692740	694281	694281	+	False	BSU25200-MONOMER
TU8J2_1160_from_BSU01730-MONOMER	249979	251319	251319	+	True	BSU01730-MONOMER
TU8J2_716_from_BSU15320-MONOMER	2422264	2424531	2424531	-	True	BSU15320-MONOMER
TU8J2_491_from_BSU25200-MONOMER	3228431	3228691	3228691	-	True	BSU25200-MONOMER
TU8J2_50_from_BSU04730-MONOMER	3964997	3966640	3966640	+	True	BSU04730-MONOMER
TU8J2_947_from_BSU25200-MONOMER	1020073	1020948	1020948	-	True	BSU25200-MONOMER
TU8J2_1268_from_BSU25200-MONOMER	1378496	1380852	1380852	+	False	BSU25200-MONOMER
TU8J2_821_from_BSU25200-MONOMER	1731776	1736804	1736804	+	True	BSU25200-MONOMER
TU8J2_830_from_BSU25200-MONOMER	1665710	1671129	1671129	+	True	BSU25200-MONOMER
TU8J2_1395_from_BSU25200-MONOMER	1294138	1294950	1294950	+	True	BSU25200-MONOMER
TU8J2_1497_from_BSU25200-MONOMER	2746608	2747711	2747711	+	True	BSU25200-MONOMER
TU8J2_1372_from_BSU25200-MONOMER	1072042	1072560	1072560	-	True	BSU25200-MONOMER
TU8J2_188_from_MONOMER8J2-6	3132370	3134956	3134956	+	True	MONOMER8J2-6
TU8J2_2957_from_BSU25200-MONOMER	1783763	1858521	1858521	+	True	BSU25200-MONOMER
TU8J2_372_from_BSU25200-MONOMER	3781069	3788003	3788003	-	True	BSU25200-MONOMER
TU8J2_179_from_BSU15330-MONOMER	3445442	3446077	3446077	-	True	BSU15330-MONOMER
TU8J2_103_from_BSU25200-MONOMER	2663551	2664408	2664408	-	True	BSU25200-MONOMER
TU8J2_6_from_BSU25200-MONOMER	1435628	1437727	1437727	-	True	BSU25200-MONOMER
TU8J2_701_from_BSU25200-MONOMER	2460664	2461581	2461581	+	True	BSU25200-MONOMER
TU8J2_1020_from_BSU25200-MONOMER	827993	829255	829255	+	True	BSU25200-MONOMER
TU8J2_486_from_BSU25200-MONOMER	3239930	3241009	3241009	+	True	BSU25200-MONOMER
TU8J2_1146_from_BSU25200-MONOMER	296429	298330	298330	+	True	BSU25200-MONOMER
TU8J2_1253_from_BSU25200-MONOMER	1386024	1386983	1386983	-	False	BSU25200-MONOMER
TU8J2_477_from_BSU25200-MONOMER	3259403	3260875	3260875	-	True	BSU25200-MONOMER
TU8J2_816_from_BSU23100-MONOMER	1765859	1767034	1767034	+	True	BSU23100-MONOMER
TU8J2_932_from_BSU25200-MONOMER	1083851	1085995	1085995	+	True	BSU25200-MONOMER
TU8J2_1482_from_BSU25200-MONOMER	2590282	2590671	2590671	-	True	BSU25200-MONOMER
TU8J2_807_from_BSU25200-MONOMER	1887352	1890375	1890375	+	True	BSU25200-MONOMER
TU8J2_1367_from_BSU25200-MONOMER	1040861	1041709	1041709	-	True	BSU25200-MONOMER
TU8J2_1380_from_BSU25200-MONOMER	1160776	1162143	1162143	-	True	BSU25200-MONOMER
TU8J2_358_from_BSU25200-MONOMER	3812542	3816499	3816499	-	True	BSU25200-MONOMER
TU8J2_1358_from_BSU25200-MONOMER	954291	954494	954494	+	True	BSU25200-MONOMER
TU8J2_173_from_BSU25200-MONOMER	986986	988377	988377	+	True	BSU25200-MONOMER
TU8J2_290_from_BSU25200-MONOMER	3987927	3988763	3988763	-	True	BSU25200-MONOMER
TU8J2_687_from_BSU04730-MONOMER	2493662	2496734	2496734	+	True	BSU04730-MONOMER
TU8J2_164_from_BSU25200-MONOMER	3455472	3456242	3456242	+	True	BSU25200-MONOMER
TU8J2_1015_from_BSU25200-MONOMER	836653	838742	838742	+	True	BSU25200-MONOMER
TU8J2_585_from_BSU25200-MONOMER	2949053	2950024	2950024	-	True	BSU25200-MONOMER
TU8J2_1239_from_BSU25200-MONOMER	840656	842014	842014	+	False	BSU25200-MONOMER
TU8J2_1006_from_BSU25200-MONOMER	867164	869128	869128	-	True	BSU25200-MONOMER
TU8J2_471_from_BSU25200-MONOMER	3303042	3304022	3304022	+	True	BSU25200-MONOMER
TU8J2_1131_from_BSU15320-MONOMER	334630	336090	336090	+	False	BSU15320-MONOMER
TU8J2_1468_from_BSU25200-MONOMER	2338017	2338394	2338394	-	True	BSU25200-MONOMER
TU8J2_462_from_BSU25200-MONOMER	3383565	3384026	3384026	+	True	BSU25200-MONOMER
TU8J2_801_from_BSU25200-MONOMER	1917639	1918256	1918256	-	True	BSU25200-MONOMER
TU8J2_918_from_BSU25200-MONOMER	1121550	1122681	1122681	+	True	BSU25200-MONOMER
TU8J2_343_from_BSU25200-MONOMER	3858999	3859499	3859499	-	True	BSU25200-MONOMER
TU8J2_793_from_BSU15330-MONOMER	1926128	1926452	1926452	-	True	BSU15330-MONOMER
TU8J2_1352_from_BSU25200-MONOMER	731954	732823	732823	-	True	BSU25200-MONOMER
TU8J2_276_from_BSU25200-MONOMER	4014682	4015968	4015968	+	True	BSU25200-MONOMER
TU8J2_672_from_BSU25200-MONOMER	2552446	2552988	2552988	+	True	BSU25200-MONOMER
TU8J2_1343_from_BSU25200-MONOMER	585868	586548	586548	+	True	BSU25200-MONOMER
TU8J2_159_from_CPLX8J2-36	3409219	3409992	3409992	-	True	CPLX8J2-36
TU8J2_1117_from_BSU16470-MONOMER	372771	374492	374492	-	True	BSU16470-MONOMER
TU8J2_1219_from_BSU25200-MONOMER	1661967	1665253	1665253	+	True	BSU25200-MONOMER
TU8J2_1572_from_BSU25200-MONOMER	3935824	3937014	3937014	-	True	BSU25200-MONOMER
TU8J2_1000_from_BSU25200-MONOMER	876426	877403	877403	+	True	BSU25200-MONOMER
TU8J2_573_from_BSU15320-MONOMER	2976068	2978522	2978522	-	True	BSU15320-MONOMER
TU8J2_1453_from_BSU25200-MONOMER	2127813	2128421	2128421	+	True	BSU25200-MONOMER
TU8J2_448_from_BSU15320-MONOMER	3437644	3438733	3438733	-	True	BSU15320-MONOMER
TU8J2_457_from_BSU23450-MONOMER	3390782	3394414	3394414	+	True	BSU23450-MONOMER
TU8J2_903_from_BSU25200-MONOMER	1242449	1247652	1247652	+	False	BSU25200-MONOMER
TU8J2_328_from_BSU25200-MONOMER	3901868	3905031	3905031	-	False	BSU25200-MONOMER
TU8J2_778_from_BSU25200-MONOMER	2032927	2033625	2033625	-	True	BSU25200-MONOMER
TU8J2_787_from_BSU15320-MONOMER	1949682	1957360	1957360	-	True	BSU15320-MONOMER
TU8J2_261_from_BSU15330-MONOMER	4066210	4066563	4066563	+	False	BSU15330-MONOMER
TU8J2_658_from_BSU15320-MONOMER	2615452	2616948	2616948	-	True	BSU15320-MONOMER
TU8J2_1329_from_BSU25200-MONOMER	475584	475874	475874	-	True	BSU25200-MONOMER
TU8J2_1338_from_BSU25200-MONOMER	576209	576802	576802	+	True	BSU25200-MONOMER
TU8J2_1102_from_BSU25200-MONOMER	439709	440023	440023	+	True	BSU25200-MONOMER
TU8J2_1204_from_BSU01730-MONOMER	35845	37638	37638	+	True	BSU01730-MONOMER
TU8J2_1558_from_BSU25200-MONOMER	3568282	3568491	3568491	+	True	BSU25200-MONOMER
TU8J2_1567_from_BSU25200-MONOMER	3765051	3765434	3765434	+	True	BSU25200-MONOMER
TU8J2_559_from_BSU25200-MONOMER	3015111	3016298	3016298	-	True	BSU25200-MONOMER
TU8J2_991_from_BSU25200-MONOMER	903811	905672	905672	+	True	BSU25200-MONOMER
TU8J2_433_from_BSU25200-MONOMER	3610064	3614930	3614930	-	True	BSU25200-MONOMER
TU8J2_442_from_BSU25200-MONOMER	3513887	3514105	3514105	+	True	BSU25200-MONOMER
TU8J2_89_from_BSU25200-MONOMER	1427034	1430120	1430120	+	True	BSU25200-MONOMER
TU8J2_1439_from_BSU25200-MONOMER	2048533	2049453	2049453	+	True	BSU25200-MONOMER
TU8J2_763_from_BSU25200-MONOMER	2107505	2111608	2111608	-	True	BSU25200-MONOMER
TU8J2_772_from_BSU01730-MONOMER	2070244	2071086	2071086	-	True	BSU01730-MONOMER
TU8J2_247_from_BSU25200-MONOMER	4102429	4104187	4104187	-	True	BSU25200-MONOMER
TU8J2_313_from_BSU16470-MONOMER	3939869	3941806	3941806	+	True	BSU16470-MONOMER
TU8J2_1314_from_BSU25200-MONOMER	14847	15794	15794	-	True	BSU25200-MONOMER
TU8J2_1323_from_BSU25200-MONOMER	340613	341374	341374	-	True	BSU25200-MONOMER
TU8J2_1089_from_BSU25200-MONOMER	463245	463490	463490	+	True	BSU25200-MONOMER
TU8J2_643_from_BSU25200-MONOMER	2716973	2718802	2718802	+	True	BSU25200-MONOMER
TU8J2_1543_from_BSU25200-MONOMER	3388113	3388988	3388988	+	True	BSU25200-MONOMER
TU8J2_1552_from_BSU25200-MONOMER	3476043	3476510	3476510	+	True	BSU25200-MONOMER
TU8J2_544_from_BSU25200-MONOMER	3040092	3042555	3042555	+	True	BSU25200-MONOMER
TU8J2_1190_from_BSU25200-MONOMER	70538	73021	73021	+	True	BSU25200-MONOMER
TU8J2_419_from_BSU25200-MONOMER	3681370	3683318	3683318	+	True	BSU25200-MONOMER
TU8J2_428_from_BSU25200-MONOMER	3636046	3636695	3636695	-	True	BSU25200-MONOMER
TU8J2_875_from_BSU13450-MONOMER	1411892	1413789	1413789	+	True	BSU13450-MONOMER
TU8J2_977_from_BSU25200-MONOMER	925633	926743	926743	+	True	BSU25200-MONOMER
TU8J2_749_from_BSU25200-MONOMER	2297984	2298517	2298517	-	True	BSU25200-MONOMER
TU8J2_758_from_BSU04730-MONOMER	2153171	2153356	2153356	-	True	BSU04730-MONOMER
TU8J2_232_from_BSU25200-MONOMER	4135798	4137024	4137024	-	True	BSU25200-MONOMER
TU8J2_1424_from_BSU25200-MONOMER	1655599	1655787	1655787	-	True	BSU25200-MONOMER
TU8J2_130_from_BSU25200-MONOMER	2927008	2930472	2930472	-	False	BSU25200-MONOMER
TU8J2_1309_from_BSU25200-MONOMER	0	0	0	-	True	BSU25200-MONOMER
TU8J2_1074_from_BSU01730-MONOMER	512814	514764	514764	+	True	BSU01730-MONOMER
