Complex	Complex_compartment	Protein	Protein_compartment	translocase_pathway
BSU02140-MONOMER	Inner_Membrane	BSU02140(1)	Inner_Membrane	s
BSU25510-MONOMER	Inner_Membrane	BSU25510(1)	Inner_Membrane	s
BSU16210-MONOMER	Inner_Membrane	BSU16210(1)	Inner_Membrane	s
BSU38090-MONOMER	Inner_Membrane	BSU38090(1)	Inner_Membrane	s
BSU10370-MONOMER	Inner_Membrane	BSU10370(1)	Inner_Membrane	s
BSU04230-MONOMER	Inner_Membrane	BSU04230(1)	Inner_Membrane	s
BSU38650-MONOMER	Inner_Membrane	BSU38650(1)	Inner_Membrane	s
BSU02780-MONOMER	Inner_Membrane	BSU02780(1)	Inner_Membrane	s
BSU06850-MONOMER	Outer_Membrane	BSU06850(1)	Outer_Membrane	s
BSU14570-MONOMER	Inner_Membrane	BSU14570(1)	Inner_Membrane	s
BSU40100-MONOMER	Inner_Membrane	BSU40100(1)	Inner_Membrane	s
BSU06230-MONOMER	Inner_Membrane	BSU06230(1)	Inner_Membrane	s
BSU23110-MONOMER	Inner_Membrane	BSU23110(1)	Inner_Membrane	s
BSU38390-MONOMER	Inner_Membrane	BSU38390(1)	Inner_Membrane	s
BSU08130-MONOMER	Inner_Membrane	BSU08130(1)	Inner_Membrane	s
BSU23880-MONOMER	Inner_Membrane	BSU23880(1)	Inner_Membrane	s
BSU07560-MONOMER	Inner_Membrane	BSU07560(1)	Inner_Membrane	s
BSU05830-MONOMER	Inner_Membrane	BSU05830(1)	Inner_Membrane	s
MONOMER8J2-18	Inner_Membrane	BSU30390(1)	Inner_Membrane	s
BSU38120-MONOMER	Inner_Membrane	BSU38120(1)	Inner_Membrane	s
BSU34500-MONOMER	Inner_Membrane	BSU34500(1)	Inner_Membrane	s
BSU08850-MONOMER	Inner_Membrane	BSU08850(1)	Inner_Membrane	s
BSU37700-MONOMER	Inner_Membrane	BSU37700(1)	Inner_Membrane	s
BSU22860-MONOMER	Inner_Membrane	BSU22860(1)	Inner_Membrane	s
BSU33630-MONOMER	Inner_Membrane	BSU33630(1)	Inner_Membrane	s
BSU09200-MONOMER	Inner_Membrane	BSU09200(1)	Inner_Membrane	s
BSU02730-MONOMER	Inner_Membrane	BSU02730(1)	Inner_Membrane	s
BSU02580-MONOMER	Inner_Membrane	BSU02580(1)	Inner_Membrane	s
BSU36820-MONOMER	Inner_Membrane	BSU36820(1)	Inner_Membrane	s
BSU02190-MONOMER	Inner_Membrane	BSU02190(1)	Inner_Membrane	s
BSU09965-MONOMER	Inner_Membrane	BSU09965(1)	Inner_Membrane	s
BSU05500-MONOMER	Inner_Membrane	BSU05500(1)	Inner_Membrane	s
BSU37760-MONOMER	Inner_Membrane	BSU37760(1)	Inner_Membrane	s
BSU03720-MONOMER	Inner_Membrane	BSU03720(1)	Inner_Membrane	s
BSU04980-MONOMER	Inner_Membrane	BSU04980(1)	Inner_Membrane	s
BSU04470-MONOMER	Inner_Membrane	BSU04470(1)	Inner_Membrane	s
BSU09280-MONOMER	Inner_Membrane	BSU09280(4)	Inner_Membrane	s
BSU33730-MONOMER	Inner_Membrane	BSU33730(1)	Inner_Membrane	s
BSU32740-MONOMER	Inner_Membrane	BSU32740(1)	Inner_Membrane	s
BSU24540-MONOMER	Inner_Membrane	BSU24540(1)	Inner_Membrane	s
BSU25330-MONOMER	Inner_Membrane	BSU25330(1)	Inner_Membrane	s
BSU07770-MONOMER	Inner_Membrane	BSU07770(1)	Inner_Membrane	s
BSU03840-MONOMER	Inner_Membrane	BSU03840(1)	Inner_Membrane	s
BSU17830-MONOMER	Inner_Membrane	BSU17830(1)	Inner_Membrane	s
BSU04240-MONOMER	Inner_Membrane	BSU04240(1)	Inner_Membrane	s
BSU37270-MONOMER	Inner_Membrane	BSU37270(1)	Inner_Membrane	s
BSU28440-MONOMER	Inner_Membrane	BSU28440(1)	Inner_Membrane	s
BSU31890-MONOMER	Inner_Membrane	BSU31890(1)	Inner_Membrane	s
BSU13420-MONOMER	Inner_Membrane	BSU13420(1)	Inner_Membrane	s
BSU31160-MONOMER	Inner_Membrane	BSU31160(1)	Inner_Membrane	s
BSU08690-MONOMER	Inner_Membrane	BSU08690(2)	Inner_Membrane	s
BSU21410-MONOMER	Inner_Membrane	BSU21410(1)	Inner_Membrane	s
BSU06980-MONOMER	Inner_Membrane	BSU06980(1)	Inner_Membrane	s
BSU11480-MONOMER	Inner_Membrane	BSU11480(1)	Inner_Membrane	s
BSU07210-MONOMER	Inner_Membrane	BSU07210(1)	Inner_Membrane	s
BSU26360-MONOMER	Inner_Membrane	BSU26360(1)	Inner_Membrane	s
BSU18840-MONOMER	Inner_Membrane	BSU18840(1)	Inner_Membrane	s
BSU10160-MONOMER	Inner_Membrane	BSU10160(1)	Inner_Membrane	s
BSU08260-MONOMER	Inner_Membrane	BSU08260(1)	Inner_Membrane	s
BSU14900-MONOMER	Inner_Membrane	BSU14900(1)	Inner_Membrane	s
BSU15150-MONOMER	Inner_Membrane	BSU15150(1)	Inner_Membrane	s
BSU26860-MONOMER	Inner_Membrane	BSU26860(1)	Inner_Membrane	s
BSU06320-MONOMER	Inner_Membrane	BSU06320(1)	Inner_Membrane	s
BSU28840-MONOMER	Inner_Membrane	BSU28840(1)	Inner_Membrane	s
BSU20960-MONOMER	Inner_Membrane	BSU20960(1)	Inner_Membrane	s
BSU09150-MONOMER	Inner_Membrane	BSU09150(1)	Inner_Membrane	s
BSU09540-MONOMER	Inner_Membrane	BSU09540(1)	Inner_Membrane	s
BSU03060-MONOMER	Inner_Membrane	BSU03060(1)	Inner_Membrane	s
BSU23980-MONOMER	Inner_Membrane	BSU23980(1)	Inner_Membrane	s
BSU38840-MONOMER	Inner_Membrane	BSU38840(1)	Inner_Membrane	s
BSU35130-MONOMER	Inner_Membrane	BSU35130(1)	Inner_Membrane	s
BSU33290-MONOMER	Inner_Membrane	BSU33290(1)	Inner_Membrane	s
BSU23010-MONOMER	Inner_Membrane	BSU23010(1)	Inner_Membrane	s
BSU19520-MONOMER	Inner_Membrane	BSU19520(1)	Inner_Membrane	s
BSU04320-MONOMER	Inner_Membrane	BSU04320(1)	Inner_Membrane	s
BSU29040-MONOMER	Inner_Membrane	BSU29040(1)	Inner_Membrane	s
BSU10000-MONOMER	Inner_Membrane	BSU10000(1)	Inner_Membrane	s
BSU08450-MONOMER	Inner_Membrane	BSU08450(1)	Inner_Membrane	s
BSU38680-MONOMER	Inner_Membrane	BSU38680(1)	Inner_Membrane	s
BSU32120-MONOMER	Inner_Membrane	BSU32120(1)	Inner_Membrane	s
BSU07490-MONOMER	Inner_Membrane	BSU07490(1)	Inner_Membrane	s
BSU19110-MONOMER	Inner_Membrane	BSU19110(1)	Inner_Membrane	s
BSU31660-MONOMER	Inner_Membrane	BSU31660(1)	Inner_Membrane	s
BSU09780-MONOMER	Inner_Membrane	BSU09780(4)	Inner_Membrane	s
BSU21790-MONOMER	Inner_Membrane	BSU21790(1)	Inner_Membrane	s
BSU38270-MONOMER	Inner_Membrane	BSU38270(1)	Inner_Membrane	s
BSU39950-MONOMER	Inner_Membrane	BSU39950(1)	Inner_Membrane	s
BSU26610-MONOMER	Inner_Membrane	BSU26610(1)	Inner_Membrane	s
BSU04010-MONOMER	Inner_Membrane	BSU04010(1)	Inner_Membrane	s
BSU31600-MONOMER	Inner_Membrane	BSU31600(1)	Inner_Membrane	s
BSU11430-MONOMER	Inner_Membrane	BSU11430(1)	Inner_Membrane	s
BSU35630-MONOMER	Inner_Membrane	BSU35630(1)	Inner_Membrane	s
BSU17950-MONOMER	Inner_Membrane	BSU17950(1)	Inner_Membrane	s
BSU02280-MONOMER	Inner_Membrane	BSU02280(1)	Inner_Membrane	s
BSU33420-MONOMER	Inner_Membrane	BSU33420(1)	Inner_Membrane	s
BSU05230-MONOMER	Inner_Membrane	BSU05230(1)	Inner_Membrane	s
BSU40260-MONOMER	Inner_Membrane	BSU40260(1)	Inner_Membrane	s
BSU39450-MONOMER	Inner_Membrane	BSU39450(1)	Inner_Membrane	s
BSU01935-MONOMER	Inner_Membrane	BSU01935(1)	Inner_Membrane	s
BSU02010-MONOMER	Inner_Membrane	BSU02010(1)	Inner_Membrane	s
BSU03970-MONOMER	Inner_Membrane	BSU03970(1)	Inner_Membrane	s
BSU19190-MONOMER	Inner_Membrane	BSU19190(1)	Inner_Membrane	s
BSU16250-MONOMER	Inner_Membrane	BSU16250(1)	Inner_Membrane	s
BSU31380-MONOMER	Inner_Membrane	BSU31380(1)	Inner_Membrane	s
BSU02540-MONOMER	Inner_Membrane	BSU02540(1)	Inner_Membrane	s
BSU19130-MONOMER	Inner_Membrane	BSU19130(1)	Inner_Membrane	s
BSU10460-MONOMER	Inner_Membrane	BSU10460(1)	Inner_Membrane	s
BSU12460-MONOMER	Inner_Membrane	BSU12460(1)	Inner_Membrane	s
BSU25900-MONOMER	Inner_Membrane	BSU25900(1)	Inner_Membrane	s
BSU14420-MONOMER	Inner_Membrane	BSU14420(1)	Inner_Membrane	s
BSU04110-MONOMER	Outer_Membrane	BSU04110(1)	Outer_Membrane	s
BSU36260-MONOMER	Inner_Membrane	BSU36260(1)	Inner_Membrane	s
BSU05160-MONOMER	Inner_Membrane	BSU05160(1)	Inner_Membrane	s
BSU22550-MONOMER	Inner_Membrane	BSU22550(1)	Inner_Membrane	s
BSU14710-MONOMER	Inner_Membrane	BSU14710(1)	Inner_Membrane	s
BSU17270-MONOMER	Inner_Membrane	BSU17270(1)	Inner_Membrane	s
BSU18370-MONOMER	Inner_Membrane	BSU18370(1)	Inner_Membrane	s
BSU23170-MONOMER	Inner_Membrane	BSU23170(1)	Inner_Membrane	s
BSU38930-MONOMER	Inner_Membrane	BSU38930(1)	Inner_Membrane	s
BSU31250-MONOMER	Inner_Membrane	BSU31250(1)	Inner_Membrane	s
BSU14870-MONOMER	Inner_Membrane	BSU14870(1)	Inner_Membrane	s
BSU04300-MONOMER	Inner_Membrane	BSU04300(1)	Inner_Membrane	s
BSU12310-MONOMER	Inner_Membrane	BSU12310(1)	Inner_Membrane	s
BSU28430-MONOMER	Inner_Membrane	BSU28430(1)	Inner_Membrane	s
BSU35400-MONOMER	Inner_Membrane	BSU35400(1)	Inner_Membrane	s
BSU00400-MONOMER	Inner_Membrane	BSU00400(1)	Inner_Membrane	s
BSU06350-MONOMER	Inner_Membrane	BSU06350(1)	Inner_Membrane	s
BSU14330-MONOMER	Inner_Membrane	BSU14330(1)	Inner_Membrane	s
BSU32580-MONOMER	Inner_Membrane	BSU32580(1)	Inner_Membrane	s
BSU06310-MONOMER	Inner_Membrane	BSU06310(1)	Inner_Membrane	s
BSU22820-MONOMER	Inner_Membrane	BSU22820(1)	Inner_Membrane	s
BSU13520-MONOMER	Inner_Membrane	BSU13520(1)	Inner_Membrane	s
BSU31230-MONOMER	Inner_Membrane	BSU31230(1)	Inner_Membrane	s
BSU12260-MONOMER	Inner_Membrane	BSU12260(1)	Inner_Membrane	s
BSU11390-MONOMER	Inner_Membrane	BSU11390(1)	Inner_Membrane	s
BSU37750-MONOMER	Inner_Membrane	BSU37750(1)	Inner_Membrane	s
MONOMER8J2-40	Inner_Membrane	BSU36520(1)	Inner_Membrane	s
BSU01580-MONOMER	Inner_Membrane	BSU01580(1)	Inner_Membrane	s
BSU33320-MONOMER	Inner_Membrane	BSU33320(1)	Inner_Membrane	s
BSU16920-MONOMER	Inner_Membrane	BSU16920(1)	Inner_Membrane	s
BSU23410-MONOMER	Inner_Membrane	BSU23410(1)	Inner_Membrane	s
BSU13230-MONOMER	Inner_Membrane	BSU13230(1)	Inner_Membrane	s
BSU20560-MONOMER	Inner_Membrane	BSU20560(1)	Inner_Membrane	s
BSU28450-MONOMER	Inner_Membrane	BSU28450(1)	Inner_Membrane	s
BSU32350-MONOMER	Inner_Membrane	BSU32350(1)	Inner_Membrane	s
BSU22940-MONOMER	Inner_Membrane	BSU22940(1)	Inner_Membrane	s
BSU03020-MONOMER	Inner_Membrane	BSU03020(1)	Inner_Membrane	s
BSU39070-MONOMER	Inner_Membrane	BSU39070(1)	Inner_Membrane	s
BSU30390-MONOMER	Inner_Membrane	BSU30390(1)	Inner_Membrane	s
BSU09870-MONOMER	Inner_Membrane	BSU09870(1)	Inner_Membrane	s
BSU40021-MONOMER	Inner_Membrane	BSU40021(1)	Inner_Membrane	s
BSU09420-MONOMER	Outer_Membrane	BSU09420(1)	Outer_Membrane	s
BSU16350-MONOMER	Inner_Membrane	BSU16350(1)	Inner_Membrane	s
BSU38050-MONOMER	Inner_Membrane	BSU38050(1)	Inner_Membrane	s
BSU33000-MONOMER	Inner_Membrane	BSU33000(1)	Inner_Membrane	s
BSU21330-MONOMER	Inner_Membrane	BSU21330(1)	Inner_Membrane	s
BSU04590-MONOMER	Inner_Membrane	BSU04590(1)	Inner_Membrane	s
BSU25710-MONOMER	Inner_Membrane	BSU25710(1)	Inner_Membrane	s
BSU25110-MONOMER	Inner_Membrane	BSU25110(1)	Inner_Membrane	s
BSU30659-MONOMER	Inner_Membrane	BSU30659(1)	Inner_Membrane	s
BSU29280-MONOMER	Inner_Membrane	BSU29280(1)	Inner_Membrane	s
BSU09550-MONOMER	Inner_Membrane	BSU09550(1)	Inner_Membrane	s
BSU28570-MONOMER	Inner_Membrane	BSU28570(1)	Inner_Membrane	s
BSU16700-MONOMER	Inner_Membrane	BSU16700(1)	Inner_Membrane	s
BSU23090-MONOMER	Inner_Membrane	BSU23090(1)	Inner_Membrane	s
BSU27050-MONOMER	Inner_Membrane	BSU27050(1)	Inner_Membrane	s
BSU40070-MONOMER	Inner_Membrane	BSU40070(1)	Inner_Membrane	s
BSU11510-MONOMER	Inner_Membrane	BSU11510(1)	Inner_Membrane	s
BSU34080-MONOMER	Inner_Membrane	BSU34080(1)	Inner_Membrane	s
BSU11080-MONOMER	Inner_Membrane	BSU11080(1)	Inner_Membrane	s
BSU02120-MONOMER	Inner_Membrane	BSU02120(1)	Inner_Membrane	s
BSU02290-MONOMER	Inner_Membrane	BSU02290(1)	Inner_Membrane	s
BSU04280-MONOMER	Inner_Membrane	BSU04280(1)	Inner_Membrane	s
BSU03788-MONOMER	Inner_Membrane	BSU03788(1)	Inner_Membrane	s
BSU32270-MONOMER	Inner_Membrane	BSU32270(1)	Inner_Membrane	s
BSU28930-MONOMER	Inner_Membrane	BSU28930(1)	Inner_Membrane	s
BSU33070-MONOMER	Inner_Membrane	BSU33070(1)	Inner_Membrane	s
BSU05140-MONOMER	Inner_Membrane	BSU05140(1)	Inner_Membrane	s
BSU27140-MONOMER	Inner_Membrane	BSU27140(1)	Inner_Membrane	s
BSU34600-MONOMER	Inner_Membrane	BSU34600(1)	Inner_Membrane	s
BSU35760-MONOMER	Inner_Membrane	BSU35760(1)	Inner_Membrane	s
BSU12400-MONOMER	Inner_Membrane	BSU12400(1)	Inner_Membrane	s
BSU08120-MONOMER	Inner_Membrane	BSU08120(1)	Inner_Membrane	s
BSU08210-MONOMER	Inner_Membrane	BSU08210(1)	Inner_Membrane	s
BSU12090-MONOMER	Outer_Membrane	BSU12090(1)	Outer_Membrane	s
BSU29260-MONOMER	Inner_Membrane	BSU29260(1)	Inner_Membrane	s
BSU18160-MONOMER	Inner_Membrane	BSU18160(1)	Inner_Membrane	s
BSU30280-MONOMER	Inner_Membrane	BSU30280(1)	Inner_Membrane	s
BSU14210-MONOMER	Inner_Membrane	BSU14210(1)	Inner_Membrane	s
BSU38780-MONOMER	Inner_Membrane	BSU38780(1)	Inner_Membrane	s
BSU38890-MONOMER	Inner_Membrane	BSU38890(1)	Inner_Membrane	s
MONOMER8J2-38	Inner_Membrane	BSU04450(1)	Inner_Membrane	s
BSU33090-MONOMER	Inner_Membrane	BSU33090(1)	Inner_Membrane	s
BSU14360-MONOMER	Inner_Membrane	BSU14360(1)	Inner_Membrane	s
BSU33210-MONOMER	Inner_Membrane	BSU33210(1)	Inner_Membrane	s
BSU31800-MONOMER	Inner_Membrane	BSU31800(1)	Inner_Membrane	s
BSU01950-MONOMER	Inner_Membrane	BSU01950(1)	Inner_Membrane	s
BSU00430-MONOMER	Inner_Membrane	BSU00430(1)	Inner_Membrane	s
BSU34350-MONOMER	Inner_Membrane	BSU34350(1)	Inner_Membrane	s
BSU31860-MONOMER	Inner_Membrane	BSU31860(1)	Inner_Membrane	s
BSU04440-MONOMER	Inner_Membrane	BSU04440(1)	Inner_Membrane	s
BSU26620-MONOMER	Inner_Membrane	BSU26620(1)	Inner_Membrane	s
BSU38470-MONOMER	Inner_Membrane	BSU38470(1)	Inner_Membrane	s
BSU13390-MONOMER	Inner_Membrane	BSU13390(1)	Inner_Membrane	s
BSU03981-MONOMER	Inner_Membrane	BSU03981(2)	Inner_Membrane	s
BSU21010-MONOMER	Inner_Membrane	BSU21010(1)	Inner_Membrane	s
BSU40160-MONOMER	Inner_Membrane	BSU40160(1)	Inner_Membrane	s
BSU09000-MONOMER	Inner_Membrane	BSU09000(1)	Inner_Membrane	s
BSU35180-MONOMER	Inner_Membrane	BSU35180(1)	Inner_Membrane	s
BSU17559-MONOMER	Inner_Membrane	BSU17559(1)	Inner_Membrane	s
BSU27600-MONOMER	Inner_Membrane	BSU27600(1)	Inner_Membrane	s
BSU13830-MONOMER	Inner_Membrane	BSU13830(1)	Inner_Membrane	s
BSU39100-MONOMER	Inner_Membrane	BSU39100(1)	Inner_Membrane	s
BSU20000-MONOMER	Inner_Membrane	BSU20000(1)	Inner_Membrane	s
BSU30410-MONOMER	Inner_Membrane	BSU30410(1)	Inner_Membrane	s
BSU35520-MONOMER	Inner_Membrane	BSU35520(1)	Inner_Membrane	s
BSU29360-MONOMER	Inner_Membrane	BSU29360(1)	Inner_Membrane	s
BSU09860-MONOMER	Inner_Membrane	BSU09860(1)	Inner_Membrane	s
MONOMER8J2-32	Inner_Membrane	BSU19190(1)	Inner_Membrane	s
BSU04540-MONOMER	Inner_Membrane	BSU04540(1)	Inner_Membrane	s
BSU04960-MONOMER	Inner_Membrane	BSU04960(1)	Inner_Membrane	s
BSU10960-MONOMER	Inner_Membrane	BSU10960(1)	Inner_Membrane	s
BSU29150-MONOMER	Inner_Membrane	BSU29150(1)	Inner_Membrane	s
BSU33180-MONOMER	Inner_Membrane	BSU33180(1)	Inner_Membrane	s
BSU27980-MONOMER	Inner_Membrane	BSU27980(1)	Inner_Membrane	s
BSU27670-MONOMER	Inner_Membrane	BSU27670(1)	Inner_Membrane	s
BSU20710-MONOMER	Inner_Membrane	BSU20710(1)	Inner_Membrane	s
BSU23050-MONOMER	Inner_Membrane	BSU23050(1)	Inner_Membrane	s
BSU27100-MONOMER	Inner_Membrane	BSU27100(1)	Inner_Membrane	s
BSU40400-MONOMER	Inner_Membrane	BSU40400(1)	Inner_Membrane	s
BSU30370-MONOMER	Inner_Membrane	BSU30370(1)	Inner_Membrane	s
BSU19749-MONOMER	Inner_Membrane	BSU19749(1)	Inner_Membrane	s
BSU12140-MONOMER	Inner_Membrane	BSU12140(1)	Inner_Membrane	s
BSU36500-MONOMER	Inner_Membrane	BSU36500(1)	Inner_Membrane	s
BSU35220-MONOMER	Inner_Membrane	BSU35220(1)	Inner_Membrane	s
BSU32320-MONOMER	Inner_Membrane	BSU32320(1)	Inner_Membrane	s
BSU05030-MONOMER	Inner_Membrane	BSU05030(1)	Inner_Membrane	s
BSU14780-MONOMER	Inner_Membrane	BSU14780(1)	Inner_Membrane	s
BSU02180-MONOMER	Inner_Membrane	BSU02180(1)	Inner_Membrane	s
BSU34490-MONOMER	Inner_Membrane	BSU34490(1)	Inner_Membrane	s
CPLX8J2-133	Inner_Membrane	BSU24870(1)	Inner_Membrane	s
CPLX8J2-130	Inner_Membrane	BSU14370(1)	Inner_Membrane	s
CPLX8J2-130	Inner_Membrane	BSU14360(1)	Inner_Membrane	s
CPLX8J2-130	Inner_Membrane	BSU14350(1)	Inner_Membrane	s
CPLX8J2-130	Inner_Membrane	BSU14340(1)	Inner_Membrane	s
BSU33550-MONOMER	Inner_Membrane	BSU33550(1)	Inner_Membrane	s
BSU33300-MONOMER	Inner_Membrane	BSU33300(1)	Inner_Membrane	s
BSU25790-MONOMER	Inner_Membrane	BSU25790(1)	Inner_Membrane	s
BSU10570-MONOMER	Inner_Membrane	BSU10570(1)	Inner_Membrane	s
BSU14040-MONOMER	Outer_Membrane	BSU14040(1)	Outer_Membrane	s
BSU25060-MONOMER	Inner_Membrane	BSU25060(1)	Inner_Membrane	s
BSU36840-MONOMER	Inner_Membrane	BSU36840(1)	Inner_Membrane	s
BSU31450-MONOMER	Inner_Membrane	BSU31450(1)	Inner_Membrane	s
BSU06590-MONOMER	Inner_Membrane	BSU06590(1)	Inner_Membrane	s
BSU12240-MONOMER	Inner_Membrane	BSU12240(1)	Inner_Membrane	s
BSU40480-MONOMER	Inner_Membrane	BSU40480(1)	Inner_Membrane	s
BSU15280-MONOMER	Inner_Membrane	BSU15280(1)	Inner_Membrane	s
BSU12180-MONOMER	Inner_Membrane	BSU12180(1)	Inner_Membrane	s
BSU31640-MONOMER	Inner_Membrane	BSU31640(1)	Inner_Membrane	s
BSU11549-MONOMER	Inner_Membrane	BSU11549(1)	Inner_Membrane	s
BSU38320-MONOMER	Inner_Membrane	BSU38320(1)	Inner_Membrane	s
BSU05109-MONOMER	Inner_Membrane	BSU05109(1)	Inner_Membrane	s
BSU02810-MONOMER	Inner_Membrane	BSU02810(1)	Inner_Membrane	s
BSU13310-MONOMER	Inner_Membrane	BSU13310(1)	Inner_Membrane	s
BSU03740-MONOMER	Inner_Membrane	BSU03740(1)	Inner_Membrane	s
BSU31630-MONOMER	Inner_Membrane	BSU31630(1)	Inner_Membrane	s
BSU28810-MONOMER	Inner_Membrane	BSU28810(1)	Inner_Membrane	s
BSU07500-MONOMER	Inner_Membrane	BSU07500(1)	Inner_Membrane	s
BSU32880-MONOMER	Inner_Membrane	BSU32880(1)	Inner_Membrane	s
BSU23740-MONOMER	Inner_Membrane	BSU23740(1)	Inner_Membrane	s
BSU36870-MONOMER	Inner_Membrane	BSU36870(1)	Inner_Membrane	s
BSU14620-MONOMER	Inner_Membrane	BSU14620(1)	Inner_Membrane	s
BSU01570-MONOMER	Inner_Membrane	BSU01570(1)	Inner_Membrane	s
BSU37180-MONOMER	Inner_Membrane	BSU37180(1)	Inner_Membrane	s
BSU29160-MONOMER	Inner_Membrane	BSU29160(1)	Inner_Membrane	s
BSU07750-MONOMER	Inner_Membrane	BSU07750(1)	Inner_Membrane	s
BSU34980-MONOMER	Inner_Membrane	BSU34980(1)	Inner_Membrane	s
BSU10380-MONOMER	Inner_Membrane	BSU10380(1)	Inner_Membrane	s
BSU13060-MONOMER	Inner_Membrane	BSU13060(1)	Inner_Membrane	s
BSU28070-MONOMER	Inner_Membrane	BSU28070(1)	Inner_Membrane	s
BSU31650-MONOMER	Inner_Membrane	BSU31650(1)	Inner_Membrane	s
BSU02440-MONOMER	Inner_Membrane	BSU02440(1)	Inner_Membrane	s
BSU15260-MONOMER	Inner_Membrane	BSU15260(1)	Inner_Membrane	s
BSU38000-MONOMER	Inner_Membrane	BSU38000(1)	Inner_Membrane	s
BSU12940-MONOMER	Inner_Membrane	BSU12940(1)	Inner_Membrane	s
BSU37930-MONOMER	Inner_Membrane	BSU37930(1)	Inner_Membrane	s
BSU35600-MONOMER	Inner_Membrane	BSU35600(1)	Inner_Membrane	s
BSU15400-MONOMER	Inner_Membrane	BSU15400(1)	Inner_Membrane	s
BSU08029-MONOMER	Inner_Membrane	BSU08029(1)	Inner_Membrane	s
BSU03380-MONOMER	Inner_Membrane	BSU03380(1)	Inner_Membrane	s
BSU30920-MONOMER	Outer_Membrane	BSU30920(1)	Outer_Membrane	s
BSU37940-MONOMER	Inner_Membrane	BSU37940(1)	Inner_Membrane	s
BSU37250-MONOMER	Inner_Membrane	BSU37250(1)	Inner_Membrane	s
BSU36550-MONOMER	Inner_Membrane	BSU36550(1)	Inner_Membrane	s
BSU38160-MONOMER	Inner_Membrane	BSU38160(1)	Inner_Membrane	s
BSU10490-MONOMER	Inner_Membrane	BSU10490(1)	Inner_Membrane	s
BSU07760-MONOMER	Inner_Membrane	BSU07760(1)	Inner_Membrane	s
BSU24200-MONOMER	Inner_Membrane	BSU24200(1)	Inner_Membrane	s
BSU34820-MONOMER	Inner_Membrane	BSU34820(1)	Inner_Membrane	s
BSU16400-MONOMER	Inner_Membrane	BSU16400(1)	Inner_Membrane	s
BSU37920-MONOMER	Outer_Membrane	BSU37920(1)	Outer_Membrane	s
BSU34570-MONOMER	Outer_Membrane	BSU34570(1)	Outer_Membrane	s
BSU18640-MONOMER	Inner_Membrane	BSU18640(1)	Inner_Membrane	s
BSU25370-MONOMER	Inner_Membrane	BSU25370(1)	Inner_Membrane	s
BSU25050-MONOMER	Outer_Membrane	BSU25050(1)	Outer_Membrane	s
BSU07980-MONOMER	Inner_Membrane	BSU07980(1)	Inner_Membrane	s
BSU33170-MONOMER	Inner_Membrane	BSU33170(1)	Inner_Membrane	s
BSU26490-MONOMER	Inner_Membrane	BSU26490(1)	Inner_Membrane	s
BSU40490-MONOMER	Inner_Membrane	BSU40490(1)	Inner_Membrane	s
BSU14890-MONOMER	Inner_Membrane	BSU14890(1)	Inner_Membrane	s
BSU15960-MONOMER	Inner_Membrane	BSU15960(1)	Inner_Membrane	s
BSU00230-MONOMER	Inner_Membrane	BSU00230(1)	Inner_Membrane	s
BSU32550-MONOMER	Inner_Membrane	BSU32550(1)	Inner_Membrane	s
BSU16825-MONOMER	Inner_Membrane	BSU16825(1)	Inner_Membrane	s
BSU07900-MONOMER	Inner_Membrane	BSU07900(1)	Inner_Membrane	s
BSU07780-MONOMER	Inner_Membrane	BSU07780(1)	Inner_Membrane	s
BSU06269-MONOMER	Inner_Membrane	BSU06269(1)	Inner_Membrane	s
BSU11900-MONOMER	Inner_Membrane	BSU11900(1)	Inner_Membrane	s
BSU11070-MONOMER	Inner_Membrane	BSU11070(1)	Inner_Membrane	s
BSU32940-MONOMER	Inner_Membrane	BSU32940(1)	Inner_Membrane	s
BSU13840-MONOMER	Inner_Membrane	BSU13840(1)	Inner_Membrane	s
BSU16080-MONOMER	Inner_Membrane	BSU16080(1)	Inner_Membrane	s
BSU14740-MONOMER	Inner_Membrane	BSU14740(1)	Inner_Membrane	s
BSU25000-MONOMER	Inner_Membrane	BSU25000(1)	Inner_Membrane	s
BSU32750-MONOMER	Inner_Membrane	BSU32750(1)	Inner_Membrane	s
BSU18540-MONOMER	Inner_Membrane	BSU18540(1)	Inner_Membrane	s
BSU25720-MONOMER	Inner_Membrane	BSU25720(1)	Inner_Membrane	s
BSU05190-MONOMER	Inner_Membrane	BSU05190(1)	Inner_Membrane	s
BSU33360-MONOMER	Inner_Membrane	BSU33360(1)	Inner_Membrane	s
BSU08140-MONOMER	Inner_Membrane	BSU08140(1)	Inner_Membrane	s
BSU38510-MONOMER	Inner_Membrane	BSU38510(1)	Inner_Membrane	s
BSU04510-MONOMER	Inner_Membrane	BSU04510(1)	Inner_Membrane	s
BSU18290-MONOMER	Inner_Membrane	BSU18290(1)	Inner_Membrane	s
BSU09900-MONOMER	Inner_Membrane	BSU09900(1)	Inner_Membrane	s
BSU38740-MONOMER	Inner_Membrane	BSU38740(1)	Inner_Membrane	s
BSU31300-MONOMER	Inner_Membrane	BSU31300(1)	Inner_Membrane	s
BSU09370-MONOMER	Outer_Membrane	BSU09370(1)	Outer_Membrane	s
BSU30350-MONOMER	Inner_Membrane	BSU30350(1)	Inner_Membrane	s
BSU07140-MONOMER	Inner_Membrane	BSU07140(1)	Inner_Membrane	s
BSU05990-MONOMER	Inner_Membrane	BSU05990(1)	Inner_Membrane	s
BSU37850-MONOMER	Inner_Membrane	BSU37850(1)	Inner_Membrane	s
