,base,asp__L_s,acnam_s,man6p_c,6pgc_s,so4_s,leu__L_s,pi_c,3amp_s,adn_c,pser__L_s,gmp_s,cbl1_s,pep_s,f6p_s,pyr_c,arg__L_s,k_s,zn2_s,mg2_s,mn2_s,met__L_c
formation_BSU28790-MONOMER,0.0,0.0,0.0,0.0,0.0,-2.1413640893152424e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU03220-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU21810-MONOMER,1.9889558217108462e-11,5.575354836887805e-13,5.438938533729092e-13,5.540748360578907e-13,5.535580486423186e-13,5.575362700758171e-13,5.575136999856227e-13,5.575354836887805e-13,5.335826645171077e-13,5.335872569380464e-13,5.551528018011071e-13,5.564885115287494e-13,5.575354836887805e-13,2.30899278145914e-13,5.575362700758171e-13,2.9513768365650303e-14,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU38020-MONOMER,0.0,0.0,0.0,0.0,0.0,-1.2786220952449285e-40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU38240-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU17680-MONOMER,0.0,3.961295145865019e-13,3.86437122706004e-13,3.9367072100961725e-13,3.9330354303787527e-13,3.96130073315272e-13,3.9611403724378527e-13,3.961295145865019e-13,3.79111012788777e-13,3.791142757084125e-13,3.94436616740192e-13,3.9538563982754544e-13,3.961295145865019e-13,1.6405416631988122e-13,3.96130073315272e-13,2.096956172000283e-14,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU01050-MONOMER,2.754575867304573e-06,6.693567439175588e-07,6.601658860659261e-07,6.671574122077789e-07,6.66800428194228e-07,6.693576880251209e-07,6.693748444611838e-07,6.693567439175588e-07,6.418729160246999e-07,6.418784404744534e-07,6.67555374435654e-07,6.687629795366179e-07,6.693567439175588e-07,3.558271384195944e-07,6.693576880251209e-07,1.1606768211593622e-07,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU37120-MONOMER,5.909952395490838e-07,1.9225526838438068e-07,1.925459875064653e-07,1.8915285728305264e-07,1.8873457709492013e-07,1.9225529277027995e-07,1.9224428062011859e-07,1.9225526838438068e-07,1.9222177970311713e-07,1.9222229218425496e-07,1.919711843848741e-07,1.920786017344695e-07,1.9225526838438068e-07,1.5161570168276663e-07,1.9225529277027998e-07,2.7265023054630674e-08,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU22710-MONOMER,4.295509156843484e-08,4.62576427362105e-09,4.523914278847346e-09,4.598974768486049e-09,4.595036077083816e-09,4.625768539424091e-09,4.6253917717272025e-09,4.62576427362105e-09,4.47116807431538e-09,4.4711989422505374e-09,4.6090437024921694e-09,4.617499065938108e-09,4.62576427362105e-09,1.960440755062375e-09,4.625768539424091e-09,2.5410113546681713e-10,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU08790-MONOMER,0.0,0.0,0.0,0.0,0.0,-7.127076358345471e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU12390-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU16490-MONOMER,2.754575867304573e-06,6.693567439175588e-07,6.601658860659261e-07,6.671574122077789e-07,6.66800428194228e-07,6.693576880251209e-07,6.693748444611838e-07,6.693567439175588e-07,6.418729160246999e-07,6.418784404744534e-07,6.67555374435654e-07,6.687629795366179e-07,6.693567439175588e-07,3.558271384195944e-07,6.693576880251209e-07,1.1606768211593622e-07,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-11,7.9848660291499e-09,8.847039868193624e-10,8.654548134295787e-10,8.79636694094981e-10,8.788980478378764e-10,8.847046417882906e-10,8.846229679634789e-10,8.847039868193624e-10,8.582927166997687e-10,8.582979070391423e-10,8.815912089099997e-10,8.831210903933395e-10,8.847039868193624e-10,3.761430555566695e-10,8.847046417882906e-10,4.828555189248578e-11,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU35300-MONOMER,2.5866366316110753e-07,1.416221259613956e-08,1.391548779698864e-08,1.4081787387916428e-08,1.4067973003604623e-08,1.4162213316434664e-08,1.4159161474247055e-08,1.416221259613956e-08,1.2801049018339546e-08,1.2801275006683374e-08,1.4127525735803398e-08,1.4137512023214862e-08,1.416221259613956e-08,5.603085586630749e-09,1.4162213316434664e-08,7.782428380096413e-10,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU30960-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU29750-MONOMER,1.6119505678361588e-08,1.735883471615973e-09,1.6976628204859389e-09,1.72583033089676e-09,1.7243522812382596e-09,1.7358850724189007e-09,1.7357436850115491e-09,1.735883471615973e-09,1.6778690611801188e-09,1.6778806448093904e-09,1.7296088408000187e-09,1.732781835527833e-09,1.735883471615973e-09,7.356831222900101e-10,1.7358850724189007e-09,9.535504515244437e-11,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU39060-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU29120-MONOMER,2.2758370823369462e-07,1.8449328452408973e-07,1.8429384903274902e-07,1.8267070758035514e-07,1.824250332932815e-07,1.8449329272836332e-07,1.8448074557630637e-07,1.8449328452408973e-07,1.843544708793584e-07,1.8435467872318022e-07,1.8428338880728096e-07,1.844719022319727e-07,1.8449328452408973e-07,1.5329591594253653e-07,1.8449329272836332e-07,4.681741196278178e-08,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU17710-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU07990-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU15920-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU00180-MONOMER,2.855288136125604e-11,2.133048868745085e-12,2.0808579948645794e-12,2.1198089392156572e-12,2.1178317864703745e-12,2.133051877346381e-12,2.132965527496434e-12,2.133048868745085e-12,2.0414089008288686e-12,2.0414264707568366e-12,2.123933077815591e-12,2.1290433070420227e-12,2.133048868745085e-12,8.833867232710981e-13,2.133051877346381e-12,1.1291534272982043e-13,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU06430-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU15720-MONOMER,4.984794034810299e-10,5.926263020867398e-11,5.788482464030992e-11,5.891975072434883e-11,5.887105195460148e-11,5.926270420325849e-11,5.926040831359871e-11,5.926263020867398e-11,5.789652144510157e-11,5.78968182179314e-11,5.902753304165876e-11,5.915560015870084e-11,5.926263020867398e-11,2.5331691789620223e-11,5.926270420325849e-11,3.242271264005852e-12,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU24160-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU01100-MONOMER,2.754575867304573e-06,6.693567439175588e-07,6.601658860659261e-07,6.671574122077789e-07,6.66800428194228e-07,6.693576880251209e-07,6.693748444611838e-07,6.693567439175588e-07,6.418729160246999e-07,6.418784404744534e-07,6.67555374435654e-07,6.687629795366179e-07,6.693567439175588e-07,3.558271384195944e-07,6.693576880251209e-07,1.1606768211593622e-07,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU38190-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU03050-MONOMER,0.0,0.0,0.0,0.0,0.0,1.6527179527935472e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6919174969962216e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU22600-MONOMER,4.120879679373365e-08,4.437708616303817e-09,4.3399992276185276e-09,4.412008210763902e-09,4.408229642782754e-09,4.437712708685052e-09,4.4373512580888e-09,4.437708616303817e-09,4.2893973654216895e-09,4.289426978452902e-09,4.421667802682748e-09,4.429779422081947e-09,4.437708616303817e-09,1.8807410658829797e-09,4.437712708685052e-09,2.437709168848268e-10,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU28470-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU13110-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU15730-MONOMER,4.984794034810299e-10,5.926263020867398e-11,5.788482464030992e-11,5.891975072434883e-11,5.887105195460148e-11,5.926270420325849e-11,5.926040831359871e-11,5.926263020867398e-11,5.789652144510157e-11,5.78968182179314e-11,5.902753304165876e-11,5.915560015870084e-11,5.926263020867398e-11,2.5331691789620223e-11,5.926270420325849e-11,3.242271264005852e-12,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU29680-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU34790-MONOMER,1.0656948827573637e-09,7.270275267358047e-10,7.107119115845185e-10,7.213973720576103e-10,7.206895246695807e-10,7.270280935238459e-10,7.271587455263197e-10,7.270275267358047e-10,7.510608801248771e-10,7.510803354605898e-10,7.239714917482855e-10,7.257756941176024e-10,7.270275267358047e-10,3.1001323335689467e-10,7.27028093523846e-10,4.4892464032253084e-11,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU15220-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU24150-MONOMER,0.0,0.0,0.0,0.0,0.0,-2.0257692944478893e-40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU16510-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6796037215188308e-29,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU16960-MONOMER,1.3619041988885935e-11,4.408678823798545e-12,4.349653794554001e-12,4.394984853114055e-12,4.392952726109665e-12,4.408684337975856e-12,4.408780934773237e-12,4.408678823798545e-12,4.313921149395615e-12,4.313943426000234e-12,4.397585501121237e-12,4.4047249629257935e-12,4.408678823798545e-12,2.3744844798938937e-12,4.408684337975856e-12,7.450209626063178e-13,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU01190-MONOMER,2.754575867304573e-06,6.693567439175588e-07,6.601658860659261e-07,6.671574122077789e-07,6.66800428194228e-07,6.693576880251209e-07,6.693748444611838e-07,6.693567439175588e-07,6.418729160246999e-07,6.418784404744534e-07,6.67555374435654e-07,6.687629795366179e-07,6.693567439175588e-07,3.558271384195944e-07,6.693576880251209e-07,1.1606768211593622e-07,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU18220-MONOMER,0.0,0.0,0.0,0.0,0.0,1.0331423401684236e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU21690-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU00140-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU33930-MONOMER,8.85007497967559e-07,2.913803844244802e-07,2.896699945098367e-07,2.885989327845156e-07,2.8822367336442016e-07,2.9138042033298696e-07,2.913628749936203e-07,2.913803844244802e-07,2.910294083661513e-07,2.9103007697769296e-07,2.9389936991306874e-07,2.912958442763528e-07,2.913803844244802e-07,2.0705106489815974e-07,2.9138042033298696e-07,2.2584189070087878e-07,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU40330-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU11670-MONOMER,1.7817365290620323e-09,3.7964399606374445e-10,3.7098672380574793e-10,3.766622066208951e-10,3.763896599466442e-10,3.7964486772084137e-10,3.799027363572105e-10,3.7964399606374445e-10,4.4157591047295284e-10,4.415901131685007e-10,3.7749627851906956e-10,3.790768023488974e-10,3.7964399606374445e-10,2.4683275707336727e-10,3.7964486772084147e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU32000-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU10120-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU28090-MONOMER,1.3429236561242552e-08,1.2363879559974646e-09,1.2059134868071695e-09,1.2290572313750967e-09,1.2279632469675569e-09,1.2363891804067429e-09,1.2363837936482707e-09,1.2363879559974646e-09,1.1861276486757783e-09,1.186137171105547e-09,1.2309311416358067e-09,1.2341551824590182e-09,1.2363879559974646e-09,5.220096175136835e-10,1.2363891804067429e-09,6.918282641079608e-11,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU00780-MONOMER,7.649839779919805e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.539028557332652e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU36900-MONOMER,9.270793826725904e-08,7.2839437880655485e-09,7.112950492743544e-09,7.237772027306812e-09,7.231880835279395e-09,7.283961957937196e-09,7.28534769924098e-09,7.2839437880655485e-09,7.441890370134418e-09,7.442004990374071e-09,7.249996597695753e-09,7.271674177178068e-09,7.2839437880655485e-09,3.751797304119059e-09,7.283961957937197e-09,7.357648750210143e-10,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU29140-MONOMER,2.0654812477512674e-07,1.5705776611389952e-07,1.568859145378169e-07,1.555065571286422e-07,1.5529732079172565e-07,1.5705777242755658e-07,1.5704687971480158e-07,1.5705776611389952e-07,1.5687305040590033e-07,1.5687322300964876e-07,1.5687929869492005e-07,1.5693494444204342e-07,1.5705776611389952e-07,1.3036646156589283e-07,1.5705777242755658e-07,3.9791801096685134e-08,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU15610-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU18210-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU28680-MONOMER,1.1069600135329547e-11,0.0,0.0,0.0,0.0,-7.113382316709291e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2357508114319192e-40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU33960-MONOMER,0.0,0.0,0.0,0.0,0.0,-1.9117216637172112e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4628869814186813e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU29600-MONOMER,0.0,0.0,0.0,0.0,0.0,2.0726272871700577e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.991220755725965e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU13170-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU22410-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU23860-MONOMER,1.3885251677279808e-07,7.0197567420952184e-09,6.870692296387338e-09,8.347162235578405e-10,0.0,7.019756742095218e-09,7.2163048436869785e-09,7.0197567420952184e-09,7.1955867741482585e-09,7.1956710324986645e-09,6.996322057154242e-09,7.0062020047517794e-09,7.0197567420952184e-09,3.265143438033572e-09,7.0197567420952184e-09,4.102074665379585e-08,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU01200-MONOMER,2.754575867304573e-06,6.693567439175588e-07,6.601658860659261e-07,6.671574122077789e-07,6.66800428194228e-07,6.693576880251209e-07,6.693748444611838e-07,6.693567439175588e-07,6.418729160246999e-07,6.418784404744534e-07,6.67555374435654e-07,6.687629795366179e-07,6.693567439175588e-07,3.558271384195944e-07,6.693576880251209e-07,1.1606768211593622e-07,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU17460-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU24090-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU14400-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU34880-MONOMER,3.586700557014143e-08,1.5483574472975972e-09,1.5126817235268345e-09,1.5392149306238726e-09,1.5378500920661018e-09,1.5483601748908646e-09,1.5482804844490948e-09,1.5483574472975972e-09,1.4843778678468048e-09,1.4843903812442318e-09,1.5421552312292948e-09,1.5455890185443716e-09,1.5483574472975972e-09,6.518724431667837e-10,1.5483601748908646e-09,8.654806641479337e-11,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU28270-MONOMER,1.2623633271252195e-07,6.657568381571305e-09,6.509763751564711e-09,6.6060429817363924e-09,6.599612237790799e-09,6.657573516276073e-09,4.8916736109741814e-09,6.657568381571305e-09,6.908408434339661e-09,6.908579079889848e-09,6.6316617135352225e-09,6.645823651325844e-09,6.657568381571305e-09,0.0,6.657573516276073e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU39420-MONOMER,1.1643547224919059e-08,0.0,0.0,0.0,0.0,-1.2421589620298254e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU13850-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU10220-MONOMER,0.0,0.0,0.0,0.0,0.0,-5.423833521141525e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.261948347230509e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU01330-MONOMER,2.754575867304573e-06,6.693567439175588e-07,6.601658860659261e-07,6.671574122077789e-07,6.66800428194228e-07,6.693576880251209e-07,6.693748444611838e-07,6.693567439175588e-07,6.418729160246999e-07,6.418784404744534e-07,6.67555374435654e-07,6.687629795366179e-07,6.693567439175588e-07,3.558271384195944e-07,6.693576880251209e-07,1.1606768211593622e-07,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU19350-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU01110-MONOMER,2.754575867304573e-06,6.693567439175588e-07,6.601658860659261e-07,6.671574122077789e-07,6.66800428194228e-07,6.693576880251209e-07,6.693748444611838e-07,6.693567439175588e-07,6.418729160246999e-07,6.418784404744534e-07,6.67555374435654e-07,6.687629795366179e-07,6.693567439175588e-07,3.558271384195944e-07,6.693576880251209e-07,1.1606768211593622e-07,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU37500-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU16690-MONOMER,1.3619041988885935e-11,4.408678823798545e-12,4.349653794554001e-12,4.394984853114055e-12,4.392952726109665e-12,4.408684337975856e-12,4.408780934773237e-12,4.408678823798545e-12,4.313921149395615e-12,4.313943426000234e-12,4.397585501121237e-12,4.4047249629257935e-12,4.408678823798545e-12,2.3744844798938937e-12,4.408684337975856e-12,7.450209626063178e-13,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU16570-MONOMER,7.848392881467602e-09,7.102558213404073e-10,6.945238137738378e-10,7.060490717064499e-10,7.05418840906867e-10,7.102567550294821e-10,7.102009810110239e-10,7.102558213404073e-10,6.804985476350617e-10,6.805043025321703e-10,7.075889584252292e-10,7.089898479880879e-10,7.102558213404073e-10,2.9898604744136193e-10,7.102567550294821e-10,3.959968944237246e-11,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU04340-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX-9084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU02140-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU38110-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU19630-MONOMER,1.0605138212641712e-11,0.0,0.0,0.0,0.0,-2.8250365908395706e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU22880-MONOMER,2.754575867304573e-06,6.693567439175588e-07,6.601658860659261e-07,6.671574122077789e-07,6.66800428194228e-07,6.693576880251209e-07,6.693748444611838e-07,6.693567439175588e-07,6.418729160246999e-07,6.418784404744534e-07,6.67555374435654e-07,6.687629795366179e-07,6.693567439175588e-07,3.558271384195944e-07,6.693576880251209e-07,1.1606768211593622e-07,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU15140-MONOMER,1.325642276580214e-12,9.903237864662547e-14,9.6609280676501e-14,9.841768025240431e-14,9.832588575946882e-14,9.9032518328818e-14,9.902850931094632e-14,9.903237864662547e-14,9.477775319719424e-14,9.477856892710313e-14,9.8609154185048e-14,9.884640995688636e-14,9.903237864662547e-14,4.1013541579970304e-14,9.9032518328818e-14,5.242390430000707e-15,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU06230-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU22370-MONOMER,3.4296167712428016e-07,1.465991019021456e-08,1.4324275703135335e-08,1.456227423586932e-08,1.4548922426885177e-08,1.4659938686488301e-08,1.4661971090972025e-08,1.465991019021456e-08,1.4598022334501118e-08,1.459829716524043e-08,1.4594620368865604e-08,1.508209473605144e-08,1.465991019021456e-08,6.853730712549437e-09,1.4659938686488301e-08,1.1838283997187302e-09,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU35670-MONOMER,0.0,0.0,0.0,0.0,0.0,-4.925978465507248e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU36760-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU35740-MONOMER,0.0,0.0,0.0,0.0,0.0,1.341382452840544e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU18250-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU37760-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU04620-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU04470-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU09280-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU35010-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU02430-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
