,base,asp__L_s,f6p_s,pser__L_s,adn_c,6pgc_s,3amp_s,so4_s,man6p_c,acnam_s,leu__L_s,cbl1_s,pi_c,gmp_s,pep_s,zn2_s,arg__L_s,mg2_s,pyr_c,k_s,mn2_s,met__L_c
translation_BSU01040,2.754575867304573e-06,6.419021949199514e-07,6.434117520587751e-07,6.403747297998619e-07,6.419021949199514e-07,6.39535354714164e-07,6.418085186227946e-07,6.418784404744534e-07,6.105453901592952e-07,6.325036405646407e-07,6.419675268809419e-07,6.419021949199514e-07,3.5729782880160664e-07,6.412737760979937e-07,3.5584145951286764e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU01050,2.754575867304573e-06,6.419021949199514e-07,6.434117520587751e-07,6.403747297998619e-07,6.419021949199514e-07,6.39535354714164e-07,6.418085186227946e-07,6.418784404744534e-07,6.105453901592952e-07,6.325036405646407e-07,6.419675268809419e-07,6.419021949199514e-07,3.5729782880160664e-07,6.412737760979937e-07,3.5584145951286764e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU01070,5.078367107144945e-08,3.673441338390856e-08,3.686315644058415e-08,3.667717237595341e-08,3.673441338390856e-08,3.6727389080785447e-08,3.673874957499806e-08,3.6734536141757464e-08,3.641000678962467e-08,3.649892100297279e-08,3.674245086681572e-08,3.673441338390856e-08,2.604681918748489e-08,3.673486970959017e-08,2.6004025288542204e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU01080,5.078367107144945e-08,3.673441338390856e-08,3.686315644058415e-08,3.667717237595341e-08,3.673441338390856e-08,3.6727389080785447e-08,3.673874957499806e-08,3.6734536141757464e-08,3.641000678962467e-08,3.649892100297279e-08,3.674245086681572e-08,3.673441338390856e-08,2.604681918748489e-08,3.673486970959017e-08,2.6004025288542204e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU01080,1.3723972319949353e-09,2.7167681560109976e-09,2.7271170060517293e-09,2.7158859535664117e-09,2.7167681560109976e-09,2.724738040521022e-09,2.7178034725901455e-09,2.7168871377712816e-09,2.8020954432169245e-09,2.726062112482435e-09,2.7175274779773297e-09,2.7167681560109976e-09,2.4168753535560095e-09,2.7194973493823e-09,2.4183817972778452e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU01100,2.754575867304573e-06,6.419021949199514e-07,6.434117520587751e-07,6.403747297998619e-07,6.419021949199514e-07,6.39535354714164e-07,6.418085186227946e-07,6.418784404744534e-07,6.105453901592952e-07,6.325036405646407e-07,6.419675268809419e-07,6.419021949199514e-07,3.5729782880160664e-07,6.412737760979937e-07,3.5584145951286764e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU01100,7.4440705365512e-08,4.747318064417494e-08,4.759926442439011e-08,4.7418724536752716e-08,4.747318064417494e-08,4.744596206974704e-08,4.7478736778728826e-08,4.74733442177691e-08,4.6987260000455935e-08,4.72409639290443e-08,4.748089343826894e-08,4.747318064417494e-08,3.315354209256376e-08,4.7473758532797813e-08,3.309335761882517e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU01110,2.754575867304573e-06,6.419021949199514e-07,6.434117520587751e-07,6.403747297998619e-07,6.419021949199514e-07,6.39535354714164e-07,6.418085186227946e-07,6.418784404744534e-07,6.105453901592952e-07,6.325036405646407e-07,6.419675268809419e-07,6.419021949199514e-07,3.5729782880160664e-07,6.412737760979937e-07,3.5584145951286764e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU01110,7.4440705365512e-08,4.747318064417494e-08,4.759926442439011e-08,4.7418724536752716e-08,4.747318064417494e-08,4.744596206974704e-08,4.7478736778728826e-08,4.74733442177691e-08,4.6987260000455935e-08,4.72409639290443e-08,4.748089343826894e-08,4.747318064417494e-08,3.315354209256376e-08,4.7473758532797813e-08,3.309335761882517e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU01120,1.82923706671298e-07,1.54600509777272e-08,1.549173016580503e-08,1.5404158744197408e-08,1.54600509777272e-08,1.535489608920792e-08,1.5453718480309398e-08,1.545885148494247e-08,1.4129423433271313e-08,1.5083908837356014e-08,1.5460685079837495e-08,1.54600509777272e-08,6.854759852480197e-09,1.5429559697727656e-08,6.811320769361779e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU01120,4.943399785902435e-09,1.1433794722034292e-09,1.1460700837278053e-09,1.1406533178468734e-09,1.1433794722034292e-09,1.1391517483174589e-09,1.14321173790841e-09,1.1433370113094697e-09,1.0873931786503825e-09,1.1265996708863273e-09,1.143495753321088e-09,1.1433794722034292e-09,6.360507984777221e-10,1.1422565816029526e-09,6.334547817603858e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU01130,1.8292370526422393e-07,1.546005092843214e-08,1.5491730116454137e-08,1.540415869513749e-08,1.546005092843214e-08,1.5354896040407704e-08,1.5453718431049277e-08,1.5458851435653372e-08,1.4129423390136665e-08,1.5083908789735246e-08,1.5460685030544806e-08,1.546005092843214e-08,6.854759835484534e-09,1.542955964858335e-08,6.811320752514916e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU01130,4.9433997478771295e-09,1.1433794685577127e-09,1.1460700800768522e-09,1.1406533142140653e-09,1.1433794685577127e-09,1.1391517446970597e-09,1.1432117342643196e-09,1.143337007664047e-09,1.0873931753307623e-09,1.1265996673295874e-09,1.1434957496753262e-09,1.1433794685577127e-09,6.360507969007004e-10,1.1422565779647796e-09,6.334547801936228e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU01150,2.754575867304573e-06,6.419021949199514e-07,6.434117520587751e-07,6.403747297998619e-07,6.419021949199514e-07,6.39535354714164e-07,6.418085186227946e-07,6.418784404744534e-07,6.105453901592952e-07,6.325036405646407e-07,6.419675268809419e-07,6.419021949199514e-07,3.5729782880160664e-07,6.412737760979937e-07,3.5584145951286764e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU01150,7.4440705365512e-08,4.747318064417494e-08,4.759926442439011e-08,4.7418724536752716e-08,4.747318064417494e-08,4.744596206974704e-08,4.7478736778728826e-08,4.74733442177691e-08,4.6987260000455935e-08,4.72409639290443e-08,4.748089343826894e-08,4.747318064417494e-08,3.315354209256376e-08,4.7473758532797813e-08,3.309335761882517e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU01160,2.754575867304573e-06,6.419021949199514e-07,6.434117520587751e-07,6.403747297998619e-07,6.419021949199514e-07,6.39535354714164e-07,6.418085186227946e-07,6.418784404744534e-07,6.105453901592952e-07,6.325036405646407e-07,6.419675268809419e-07,6.419021949199514e-07,3.5729782880160664e-07,6.412737760979937e-07,3.5584145951286764e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU01160,7.4440705365512e-08,4.747318064417494e-08,4.759926442439011e-08,4.7418724536752716e-08,4.747318064417494e-08,4.744596206974704e-08,4.7478736778728826e-08,4.74733442177691e-08,4.6987260000455935e-08,4.72409639290443e-08,4.748089343826894e-08,4.747318064417494e-08,3.315354209256376e-08,4.7473758532797813e-08,3.309335761882517e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU01170,2.754575867304573e-06,6.419021949199514e-07,6.434117520587751e-07,6.403747297998619e-07,6.419021949199514e-07,6.39535354714164e-07,6.418085186227946e-07,6.418784404744534e-07,6.105453901592952e-07,6.325036405646407e-07,6.419675268809419e-07,6.419021949199514e-07,3.5729782880160664e-07,6.412737760979937e-07,3.5584145951286764e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU01170,7.4440705365512e-08,4.747318064417494e-08,4.759926442439011e-08,4.7418724536752716e-08,4.747318064417494e-08,4.744596206974704e-08,4.7478736778728826e-08,4.74733442177691e-08,4.6987260000455935e-08,4.72409639290443e-08,4.748089343826894e-08,4.747318064417494e-08,3.315354209256376e-08,4.7473758532797813e-08,3.309335761882517e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU01180,2.754575867304573e-06,6.419021949199514e-07,6.434117520587751e-07,6.403747297998619e-07,6.419021949199514e-07,6.39535354714164e-07,6.418085186227946e-07,6.418784404744534e-07,6.105453901592952e-07,6.325036405646407e-07,6.419675268809419e-07,6.419021949199514e-07,3.5729782880160664e-07,6.412737760979937e-07,3.5584145951286764e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU01180,7.4440705365512e-08,4.747318064417494e-08,4.759926442439011e-08,4.7418724536752716e-08,4.747318064417494e-08,4.744596206974704e-08,4.7478736778728826e-08,4.74733442177691e-08,4.6987260000455935e-08,4.72409639290443e-08,4.748089343826894e-08,4.747318064417494e-08,3.315354209256376e-08,4.7473758532797813e-08,3.309335761882517e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU01190,2.754575867304573e-06,6.419021949199514e-07,6.434117520587751e-07,6.403747297998619e-07,6.419021949199514e-07,6.39535354714164e-07,6.418085186227946e-07,6.418784404744534e-07,6.105453901592952e-07,6.325036405646407e-07,6.419675268809419e-07,6.419021949199514e-07,3.5729782880160664e-07,6.412737760979937e-07,3.5584145951286764e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU01190,7.4440705365512e-08,4.747318064417494e-08,4.759926442439011e-08,4.7418724536752716e-08,4.747318064417494e-08,4.744596206974704e-08,4.7478736778728826e-08,4.74733442177691e-08,4.6987260000455935e-08,4.72409639290443e-08,4.748089343826894e-08,4.747318064417494e-08,3.315354209256376e-08,4.7473758532797813e-08,3.309335761882517e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU01200,2.754575867304573e-06,6.419021949199514e-07,6.434117520587751e-07,6.403747297998619e-07,6.419021949199514e-07,6.39535354714164e-07,6.418085186227946e-07,6.418784404744534e-07,6.105453901592952e-07,6.325036405646407e-07,6.419675268809419e-07,6.419021949199514e-07,3.5729782880160664e-07,6.412737760979937e-07,3.5584145951286764e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU01200,7.4440705365512e-08,4.747318064417494e-08,4.759926442439011e-08,4.7418724536752716e-08,4.747318064417494e-08,4.744596206974704e-08,4.7478736778728826e-08,4.74733442177691e-08,4.6987260000455935e-08,4.72409639290443e-08,4.748089343826894e-08,4.747318064417494e-08,3.315354209256376e-08,4.7473758532797813e-08,3.309335761882517e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU01210,2.754575867304573e-06,6.419021949199514e-07,6.434117520587751e-07,6.403747297998619e-07,6.419021949199514e-07,6.39535354714164e-07,6.418085186227946e-07,6.418784404744534e-07,6.105453901592952e-07,6.325036405646407e-07,6.419675268809419e-07,6.419021949199514e-07,3.5729782880160664e-07,6.412737760979937e-07,3.5584145951286764e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU01210,7.4440705365512e-08,4.747318064417494e-08,4.759926442439011e-08,4.7418724536752716e-08,4.747318064417494e-08,4.744596206974704e-08,4.7478736778728826e-08,4.74733442177691e-08,4.6987260000455935e-08,4.72409639290443e-08,4.748089343826894e-08,4.747318064417494e-08,3.315354209256376e-08,4.7473758532797813e-08,3.309335761882517e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU01220,2.754575867304573e-06,6.419021949199514e-07,6.434117520587751e-07,6.403747297998619e-07,6.419021949199514e-07,6.39535354714164e-07,6.418085186227946e-07,6.418784404744534e-07,6.105453901592952e-07,6.325036405646407e-07,6.419675268809419e-07,6.419021949199514e-07,3.5729782880160664e-07,6.412737760979937e-07,3.5584145951286764e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU01220,7.4440705365512e-08,4.747318064417494e-08,4.759926442439011e-08,4.7418724536752716e-08,4.747318064417494e-08,4.744596206974704e-08,4.7478736778728826e-08,4.74733442177691e-08,4.6987260000455935e-08,4.72409639290443e-08,4.748089343826894e-08,4.747318064417494e-08,3.315354209256376e-08,4.7473758532797813e-08,3.309335761882517e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU01230,2.754575867304573e-06,6.419021949199514e-07,6.434117520587751e-07,6.403747297998619e-07,6.419021949199514e-07,6.39535354714164e-07,6.418085186227946e-07,6.418784404744534e-07,6.105453901592952e-07,6.325036405646407e-07,6.419675268809419e-07,6.419021949199514e-07,3.5729782880160664e-07,6.412737760979937e-07,3.5584145951286764e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU01230,7.4440705365512e-08,4.747318064417494e-08,4.759926442439011e-08,4.7418724536752716e-08,4.747318064417494e-08,4.744596206974704e-08,4.7478736778728826e-08,4.74733442177691e-08,4.6987260000455935e-08,4.72409639290443e-08,4.748089343826894e-08,4.747318064417494e-08,3.315354209256376e-08,4.7473758532797813e-08,3.309335761882517e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU01240,2.754575867304573e-06,6.419021949199514e-07,6.434117520587751e-07,6.403747297998619e-07,6.419021949199514e-07,6.39535354714164e-07,6.418085186227946e-07,6.418784404744534e-07,6.105453901592952e-07,6.325036405646407e-07,6.419675268809419e-07,6.419021949199514e-07,3.5729782880160664e-07,6.412737760979937e-07,3.5584145951286764e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU01240,7.4440705365512e-08,4.747318064417494e-08,4.759926442439011e-08,4.7418724536752716e-08,4.747318064417494e-08,4.744596206974704e-08,4.7478736778728826e-08,4.74733442177691e-08,4.6987260000455935e-08,4.72409639290443e-08,4.748089343826894e-08,4.747318064417494e-08,3.315354209256376e-08,4.7473758532797813e-08,3.309335761882517e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU01250,2.754575867304573e-06,6.419021949199514e-07,6.434117520587751e-07,6.403747297998619e-07,6.419021949199514e-07,6.39535354714164e-07,6.418085186227946e-07,6.418784404744534e-07,6.105453901592952e-07,6.325036405646407e-07,6.419675268809419e-07,6.419021949199514e-07,3.5729782880160664e-07,6.412737760979937e-07,3.5584145951286764e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU01250,7.4440705365512e-08,4.747318064417494e-08,4.759926442439011e-08,4.7418724536752716e-08,4.747318064417494e-08,4.744596206974704e-08,4.7478736778728826e-08,4.74733442177691e-08,4.6987260000455935e-08,4.72409639290443e-08,4.748089343826894e-08,4.747318064417494e-08,3.315354209256376e-08,4.7473758532797813e-08,3.309335761882517e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU01260,2.754575867304573e-06,6.419021949199514e-07,6.434117520587751e-07,6.403747297998619e-07,6.419021949199514e-07,6.39535354714164e-07,6.418085186227946e-07,6.418784404744534e-07,6.105453901592952e-07,6.325036405646407e-07,6.419675268809419e-07,6.419021949199514e-07,3.5729782880160664e-07,6.412737760979937e-07,3.5584145951286764e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU01260,7.4440705365512e-08,4.747318064417494e-08,4.759926442439011e-08,4.7418724536752716e-08,4.747318064417494e-08,4.744596206974704e-08,4.7478736778728826e-08,4.74733442177691e-08,4.6987260000455935e-08,4.72409639290443e-08,4.748089343826894e-08,4.747318064417494e-08,3.315354209256376e-08,4.7473758532797813e-08,3.309335761882517e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU01270,2.754575867304573e-06,6.419021949199514e-07,6.434117520587751e-07,6.403747297998619e-07,6.419021949199514e-07,6.39535354714164e-07,6.418085186227946e-07,6.418784404744534e-07,6.105453901592952e-07,6.325036405646407e-07,6.419675268809419e-07,6.419021949199514e-07,3.5729782880160664e-07,6.412737760979937e-07,3.5584145951286764e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU01270,7.4440705365512e-08,4.747318064417494e-08,4.759926442439011e-08,4.7418724536752716e-08,4.747318064417494e-08,4.744596206974704e-08,4.7478736778728826e-08,4.74733442177691e-08,4.6987260000455935e-08,4.72409639290443e-08,4.748089343826894e-08,4.747318064417494e-08,3.315354209256376e-08,4.7473758532797813e-08,3.309335761882517e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU01280,2.754575867304573e-06,6.419021949199514e-07,6.434117520587751e-07,6.403747297998619e-07,6.419021949199514e-07,6.39535354714164e-07,6.418085186227946e-07,6.418784404744534e-07,6.105453901592952e-07,6.325036405646407e-07,6.419675268809419e-07,6.419021949199514e-07,3.5729782880160664e-07,6.412737760979937e-07,3.5584145951286764e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU01280,7.4440705365512e-08,4.747318064417494e-08,4.759926442439011e-08,4.7418724536752716e-08,4.747318064417494e-08,4.744596206974704e-08,4.7478736778728826e-08,4.74733442177691e-08,4.6987260000455935e-08,4.72409639290443e-08,4.748089343826894e-08,4.747318064417494e-08,3.315354209256376e-08,4.7473758532797813e-08,3.309335761882517e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU01290,2.754575867304573e-06,6.419021949199514e-07,6.434117520587751e-07,6.403747297998619e-07,6.419021949199514e-07,6.39535354714164e-07,6.418085186227946e-07,6.418784404744534e-07,6.105453901592952e-07,6.325036405646407e-07,6.419675268809419e-07,6.419021949199514e-07,3.5729782880160664e-07,6.412737760979937e-07,3.5584145951286764e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU01290,7.4440705365512e-08,4.747318064417494e-08,4.759926442439011e-08,4.7418724536752716e-08,4.747318064417494e-08,4.744596206974704e-08,4.7478736778728826e-08,4.74733442177691e-08,4.6987260000455935e-08,4.72409639290443e-08,4.748089343826894e-08,4.747318064417494e-08,3.315354209256376e-08,4.7473758532797813e-08,3.309335761882517e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU01300,2.754575867304573e-06,6.419021949199514e-07,6.434117520587751e-07,6.403747297998619e-07,6.419021949199514e-07,6.39535354714164e-07,6.418085186227946e-07,6.418784404744534e-07,6.105453901592952e-07,6.325036405646407e-07,6.419675268809419e-07,6.419021949199514e-07,3.5729782880160664e-07,6.412737760979937e-07,3.5584145951286764e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU01300,7.4440705365512e-08,4.747318064417494e-08,4.759926442439011e-08,4.7418724536752716e-08,4.747318064417494e-08,4.744596206974704e-08,4.7478736778728826e-08,4.74733442177691e-08,4.6987260000455935e-08,4.72409639290443e-08,4.748089343826894e-08,4.747318064417494e-08,3.315354209256376e-08,4.7473758532797813e-08,3.309335761882517e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU01310,2.754575867304573e-06,6.419021949199514e-07,6.434117520587751e-07,6.403747297998619e-07,6.419021949199514e-07,6.39535354714164e-07,6.418085186227946e-07,6.418784404744534e-07,6.105453901592952e-07,6.325036405646407e-07,6.419675268809419e-07,6.419021949199514e-07,3.5729782880160664e-07,6.412737760979937e-07,3.5584145951286764e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU01310,7.4440705365512e-08,4.747318064417494e-08,4.759926442439011e-08,4.7418724536752716e-08,4.747318064417494e-08,4.744596206974704e-08,4.7478736778728826e-08,4.74733442177691e-08,4.6987260000455935e-08,4.72409639290443e-08,4.748089343826894e-08,4.747318064417494e-08,3.315354209256376e-08,4.7473758532797813e-08,3.309335761882517e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU01320,2.754575867304573e-06,6.419021949199514e-07,6.434117520587751e-07,6.403747297998619e-07,6.419021949199514e-07,6.39535354714164e-07,6.418085186227946e-07,6.418784404744534e-07,6.105453901592952e-07,6.325036405646407e-07,6.419675268809419e-07,6.419021949199514e-07,3.5729782880160664e-07,6.412737760979937e-07,3.5584145951286764e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU01320,7.4440705365512e-08,4.747318064417494e-08,4.759926442439011e-08,4.7418724536752716e-08,4.747318064417494e-08,4.744596206974704e-08,4.7478736778728826e-08,4.74733442177691e-08,4.6987260000455935e-08,4.72409639290443e-08,4.748089343826894e-08,4.747318064417494e-08,3.315354209256376e-08,4.7473758532797813e-08,3.309335761882517e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU01330,2.754575867304573e-06,6.419021949199514e-07,6.434117520587751e-07,6.403747297998619e-07,6.419021949199514e-07,6.39535354714164e-07,6.418085186227946e-07,6.418784404744534e-07,6.105453901592952e-07,6.325036405646407e-07,6.419675268809419e-07,6.419021949199514e-07,3.5729782880160664e-07,6.412737760979937e-07,3.5584145951286764e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU01330,7.4440705365512e-08,4.747318064417494e-08,4.759926442439011e-08,4.7418724536752716e-08,4.747318064417494e-08,4.744596206974704e-08,4.7478736778728826e-08,4.74733442177691e-08,4.6987260000455935e-08,4.72409639290443e-08,4.748089343826894e-08,4.747318064417494e-08,3.315354209256376e-08,4.7473758532797813e-08,3.309335761882517e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU01340,2.754575867304573e-06,6.419021949199514e-07,6.434117520587751e-07,6.403747297998619e-07,6.419021949199514e-07,6.39535354714164e-07,6.418085186227946e-07,6.418784404744534e-07,6.105453901592952e-07,6.325036405646407e-07,6.419675268809419e-07,6.419021949199514e-07,3.5729782880160664e-07,6.412737760979937e-07,3.5584145951286764e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU01340,7.4440705365512e-08,4.747318064417494e-08,4.759926442439011e-08,4.7418724536752716e-08,4.747318064417494e-08,4.744596206974704e-08,4.7478736778728826e-08,4.74733442177691e-08,4.6987260000455935e-08,4.72409639290443e-08,4.748089343826894e-08,4.747318064417494e-08,3.315354209256376e-08,4.7473758532797813e-08,3.309335761882517e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU01350,2.754575867304573e-06,6.419021949199514e-07,6.434117520587751e-07,6.403747297998619e-07,6.419021949199514e-07,6.39535354714164e-07,6.418085186227946e-07,6.418784404744534e-07,6.105453901592952e-07,6.325036405646407e-07,6.419675268809419e-07,6.419021949199514e-07,3.5729782880160664e-07,6.412737760979937e-07,3.5584145951286764e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU01350,7.4440705365512e-08,4.747318064417494e-08,4.759926442439011e-08,4.7418724536752716e-08,4.747318064417494e-08,4.744596206974704e-08,4.7478736778728826e-08,4.74733442177691e-08,4.6987260000455935e-08,4.72409639290443e-08,4.748089343826894e-08,4.747318064417494e-08,3.315354209256376e-08,4.7473758532797813e-08,3.309335761882517e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU01360,2.5866366316110753e-07,1.2802201486540692e-08,1.2792827146174602e-08,1.2772160792922113e-08,1.2802201486540692e-08,1.2722236900005478e-08,1.2795148508723095e-08,1.2801275006683374e-08,1.174823224166353e-08,1.2552439205535134e-08,1.280048755610959e-08,1.2802201486540692e-08,5.638766211007678e-09,1.27775671617497e-08,5.603506167602181e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU01360,6.9902251619526795e-09,9.46812814512127e-10,9.464066519112252e-10,9.457580791296515e-10,9.46812814512127e-10,9.438395625051556e-10,9.465400823815624e-10,9.467825938652809e-10,9.04137926159362e-10,9.375271377107661e-10,9.467435036199964e-10,9.46812814512127e-10,5.232191685961028e-10,9.459284952591245e-10,5.21127677976618e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU01370,2.721734995005261e-07,1.4727194848410913e-06,1.4719746673389895e-06,1.4775187072512664e-06,1.4727194848410913e-06,1.4689827585596514e-06,1.472098146746591e-06,1.4727007206024094e-06,1.4097685474957965e-06,1.4807302343368888e-06,1.4718610421053916e-06,1.4727194848410913e-06,3.487766153089483e-07,1.4718455657413887e-06,3.447561131921183e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU01370,7.35532011483304e-09,1.0891796085971651e-07,1.0889591492925026e-07,1.0940789715256796e-07,1.0891796085971651e-07,1.089811528478896e-07,1.0890064309494439e-07,1.0892097916115837e-07,1.0849506416610133e-07,1.1059402523993127e-07,1.088610784344336e-07,1.0891796085971651e-07,3.2362861636552826e-08,1.0896132602013396e-07,3.206241723705153e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU01380,4.341300612655413e-11,3.914264696274032e-12,3.9754815409961055e-12,3.8987466912203084e-12,3.914264696274032e-12,3.882707467871061e-12,3.912630886756414e-12,3.913945070651679e-12,3.5870055209867607e-12,3.812716627593835e-12,3.914196518099512e-12,3.914264696274032e-12,1.7828629159909435e-12,3.9064347664890566e-12,1.7716043468630954e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU01380,1.1732095806314765e-12,2.8948739618892676e-13,2.9410404220728235e-13,2.886959568928196e-13,2.8948739618892676e-13,2.880509887226943e-13,2.8944267113072e-13,2.894754674282955e-13,2.7605410466485014e-13,2.8476738650079007e-13,2.8949992015218174e-13,2.8948739618892676e-13,1.6543123401792953e-13,2.8919495501105377e-13,1.6475971150204194e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU01390,4.984794034810299e-10,5.790126106282223e-11,5.7981598507123445e-11,5.7705040322835636e-11,5.790126106282223e-11,5.751691298640314e-11,5.787662866717596e-11,5.78968182179314e-11,5.291652199692011e-11,5.6548784493344984e-11,5.790191322329935e-11,5.790126106282223e-11,2.5495108416353405e-11,5.778679196828904e-11,2.5333288622225096e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU01390,1.3471096892175231e-11,4.282205369781726e-12,4.2894482891529135e-12,4.272965943403068e-12,4.282205369781726e-12,4.267074919011331e-12,4.28150941970293e-12,4.282050006761139e-12,4.072428385284201e-12,4.223563181544085e-12,4.282513455134998e-12,4.282205369781727e-12,2.3656823017118997e-12,4.2779797187096555e-12,2.3560030952657826e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
