,base,asp__L_s,pi_c,man6p_c,so4_s,pep_s,gmp_s,acnam_s,adn_c,6pgc_s,f6p_s,leu__L_s,cbl1_s,pser__L_s,3amp_s,pyr_c,arg__L_s,zn2_s,k_s,mg2_s,mn2_s,met__L_c
formation_BSU27860-MONOMER_mod_mg2_s,0.0,6.662180851287355e-16,6.658661166771364e-16,6.60419624685401e-16,6.655960421914121e-16,3.4608412129694895e-16,6.656807251240673e-16,5.0667762349197296e-17,7.142960957138394e-16,6.573882571493964e-16,6.662180851287355e-16,6.984808382122646e-16,6.662180851287355e-16,6.662180851287355e-16,7.142751729289515e-16,2.2937984400632127e-17,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU00730-MONOMER_mod_2:pydx5p_s,0.0,1.9661135600643562e-11,1.9535082553655306e-11,1.908977730693967e-11,0.0,1.1068594515584829e-11,1.9529960155274886e-11,1.9599383905214946e-11,3.664712317604424e-11,1.615224621001039e-11,1.9661135600643362e-11,1.9732193697471638e-11,1.9661135600643362e-11,1.9661135600643362e-11,3.664185502946609e-11,3.3939427859920788e-12,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU09290-MONOMER_mod_mn2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU15680-MONOMER_mod_mg2_s,9.440345139811875e-09,3.546002672674638e-10,3.5410504794045837e-10,3.510666474916957e-10,3.54560656994993e-10,2.218573433245678e-10,3.535449713618405e-10,3.482039120612876e-10,4.263762601304387e-10,3.497036560186878e-10,3.546002672674638e-10,3.549056094114479e-10,3.546002672674638e-10,3.546002672674638e-10,4.26348597722351e-10,7.378416652935565e-11,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU17890-MONOMER_mod_mg2_mod_mn2_mod_thmpp_s,1.9768596405492314e-07,8.957754434547924e-09,8.955955296607691e-09,6.128405216272632e-09,8.92828543481316e-09,4.81589182917288e-09,8.933362907919054e-09,8.73486964645373e-09,9.190364204167187e-09,4.431819507890956e-09,8.957754434547924e-09,9.208041011705241e-09,8.957754434547924e-09,8.957754434547924e-09,9.19025504913874e-09,3.2699453662687883e-10,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU37060-MONOMER_mod_mg2_s,2.6363124038235797e-11,0.0,0.0,0.0,3.92012238929965e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU16990-MONOMER_mod_zn2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU22730-MONOMER_mod_mn2_s,5.50543290336934e-07,1.0962746936485071e-08,1.095482490222067e-08,1.0878907050536501e-08,1.0971383359243371e-08,5.333027486868588e-09,1.0869153191991636e-08,2.676673606020928e-08,1.2114488706039195e-08,1.084184102721959e-08,1.0962746936485071e-08,1.0367166769075378e-08,1.0962746936485071e-08,1.0962746936485071e-08,1.211398414958955e-08,1.0825840372308295e-09,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU22890-MONOMER_mod_mg2_s,7.124239955403413e-08,1.0705164561367898e-08,1.0705677601498851e-08,1.0664404893192585e-08,1.0694452298239626e-08,6.570601656791928e-09,1.0684404735929778e-08,1.2740818527310299e-08,1.0591719185768415e-08,1.0637515822522965e-08,1.0705164561367898e-08,1.0703554303846284e-08,1.0705164561367898e-08,1.0705164561367898e-08,1.0591763535530435e-08,1.0759618112407282e-09,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU14670-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU30540-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU21820-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU28780-MONOMER_mod_zn2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU11210-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU38490-MONOMER_mod_mg2_s,1.3247124768283212e-11,1.2481782998924003e-12,1.2481782998924003e-12,1.243004509398106e-12,1.248068107365592e-12,7.544900308298491e-13,1.2457001445822486e-12,1.2158824431436704e-12,1.2438293937456204e-12,1.239872444243225e-12,1.2481782998924003e-12,1.2480130129262856e-12,1.2481782998924003e-12,1.2481782998924003e-12,1.2438293937456204e-12,1.1651646016116214e-13,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU23770-MONOMER_mod_pydx5p_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU30300-MONOMER_mod_mn2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-87_mod_2fe2s_mod_sheme_mod_fad_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU27250-MONOMER_mod_pydx5p_s,1.3338435692618472e-09,0.0,0.0,0.0,9.788713038861025e-12,0.0,0.0,0.0,0.0,1.3881913837944083e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU29180-MONOMER_mod_mn2_mod_k_s,6.775082575617434e-08,3.23507631867182e-07,3.235039516647774e-07,3.226150340817002e-07,3.234950881749435e-07,1.1790963276807545e-07,3.2334575718089337e-07,3.222460503970592e-07,3.2332693693860253e-07,3.220803897729048e-07,3.23507631867182e-07,3.233806632949373e-07,3.23507631867182e-07,3.23507631867182e-07,3.2332669759738143e-07,2.4974896960258434e-10,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU02230-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,9.872233591229141e-12,1.7934544166684806e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU00500-MONOMER_mod_mg2_s,0.0,3.892875874347815e-08,3.8886932622156825e-08,3.855170218735983e-08,3.8837227942894785e-08,3.104162091492662e-08,3.9105937710961216e-08,2.022725130284489e-08,4.509172039098151e-08,3.8376541466347644e-08,3.8928758743478146e-08,4.4279339223215735e-08,3.8928758743478146e-08,3.8928758743478146e-08,4.5088850238322996e-08,5.695690144136319e-09,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU16540-MONOMER_mod_mg2_mod_k_s,2.2628145701253593e-08,2.1320823140981535e-09,2.1320823140981535e-09,2.123244676710382e-09,2.1318940881551345e-09,1.2887861061471465e-09,2.1278492400983747e-09,2.0769159768861135e-09,2.1246537072380426e-09,2.1178946231772453e-09,2.1320823140981535e-09,2.1317999782994667e-09,2.1320823140981535e-09,2.1320823140981535e-09,2.1246537072380426e-09,1.9902820296775812e-10,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU37150-MONOMER_mod_mg2_s,0.0,2.7383676262228967e-10,2.7359548175974077e-10,2.7188770078089e-10,2.835965432599347e-10,1.8117327530215746e-10,2.7310297634869905e-10,2.666398794270815e-10,3.0795261539385587e-10,2.7249109008928035e-10,2.7383676262228967e-10,2.7398656697636744e-10,2.7383676262228967e-10,2.7383676262228967e-10,3.0794404834921367e-10,3.898394287335279e-11,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU33910-MONOMER_mod_mn2_s,2.795695268168879e-08,1.7150946477942505e-09,1.7114527642381378e-09,1.6905522438035278e-09,1.7047497167800184e-09,3.553608742967212e-07,1.586208983508143e-09,3.8290582149947276e-10,2.2476675832923996e-09,1.6799241543708207e-09,1.7150946477942507e-09,1.7171932720084264e-09,1.7150946477942509e-09,1.7150946477942507e-09,2.247442778917518e-09,2.3735844021308907e-07,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-16_mod_fe2_mod_fad_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-19_mod_pydx5p_s,3.118346570339579e-09,2.1691994330236947e-11,2.160580048730124e-11,2.1157583083947686e-11,2.1687958500316958e-11,7.734605765989808e-12,2.158246362153044e-11,2.1434905208610076e-11,3.3925771720799196e-11,2.0967826961491232e-11,2.1691994330236947e-11,2.1738170735479978e-11,2.1691994330236947e-11,2.1691994330236947e-11,3.392052988850973e-11,2.9998401277240503e-12,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU23500-MONOMER_mod_mn2_s,0.0,1.577204815238972e-09,1.5772053850930307e-09,1.5706702423515448e-09,1.6037462355388418e-09,9.534106351020939e-10,1.8028285464060256e-09,1.53639342208351e-09,1.5716239714709808e-09,1.5704972379414513e-09,1.577204815238972e-09,1.576995588967417e-09,1.577204815238972e-09,1.577204815238972e-09,1.571624009468753e-09,1.4722584510706025e-10,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU03150-MONOMER_mod_mg2_s,9.646395884985645e-08,6.425305300949117e-10,6.389792832795275e-10,6.24588496640924e-10,6.424029595103362e-10,2.587690005752794e-10,6.383708210982533e-10,6.347490083758897e-10,1.148455965180162e-09,6.19212101051459e-10,6.425305300949117e-10,6.441721233208231e-10,6.425305300949117e-10,6.425305300949117e-10,1.148276802938131e-09,9.052159489102927e-11,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU14630-MONOMER_mod_pydx5p_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU00900-MONOMER_mod_mn2_s,2.4379735360370634e-10,2.29712161440431e-11,2.29712161440431e-11,2.28759987702603e-11,2.2969188183493723e-11,1.3885479004251457e-11,2.2925608684537587e-11,2.2376849853589176e-11,2.2891179771758426e-11,2.2818356888762932e-11,2.29712161440431e-11,2.2968174236789354e-11,2.29712161440431e-11,2.29712161440431e-11,2.2891179771758426e-11,2.144344915250949e-12,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU27610-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU10020-MONOMER_mod_pydx5p_s,9.382369167461829e-08,1.447039107072691e-09,1.445816932466216e-09,1.435275497815355e-09,1.4299231231611077e-09,8.37787231200016e-10,1.4542849046554889e-09,1.4141065610965176e-09,1.6210686698111864e-09,1.4276489959759769e-09,1.4470391070726905e-09,1.4475915495123525e-09,1.4470391070726905e-09,1.4470391070726905e-09,1.6209969162443945e-09,1.505674051158735e-10,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU35660-MONOMER_mod_nad_s,1.3848765726668886e-08,7.400816283022113e-09,7.398897115033343e-09,7.360130749381048e-09,7.393957381108027e-09,5.0505927977185e-09,7.4048514718734725e-09,2.0753498588702093e-10,7.66466188458899e-09,7.337636928386856e-09,7.400816283022113e-09,7.778023648194426e-09,7.400816283022113e-09,7.400816283022113e-09,7.664527573434924e-09,8.227662093967739e-10,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU35920-MONOMER_mod_mg2_mod_k_s,0.0,0.0,0.0,0.0,4.6841206377202154e-12,0.0,0.0,0.0,0.0,6.642809819965232e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-6_mod_zn2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU15230-MONOMER_mod_fad_s,1.325923171303533e-07,1.2493190474872122e-08,1.2493190474872122e-08,1.2441405285105662e-08,1.2492087542521478e-08,7.551795819044452e-09,1.2468386273165753e-08,1.2169936745860927e-08,1.2449661667446332e-08,1.2410056008673756e-08,1.2493190474872122e-08,1.2491536094603803e-08,1.2493190474872122e-08,1.2493190474872122e-08,1.2449661667446332e-08,1.166229480497084e-09,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU22700-MONOMER_mod_nad_mod_cobalt2_s,5.97906005508488e-08,3.9825533520167323e-10,3.960541900037388e-10,3.871344464458315e-10,3.9817626399253633e-10,1.603910323898335e-10,3.956770510218368e-10,3.934321674369751e-10,7.118396620151647e-10,3.8380203167739573e-10,3.9825533520167323e-10,3.992728327832334e-10,3.9825533520167323e-10,3.9825533520167323e-10,7.117286130993334e-10,5.6107385451383436e-11,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU37490-MONOMER_mod_2:mn2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU13120-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU25070-MONOMER_mod_mn2_s,2.922299888701671e-10,2.7534664092456606e-11,2.7534664092456606e-11,2.7420530892610537e-11,2.753223325848727e-11,1.6643959890824895e-11,2.7479996282545274e-11,2.6822221353121174e-11,2.743872774271272e-11,2.735143790969074e-11,2.7534664092456606e-11,2.7531017881741982e-11,2.7534664092456606e-11,2.7534664092456606e-11,2.743872774271272e-11,2.5703391831569808e-12,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU13180-MONOMER_mod_zn2_s,1.8956726671158352e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU22780-MONOMER_mod_zn2_s,0.0,4.346823890756923e-13,4.346823890756923e-13,4.3288059872824683e-13,4.3464401414895673e-13,2.6275375013584494e-13,4.338193629593032e-13,4.2343524580297675e-13,4.3316786754146014e-13,4.317898462577211e-13,4.346823890756923e-13,4.346248273208373e-13,4.346823890756923e-13,4.346823890756923e-13,4.3316786754146014e-13,4.0577258292234996e-14,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU06530-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,9.346556599457253e-12,1.697956501842813e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU28290-MONOMER_mod_mg2_s,4.2899127904747744e-08,1.173920678684142e-09,1.1727487997975121e-09,1.1638641627232683e-09,1.1737921208369257e-09,1.695105937152424e-09,1.17072208008942e-09,1.1483013260115396e-09,1.3398277377987772e-09,1.1595920556058561e-09,1.173920678684142e-09,1.7737564214609956e-09,1.173920678684142e-09,1.173920678684142e-09,1.3397646318094078e-09,2.745920327256865e-10,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU32680-MONOMER_mod_1:2fe2s_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU32680-MONOMER_mod_1:4fe4s_s,2.2956816196574927e-14,1.7838720820821512e-16,1.781836889099749e-16,1.7639151580545163e-16,1.7835935040793582e-16,1.963433382576646e-16,1.777038009202323e-16,1.7228278636811114e-16,2.0687383209003867e-16,1.75500387634176e-16,1.783872082082151e-16,2.669925479132235e-16,1.783872082082151e-16,1.783872082082151e-16,2.0686311247711757e-16,1.2602749470749088e-17,0.0,0.0,0.0,0.0,0.0,0.0
transcription_RNA_dummy_s,1.7586928006650617e-05,1.2512595344942094e-06,1.24806834898668e-06,1.2313310620147536e-06,1.2511587417866665e-06,6.868485995931173e-07,1.2492690098890618e-06,1.2748035264770879e-06,1.692353661360331e-06,1.224231330939215e-06,1.2512595344942094e-06,1.2536449370314897e-06,1.2512595344942094e-06,1.2512595344942094e-06,1.6920836222602146e-06,1.6335784143989216e-06,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_dummy_s,0.0006507800702488614,1.6924895967265277e-05,1.688173107521991e-05,1.662368025114971e-05,1.692284832386675e-05,7.360678623508179e-06,1.6882597008642164e-05,1.7037452468216685e-05,2.2854695675744223e-05,1.6508738555096812e-05,1.6924895967265277e-05,1.695613312736402e-05,1.6924895967265277e-05,1.6924895967265277e-05,2.2851048883944956e-05,7.168477196954005e-06,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX_dummy_s,8.831400394891782e-05,3.830586744786248e-06,3.837946586811044e-06,3.811869106431165e-06,3.830385613532741e-06,2.801910785410157e-08,3.8359383214486e-06,3.832105236463918e-06,2.193042642255467e-06,3.789506188758885e-06,3.830586744786248e-06,3.829880080972217e-06,3.830586744786248e-06,3.830586744786248e-06,2.1927395061980216e-06,9.232864398193914e-07,0.0,0.0,0.0,0.0,0.0,0.0
dummy_protein_to_mass_s,0.0005624660662999436,1.3094309222479028e-05,1.3043784488408865e-05,1.2811811144718545e-05,1.3092462710334008e-05,7.332659515654078e-06,1.3046658687193565e-05,1.3205347231752765e-05,2.0661653033488756e-05,1.2719232366337927e-05,1.3094309222479028e-05,1.3126253046391805e-05,1.3094309222479028e-05,1.3094309222479028e-05,2.0658309377746933e-05,6.245190757134613e-06,0.0,0.0,0.0,0.0,0.0,0.0
23CN2P1_REV_BSU07840-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23CN2P1_FWD_BSU07840-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23CN2P2_REV_BSU07840-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23CN2P2_FWD_BSU07840-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23CN2P3_REV_BSU07840-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23CN2P3_FWD_BSU07840-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23CN2P4_REV_BSU07840-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23CN2P4_FWD_BSU07840-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26DPAi_FWD_CPLX8J2-80_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2HXMPt6_REV_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2HXMPt6_FWD_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2PGLYCt6_REV_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2PGLYCt6_FWD_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2PGt6_REV_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2PGt6_FWD_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2S6HCCi_FWD_BSU30820-MONOMER_s,2.9954984664916994e-05,9.194891357421877e-06,9.194891357421877e-06,9.175814819335938e-06,9.194485473632813e-06,7.148831176757812e-06,9.185758972167972e-06,9.075155639648439e-06,9.178858947753909e-06,9.164247131347659e-06,9.194891357421877e-06,9.194282531738282e-06,9.194891357421877e-06,9.194891357421877e-06,9.178858947753909e-06,2.809324645996094e-06,0.0,0.0,0.0,0.0,0.0,0.0
3AMBAt2_FWD_BSU06310-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3AMPt6_REV_CPLX_dummy_s,0.0,12.729216254136535,12.829261400921984,12.806006864245754,12.729339980669263,0.0,12.83522158921832,13.082643668640925,0.0,12.701070168139553,12.729216254136535,12.718207220433916,12.729216254136535,12.729216254136535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3AMPt6_FWD_CPLX_dummy_s,179.5040223803001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020417437246570557,0.0,0.0,0.0,0.0,0.0,0.0,10.195258315015021,0.0,0.0,0.0,0.0,0.0,0.0
3CMPt6_REV_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3CMPt6_FWD_CPLX_dummy_s,1.1018303469218291e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3GMPt6_REV_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3GMPt6_FWD_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3NUCLE1_REV_BSU07840-MONOMER_s,0.0,12.729216254136535,12.829261400921984,12.806006864245754,12.729339980669263,0.0,12.83522158921832,13.082643668640925,0.0,12.701070168139553,12.729216254136535,12.718207220433916,12.729216254136535,12.729216254136535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3NUCLE1_FWD_BSU07840-MONOMER_s,179.5040223803001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020417437246570557,0.0,0.0,0.0,0.0,0.0,0.0,10.195258315015021,0.0,0.0,0.0,0.0,0.0,0.0
3NUCLE2_REV_BSU07840-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3NUCLE2_FWD_BSU07840-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3NUCLE3_REV_BSU07840-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3NUCLE3_FWD_BSU07840-MONOMER_s,1.1018303469218291e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3NUCLE4_REV_BSU07840-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3NUCLE4_FWD_BSU07840-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3PGt6_REV_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3PGt6_FWD_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3UMPt6_REV_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3UMPt6_FWD_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5MTRt2_REV_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5MTRt2_FWD_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6PGCt6_REV_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012833574641341276,0.0,0.0,0.0,0.0,0.0,0.0
