,leu__L_e,lys__L_e,met__L_e,phe__L_e,crn_e,btd_RR_e,4abut_e,gly_e,ile__L_e,val__L_e,for_e,ac_e,acac_e,arab__L_e,acgam_e,glcr_e,succ_e,gal_e,asp__L_e,pro__L_e,ala__D_e,tre_e,man_e,galt_e,ser__D_e,sbt__D_e,glyc_e,glcur_e,glcn__D_e,glyc3p_e,xyl__D_e,lac__L_e,mnl_e,glu__L_e,g6p_e,mal__L_e,rib__D_e,rmn_e,fru_e,glc__D_e,malt_e,melib_e,thymd_e,asn__L_e,akg_e,sucr_e,uri_e,gln__L_e,g1p_e,f6p_e,mbdg_e,malttr_e,dad_2_e,adn_e,cit_e,fum_e,ppa_e,galctr__D_e,glyclt_e,glx_e,cellb_e,ins_e,ser__L_e,thr__L_e,ala__L_e,acmana_e,mal__D_e,pyr_e,galur_e,dextrin_e,glycogen_e,acnam_e,arab__D_e,abt__L_e,arbt_e,drib_e,pala_e,raffin_e,salcn_e,srb__L_e,gam_e,orn__L_e,dha_e,gly_asp__L_e,gly_glu__L_e,gly_pro__L_e
DHBD,0,0,0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0,0,0
DHBS,0,0,0,0,0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0,0,0
DHDPRy,0,0,0,0,0,0.0,1.3914317697742813,1.3914317698239367,1.3914317695159772,1.3914317696536769,0.0,0.0,0.0,0.2665955762188687,1.3914317695142178,0.2665955762115964,0.2665955762473265,0.26659557616770724,1.3914317697130538,1.3914317694932865,1.391431769898806,0.26659557622841995,0.2665955761469906,0.26659557624584024,1.3914317696031766,0.2665955762101968,0.2665955762212817,0.26659557626874003,0.2665955761685403,0.2665955762529692,0.26659557629535346,0.26659557617149715,0.2665955761633157,1.391431769502893,0.26659557616331003,0.266595576112931,0.26659557616364393,0.26659557620851826,0.2665955761520445,0.2665955762181995,0.2665955761478526,0.2665955761478647,0.2681464538868554,1.39143176969775,0.2665955761178084,0.2665955761981609,0.27496949075342675,1.3914317697320004,0.266595576251261,0.266595576251261,0.2665955762512405,0.26659557631380043,1.391431769846992,1.3914317698235452,0.26659557617140284,0.2665955762722649,0.2665955761925816,0.2665955763181901,0.26659557625201413,0.26659557626404495,0.2665955762020026,1.3914317694356115,1.3914317696711787,1.3914317696640428,1.3914317695217513,1.391431769554417,0.2665955761913169,0.26659557620673713,0.2665955762723177,0.2665955762204876,0.26659557624037516,1.3914317696745637,0.26659557620019625,0.2665955761701015,0.2665955761734398,0.2665955762682096,0.26659557619096763,0.266595576200185,0.2665955761734398,0.2665955761574149,1.3914317696308327,1.3914317697341936,0.2665955762222713,0,0,0
DHDPS,0,0,0,0,0,0.0,1.3914317697742813,1.3914317698239367,1.3914317695159772,1.3914317696536769,0.0,0.0,-0.0,0.2665955762188687,1.3914317695142178,0.2665955762115964,0.2665955762473265,0.26659557616770724,1.3914317697130538,1.3914317694932865,1.391431769898806,0.26659557622841995,0.2665955761469906,0.26659557624584024,1.3914317696031766,0.2665955762101968,0.2665955762212817,0.26659557626874003,0.2665955761685403,0.2665955762529692,0.26659557629535346,0.26659557617149715,0.2665955761633157,1.391431769502893,0.26659557616331003,0.266595576112931,0.26659557616364393,0.26659557620851826,0.2665955761520445,0.2665955762181995,0.2665955761478526,0.2665955761478647,0.2681464538868554,1.39143176969775,0.2665955761178084,0.2665955761981609,0.27496949075342675,1.3914317697320004,0.266595576251261,0.266595576251261,0.2665955762512405,0.26659557631380043,1.391431769846992,1.3914317698235452,0.26659557617140284,0.2665955762722649,0.2665955761925816,0.2665955763181901,0.26659557625201413,0.26659557626404495,0.2665955762020026,1.3914317694356115,1.3914317696711787,1.3914317696640428,1.3914317695217513,1.391431769554417,0.2665955761913169,0.26659557620673713,0.2665955762723177,0.2665955762204876,0.26659557624037516,1.3914317696745637,0.26659557620019625,0.2665955761701015,0.2665955761734398,0.2665955762682096,0.26659557619096763,0.266595576200185,0.2665955761734398,0.2665955761574149,1.3914317696308327,1.3914317697341936,0.2665955762222713,0,0,0
FOLR2,0,0,0,0,0,0.0,3.67061396820406e-24,0.0,-1.4400182508266438e-25,5.250658185151055e-26,-8.697478194043541e-15,2.5849394142282115e-24,-1.4709924276343613e-14,5.169878828456423e-26,-8.077935669463161e-28,0.0,-1.262177448353619e-28,8.077935669463161e-28,-6.058451752097371e-28,0.0,0.0,0.0,-2.524354896707238e-29,0.0,0.0,0.0,-1.262177448353619e-28,0.0,0.0,0.0,0.0,-2.4880041861946536e-25,2.5849394142282115e-26,2.524354896707238e-29,3.2311742677852644e-26,-1.2924697071141057e-26,1.2924697071141057e-26,0.0,2.5849394142282115e-26,0.0,-1.1632227364026952e-25,-3.0373038117181485e-25,-3.794420954113067e-28,-7.573064690121713e-29,2.3665827156630354e-28,5.169878828456423e-26,3.1554436208840472e-30,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-1.0339757656912846e-25,0.0,-4.0389678347315804e-27,0.0,-4.52364397489937e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0107113109632307e-22,-2.1168068863114824e-22,0.0,0.0,0.0,-8.972324706786122e-23,2.6253290925755273e-27,0.0,0.0,0.0,0,0,0
DHFR,0,0,0,0,0,1.1783900672960148e-14,0.07666215355840027,0.07666215356113619,0.07666215354416887,0.07666215355181066,-8.697478194043541e-15,4.946975864058946e-12,-1.4709924276343613e-14,0.01468831706020092,0.076662153544072,0.01468831705980028,0.014688317061768852,0.014688317056927401,0.07666215355502685,0.0017917807777191035,0.0766621535649992,0.014688317060727143,0.014688317055558611,0.014688317061686927,0.001791780777886858,0.0003433016588047622,0.014688317060333814,0.014688317062948644,0.014688317058110138,0.014688317062079747,0.014688317063303013,0.01468831705788847,0.014688317057140165,0.07666215354413254,0.014688317057139853,0.014688317054577023,0.01468831705715825,0.014688317060172651,0.014688317057387507,0.0146883170609213,0.01468831705628824,0.01468831705628891,0.00023040843945699606,0.07666215355418403,0.014688317054632919,0.014688317059059977,0.015149685224906171,0.07666215355570638,0.014688317061985564,0.014688317061985564,0.014688317061984445,0.01468831706543124,0.0766621535624064,0.07666215356111442,0.014688317057585788,0.014688317062940399,0.01468831705764072,0.014688317065673098,0.014688317062027154,0.01468831706271271,0.014688317059271648,0.0017917807776081892,0.0766621535523788,0.0757955832291532,0.07579558322140206,0.07666215354583196,0.014688317058341945,0.01468831705937802,0.014688317063145722,0.014688317059380592,0.014688317062148029,0.0017917807434173158,0.014522283898465903,0.01468831705717345,0.014688317057357394,0.014522283902170793,0.014688317058663684,0.01452228389846524,0.014688317057357394,0.014688317056815127,0.07666215355095157,0.07666215355673675,0.014522283899668446,0,0,0
DHFS,0,0,0,0,0,1.1783900672960148e-14,0.0011956064234204993,0.0011956064234632466,0.0011956064231986483,0.0011956064233170814,0.0,4.946975864056368e-12,0.0,0.00022907582700550496,0.0011956064231972154,0.00022907582699929272,0.00022907582702999367,0.0002290758269615678,0.0011956064233678268,0.0011956064231791821,0.001195606423527613,0.00022907582701370301,0.0002290758269437507,0.0002290758270286695,0.0011956064232735923,0.00022907582699807614,0.00022907582700758153,0.00022907582704837775,0.00022907582696225407,0.00022907582703483262,0.0002290758270712614,0.00022907582696482997,0.00022907582695775978,0.001195606423187308,0.0002290758269577549,0.00022907582691448342,0.0002290758269580418,0.00022907582699660395,0.00022907582694802866,0.0002290758270049197,0.00022907582694450113,0.00022907582694451156,0.00023040843945699606,0.0011956064233550352,0.0002290758269186762,0.00022907582698768517,0.00023627122546075922,0.0011956064233841484,0.00022907582703331208,0.00022907582703331208,0.00022907582703329444,0.00022907582708706314,0.0011956064234829957,0.001195606423462688,0.00022907582696476202,0.00022907582705139368,0.0002290758269829694,0.00022907582709083318,0.00022907582703404173,0.000229075827044401,0.00022907582699102096,0.0011956064231295877,0.0011956064233320017,0.0011956064233258716,0.001195606423203526,0.0011956064232316024,0.0002290758269819109,0.00022907582699509605,0.00022907582705142422,0.0002290758270068711,0.00022907582702393108,0.001195606423334791,0.00022907582698948313,0.0002290758269636269,0.0002290758269664951,0.00022907582704791884,0.00022907582698152788,0.00022907582698942448,0.0002290758269664951,0.00022907582695275727,0.0011956064232972116,0.0011956064233864035,0.0002290758270084999,0,0,0
DHNAOT7,0,0,0,0,0,8.540919833807624e-15,0.0008665703232421221,0.0008665703232730847,0.0008665703230812528,0.0008665703232219917,-6.30389427688135e-15,3.837746439010429e-14,-1.066168898527513e-14,0.00016603316071789253,0.0008665703230801569,0.0001660331607133634,0.00016603316073560853,0.0001660331602312751,0.0008665703232040278,0.0008665703230671798,0.000866570323057711,0.00016603316072384095,0.0001660331599909993,0.00016603316073469013,0.0008665703231355974,0.00016603316071249176,0.00016603316071934365,0.0001660331607489519,0.00016603316136866228,0.00016603316073913392,0.00016603315965359042,0.00016603316098588822,0.00016603316068329466,0.0008665703237577391,0.00016603316068329114,0.00016603316086474652,0.0001660331606834991,0.00016603316125345306,0.00016603316154465965,0.0001660331614747362,0.00016603316067366437,0.00016603316067367193,0.0001669990324129698,0.0008665703231944968,0.00016603316065495074,0.00016603316070499586,0.00017124835414860694,0.0008665703228514238,0.00016603316073805557,0.00016603316073805557,0.00016603316073805516,0.00016603316077700337,0.0008665703232874432,0.0008665703232728408,0.00016603316068833124,0.00016603316054871115,0.00016603315958958222,0.00016603316077974675,0.0001660331607385352,0.00016603316076871857,0.00016603316070736278,0.0008665703230312394,0.0008665703228368879,0.0008665703231735041,0.0008665703230848862,0.0008665703226504829,0.000166033160359673,0.0001660331605558218,0.00016603316075117284,0.00016603315980940605,0.00016603316149353637,0.0008665703231800567,0.0001660331607062635,0.00016603316034689757,0.00016603316034899458,0.00016603315963624647,0.00016603316070051602,0.0001660331607062565,0.00016603316034899458,0.0001660331606796197,0.0008665703236075645,0.000866570323761947,0.0001660331607200116,0,0,0
DHNPA_1,0,0,0,0,0,-1.0960793605517811e-11,0.0011956064234204993,0.0011956064234632466,0.0011956064231986483,0.0011956064233170814,-0.0,4.946975864056368e-12,0.0,0.00022907582700550496,0.0011956064231972154,0.00022907582699929272,0.00022907582702999367,0.0002290758269615678,0.0011956064233678268,0.0011956064231791821,0.001195606423527613,0.00022907582701370301,0.0002290758269437507,0.0002290758270286695,0.0011956064232735923,0.00022907582699807614,0.00022907582700758153,0.00022907582704837775,0.00022907582696225407,0.00022907582703483262,0.0002290758270712614,0.00022907582696482997,0.00022907582695775978,0.001195606423187308,0.0002290758269577549,0.00022907582691448342,0.0002290758269580418,0.00022907582699660395,0.00022907582694802866,0.0002290758270049197,0.00022907582694450113,0.00022907582694451156,0.00023040843945699606,0.0011956064233550352,0.0002290758269186762,0.00022907582698768517,0.00023627122546075922,0.0011956064233841484,0.00022907582703331208,0.00022907582703331208,0.00022907582703329444,0.00022907582708706314,0.0011956064234829957,0.001195606423462688,0.00022907582696476202,0.00022907582705139368,0.0002290758269829694,0.00022907582709083318,0.00022907582703404173,0.000229075827044401,0.00022907582699102096,0.0011956064231295877,0.0011956064233320017,0.0011956064233258716,0.001195606423203526,0.0011956064232316024,0.0002290758269819109,0.00022907582699509605,0.00022907582705142422,0.0002290758270068711,0.00022907582702393108,0.001195606423334791,0.00022907582698948313,0.0002290758269636269,0.0002290758269664951,0.00022907582704791884,0.00022907582698152788,0.00022907582698942448,0.0002290758269664951,0.00022907582695275727,0.0011956064232972116,0.0011956064233864035,0.0002290758270084999,0,0,0
DHORDi,0,0,0,0,0,0.0,0.397368102136361,0.3973681021613647,0.39736810209714446,0.3973681021666057,0.0,0.0,-4.888945541163503e-12,0.07613494277655991,0.3973681020966414,0.07613494282382365,0.07613494278468702,0.07613494276183531,0.3973681021534262,0.397368102138955,0.3973681021802732,0.07613494282862827,0.07613494275603273,0.07613494283360306,0.3973681021220473,0.07613494277408345,0.07613494282663988,0.07613494279080234,0.07613494271195251,0.07613494283563904,0.07613494279840259,0.0761349427630315,0.07613494278186093,0.397368102093408,0.07613494278185932,0.07613494274630597,0.07613494278195468,0.07613494268339016,0.07613494275747612,0.07613494276785619,0.07613494270430139,0.07613494270419112,0.062034490198216316,0.3973681021490555,0.0761349426988524,0.07613494277064621,0.0,0.39736810212496304,0.07613494278581055,0.07613494278581055,0.07613494278580467,0.07613494280367081,0.3973681021916754,0.39736810220131474,0.0761349427630045,0.07613494274246749,0.07613494276906858,0.07613494275558619,0.07613494278602581,0.07613494278946148,0.07613494277174315,0.3973681020741929,0.3973681021414671,0.3973681021755167,0.39736810215014173,0.39736810210796164,0.07613494276869162,0.07613494277309532,0.0761349428294535,0.07613494277702222,0.0761349427827018,0.3973681021425084,0.07613494277122738,0.0761349427626329,0.07613494276358623,0.07613494279065086,0.07613494276859187,0.07613494277122422,0.07613494276358623,0.07613494280834497,0.3973681021299455,0.397368102159463,0.07613494282798476,0,0,0
DHORTS,0,0,0,0,0,-0.0,-0.397368102136361,-0.3973681021613647,-0.39736810209714446,-0.3973681021666057,-0.0,-0.0,4.888945541163503e-12,-0.07613494277655991,-0.3973681020966414,-0.07613494282382365,-0.07613494278468702,-0.07613494276183531,-0.3973681021534262,-0.397368102138955,-0.3973681021802732,-0.07613494282862827,-0.07613494275603273,-0.07613494283360306,-0.3973681021220473,-0.07613494277408345,-0.07613494282663988,-0.07613494279080234,-0.07613494271195251,-0.07613494283563904,-0.07613494279840259,-0.0761349427630315,-0.07613494278186093,-0.397368102093408,-0.07613494278185932,-0.07613494274630597,-0.07613494278195468,-0.07613494268339016,-0.07613494275747612,-0.07613494276785619,-0.07613494270430139,-0.07613494270419112,-0.062034490198216316,-0.3973681021490555,-0.0761349426988524,-0.07613494277064621,-0.0,-0.39736810212496304,-0.07613494278581055,-0.07613494278581055,-0.07613494278580467,-0.07613494280367081,-0.3973681021916754,-0.39736810220131474,-0.0761349427630045,-0.07613494274246749,-0.07613494276906858,-0.07613494275558619,-0.07613494278602581,-0.07613494278946148,-0.07613494277174315,-0.3973681020741929,-0.3973681021414671,-0.3973681021755167,-0.39736810215014173,-0.39736810210796164,-0.07613494276869162,-0.07613494277309532,-0.0761349428294535,-0.07613494277702222,-0.0761349427827018,-0.3973681021425084,-0.07613494277122738,-0.0761349427626329,-0.07613494276358623,-0.07613494279065086,-0.07613494276859187,-0.07613494277122422,-0.07613494276358623,-0.07613494280834497,-0.3973681021299455,-0.397368102159463,-0.07613494282798476,0,0,0
DHPPDA,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0
FOLD3,0,0,0,0,0,-1.0960793605517811e-11,0.0011956064234204993,0.0011956064234632466,0.0011956064231986483,0.0011956064233170814,0.0,4.946975864056368e-12,0.0,0.00022907582700550496,0.0011956064231972154,0.00022907582699929272,0.00022907582702999367,0.0002290758269615678,0.0011956064233678268,0.0011956064231791821,0.001195606423527613,0.00022907582701370301,0.0002290758269437507,0.0002290758270286695,0.0011956064232735923,0.00022907582699807614,0.00022907582700758153,0.00022907582704837775,0.00022907582696225407,0.00022907582703483262,0.0002290758270712614,0.00022907582696482997,0.00022907582695775978,0.001195606423187308,0.0002290758269577549,0.00022907582691448342,0.0002290758269580418,0.00022907582699660395,0.00022907582694802866,0.0002290758270049197,0.00022907582694450113,0.00022907582694451156,0.00023040843945699606,0.0011956064233550352,0.0002290758269186762,0.00022907582698768517,0.00023627122546075922,0.0011956064233841484,0.00022907582703331208,0.00022907582703331208,0.00022907582703329444,0.00022907582708706314,0.0011956064234829957,0.001195606423462688,0.00022907582696476202,0.00022907582705139368,0.0002290758269829694,0.00022907582709083318,0.00022907582703404173,0.000229075827044401,0.00022907582699102096,0.0011956064231295877,0.0011956064233320017,0.0011956064233258716,0.001195606423203526,0.0011956064232316024,0.0002290758269819109,0.00022907582699509605,0.00022907582705142422,0.0002290758270068711,0.00022907582702393108,0.001195606423334791,0.00022907582698948313,0.0002290758269636269,0.0002290758269664951,0.00022907582704791884,0.00022907582698152788,0.00022907582698942448,0.0002290758269664951,0.00022907582695275727,0.0011956064232972116,0.0011956064233864035,0.0002290758270084999,0,0,0
DHQTi,0,0,0,0,0,0.0,1.1132887582789086,1.1132887583186382,1.1132887580722388,1.1132887581824678,0.0,-9.047287949798738e-26,-9.240437745484015e-12,0.21330392510694304,1.113288758070831,0.21330392510112448,0.21330392512971222,0.21330392506555387,1.1132887582299205,1.1132887580540838,1.1132887583782791,0.213303925114585,0.21330392504875104,0.213303925128523,1.1132887581420075,0.21330392510000465,0.2133039251088736,0.21330392514684524,0.2133039250673572,0.213303925134227,0.21330392516702684,0.21330392506933846,0.21330392506249493,1.1132887580624549,0.2133039250624904,0.21330392502239476,0.21330392506275755,0.2133039250992036,0.21330392505434506,0.21330392510716487,0.21330392505012286,0.21330392505013257,0.2145447870095827,1.1132887582176763,0.2133039250260844,0.2133039250903746,0.22000391939816455,1.113288758244715,0.21330392513286017,0.21330392513286017,0.21330392513284374,0.21330392518289817,1.1132887583370847,1.1132887583183249,0.21330392506896548,0.21330392514946303,0.21330392508479876,0.21330392518641034,0.21330392513346286,0.21330392514311142,0.2133039250934484,1.113288758007938,1.113288758196075,1.1132887581907065,1.1132887580768585,1.11328875810254,0.21330392508455778,0.21330392509708201,0.21330392514970772,0.2133039251073288,0.21330392512491259,1.1132887581991244,0.2133039250920032,0.21330392506758364,0.2133039250702546,0.21330392514530847,0.21330392508461934,0.21330392509199408,0.2133039250702546,0.2133039250577737,1.1132887581645896,1.1132887582473796,0.2133039251096655,0,0,0
DHQS,0,0,0,0,0,0.0,1.1132887582789086,1.1132887583186382,1.1132887580722388,1.1132887581824678,0.0,-9.047287949798738e-26,-9.240437745484015e-12,0.21330392510694304,1.113288758070831,0.21330392510112448,0.21330392512971222,0.21330392506555387,1.1132887582299205,1.1132887580540838,1.1132887583782791,0.213303925114585,0.21330392504875104,0.213303925128523,1.1132887581420075,0.21330392510000465,0.2133039251088736,0.21330392514684524,0.2133039250673572,0.213303925134227,0.21330392516702684,0.21330392506933846,0.21330392506249493,1.1132887580624549,0.2133039250624904,0.21330392502239476,0.21330392506275755,0.2133039250992036,0.21330392505434506,0.21330392510716487,0.21330392505012286,0.21330392505013257,0.2145447870095827,1.1132887582176763,0.2133039250260844,0.2133039250903746,0.22000391939816455,1.113288758244715,0.21330392513286017,0.21330392513286017,0.21330392513284374,0.21330392518289817,1.1132887583370847,1.1132887583183249,0.21330392506896548,0.21330392514946303,0.21330392508479876,0.21330392518641034,0.21330392513346286,0.21330392514311142,0.2133039250934484,1.113288758007938,1.113288758196075,1.1132887581907065,1.1132887580768585,1.11328875810254,0.21330392508455778,0.21330392509708201,0.21330392514970772,0.2133039251073288,0.21330392512491259,1.1132887581991244,0.2133039250920032,0.21330392506758364,0.2133039250702546,0.21330392514530847,0.21330392508461934,0.21330392509199408,0.2133039250702546,0.2133039250577737,1.1132887581645896,1.1132887582473796,0.2133039251096655,0,0,0
DINSK,0,0,0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0,0,0
DIPEPabc1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
DIPEPabc10,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
DIPEPabc11,0,0,0,0,0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-9.693522803355793e-27,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,9.04728794979874e-25,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.6478988765704848e-25,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0,0,0
DIPEPabc12,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
DIPEPabc13,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
DIPEPabc14,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
DIPEPabc15,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0,0,0
DIPEPabc2,0,0,0,0,0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0,0,0
