,flux
formation_BSU01210-MONOMER,5.94749720171868e-07
formation_BSU01210-MONOMER_s,1.2354197210654974e-07
formation_BSU01220-MONOMER,5.94749720171868e-07
formation_BSU01220-MONOMER_s,1.2354197210654974e-07
formation_BSU01230-MONOMER,5.94749720171868e-07
formation_BSU01230-MONOMER_s,1.2354197210654974e-07
formation_BSU01240-MONOMER,5.94749720171868e-07
formation_BSU01240-MONOMER_s,1.2354197210654974e-07
formation_BSU01250-MONOMER,5.94749720171868e-07
formation_BSU01250-MONOMER_s,1.2354197210654974e-07
formation_BSU01260-MONOMER,5.94749720171868e-07
formation_BSU01260-MONOMER_s,1.2354197210654974e-07
formation_BSU01270-MONOMER,5.94749720171868e-07
formation_BSU01270-MONOMER_s,1.2354197210654974e-07
formation_BSU01280-MONOMER,5.94749720171868e-07
formation_BSU01280-MONOMER_s,1.2354197210654974e-07
formation_BSU01290-MONOMER,5.94749720171868e-07
formation_BSU01290-MONOMER_s,1.2354197210654974e-07
formation_BSU01300-MONOMER,5.94749720171868e-07
formation_BSU01300-MONOMER_s,1.2354197210654974e-07
formation_BSU01310-MONOMER,5.94749720171868e-07
formation_BSU01310-MONOMER_s,1.2354197210654974e-07
formation_BSU01320-MONOMER,5.94749720171868e-07
formation_BSU01320-MONOMER_s,1.2354197210654974e-07
formation_BSU01330-MONOMER,5.94749720171868e-07
formation_BSU01330-MONOMER_s,1.2354197210654974e-07
formation_BSU01340-MONOMER,5.94749720171868e-07
formation_BSU01340-MONOMER_s,1.2354197210654974e-07
formation_BSU01350-MONOMER,5.94749720171868e-07
formation_BSU01350-MONOMER_s,1.2354197210654974e-07
formation_BSU01370-MONOMER_mod_mg2,1.709893891871023e-08
formation_BSU01370-MONOMER_mod_mg2_s,2.5594698982739227e-09
formation_BSU01380-MONOMER,1.5657309181021008e-12
formation_BSU01380-MONOMER_s,3.2929973395164626e-13
formation_BSU01390-MONOMER,2.979765218476973e-11
formation_BSU01390-MONOMER_s,5.526477025659083e-12
formation_BSU01400-MONOMER,5.94749720171868e-07
formation_BSU01400-MONOMER_s,1.2354197210654974e-07
formation_BSU01410-MONOMER,5.94749720171868e-07
formation_BSU01410-MONOMER_s,1.2354197210654974e-07
formation_BSU01420-MONOMER,5.94749720171868e-07
formation_BSU01420-MONOMER_s,1.2354197210654974e-07
formation_BSU01440-MONOMER,5.94749720171868e-07
formation_BSU01440-MONOMER_s,1.2354197210654974e-07
formation_BSU01490-MONOMER,5.94749720171868e-07
formation_BSU01490-MONOMER_s,1.2354197210654974e-07
formation_BSU01500-MONOMER,5.94749720171868e-07
formation_BSU01500-MONOMER_s,1.2354197210654974e-07
formation_BSU01580-MONOMER,0.0
formation_BSU01770-MONOMER,2.801421262492656e-10
formation_BSU01770-MONOMER_s,3.0752098492803807e-09
formation_BSU01780-MONOMER,2.0099786798201792e-09
formation_BSU01780-MONOMER_s,0.0
formation_BSU02090-MONOMER,0.0
formation_BSU02090-MONOMER_s,0.0
formation_BSU02130-MONOMER_mod_ca2,0.0
formation_BSU02130-MONOMER_mod_ca2_s,0.0
formation_BSU02140-MONOMER,0.0
formation_BSU02230-MONOMER_mod_mg2,2.7579259395339155e-09
formation_BSU02230-MONOMER_mod_mg2_s,0.0
formation_BSU02270-MONOMER,0.0
formation_BSU02270-MONOMER_s,5.799582463404182e-10
formation_BSU02290-MONOMER,0.0
formation_BSU02290-MONOMER_s,4.2500233923389087e-10
formation_BSU02340-MONOMER,0.0
formation_BSU02360-MONOMER,0.0
formation_BSU02360-MONOMER_s,0.0
formation_BSU02390-MONOMER_mod_6:pydx5p,0.0
formation_BSU02390-MONOMER_mod_6:pydx5p_s,0.0
formation_BSU02400-MONOMER,0.0
formation_BSU02420-MONOMER,0.0
formation_BSU02430-MONOMER,0.0
formation_BSU02430-MONOMER_s,0.0
formation_BSU02460-MONOMER,0.0
formation_BSU02460-MONOMER_s,0.0
formation_BSU02480-MONOMER,0.0
formation_BSU02490-MONOMER_mod_mg2,0.0
formation_BSU02490-MONOMER_mod_mg2_s,0.0
formation_BSU02510-MONOMER_mod_fe2,0.0
formation_BSU02510-MONOMER_mod_fe2_s,0.0
formation_BSU02630-MONOMER,0.0
formation_BSU02630-MONOMER_s,0.0
formation_BSU02640-MONOMER,0.0
formation_BSU02640-MONOMER_s,0.0
formation_BSU03010-MONOMER,0.0
formation_BSU03010-MONOMER_s,0.0
formation_BSU03040-MONOMER,0.0
formation_BSU03040-MONOMER_s,0.0
formation_BSU03050-MONOMER,1.1189530104450767e-05
formation_BSU03050-MONOMER_s,1.1189530104450767e-05
formation_BSU03060-MONOMER,0.0
formation_BSU03070-MONOMER,0.0
formation_BSU03130-MONOMER,0.0
formation_BSU03130-MONOMER_s,0.0
formation_BSU03150-MONOMER_mod_mg2,3.6444536795687924e-09
formation_BSU03150-MONOMER_mod_mg2_s,0.0
formation_BSU03200-MONOMER,0.0
formation_BSU03200-MONOMER_s,0.0
formation_BSU03220-MONOMER,0.0
formation_BSU03270-MONOMER,0.0
formation_BSU03270-MONOMER_s,0.0
formation_BSU03280-MONOMER,0.0
formation_BSU03280-MONOMER_s,0.0
formation_BSU03330-MONOMER,0.0
formation_BSU03790-MONOMER,0.0
formation_BSU03790-MONOMER_s,0.0
formation_BSU03860-MONOMER,0.0
formation_BSU03860-MONOMER_s,0.0
formation_BSU03900-MONOMER,0.0
formation_BSU03900-MONOMER_s,0.0
formation_BSU03910-MONOMER,0.0
formation_BSU03910-MONOMER_s,0.0
formation_BSU03930-MONOMER,0.0
formation_BSU03930-MONOMER_s,0.0
formation_BSU03950-MONOMER,0.0
formation_BSU03990-MONOMER,0.0
formation_BSU03990-MONOMER_s,0.0
formation_BSU04000-MONOMER_mod_mg2_mod_k,0.0
formation_BSU04000-MONOMER_mod_mg2_mod_k_s,0.0
formation_BSU04340-MONOMER,0.0
formation_BSU04340-MONOMER_s,0.0
formation_BSU04360-MONOMER,0.0
formation_BSU04470-MONOMER,0.0
formation_BSU04520-MONOMER,0.0
formation_BSU04520-MONOMER_s,0.0
formation_BSU04560-MONOMER,3.0034621035281207e-09
formation_BSU04560-MONOMER_s,0.0
formation_BSU04570-MONOMER,2.5091306868386373e-09
formation_BSU04570-MONOMER_s,0.0
formation_BSU04620-MONOMER,0.0
formation_BSU04620-MONOMER_s,0.0
formation_BSU04640-MONOMER_mod_pydx5p,4.5889644699305226e-10
formation_BSU04640-MONOMER_mod_pydx5p_s,3.353598846915106e-10
formation_BSU04740-MONOMER,2.04795256213815e-08
formation_BSU04740-MONOMER_s,0.0
formation_BSU05340-MONOMER,0.0
formation_BSU05740-MONOMER,0.0
formation_BSU05740-MONOMER_s,0.0
formation_BSU05860-MONOMER,0.0
formation_BSU05860-MONOMER_s,0.0
formation_BSU05900-MONOMER_mod_mg2,0.0
formation_BSU05900-MONOMER_mod_mg2_s,0.0
formation_BSU05980-MONOMER,0.0
formation_BSU05980-MONOMER_s,0.0
formation_BSU05990-MONOMER,0.0
formation_BSU05990-MONOMER_s,0.0
formation_BSU06150-MONOMER,0.0
formation_BSU06150-MONOMER_s,0.0
formation_BSU06160-MONOMER,0.0
formation_BSU06170-MONOMER,0.0
formation_BSU06170-MONOMER_s,0.0
formation_BSU06230-MONOMER,0.0
formation_BSU06240-MONOMER,0.0
formation_BSU06240-MONOMER_s,0.0
formation_BSU06310-MONOMER,0.0
formation_BSU06360-MONOMER_mod_mg2,1.2062575308298147e-09
formation_BSU06360-MONOMER_mod_mg2_s,0.0
formation_BSU06370-MONOMER,0.0
formation_BSU06430-MONOMER,2.02663112489959e-09
formation_BSU06430-MONOMER_s,0.0
formation_BSU06440-MONOMER,6.364817355387293e-09
formation_BSU06440-MONOMER_s,0.0
formation_BSU06450-MONOMER,3.4531963385640156e-09
formation_BSU06450-MONOMER_s,0.0
formation_BSU06490-MONOMER,4.897022792660802e-09
formation_BSU06490-MONOMER_s,0.0
formation_BSU06500-MONOMER,6.28821782970239e-09
formation_BSU06500-MONOMER_s,0.0
formation_BSU06510-MONOMER,4.873621339634628e-09
formation_BSU06510-MONOMER_s,0.0
formation_BSU06520-MONOMER,7.283399620972034e-09
formation_BSU06520-MONOMER_s,0.0
formation_BSU06530-MONOMER_mod_mg2,5.409659193338618e-09
formation_BSU06530-MONOMER_mod_mg2_s,0.0
formation_BSU06660-MONOMER,0.0
formation_BSU06730-MONOMER,4.5602681638544217e-14
formation_BSU06730-MONOMER_s,9.472631986013975e-15
formation_BSU07570-MONOMER,0.0
formation_BSU07610-MONOMER,4.9535515624466586e-14
formation_BSU07810-MONOMER,0.0
formation_BSU07810-MONOMER_s,0.0
formation_BSU07830-MONOMER,0.0
formation_BSU07830-MONOMER_s,0.0
formation_BSU07840-MONOMER,1.6463507097757087e-07
formation_BSU07840-MONOMER_s,1.6463507097757087e-07
formation_BSU07920-MONOMER,0.0
formation_BSU07990-MONOMER,0.0
formation_BSU07990-MONOMER_s,0.0
formation_BSU08000-MONOMER,9.442650742386929e-12
formation_BSU08030-MONOMER,0.0
formation_BSU08030-MONOMER_s,0.0
formation_BSU08180-MONOMER,0.0
formation_BSU08180-MONOMER_s,0.0
formation_BSU08710-MONOMER,0.0
formation_BSU08710-MONOMER_s,0.0
formation_BSU08790-MONOMER,0.0
formation_BSU08790-MONOMER_s,0.0
formation_BSU08820-MONOMER,4.71180643284347e-10
formation_BSU08820-MONOMER_s,0.0
formation_BSU08860-MONOMER,0.0
formation_BSU08860-MONOMER_s,0.0
formation_BSU09130-MONOMER,0.0
formation_BSU09240-MONOMER,0.0
formation_BSU09240-MONOMER_s,0.0
formation_BSU09280-MONOMER,0.0
formation_BSU09290-MONOMER_mod_mn2,0.0
formation_BSU09290-MONOMER_mod_mn2_s,0.0
formation_BSU09300-MONOMER,0.0
formation_BSU09300-MONOMER_s,0.0
formation_BSU09310-MONOMER_mod_mg2,0.0
formation_BSU09310-MONOMER_mod_mg2_s,0.0
formation_BSU09410-MONOMER,5.048870047903613e-13
formation_BSU09410-MONOMER_s,0.0
formation_BSU09440-MONOMER,0.0
formation_BSU09440-MONOMER_s,0.0
formation_BSU09530-MONOMER,0.0
formation_BSU09530-MONOMER_s,1.0115942159624e-12
formation_BSU09540-MONOMER,0.0
formation_BSU09540-MONOMER_s,1.0129003215133047e-09
formation_BSU09570-MONOMER,3.4389685644675323e-10
formation_BSU09570-MONOMER_s,5.4391491342830104e-11
formation_BSU09680-MONOMER,0.0
formation_BSU09840-MONOMER,0.0
formation_BSU09840-MONOMER_s,0.0
formation_BSU09850-MONOMER,0.0
formation_BSU10010-MONOMER,0.0
formation_BSU10020-MONOMER_mod_pydx5p,7.778225488632007e-09
formation_BSU10020-MONOMER_mod_pydx5p_s,0.0
formation_BSU10120-MONOMER,0.0
formation_BSU10120-MONOMER_s,0.0
formation_BSU10130-MONOMER,0.0
formation_BSU10130-MONOMER_s,0.0
formation_BSU10140-MONOMER,0.0
formation_BSU10140-MONOMER_s,0.0
formation_BSU10220-MONOMER,1.5335083007812484e-07
formation_BSU10270-MONOMER,0.0
formation_BSU10270-MONOMER_s,1.7189717140600834e-38
formation_BSU10360-MONOMER,0.0
formation_BSU10360-MONOMER_s,4.4081634132638346e-10
formation_BSU10520-MONOMER,0.0
formation_BSU10790-MONOMER,3.6818371221404843e-10
formation_BSU10790-MONOMER_s,0.0
formation_BSU10870-MONOMER,0.0
formation_BSU11010-MONOMER_mod_zn2_mod_cbl1,1.4172600968991252e-10
formation_BSU11010-MONOMER_mod_zn2_mod_cbl1_s,0.0
formation_BSU11190-MONOMER,9.176994371439996e-10
formation_BSU11190-MONOMER_s,0.0
formation_BSU11200-MONOMER,8.318627141613972e-10
formation_BSU11200-MONOMER_s,0.0
formation_BSU11210-MONOMER_mod_mg2,6.905378612885803e-10
formation_BSU11210-MONOMER_mod_mg2_s,0.0
formation_BSU11220-MONOMER_mod_pydx5p,5.140198105161443e-10
formation_BSU11220-MONOMER_mod_pydx5p_s,0.0
formation_BSU11250-MONOMER,9.824757894422499e-10
formation_BSU11250-MONOMER_s,0.0
formation_BSU11420-MONOMER,8.825544363334384e-11
formation_BSU11420-MONOMER_s,1.2227553763291414e-11
formation_BSU11610-MONOMER_mod_mg2,0.0
formation_BSU11610-MONOMER_mod_mg2_s,0.0
formation_BSU11640-MONOMER,0.0
formation_BSU11650-MONOMER,0.0
formation_BSU11650-MONOMER_s,0.0
formation_BSU11670-MONOMER,0.0
formation_BSU11670-MONOMER_s,0.0
formation_BSU11710-MONOMER,0.0
formation_BSU11710-MONOMER_s,0.0
formation_BSU11870-MONOMER,7.86952388729593e-10
formation_BSU11870-MONOMER_s,0.0
formation_BSU11880-MONOMER,0.0
formation_BSU11880-MONOMER_s,0.0
formation_BSU12020-MONOMER,0.0
formation_BSU12020-MONOMER_s,0.0
formation_BSU12080-MONOMER_mod_ca2,0.0
formation_BSU12080-MONOMER_mod_ca2_s,0.0
formation_BSU12290-MONOMER_mod_mg2_mod_fad_mod_cu,0.0
formation_BSU12290-MONOMER_mod_mg2_mod_fad_mod_cu_s,0.0
formation_BSU12300-MONOMER_mod_zn2,0.0
formation_BSU12300-MONOMER_mod_zn2_s,0.0
formation_BSU12330-MONOMER,0.0
formation_BSU12330-MONOMER_s,0.0
formation_BSU12340-MONOMER,0.0
formation_BSU12340-MONOMER_s,0.0
formation_BSU12360-MONOMER,0.0
formation_BSU12380-MONOMER,0.0
formation_BSU12380-MONOMER_s,0.0
formation_BSU12390-MONOMER,0.0
formation_BSU12390-MONOMER_s,0.0
formation_BSU12840-MONOMER,1.5133020793615217e-07
formation_BSU12910-MONOMER,0.0
formation_BSU12910-MONOMER_s,0.0
formation_BSU12920-MONOMER,0.0
formation_BSU12920-MONOMER_s,0.0
formation_BSU13010-MONOMER,0.0
formation_BSU13010-MONOMER_s,0.0
formation_BSU13110-MONOMER,0.0
formation_BSU13110-MONOMER_s,0.0
formation_BSU13120-MONOMER_mod_mg2,2.258567262593151e-10
formation_BSU13120-MONOMER_mod_mg2_s,0.0
formation_BSU13130-MONOMER,9.034269050372604e-10
formation_BSU13130-MONOMER_s,0.0
formation_BSU13170-MONOMER,0.0
formation_BSU13170-MONOMER_s,0.0
formation_BSU13180-MONOMER_mod_zn2,4.2583529515039925e-10
formation_BSU13180-MONOMER_mod_zn2_s,0.0
formation_BSU13300-MONOMER,4.7226821009283674e-24
formation_BSU13550-MONOMER,0.0
formation_BSU13550-MONOMER_s,0.0
formation_BSU13560-MONOMER,0.0
formation_BSU13560-MONOMER_s,0.0
formation_BSU13580-MONOMER,0.0
formation_BSU13580-MONOMER_s,0.0
formation_BSU13590-MONOMER,0.0
formation_BSU13590-MONOMER_s,0.0
formation_BSU13600-MONOMER,0.0
formation_BSU13600-MONOMER_s,0.0
formation_BSU13610-MONOMER,0.0
formation_BSU13610-MONOMER_s,0.0
formation_BSU13620-MONOMER,0.0
formation_BSU13620-MONOMER_s,0.0
formation_BSU13730-MONOMER,0.0
formation_BSU13730-MONOMER_s,0.0
formation_BSU13850-MONOMER,0.0
formation_BSU13890-MONOMER,0.0
formation_BSU13960-MONOMER,0.0
formation_BSU13960-MONOMER_s,0.0
formation_BSU14000-MONOMER,2.536550003978908e-09
formation_BSU14000-MONOMER_s,0.0
formation_BSU14180-MONOMER,3.8503858362926225e-09
formation_BSU14180-MONOMER_s,0.0
formation_BSU14190-MONOMER,0.0
formation_BSU14190-MONOMER_s,0.0
formation_BSU14390-MONOMER_mod_mg2,0.0
formation_BSU14390-MONOMER_mod_mg2_s,4.65963686635477e-13
formation_BSU14520-MONOMER_mod_mn2,0.0
formation_BSU14520-MONOMER_mod_mn2_s,0.0
formation_BSU14530-MONOMER,0.0
formation_BSU14530-MONOMER_s,0.0
formation_BSU14630-MONOMER_mod_pydx5p,0.0
formation_BSU14630-MONOMER_mod_pydx5p_s,0.0
formation_BSU14670-MONOMER_mod_mg2,0.0
formation_BSU14670-MONOMER_mod_mg2_s,0.0
formation_BSU14830-MONOMER,0.0
formation_BSU14830-MONOMER_s,0.0
formation_BSU14860-MONOMER,3.609687871367058e-07
formation_BSU14860-MONOMER_s,0.0
formation_BSU14870-MONOMER,0.0
formation_BSU14870-MONOMER_s,0.0
formation_BSU14880-MONOMER,0.0
formation_BSU14880-MONOMER_s,0.0
formation_BSU15020-MONOMER_mod_mg2,0.0
formation_BSU15020-MONOMER_mod_mg2_s,0.0
formation_BSU15080-MONOMER,5.94749720171868e-07
formation_BSU15080-MONOMER_s,1.2354197210654974e-07
formation_BSU15110-MONOMER,0.0
formation_BSU15110-MONOMER_s,0.0
formation_BSU15140-MONOMER,4.5602681638544217e-14
formation_BSU15140-MONOMER_s,9.472631986013975e-15
formation_BSU15180-MONOMER,2.3478615001097514e-09
formation_BSU15180-MONOMER_s,0.0
formation_BSU15190-MONOMER,3.2278129089579826e-09
formation_BSU15190-MONOMER_s,0.0
formation_BSU15200-MONOMER_mod_mg2_mod_k,2.5103072879237662e-09
formation_BSU15200-MONOMER_mod_mg2_mod_k_s,0.0
formation_BSU15220-MONOMER,3.096379034013211e-09
formation_BSU15220-MONOMER_s,0.0
formation_BSU15230-MONOMER_mod_fad,3.366752946966015e-09
formation_BSU15230-MONOMER_mod_fad_s,0.0
formation_BSU15350-MONOMER,0.0
formation_BSU15350-MONOMER_s,0.0
formation_BSU15430-MONOMER,5.271921249491855e-10
formation_BSU15430-MONOMER_s,9.179987731326296e-11
formation_BSU15480-MONOMER,0.0
formation_BSU15490-MONOMER,7.446076691575169e-09
formation_BSU15490-MONOMER_s,0.0
formation_BSU15500-MONOMER,5.913964381755598e-09
formation_BSU15500-MONOMER_s,0.0
formation_BSU15550-MONOMER,9.15153050402887e-09
formation_BSU15550-MONOMER_s,0.0
formation_BSU15560-MONOMER,9.863971000951726e-09
formation_BSU15560-MONOMER_s,0.0
formation_BSU15570-MONOMER,3.0718805760425607e-10
formation_BSU15570-MONOMER_s,0.0
formation_BSU15580-MONOMER,3.0718805760425607e-10
formation_BSU15590-MONOMER,3.0718805760425607e-10
formation_BSU15590-MONOMER_s,0.0
formation_BSU15600-MONOMER,0.0
formation_BSU15600-MONOMER_s,0.0
formation_BSU15610-MONOMER,0.0
formation_BSU15610-MONOMER_s,0.0
formation_BSU15620-MONOMER,0.0
formation_BSU15620-MONOMER_s,0.0
formation_BSU15630-MONOMER,0.0
formation_BSU15630-MONOMER_s,0.0
formation_BSU15650-MONOMER,0.0
formation_BSU15680-MONOMER_mod_mg2,1.421265166153271e-09
formation_BSU15680-MONOMER_mod_mg2_s,2.5786241586646035e-10
formation_BSU15700-MONOMER,0.0
formation_BSU15700-MONOMER_s,0.0
formation_BSU15720-MONOMER,2.979765218476973e-11
formation_BSU15720-MONOMER_s,5.526477025659083e-12
formation_BSU15730-MONOMER,2.979765218476973e-11
formation_BSU15730-MONOMER_s,5.526477025659083e-12
formation_BSU15750-MONOMER,4.5602681638544217e-14
formation_BSU15750-MONOMER_s,9.472631986013975e-15
formation_BSU15790-MONOMER,3.3171934301002204e-09
formation_BSU15790-MONOMER_s,2.5254485188468365e-14
formation_BSU15820-MONOMER,5.94749720171868e-07
formation_BSU15820-MONOMER_s,1.2354197210654974e-07
formation_BSU15920-MONOMER,0.0
formation_BSU15920-MONOMER_s,0.0
formation_BSU15930-MONOMER,0.0
formation_BSU15930-MONOMER_s,0.0
formation_BSU15990-MONOMER,5.94749720171868e-07
formation_BSU15990-MONOMER_s,1.2354197210654974e-07
formation_BSU16020-MONOMER,4.5602681638544217e-14
formation_BSU16020-MONOMER_s,9.472631986013975e-15
formation_BSU16040-MONOMER,5.94749720171868e-07
formation_BSU16040-MONOMER_s,1.2354197210654974e-07
formation_BSU16490-MONOMER,5.94749720171868e-07
formation_BSU16490-MONOMER_s,1.2354197210654974e-07
formation_BSU16500-MONOMER,7.738951897442626e-09
formation_BSU16500-MONOMER_s,1.6082054973004328e-09
formation_BSU16510-MONOMER,0.0
formation_BSU16510-MONOMER_s,0.0
formation_BSU16520-MONOMER,2.979765218476973e-11
formation_BSU16520-MONOMER_s,5.526477025659083e-12
formation_BSU16530-MONOMER,0.0
formation_BSU16530-MONOMER_s,0.0
formation_BSU16540-MONOMER_mod_mg2_mod_k,0.0
formation_BSU16540-MONOMER_mod_mg2_mod_k_s,5.745685562548445e-10
formation_BSU16550-MONOMER_mod_cobalt2,0.0
formation_BSU16550-MONOMER_mod_cobalt2_s,0.0
formation_BSU16570-MONOMER,2.9174634219256146e-10
formation_BSU16570-MONOMER_s,4.6585080356758495e-11
formation_BSU16600-MONOMER,3.249487686190055e-12
formation_BSU16600-MONOMER_s,8.448703720968704e-13
formation_BSU16630-MONOMER,5.959530436953954e-11
formation_BSU16630-MONOMER_s,1.105295405131818e-11
formation_BSU16650-MONOMER,4.5602681638544217e-14
formation_BSU16650-MONOMER_s,9.472631986013975e-15
formation_BSU16670-MONOMER,4.862944498441026e-16
formation_BSU16670-MONOMER_s,0.0
formation_BSU16680-MONOMER,5.94749720171868e-07
formation_BSU16680-MONOMER_s,1.2354197210654974e-07
formation_BSU16690-MONOMER,4.108029274291689e-12
formation_BSU16690-MONOMER_s,7.62244393962265e-13
formation_BSU16750-MONOMER,7.863945556688263e-09
formation_BSU16750-MONOMER_s,0.0
formation_BSU16760-MONOMER,2.5757311617295424e-09
formation_BSU16760-MONOMER_s,0.0
formation_BSU16770-MONOMER,3.269325751894345e-09
formation_BSU16770-MONOMER_s,0.0
formation_BSU16920-MONOMER_mod_mg2,0.0
formation_BSU16920-MONOMER_mod_mg2_s,2.020441755348942e-10
formation_BSU16960-MONOMER,4.108029274291689e-12
formation_BSU16960-MONOMER_s,7.62244393962265e-13
formation_BSU16990-MONOMER_mod_zn2,0.0
formation_BSU16990-MONOMER_mod_zn2_s,0.0
formation_BSU17000-MONOMER,0.0
formation_BSU17000-MONOMER_s,0.0
formation_BSU17150-MONOMER,0.0
formation_BSU17150-MONOMER_s,0.0
formation_BSU17460-MONOMER,0.0
formation_BSU17460-MONOMER_s,0.0
formation_BSU17600-MONOMER,0.0
formation_BSU17600-MONOMER_s,0.0
formation_BSU17610-MONOMER_mod_mg2,0.0
formation_BSU17610-MONOMER_mod_mg2_s,0.0
formation_BSU17660-MONOMER,0.0
formation_BSU17660-MONOMER_s,0.0
formation_BSU17680-MONOMER,0.0
formation_BSU17680-MONOMER_s,0.0
formation_BSU17710-MONOMER,0.0
formation_BSU17710-MONOMER_s,0.0
formation_BSU17890-MONOMER_mod_mg2_mod_mn2_mod_thmpp,1.7844286237480123e-09
formation_BSU17890-MONOMER_mod_mg2_mod_mn2_mod_thmpp_s,1.5836571598047056e-14
formation_BSU18000-MONOMER_mod_4fe4s,2.124022047632146e-08
formation_BSU18000-MONOMER_mod_4fe4s_s,1.127008489560692e-09
formation_BSU18120-MONOMER,0.0
formation_BSU18210-MONOMER,0.0
formation_BSU18210-MONOMER_s,0.0
formation_BSU18220-MONOMER,0.0
formation_BSU18220-MONOMER_s,0.0
formation_BSU18230-MONOMER,0.0
formation_BSU18230-MONOMER_s,0.0
formation_BSU18250-MONOMER,0.0
formation_BSU18250-MONOMER_s,0.0
formation_BSU18260-MONOMER,0.0
formation_BSU18260-MONOMER_s,0.0
formation_BSU18410-MONOMER,0.0
formation_BSU18410-MONOMER_s,0.0
formation_BSU18470-MONOMER,3.2723281300729093e-10
formation_BSU18470-MONOMER_s,0.0
formation_BSU18480-MONOMER,0.0
formation_BSU18480-MONOMER_s,0.0
formation_BSU18540-MONOMER,0.0
formation_BSU18670-MONOMER,5.89974633732664e-10
formation_BSU18670-MONOMER_s,0.0
formation_BSU18800-MONOMER,0.0
formation_BSU18800-MONOMER_s,0.0
formation_BSU19230-MONOMER,0.0
formation_BSU19230-MONOMER_s,0.0
formation_BSU19310-MONOMER,0.0
formation_BSU19310-MONOMER_s,0.0
formation_BSU19350-MONOMER,0.0
formation_BSU19520-MONOMER,0.0
formation_BSU19580-MONOMER,0.0
formation_BSU19630-MONOMER,7.57810558881118e-14
formation_BSU19630-MONOMER_s,7.57810558881118e-14
formation_BSU19690-MONOMER,0.0
formation_BSU19690-MONOMER_s,0.0
formation_BSU19710-MONOMER_mod_zn2,0.0
formation_BSU19710-MONOMER_mod_zn2_s,0.0
formation_BSU19800-MONOMER,0.0
formation_BSU19800-MONOMER_s,0.0
formation_BSU20020-MONOMER,0.0
formation_BSU20020-MONOMER_s,0.0
formation_BSU20250-MONOMER,0.0
formation_BSU20250-MONOMER_s,0.0
formation_BSU21680-MONOMER,0.0
formation_BSU21680-MONOMER_s,0.0
formation_BSU21690-MONOMER,0.0
formation_BSU21690-MONOMER_s,0.0
formation_BSU21770-MONOMER,0.0
formation_BSU21770-MONOMER_s,8.261734409466718e-10
formation_BSU21810-MONOMER,9.229604333095648e-11
formation_BSU21810-MONOMER_s,1.2156966896187955e-12
formation_BSU21820-MONOMER_mod_mg2,0.0
formation_BSU21820-MONOMER_mod_mg2_s,0.0
formation_BSU21870-MONOMER_mod_4fe4s,2.096041515049152e-09
formation_BSU21870-MONOMER_mod_4fe4s_s,5.129390722995242e-10
formation_BSU21900-MONOMER,0.0
formation_BSU21900-MONOMER_s,0.0
formation_BSU21910-MONOMER,2.5276249742778816e-09
formation_BSU21910-MONOMER_s,0.0
formation_BSU21920-MONOMER,0.0
formation_BSU21920-MONOMER_s,1.1333163689765499e-10
formation_BSU22060-MONOMER,0.0
formation_BSU22070-MONOMER,0.0
formation_BSU22070-MONOMER_s,0.0
formation_BSU22090-MONOMER,0.0
formation_BSU22100-MONOMER,0.0
formation_BSU22100-MONOMER_s,0.0
formation_BSU22110-MONOMER,0.0
formation_BSU22110-MONOMER_s,0.0
formation_BSU22130-MONOMER,0.0
formation_BSU22130-MONOMER_s,0.0
formation_BSU22140-MONOMER,0.0
formation_BSU22140-MONOMER_s,0.0
formation_BSU22360-MONOMER,2.9230379809249725e-10
formation_BSU22360-MONOMER_s,7.587991412155123e-11
formation_BSU22370-MONOMER,1.524978182089987e-08
formation_BSU22370-MONOMER_s,1.71216521081118e-10
formation_BSU22410-MONOMER,0.0
formation_BSU22410-MONOMER_s,0.0
formation_BSU22420-MONOMER,0.0
formation_BSU22420-MONOMER_s,0.0
formation_BSU22430-MONOMER,0.0
formation_BSU22430-MONOMER_s,0.0
formation_BSU22480-MONOMER,0.0
formation_BSU22480-MONOMER_s,0.0
formation_BSU22490-MONOMER,1.2014942513047226e-09
formation_BSU22490-MONOMER_s,0.0
formation_BSU22600-MONOMER,2.1166734847796288e-09
formation_BSU22600-MONOMER_s,0.0
formation_BSU22610-MONOMER,8.37017335736263e-10
formation_BSU22610-MONOMER_s,0.0
formation_BSU22620-MONOMER_mod_pydx5p,6.262377077523626e-10
formation_BSU22620-MONOMER_mod_pydx5p_s,0.0
formation_BSU22650-MONOMER,4.310264200077995e-10
formation_BSU22650-MONOMER_s,0.0
formation_BSU22660-MONOMER,3.8724210357952954e-10
formation_BSU22660-MONOMER_s,0.0
formation_BSU22670-MONOMER,3.1836736577762666e-10
formation_BSU22670-MONOMER_s,0.0
formation_BSU22690-MONOMER,6.373168209255767e-10
formation_BSU22690-MONOMER_s,5.4391491342830104e-11
formation_BSU22700-MONOMER_mod_nad_mod_cobalt2,2.25891697561707e-09
formation_BSU22700-MONOMER_mod_nad_mod_cobalt2_s,0.0
formation_BSU22710-MONOMER,2.2063712224913433e-09
formation_BSU22710-MONOMER_s,0.0
formation_BSU22730-MONOMER_mod_mn2,2.228549942754284e-08
formation_BSU22730-MONOMER_mod_mn2_s,8.158720916226907e-09
formation_BSU22750-MONOMER,0.0
formation_BSU22750-MONOMER_s,0.0
formation_BSU22780-MONOMER_mod_zn2,1.1714127126760123e-13
formation_BSU22780-MONOMER_mod_zn2_s,0.0
