,base,phe__L_c,3amp_s,gmp_s,gly_s,amp_s,tyr__L_c,leu__L_s,adn_c,his__L_s,man6p_c,pi_c,asn__L_s,cmp_s,ump_s,btd_RR_c,chor_s,f6p_s,acnam_s,6pgc_s,for_c,mg2_s,cbl1_s,acac_s,pser__L_s,so4_s,zn2_s,arg__L_s,mn2_s,k_s
translation_BSU01180_s,5.693554115862773e-08,5.690681665546579e-08,5.693463189097731e-08,5.6873444288284836e-08,5.693481898399998e-08,5.6910048669408113e-08,5.693754979091549e-08,5.6798420096656066e-08,5.693463189097731e-08,5.692165896999572e-08,5.6511273644583675e-08,6.127554206713585e-08,5.6929798513843104e-08,3.527486302852773e-08,3.526396052547507e-08,1.922048545188252e-08,5.6902368579249933e-08,5.693463189097731e-08,5.487790455032847e-08,5.662415104165448e-08,5.6934672520648125e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU01180_s,9.561188833265552e-09,9.55745669263352e-09,9.561157471597304e-09,9.569828701952923e-09,9.561188890538502e-09,9.560911783631886e-09,9.56164748092675e-09,9.562555696244344e-09,9.561157471597304e-09,9.562862318946737e-09,9.520511734524824e-09,1.0310024661151695e-08,9.562772891620199e-09,9.991361876984453e-09,9.986510086854699e-09,1.2334142491287861e-08,9.556709641606999e-09,9.561157471597304e-09,9.48768965148498e-09,9.53127528632312e-09,9.561164294626937e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU01190_s,5.693554115862773e-08,5.690681665546579e-08,5.693463189097731e-08,5.6873444288284836e-08,5.693481898399998e-08,5.6910048669408113e-08,5.693754979091549e-08,5.6798420096656066e-08,5.693463189097731e-08,5.692165896999572e-08,5.6511273644583675e-08,6.127554206713585e-08,5.6929798513843104e-08,3.527486302852773e-08,3.526396052547507e-08,1.922048545188252e-08,5.6902368579249933e-08,5.693463189097731e-08,5.487790455032847e-08,5.662415104165448e-08,5.6934672520648125e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU01190_s,9.561188833265552e-09,9.55745669263352e-09,9.561157471597304e-09,9.569828701952923e-09,9.561188890538502e-09,9.560911783631886e-09,9.56164748092675e-09,9.562555696244344e-09,9.561157471597304e-09,9.562862318946737e-09,9.520511734524824e-09,1.0310024661151695e-08,9.562772891620199e-09,9.991361876984453e-09,9.986510086854699e-09,1.2334142491287861e-08,9.556709641606999e-09,9.561157471597304e-09,9.48768965148498e-09,9.53127528632312e-09,9.561164294626937e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU01200_s,5.693554115862773e-08,5.690681665546579e-08,5.693463189097731e-08,5.6873444288284836e-08,5.693481898399998e-08,5.6910048669408113e-08,5.693754979091549e-08,5.6798420096656066e-08,5.693463189097731e-08,5.692165896999572e-08,5.6511273644583675e-08,6.127554206713585e-08,5.6929798513843104e-08,3.527486302852773e-08,3.526396052547507e-08,1.922048545188252e-08,5.6902368579249933e-08,5.693463189097731e-08,5.487790455032847e-08,5.662415104165448e-08,5.6934672520648125e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU01200_s,9.561188833265552e-09,9.55745669263352e-09,9.561157471597304e-09,9.569828701952923e-09,9.561188890538502e-09,9.560911783631886e-09,9.56164748092675e-09,9.562555696244344e-09,9.561157471597304e-09,9.562862318946737e-09,9.520511734524824e-09,1.0310024661151695e-08,9.562772891620199e-09,9.991361876984453e-09,9.986510086854699e-09,1.2334142491287861e-08,9.556709641606999e-09,9.561157471597304e-09,9.48768965148498e-09,9.53127528632312e-09,9.561164294626937e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU01210_s,5.693554115862773e-08,5.690681665546579e-08,5.693463189097731e-08,5.6873444288284836e-08,5.693481898399998e-08,5.6910048669408113e-08,5.693754979091549e-08,5.6798420096656066e-08,5.693463189097731e-08,5.692165896999572e-08,5.6511273644583675e-08,6.127554206713585e-08,5.6929798513843104e-08,3.527486302852773e-08,3.526396052547507e-08,1.922048545188252e-08,5.6902368579249933e-08,5.693463189097731e-08,5.487790455032847e-08,5.662415104165448e-08,5.6934672520648125e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU01210_s,9.561188833265552e-09,9.55745669263352e-09,9.561157471597304e-09,9.569828701952923e-09,9.561188890538502e-09,9.560911783631886e-09,9.56164748092675e-09,9.562555696244344e-09,9.561157471597304e-09,9.562862318946737e-09,9.520511734524824e-09,1.0310024661151695e-08,9.562772891620199e-09,9.991361876984453e-09,9.986510086854699e-09,1.2334142491287861e-08,9.556709641606999e-09,9.561157471597304e-09,9.48768965148498e-09,9.53127528632312e-09,9.561164294626937e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU01220_s,5.693554115862773e-08,5.690681665546579e-08,5.693463189097731e-08,5.6873444288284836e-08,5.693481898399998e-08,5.6910048669408113e-08,5.693754979091549e-08,5.6798420096656066e-08,5.693463189097731e-08,5.692165896999572e-08,5.6511273644583675e-08,6.127554206713585e-08,5.6929798513843104e-08,3.527486302852773e-08,3.526396052547507e-08,1.922048545188252e-08,5.6902368579249933e-08,5.693463189097731e-08,5.487790455032847e-08,5.662415104165448e-08,5.6934672520648125e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU01220_s,9.561188833265552e-09,9.55745669263352e-09,9.561157471597304e-09,9.569828701952923e-09,9.561188890538502e-09,9.560911783631886e-09,9.56164748092675e-09,9.562555696244344e-09,9.561157471597304e-09,9.562862318946737e-09,9.520511734524824e-09,1.0310024661151695e-08,9.562772891620199e-09,9.991361876984453e-09,9.986510086854699e-09,1.2334142491287861e-08,9.556709641606999e-09,9.561157471597304e-09,9.48768965148498e-09,9.53127528632312e-09,9.561164294626937e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU01230_s,5.693554115862773e-08,5.690681665546579e-08,5.693463189097731e-08,5.6873444288284836e-08,5.693481898399998e-08,5.6910048669408113e-08,5.693754979091549e-08,5.6798420096656066e-08,5.693463189097731e-08,5.692165896999572e-08,5.6511273644583675e-08,6.127554206713585e-08,5.6929798513843104e-08,3.527486302852773e-08,3.526396052547507e-08,1.922048545188252e-08,5.6902368579249933e-08,5.693463189097731e-08,5.487790455032847e-08,5.662415104165448e-08,5.6934672520648125e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU01230_s,9.561188833265552e-09,9.55745669263352e-09,9.561157471597304e-09,9.569828701952923e-09,9.561188890538502e-09,9.560911783631886e-09,9.56164748092675e-09,9.562555696244344e-09,9.561157471597304e-09,9.562862318946737e-09,9.520511734524824e-09,1.0310024661151695e-08,9.562772891620199e-09,9.991361876984453e-09,9.986510086854699e-09,1.2334142491287861e-08,9.556709641606999e-09,9.561157471597304e-09,9.48768965148498e-09,9.53127528632312e-09,9.561164294626937e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU01240_s,5.693554115862773e-08,5.690681665546579e-08,5.693463189097731e-08,5.6873444288284836e-08,5.693481898399998e-08,5.6910048669408113e-08,5.693754979091549e-08,5.6798420096656066e-08,5.693463189097731e-08,5.692165896999572e-08,5.6511273644583675e-08,6.127554206713585e-08,5.6929798513843104e-08,3.527486302852773e-08,3.526396052547507e-08,1.922048545188252e-08,5.6902368579249933e-08,5.693463189097731e-08,5.487790455032847e-08,5.662415104165448e-08,5.6934672520648125e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU01240_s,9.561188833265552e-09,9.55745669263352e-09,9.561157471597304e-09,9.569828701952923e-09,9.561188890538502e-09,9.560911783631886e-09,9.56164748092675e-09,9.562555696244344e-09,9.561157471597304e-09,9.562862318946737e-09,9.520511734524824e-09,1.0310024661151695e-08,9.562772891620199e-09,9.991361876984453e-09,9.986510086854699e-09,1.2334142491287861e-08,9.556709641606999e-09,9.561157471597304e-09,9.48768965148498e-09,9.53127528632312e-09,9.561164294626937e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU01250_s,5.693554115862773e-08,5.690681665546579e-08,5.693463189097731e-08,5.6873444288284836e-08,5.693481898399998e-08,5.6910048669408113e-08,5.693754979091549e-08,5.6798420096656066e-08,5.693463189097731e-08,5.692165896999572e-08,5.6511273644583675e-08,6.127554206713585e-08,5.6929798513843104e-08,3.527486302852773e-08,3.526396052547507e-08,1.922048545188252e-08,5.6902368579249933e-08,5.693463189097731e-08,5.487790455032847e-08,5.662415104165448e-08,5.6934672520648125e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU01250_s,9.561188833265552e-09,9.55745669263352e-09,9.561157471597304e-09,9.569828701952923e-09,9.561188890538502e-09,9.560911783631886e-09,9.56164748092675e-09,9.562555696244344e-09,9.561157471597304e-09,9.562862318946737e-09,9.520511734524824e-09,1.0310024661151695e-08,9.562772891620199e-09,9.991361876984453e-09,9.986510086854699e-09,1.2334142491287861e-08,9.556709641606999e-09,9.561157471597304e-09,9.48768965148498e-09,9.53127528632312e-09,9.561164294626937e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU01260_s,5.693554115862773e-08,5.690681665546579e-08,5.693463189097731e-08,5.6873444288284836e-08,5.693481898399998e-08,5.6910048669408113e-08,5.693754979091549e-08,5.6798420096656066e-08,5.693463189097731e-08,5.692165896999572e-08,5.6511273644583675e-08,6.127554206713585e-08,5.6929798513843104e-08,3.527486302852773e-08,3.526396052547507e-08,1.922048545188252e-08,5.6902368579249933e-08,5.693463189097731e-08,5.487790455032847e-08,5.662415104165448e-08,5.6934672520648125e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU01260_s,9.561188833265552e-09,9.55745669263352e-09,9.561157471597304e-09,9.569828701952923e-09,9.561188890538502e-09,9.560911783631886e-09,9.56164748092675e-09,9.562555696244344e-09,9.561157471597304e-09,9.562862318946737e-09,9.520511734524824e-09,1.0310024661151695e-08,9.562772891620199e-09,9.991361876984453e-09,9.986510086854699e-09,1.2334142491287861e-08,9.556709641606999e-09,9.561157471597304e-09,9.48768965148498e-09,9.53127528632312e-09,9.561164294626937e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU01270_s,5.693554115862773e-08,5.690681665546579e-08,5.693463189097731e-08,5.6873444288284836e-08,5.693481898399998e-08,5.6910048669408113e-08,5.693754979091549e-08,5.6798420096656066e-08,5.693463189097731e-08,5.692165896999572e-08,5.6511273644583675e-08,6.127554206713585e-08,5.6929798513843104e-08,3.527486302852773e-08,3.526396052547507e-08,1.922048545188252e-08,5.6902368579249933e-08,5.693463189097731e-08,5.487790455032847e-08,5.662415104165448e-08,5.6934672520648125e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU01270_s,9.561188833265552e-09,9.55745669263352e-09,9.561157471597304e-09,9.569828701952923e-09,9.561188890538502e-09,9.560911783631886e-09,9.56164748092675e-09,9.562555696244344e-09,9.561157471597304e-09,9.562862318946737e-09,9.520511734524824e-09,1.0310024661151695e-08,9.562772891620199e-09,9.991361876984453e-09,9.986510086854699e-09,1.2334142491287861e-08,9.556709641606999e-09,9.561157471597304e-09,9.48768965148498e-09,9.53127528632312e-09,9.561164294626937e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU01280_s,5.693554115862773e-08,5.690681665546579e-08,5.693463189097731e-08,5.6873444288284836e-08,5.693481898399998e-08,5.6910048669408113e-08,5.693754979091549e-08,5.6798420096656066e-08,5.693463189097731e-08,5.692165896999572e-08,5.6511273644583675e-08,6.127554206713585e-08,5.6929798513843104e-08,3.527486302852773e-08,3.526396052547507e-08,1.922048545188252e-08,5.6902368579249933e-08,5.693463189097731e-08,5.487790455032847e-08,5.662415104165448e-08,5.6934672520648125e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU01280_s,9.561188833265552e-09,9.55745669263352e-09,9.561157471597304e-09,9.569828701952923e-09,9.561188890538502e-09,9.560911783631886e-09,9.56164748092675e-09,9.562555696244344e-09,9.561157471597304e-09,9.562862318946737e-09,9.520511734524824e-09,1.0310024661151695e-08,9.562772891620199e-09,9.991361876984453e-09,9.986510086854699e-09,1.2334142491287861e-08,9.556709641606999e-09,9.561157471597304e-09,9.48768965148498e-09,9.53127528632312e-09,9.561164294626937e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU01290_s,5.693554115862773e-08,5.690681665546579e-08,5.693463189097731e-08,5.6873444288284836e-08,5.693481898399998e-08,5.6910048669408113e-08,5.693754979091549e-08,5.6798420096656066e-08,5.693463189097731e-08,5.692165896999572e-08,5.6511273644583675e-08,6.127554206713585e-08,5.6929798513843104e-08,3.527486302852773e-08,3.526396052547507e-08,1.922048545188252e-08,5.6902368579249933e-08,5.693463189097731e-08,5.487790455032847e-08,5.662415104165448e-08,5.6934672520648125e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU01290_s,9.561188833265552e-09,9.55745669263352e-09,9.561157471597304e-09,9.569828701952923e-09,9.561188890538502e-09,9.560911783631886e-09,9.56164748092675e-09,9.562555696244344e-09,9.561157471597304e-09,9.562862318946737e-09,9.520511734524824e-09,1.0310024661151695e-08,9.562772891620199e-09,9.991361876984453e-09,9.986510086854699e-09,1.2334142491287861e-08,9.556709641606999e-09,9.561157471597304e-09,9.48768965148498e-09,9.53127528632312e-09,9.561164294626937e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU01300_s,5.693554115862773e-08,5.690681665546579e-08,5.693463189097731e-08,5.6873444288284836e-08,5.693481898399998e-08,5.6910048669408113e-08,5.693754979091549e-08,5.6798420096656066e-08,5.693463189097731e-08,5.692165896999572e-08,5.6511273644583675e-08,6.127554206713585e-08,5.6929798513843104e-08,3.527486302852773e-08,3.526396052547507e-08,1.922048545188252e-08,5.6902368579249933e-08,5.693463189097731e-08,5.487790455032847e-08,5.662415104165448e-08,5.6934672520648125e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU01300_s,9.561188833265552e-09,9.55745669263352e-09,9.561157471597304e-09,9.569828701952923e-09,9.561188890538502e-09,9.560911783631886e-09,9.56164748092675e-09,9.562555696244344e-09,9.561157471597304e-09,9.562862318946737e-09,9.520511734524824e-09,1.0310024661151695e-08,9.562772891620199e-09,9.991361876984453e-09,9.986510086854699e-09,1.2334142491287861e-08,9.556709641606999e-09,9.561157471597304e-09,9.48768965148498e-09,9.53127528632312e-09,9.561164294626937e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU01310_s,5.693554115862773e-08,5.690681665546579e-08,5.693463189097731e-08,5.6873444288284836e-08,5.693481898399998e-08,5.6910048669408113e-08,5.693754979091549e-08,5.6798420096656066e-08,5.693463189097731e-08,5.692165896999572e-08,5.6511273644583675e-08,6.127554206713585e-08,5.6929798513843104e-08,3.527486302852773e-08,3.526396052547507e-08,1.922048545188252e-08,5.6902368579249933e-08,5.693463189097731e-08,5.487790455032847e-08,5.662415104165448e-08,5.6934672520648125e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU01310_s,9.561188833265552e-09,9.55745669263352e-09,9.561157471597304e-09,9.569828701952923e-09,9.561188890538502e-09,9.560911783631886e-09,9.56164748092675e-09,9.562555696244344e-09,9.561157471597304e-09,9.562862318946737e-09,9.520511734524824e-09,1.0310024661151695e-08,9.562772891620199e-09,9.991361876984453e-09,9.986510086854699e-09,1.2334142491287861e-08,9.556709641606999e-09,9.561157471597304e-09,9.48768965148498e-09,9.53127528632312e-09,9.561164294626937e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU01320_s,5.693554115862773e-08,5.690681665546579e-08,5.693463189097731e-08,5.6873444288284836e-08,5.693481898399998e-08,5.6910048669408113e-08,5.693754979091549e-08,5.6798420096656066e-08,5.693463189097731e-08,5.692165896999572e-08,5.6511273644583675e-08,6.127554206713585e-08,5.6929798513843104e-08,3.527486302852773e-08,3.526396052547507e-08,1.922048545188252e-08,5.6902368579249933e-08,5.693463189097731e-08,5.487790455032847e-08,5.662415104165448e-08,5.6934672520648125e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU01320_s,9.561188833265552e-09,9.55745669263352e-09,9.561157471597304e-09,9.569828701952923e-09,9.561188890538502e-09,9.560911783631886e-09,9.56164748092675e-09,9.562555696244344e-09,9.561157471597304e-09,9.562862318946737e-09,9.520511734524824e-09,1.0310024661151695e-08,9.562772891620199e-09,9.991361876984453e-09,9.986510086854699e-09,1.2334142491287861e-08,9.556709641606999e-09,9.561157471597304e-09,9.48768965148498e-09,9.53127528632312e-09,9.561164294626937e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU01330_s,5.693554115862773e-08,5.690681665546579e-08,5.693463189097731e-08,5.6873444288284836e-08,5.693481898399998e-08,5.6910048669408113e-08,5.693754979091549e-08,5.6798420096656066e-08,5.693463189097731e-08,5.692165896999572e-08,5.6511273644583675e-08,6.127554206713585e-08,5.6929798513843104e-08,3.527486302852773e-08,3.526396052547507e-08,1.922048545188252e-08,5.6902368579249933e-08,5.693463189097731e-08,5.487790455032847e-08,5.662415104165448e-08,5.6934672520648125e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU01330_s,9.561188833265552e-09,9.55745669263352e-09,9.561157471597304e-09,9.569828701952923e-09,9.561188890538502e-09,9.560911783631886e-09,9.56164748092675e-09,9.562555696244344e-09,9.561157471597304e-09,9.562862318946737e-09,9.520511734524824e-09,1.0310024661151695e-08,9.562772891620199e-09,9.991361876984453e-09,9.986510086854699e-09,1.2334142491287861e-08,9.556709641606999e-09,9.561157471597304e-09,9.48768965148498e-09,9.53127528632312e-09,9.561164294626937e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU01340_s,5.693554115862773e-08,5.690681665546579e-08,5.693463189097731e-08,5.6873444288284836e-08,5.693481898399998e-08,5.6910048669408113e-08,5.693754979091549e-08,5.6798420096656066e-08,5.693463189097731e-08,5.692165896999572e-08,5.6511273644583675e-08,6.127554206713585e-08,5.6929798513843104e-08,3.527486302852773e-08,3.526396052547507e-08,1.922048545188252e-08,5.6902368579249933e-08,5.693463189097731e-08,5.487790455032847e-08,5.662415104165448e-08,5.6934672520648125e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU01340_s,9.561188833265552e-09,9.55745669263352e-09,9.561157471597304e-09,9.569828701952923e-09,9.561188890538502e-09,9.560911783631886e-09,9.56164748092675e-09,9.562555696244344e-09,9.561157471597304e-09,9.562862318946737e-09,9.520511734524824e-09,1.0310024661151695e-08,9.562772891620199e-09,9.991361876984453e-09,9.986510086854699e-09,1.2334142491287861e-08,9.556709641606999e-09,9.561157471597304e-09,9.48768965148498e-09,9.53127528632312e-09,9.561164294626937e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU01350_s,5.693554115862773e-08,5.690681665546579e-08,5.693463189097731e-08,5.6873444288284836e-08,5.693481898399998e-08,5.6910048669408113e-08,5.693754979091549e-08,5.6798420096656066e-08,5.693463189097731e-08,5.692165896999572e-08,5.6511273644583675e-08,6.127554206713585e-08,5.6929798513843104e-08,3.527486302852773e-08,3.526396052547507e-08,1.922048545188252e-08,5.6902368579249933e-08,5.693463189097731e-08,5.487790455032847e-08,5.662415104165448e-08,5.6934672520648125e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU01350_s,9.561188833265552e-09,9.55745669263352e-09,9.561157471597304e-09,9.569828701952923e-09,9.561188890538502e-09,9.560911783631886e-09,9.56164748092675e-09,9.562555696244344e-09,9.561157471597304e-09,9.562862318946737e-09,9.520511734524824e-09,1.0310024661151695e-08,9.562772891620199e-09,9.991361876984453e-09,9.986510086854699e-09,1.2334142491287861e-08,9.556709641606999e-09,9.561157471597304e-09,9.48768965148498e-09,9.53127528632312e-09,9.561164294626937e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU01360_s,5.725223324076e-10,5.720049780508064e-10,5.725059170168468e-10,5.706676665155554e-10,5.725056150532154e-10,5.719742781655119e-10,5.725542548547856e-10,5.698278281380251e-10,5.725059170168468e-10,5.721052891373795e-10,5.62853335371834e-10,6.409309223538865e-10,5.723044210358054e-10,1.7478377840195155e-10,1.748445597768586e-10,2.2257233087893053e-11,5.719080479724303e-10,5.725059170168468e-10,5.29478837863651e-10,5.654396268951846e-10,5.725036813864991e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU01360_s,9.614370953565954e-11,9.606780218949892e-11,9.614217294846075e-11,9.602358152629051e-11,9.614212223904656e-11,9.609191599561253e-11,9.615029042748925e-11,9.593594917899164e-11,9.614217294846075e-11,9.611392589323167e-11,9.482447374883369e-11,1.0784096545932269e-10,9.61327344572424e-11,4.950630081336546e-11,4.951477184707813e-11,1.428287984999838e-11,9.605152285635854e-11,9.614217294846075e-11,9.154013681539498e-11,9.51777756061942e-11,9.614179751415843e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU01370_s,1.1413648342290098e-09,1.1408177848230257e-09,1.1413345076509837e-09,1.2989742468322664e-09,1.1413361422023e-09,1.279521402903067e-09,1.1413734241962418e-09,1.1359300486835779e-09,1.1413345076509837e-09,1.1685434962608453e-09,1.1312566887216203e-09,1.1894264353567788e-09,1.1654946002649154e-09,4.209578561402295e-10,4.209582409552328e-10,1.2311914360400355e-10,1.1407575928932628e-09,1.141334507650984e-09,1.2044634634020622e-09,1.1339636285910324e-09,1.1413351449213267e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
