,molecular_weight,biomass_dilution_response,ATPM_response
BSU30690-MONOMER_mod_zn2,42.21828612,31.014025174702024,9538.41313779999
BSU18830-MONOMER_mod_mg2,194.38381148,139.8949961551903,43104.48703998999
BSU38200-MONOMER_mod_mg2,43.55301634,32.83038429069892,10115.110417581096
BSU16550-MONOMER_mod_cobalt2,85.04502592,62.29367736665975,19168.387032753846
BSU00790-MONOMER_mod_mg2,19.0957489,41.839533710719934,13570.43100935798
BSU04640-MONOMER_mod_pydx5p,86.78348764100001,63.382006744083974,19519.988165066796
BSU02390-MONOMER_mod_6:pydx5p,239.46464196600002,173.36023441000248,53344.40839790468
BSU32500-MONOMER_mod_mg2,22.14060934,34.77207680667118,11172.302973525
BSU15020-MONOMER_mod_mg2,109.11410584000001,78.76039419205014,24225.50356242333
BSU27330-MONOMER_mod_mg2,24.52829122,17.75723664531547,5469.823442791869
BSU24280-MONOMER_mod_mn2,32.601574558,23.0457272915902,7093.797877514637
BSU04000-MONOMER_mod_mg2_mod_k,38.80118908,28.090089539192558,8656.113136470858
BSU27870-MONOMER_mod_fad,59.017144942,50.150449691806315,15640.799674044805
BSU28560-MONOMER_mod_mg2,125.41599099999999,115.13155752725648,35958.786549422
BSU02490-MONOMER_mod_mg2,50.78551804,67.41360508924562,21520.039914627963
BSU06360-MONOMER_mod_mg2,115.68864916,83.9993985189656,25818.782577457692
BSU30940-MONOMER_mod_pydx5p,183.732885881,167.4909421712143,52267.543351962595
BSU25640-MONOMER_mod_mg2,22.198790380000002,16.63883632241656,5119.158281810277
BSU28150-MONOMER_mod_dpm,34.83291998000001,46.906339973957195,14986.426610219958
BSU27860-MONOMER_mod_mg2,62.81163672,66.76880182799904,21085.597919818516
BSU09290-MONOMER_mod_mn2,220.36749889799998,168.93309830760947,52050.16906510934
BSU00730-MONOMER_mod_2:pydx5p,65.856183762,46.97437307493047,14463.476199753612
BSU15680-MONOMER_mod_mg2,46.466681640000004,33.24317481972424,10235.631609925516
BSU17890-MONOMER_mod_mg2_mod_mn2_mod_thmpp,145.21145142,103.5774699367133,31894.88753168026
BSU37060-MONOMER_mod_mg2,21.49575604,15.332647688785313,4719.728068523392
BSU16990-MONOMER_mod_zn2,147.96964255999998,107.75356378858979,33202.09693495326
BSU22730-MONOMER_mod_mn2,67.93546969800002,50.051021339467766,15397.421947210012
BSU22890-MONOMER_mod_mg2,25.138743440000002,17.50229748684495,5389.904851293623
BSU14670-MONOMER_mod_mg2,29.796838479999998,21.571397184822004,6642.69149050158
BSU30540-MONOMER_mod_mg2,145.08205096,119.26317826396102,37068.55866164533
BSU21820-MONOMER_mod_mg2,61.117362359999994,44.89749795756099,13833.652239970168
BSU28780-MONOMER_mod_zn2,102.68953632,219.96037120954034,71113.86740520244
BSU11210-MONOMER_mod_mg2,55.49654960000001,82.06930542049842,26152.559131298072
BSU38490-MONOMER_mod_mg2,33.89358326000001,26.19954844100363,8054.077313713382
BSU30300-MONOMER_mod_mn2,98.62390309800001,71.81930597176975,22133.142776749915
BSU23770-MONOMER_mod_pydx5p,49.964394981,46.82608210654618,14666.836339084248
CPLX8J2-87_mod_2fe2s_mod_sheme_mod_fad,189.65904062199996,149.03193886984576,46250.875253580765
BSU27250-MONOMER_mod_pydx5p,163.74018828099997,161.4861692895525,50839.775194768816
BSU29180-MONOMER_mod_mn2_mod_k,248.756799518,196.00074102098688,60901.243148310496
BSU02230-MONOMER_mod_mg2,42.12196472,30.13487917613255,9281.277731791419
BSU16540-MONOMER_mod_mg2_mod_k,30.300724040000006,24.003807443407748,7380.999842621446
BSU00500-MONOMER_mod_mg2,148.38191248000004,116.28042696381151,36026.65654191224
BSU37150-MONOMER_mod_mg2,238.85371951999997,172.4086263532046,53100.497816234
BSU33910-MONOMER_mod_mn2,56.267489438,50.81351788760787,15822.980304355859
BSU23500-MONOMER_mod_mn2,44.107170858,32.87189129116977,10109.479161145453
CPLX8J2-19_mod_pydx5p,146.267420241,146.4372310387043,46029.106053186195
BSU03150-MONOMER_mod_mg2,21.969648920000004,16.045453736232812,4935.54673847095
BSU14630-MONOMER_mod_pydx5p,535.8505630410001,390.2138764873838,120067.35905342935
BSU00900-MONOMER_mod_mn2,51.784051978,49.856535293848275,15670.814505780192
BSU27610-MONOMER_mod_mg2,37.78791972,47.34009934293935,15067.575267151164
BSU35660-MONOMER_mod_nad,43.283266122,31.057994120666848,9554.347448840632
BSU35920-MONOMER_mod_mg2_mod_k,62.3333385,83.80574453056747,26793.89850120157
BSU10020-MONOMER_mod_pydx5p,80.502395801,57.9363181806075,17855.998107570533
CPLX8J2-6_mod_zn2,315.438938,261.99383613766975,81112.15349935016
BSU22700-MONOMER_mod_nad_mod_cobalt2,41.47896756200001,30.11711478778656,9258.206219569303
BSU15230-MONOMER_mod_fad,33.587780542,61.34469113746963,19813.160381331087
BSU37490-MONOMER_mod_2:mn2,65.02049739600001,54.83591382619797,17052.33759760265
BSU13120-MONOMER_mod_mg2,157.41325928000003,132.7565962531389,41345.39628313497
BSU25070-MONOMER_mod_mn2,40.692458298,31.02117782087118,9580.912137766469
BSU22780-MONOMER_mod_zn2,212.17158479999998,162.6501338552198,50283.687018046185
BSU13180-MONOMER_mod_zn2,86.64287002,62.725035868782754,19322.231717519437
BSU06530-MONOMER_mod_mg2,45.306203079999996,68.64202065054523,21946.589417210384
BSU32680-MONOMER_mod_1:2fe2s,16.3381097,11.409889068526999,3516.6872511870565
BSU28290-MONOMER_mod_mg2,149.84119751999998,196.98475931132785,62738.81669739028
BSU32680-MONOMER_mod_1:4fe4s,16.5139297,11.427031974107383,3516.021412997614
CPLX_dummy,33.71141334,24.62100897013294,7582.55016972054
ribosome,812.250190743,201.7827596733771,62038.8592253426
RNA_degradosome,339.5618935,258.1349388997566,79612.83518662179
polycistronic_wout_rRNA_excision_machinery,47.83441684,34.93569356527958,10741.538294993876
rRNA_containing_excision_machinery,110.6074988,103.66013282814794,32501.357328426722
monocistronic_excision_machinery,47.83441684,34.93569356527958,10741.538294993876
